TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200101,0.533,0.52957,99.3021,35.093,0.528898,275.633,0.52957,1.004,0.52957,99.499,0.525538,0.774,0.525538,2.704,0.525538,-9999,-9999,-1.07131410256,0.501344086022,83.0645219494,0.512096774194,-9999,-9999,-9999,-9999,-9999,-9999,11.5846875,0.516129032258,308.811294071,0.501344086022,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.00663,0.52957,2.6216,0.528226,2.92931,0.116954,-1.46691,0.528226,-1.63908,0.308099,-0.0297484,0.442204,0.0169092,-0.0466193,-0.0195891,0.00381464,0.439516,0.418683,0.441532,0.254521,0.254521,0.299463,0.315211,0.289673,0.286257,0.310022,0.338352,0.548323,0.511057,0.602023,0.665578,0.497492,0.47172,0.494412,0.516413,-9999,-9999
200102,2.661,1.0,162.881,67.107,1.0,282.677,1.0,1.853,1.0,99.758,1.0,0.676,1.0,3.417,1.0,0.215315976832,0.845982142857,13.1867166667,1.0,133.890543378,1.0,-9999,-9999,-9999,-9999,39.5391171577,1.0,12.0512499226,1.0,324.62450744,1.0,382.464,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.556,30.94,31.016,-9999,1.0,1.0,1.0,-9999,-1.6974,1.0,8.41981,1.0,11.436,0.191165,-1.54798,1.0,-2.10251,0.373481,-0.172623,0.969494,0.0130855,-0.178243,-0.171146,-0.149123,0.973958,0.952381,0.976935,0.925715,0.875402,0.915682,0.939981,1.09782,1.03384,1.07645,1.10147,1.252,0.961054,1.06012,1.16829,1.31017,1.14224,1.22324,1.2829,-9999,-9999
200103,3.746,0.909946,259.048,78.73,0.911962,300.024,0.909946,1.332,0.909946,98.731,0.882392,2.33,0.882392,3.206,0.882392,-9999,-9999,32.6160098214,0.882392473118,166.475546429,0.882392473118,-9999,-9999,-9999,-9999,59.1489494048,0.882392473118,15.6871511905,0.882392473118,330.791992262,0.882392473118,382.844,0.814516,4.265,4.825,5.281,-9999,-9999,-9999,0.695565,0.695565,0.695565,-9999,-9999,-9999,30.34,32.162,31.267,-9999,0.909946,0.909946,0.909946,-9999,0.525601,0.909946,15.2822,0.811156,24.4374,0.256504,6.31707,0.809812,10.1015,0.365044,-0.887313,0.78293,0.0194227,-0.976876,-0.884326,-0.846111,0.788978,0.78293,0.768145,1.19724,1.19891,1.20669,1.22233,2.08156,2.05689,2.10488,2.19616,1.46554,1.3138,1.45483,1.51878,2.03514,2.03514,2.05812,2.07259,-9999,-9999
200104,7.781,1.0,363.516,152.39,1.0,296.691,1.0,3.182,1.0,99.275,1.0,0.95,1.0,3.251,1.0,0.251603267846,0.616666666667,68.6378055556,1.0,292.222125,1.0,-9999,-9999,-9999,-9999,80.7370625,1.0,26.5283819444,1.0,353.849958333,1.0,377.281,0.865972,9.09,8.252,7.578,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,28.003,29.717,30.921,-9999,1.0,1.0,1.0,-9999,2.07136,1.0,37.5546,0.865278,47.1891,0.347001,17.2407,0.863889,21.6637,0.348649,-4.27723,0.847917,0.0470724,-4.39448,-4.27723,-4.22099,0.854167,0.847917,0.840278,2.88568,2.90321,2.91829,2.99737,7.17741,7.16658,7.24106,7.34924,3.38004,3.34513,3.40132,3.4115,7.14501,7.11857,7.14501,7.20837,-9999,-9999
200105,14.234,1.0,445.333,231.375,1.0,314.83,1.0,5.691,1.0,99.767,1.0,0.854,1.0,2.487,1.0,0.237321301638,0.889784946237,114.44609543,1.0,433.04429002,0.986559139785,-9999,-9999,-9999,-9999,86.9116397849,1.0,48.5131922043,1.0,383.409784946,1.0,383.794,1.0,15.78,14.259,12.268,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,22.658,24.129,28.037,-9999,1.0,1.0,1.0,-9999,2.67368,1.0,83.972,0.997984,97.6828,0.570969,12.0945,1.0,14.0692,0.45997,-8.08201,0.948253,0.0783061,-8.1799,-8.08201,-8.04466,0.954301,0.948253,0.946909,6.06192,5.74415,6.12611,6.28975,14.1169,13.9536,14.2401,14.329,6.94002,6.72008,6.92524,7.05174,14.3046,14.3046,14.384,14.4833,-9999,-9999
200106,14.426,1.0,483.176,210.314,1.0,329.689,1.0,4.696,1.0,99.661,1.0,0.0,1.0,2.51,1.0,0.267554465515,0.863194444444,111.5405,1.0,392.778740839,0.999305555556,-9999,-9999,-9999,-9999,111.4565625,1.0,41.5552708333,1.0,386.909951389,1.0,387.871,0.999306,15.322,14.446,13.299,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,17.15,17.669,23.666,-9999,1.0,1.0,1.0,-9999,2.05831,1.0,65.6112,0.995833,78.4505,0.5084,26.1041,0.994444,31.2123,0.461988,-6.21,0.966667,0.0697684,-6.32762,-6.21,-6.09514,0.972917,0.966667,0.963889,5.7951,5.51456,5.8018,5.92102,12.0104,11.8548,11.9923,12.0491,7.47428,6.98645,7.37502,7.75424,12.7337,12.6936,12.9584,13.1791,-9999,-9999
200107,18.82,1.0,465.351,234.221,1.0,348.327,1.0,8.082,1.0,99.593,1.0,1.452,1.0,2.322,1.0,0.247760317498,0.739247311828,131.19624328,1.0,445.890705645,1.0,-9999,-9999,-9999,-9999,92.8501209677,1.0,36.5660752688,1.0,414.600430108,1.0,391.54,0.999328,19.186,18.121,16.126,-9999,-9999,-9999,1.0,1.0,0.998656,-9999,-9999,-9999,21.872,22.201,23.391,-9999,1.0,1.0,1.0,-9999,2.97608,1.0,51.7984,0.998656,59.1605,0.493884,60.5088,0.99664,69.1089,0.600856,1.77419,0.931452,0.0362518,1.75946,1.78308,1.82512,0.948925,0.950941,0.920027,5.41181,5.00176,5.40872,5.45764,3.6375,3.21948,3.59322,3.64319,4.62018,4.17012,4.53523,4.61916,2.97677,2.91546,3.12158,3.16338,-9999,-9999
200108,19.428,1.0,397.506,179.855,1.0,360.174,1.0,8.759,1.0,99.73,1.0,1.068,1.0,2.599,1.0,0.248305580972,0.762768817204,88.8072110215,1.0,349.963797627,0.998655913978,-9999,-9999,-9999,-9999,83.4112365591,1.0,29.417311828,1.0,421.940611559,1.0,391.649,0.997984,21.601,20.504,18.422,-9999,-9999,-9999,1.0,1.0,0.986559,-9999,-9999,-9999,21.874,25.119,25.71,-9999,1.0,1.0,1.0,-9999,6.48675,1.0,26.962,0.995296,26.3501,0.459765,57.3083,0.995968,56.0077,0.554842,3.32046,0.942204,0.0252776,3.30323,3.32825,3.37383,0.969758,0.950941,0.929435,2.94576,2.93602,2.97146,3.0081,-0.371971,-0.383143,-0.367642,-0.3412,3.60464,2.84602,2.95989,3.32333,0.221741,0.132777,0.15926,0.190659,-9999,-9999
200109,12.594,1.0,301.057,96.219,1.0,339.331,1.0,2.973,1.0,99.206,1.0,2.252,1.0,4.08,1.0,0.263614728865,0.899305555556,44.9084444444,1.0,197.420402778,1.0,-9999,-9999,-9999,-9999,64.8621388889,1.0,13.7661180556,1.0,376.813479167,1.0,384.885,1.0,12.667,13.163,14.368,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,23.019,25.533,25.473,-9999,1.0,1.0,1.0,-9999,-2.12419,1.0,26.5602,1.0,35.3586,0.405084,8.80766,0.997917,11.7253,0.387345,3.04204,0.9875,0.026144,2.99203,3.04204,3.09889,0.992361,0.9875,0.985417,2.87439,2.7945,2.87478,2.92473,-0.167394,-0.201491,-0.174114,-0.165511,3.14675,3.13233,3.14675,3.15535,0.109305,0.0807762,0.105856,0.112839,-9999,-9999
200110,12.576,1.0,199.01,68.924,0.958333,331.51,1.0,2.698,1.0,99.843,1.0,0.815,1.0,2.614,1.0,0.197818582231,0.610887096774,25.4476747312,1.0,98.6019982941,0.944892473118,-9999,-9999,-9999,-9999,43.1458266129,1.0,7.31854166667,1.0,374.603259409,1.0,412.44,0.977151,11.722,12.079,12.645,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,20.115,27.437,26.244,-9999,1.0,0.836022,1.0,-9999,-1.75357,1.0,20.7011,0.975134,20.6447,0.353569,4.72474,0.974462,4.71187,0.325999,2.79174,0.888441,0.0245958,2.63193,2.8097,2.93584,0.94422,0.881048,0.802419,1.95969,1.91562,1.95969,2.05367,-0.838263,-0.996608,-0.797127,-0.58754,2.88365,2.71707,2.92033,3.10102,0.0,0.0,7.87485e-05,0.000373531,-9999,-9999
200111,4.805,1.0,118.718,40.238,1.0,302.378,1.0,1.133,1.0,100.073,1.0,2.122,1.0,3.211,1.0,0.203526764257,0.847916666667,4.28607638889,1.0,75.9005694444,0.998611111111,-9999,-9999,-9999,-9999,23.1948680556,1.0,3.21482638889,1.0,335.3250625,1.0,398.293,1.0,4.508,5.537,8.104,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,22.744,31.396,27.764,-9999,1.0,1.0,1.0,-9999,-5.88969,1.0,6.98605,0.995833,6.96702,0.215226,-4.22697,0.999306,-4.21546,0.349992,1.19361,0.993056,0.0133795,1.16837,1.19634,1.23515,0.995139,0.991667,0.986806,1.27558,1.23627,1.27558,1.33348,0.0792377,0.065934,0.0798318,0.0983386,1.02503,1.01661,1.0353,1.05539,0.0430057,0.0299216,0.0400088,0.0460573,-9999,-9999
200112,0.41,1.0,82.7868,19.691,1.0,291.297,1.0,0.737,1.0,100.142,1.0,0.597,1.0,4.167,1.0,0.243450593348,0.863575268817,-8.06093413978,1.0,38.6270430108,1.0,-9999,-9999,-9999,-9999,15.3596706989,1.0,5.48194892473,1.0,313.686901882,1.0,398.119,1.0,0.718,1.76,4.463,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,22.095,31.701,28.614,-9999,1.0,1.0,1.0,-9999,-4.91665,1.0,3.10869,0.998656,2.59071,0.159504,-9.33859,1.0,-7.78256,0.310333,0.831192,0.992608,0.00971362,0.804767,0.832676,0.872016,0.993952,0.995296,0.995968,0.829829,0.789962,0.829829,0.864157,-0.00284691,-0.0187512,-0.00722366,2.60059e-05,0.845622,0.737131,0.784974,0.861052,0.0509063,0.0178114,0.0437052,0.0651597,-9999,-9999
200201,1.316,0.911962,99.3021,38.809,0.884409,275.239,0.911962,1.429,0.911962,100.357,0.895833,0.332,0.895833,4.234,0.895833,0.243526110682,0.793682795699,-5.41949732143,0.887768817204,65.8216416288,0.853494623656,-9999,-9999,-9999,-9999,21.76418125,0.887768817204,10.5305577381,0.887768817204,314.791984524,0.887768817204,470.208,0.99664,0.356,0.58,1.952,-9999,-9999,-9999,0.911962,0.911962,0.911962,-9999,-9999,-9999,20.221,24.327,27.694,-9999,0.91129,0.91129,0.91129,-9999,0.0300706,1.0,9.9025,0.983871,8.25251,0.331794,-16.969,0.994624,-14.1416,0.450349,0.726143,0.858199,0.0101028,0.718831,0.744359,0.771761,0.865591,0.853495,0.836022,0.735507,0.70337,0.708102,0.723282,0.00756152,-0.0595314,-0.0329716,0.00756152,0.618938,0.586774,0.617006,0.673183,0.0,0.0,0.0,6.43494e-05,-9999,-9999
200202,5.845,1.0,162.881,64.271,0.994048,285.633,1.0,2.475,1.0,99.191,1.0,0.332,1.0,6.075,1.0,0.33688278279,0.859375,9.83945684524,1.0,120.655200893,0.994047619048,-9999,-9999,-9999,-9999,32.4956547619,1.0,6.43379464286,1.0,334.754583333,1.0,459.432,1.0,3.965,4.117,4.92,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,25.808,31.598,28.721,-9999,1.0,1.0,1.0,-9999,-0.641722,1.0,16.9299,0.999256,16.5685,0.374276,-14.4671,0.999256,-14.1582,0.500087,0.866511,0.991815,0.0123901,0.850105,0.866511,0.886396,0.99256,0.991815,0.989583,0.872997,0.854346,0.872997,0.889972,0.00663963,-0.00921585,0.00120801,0.00487597,1.18179,1.16103,1.18021,1.20023,0.205057,0.184709,0.198635,0.204211,-9999,-9999
200203,5.214,1.0,259.048,99.529,0.99664,287.923,1.0,2.542,1.0,99.823,1.0,1.368,1.0,3.407,1.0,0.225181745313,0.804435483871,34.8088508065,1.0,194.439466735,0.994623655914,-9999,-9999,-9999,-9999,56.3468145161,1.0,14.8034946237,1.0,338.204045699,1.0,457.629,0.999328,5.068,4.675,5.152,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,25.741,32.713,29.368,-9999,1.0,1.0,1.0,-9999,2.98345,1.0,18.7648,0.997312,21.0903,0.331389,9.40621,0.999328,10.5719,0.440548,0.753323,0.974462,0.0117107,0.725154,0.753323,0.759201,0.981183,0.974462,0.947581,0.927667,0.832513,0.929295,0.965661,0.171088,0.107124,0.176374,0.206104,0.498058,0.501991,0.620481,0.705285,0.0176323,0.0186419,0.0552763,0.12025,-9999,-9999
200204,7.717,1.0,363.516,151.874,1.0,292.315,1.0,3.132,1.0,99.644,1.0,1.27,1.0,2.977,1.0,0.228850524405,0.8125,68.340625,1.0,296.139527778,1.0,-9999,-9999,-9999,-9999,76.2686805556,1.0,18.67225,1.0,357.107847222,1.0,455.322,1.0,9.171,8.164,7.498,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,23.345,31.715,28.939,-9999,1.0,1.0,1.0,-9999,9.22621,1.0,27.5603,0.999306,25.128,0.450262,37.2612,1.0,33.9728,0.549742,1.05341,0.981944,0.0187992,1.03096,1.05568,1.16787,0.980556,0.981944,0.988194,1.75245,1.71853,1.74152,1.87863,0.686458,0.671611,0.701993,0.713051,1.56854,1.5288,1.56854,1.65368,0.582895,0.572939,0.733575,0.758265,-9999,-9999
200205,13.983,1.0,445.333,182.408,1.0,333.853,1.0,3.729,1.0,99.468,1.0,2.777,1.0,2.402,1.0,0.204054401808,0.827284946237,97.396267258,0.997311827957,368.96844086,1.0,-9999,-9999,-9999,-9999,93.7787768817,1.0,21.627016129,1.0,395.734758065,1.0,454.004,1.0,16.815,15.001,12.594,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,24.309,32.451,29.692,-9999,1.0,1.0,1.0,-9999,10.9561,1.0,54.5824,0.999328,50.7153,0.729326,39.6529,0.997312,36.8436,0.561468,1.75129,0.969758,0.0456569,1.71244,1.73954,1.75476,0.971774,0.969758,0.966398,4.57771,4.46709,4.54675,4.63641,2.83991,2.73909,2.80178,2.90921,4.75691,4.42578,4.60423,4.88317,3.29305,3.07169,3.16058,3.33799,-9999,-9999
200206,17.075,1.0,483.176,216.401,1.0,343.407,1.0,5.051,1.0,99.668,1.0,2.693,1.0,2.17,1.0,0.237640241401,0.874305555556,111.654006944,1.0,431.464722222,1.0,-9999,-9999,-9999,-9999,102.517145833,1.0,40.9207152778,1.0,407.233034722,1.0,414.508,1.0,18.691,17.752,15.772,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,22.017,29.714,28.818,-9999,1.0,1.0,1.0,-9999,4.8583,1.0,76.0496,1.0,81.5115,0.645244,23.5689,0.999306,25.2617,0.440579,-5.28322,0.984722,0.0638824,-5.33845,-5.27071,-5.22457,0.980556,0.982639,0.982639,5.25066,5.10817,5.26938,5.44787,10.5214,10.4509,10.5342,10.5946,5.68564,5.59351,5.83952,5.98213,10.9843,10.8284,10.9843,11.0818,-9999,-9999
200207,17.837,1.0,465.351,171.706,1.0,359.171,1.0,5.955,1.0,99.497,1.0,3.029,1.0,2.534,1.0,0.255086286565,0.877016129032,88.8483602151,1.0,352.999764785,1.0,-9999,-9999,-9999,-9999,93.2758669355,1.0,38.7709005376,1.0,403.265672043,1.0,399.684,1.0,16.853,16.441,15.356,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,20.754,28.431,26.62,-9999,1.0,1.0,1.0,-9999,3.09538,1.0,63.2072,0.999328,73.4397,0.495317,10.5198,0.999328,12.2228,0.384405,-4.68603,0.986559,0.0573273,-4.75694,-4.72414,-4.70418,0.982527,0.995968,0.985887,4.72512,4.44999,4.75767,4.95196,9.42374,9.22164,9.46614,9.69474,5.28454,5.05547,5.15908,5.22332,9.58304,9.48252,9.54304,9.65383,-9999,-9999
200208,19.465,1.0,397.506,166.455,1.0,367.022,1.0,5.722,1.0,99.521,1.0,1.661,1.0,1.849,1.0,0.198221266441,0.809139784946,90.5039784946,1.0,337.495564516,1.0,-9999,-9999,-9999,-9999,88.2600604839,1.0,27.3436693548,1.0,415.629361559,1.0,418.639,1.0,19.659,18.744,16.735,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,19.091,24.433,25.523,-9999,1.0,1.0,1.0,-9999,6.39149,1.0,55.4364,1.0,55.8082,0.571661,28.1158,1.0,28.3043,0.422599,-0.0529408,0.959005,0.043446,-0.0406034,-8.35196e-05,0.0539701,0.969758,0.955645,0.989247,4.75586,4.58342,4.74512,4.7959,4.79448,4.51368,4.77395,4.80629,4.67861,4.48997,4.59018,4.6517,4.80176,4.53415,4.7378,4.78315,-9999,-9999
200209,13.51,1.0,301.057,132.116,1.0,331.712,1.0,4.317,1.0,99.945,1.0,0.89,1.0,2.486,1.0,0.20731996347,0.845138888889,58.9924513889,1.0,260.5826875,1.0,-9999,-9999,-9999,-9999,63.5427430556,1.0,18.5601666667,1.0,386.286743056,1.0,403.201,1.0,15.36,15.412,15.714,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,17.402,21.107,24.361,-9999,1.0,1.0,1.0,-9999,-0.321,1.0,25.6913,1.0,25.7979,0.446279,33.381,0.999306,33.5195,0.426175,2.17608,0.946528,0.0191702,2.15579,2.18814,2.20451,0.955556,0.95,0.940972,2.20442,2.21309,2.24452,2.27327,0.0189423,0.0158727,0.0515572,0.0977457,2.0616,2.01793,2.0834,2.11985,0.0739621,0.0675219,0.0760345,0.0853899,-9999,-9999
200210,8.676,1.0,199.01,66.108,1.0,314.055,1.0,2.127,1.0,99.336,1.0,2.09,1.0,3.881,1.0,0.255590499386,0.83064516129,18.6067741935,1.0,130.770248656,1.0,-9999,-9999,-9999,-9999,40.6875672043,1.0,6.85985215054,1.0,354.794126344,1.0,399.767,0.999328,8.504,9.151,10.944,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,20.024,23.753,23.831,-9999,1.0,1.0,1.0,-9999,-4.23486,1.0,21.6506,0.999328,25.653,0.43807,-2.36639,0.999328,-2.80386,0.398879,0.871331,0.981855,0.0120327,0.863868,0.871446,0.884364,0.987231,0.987231,0.978495,1.19771,1.18189,1.19771,1.21766,0.327015,0.320082,0.325117,0.334972,1.29578,1.23477,1.24899,1.28544,0.411539,0.370243,0.392644,0.40654,-9999,-9999
200211,5.299,1.0,118.718,33.703,1.0,313.656,1.0,0.721,1.0,99.026,1.0,3.223,1.0,2.409,1.0,0.163411939835,0.756944444444,5.98570138889,1.0,66.2355833333,1.0,-9999,-9999,-9999,-9999,22.0060208333,1.0,3.69934027778,1.0,337.730229167,1.0,422.739,1.0,4.848,5.442,7.332,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,24.711,32.506,29.226,-9999,1.0,1.0,1.0,-9999,-2.47841,1.0,5.78957,1.0,6.85987,0.203779,-3.0123,1.0,-3.56918,0.26015,0.33596,0.986111,0.0152654,0.273286,0.319584,0.343149,0.874306,0.961806,0.991667,0.707739,0.644848,0.683599,0.707752,0.373638,0.311452,0.346191,0.381421,0.576331,0.638812,0.696967,0.885054,0.321266,0.311107,0.337989,0.422001,-9999,-9999
200212,-1.112,1.0,82.7868,17.845,0.993952,292.548,1.0,0.239,1.0,99.867,1.0,2.371,1.0,2.288,0.950941,0.174654023927,0.707661290323,-2.77716397849,1.0,34.055645437,0.990591397849,-9999,-9999,-9999,-9999,14.0997916667,1.0,5.09030241935,1.0,308.78219086,1.0,427.9,1.0,-0.787,0.32,3.489,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,29.484,34.062,29.666,-9999,0.65121,0.72043,1.0,-9999,-3.98322,1.0,1.42147,0.999328,1.15798,0.14432,1.34532,0.999328,1.09595,0.260307,0.352133,0.983871,0.00946656,0.325736,0.343117,0.350116,0.985215,0.983199,0.981183,0.329207,0.322898,0.329528,0.367178,-0.010688,-0.010688,0.00583633,0.0219468,0.349815,0.330452,0.35427,0.421161,0.0451422,0.0272619,0.0459357,0.0705535,-9999,-9999
200301,0.244,1.0,99.3021,30.866,1.0,286.996,1.0,0.901,1.0,99.506,1.0,0.881,1.0,3.925,0.987903,0.227798830997,0.848790322581,-3.56402553763,1.0,59.0243951613,1.0,-9999,-9999,-9999,-9999,20.5897311828,1.0,10.1048655914,1.0,311.372849462,1.0,446.354,0.209677,0.462,0.814,2.246,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,31.161,32.972,29.875,-9999,1.0,0.986559,1.0,-9999,-0.781909,1.0,4.79077,1.0,4.78258,0.186659,-10.4243,1.0,-10.4065,0.324633,0.589777,0.989919,0.0112252,0.583527,0.592709,0.615403,0.990591,0.989919,0.980511,0.563687,0.573722,0.581721,0.591106,-0.0223915,-0.0331947,-0.01671,0.00649976,0.517216,0.526643,0.553225,0.627738,0.0116792,0.0113735,0.0261779,0.0555508,-9999,-9999
200302,-2.356,1.0,162.881,59.225,0.976935,267.367,1.0,0.672,1.0,100.293,1.0,0.268,1.0,2.108,0.88244,0.151579052805,0.753720238095,11.1932068452,1.0,100.141899305,0.970238095238,-9999,-9999,-9999,-9999,31.7078798011,0.948660714286,13.2500818452,1.0,304.611227679,1.0,415.46,0.0758929,-1.367,-0.848,1.679,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,30.016,31.82,29.074,-9999,1.0,0.772321,1.0,-9999,-1.02597,1.0,4.8729,0.998512,4.86457,0.146407,7.23543,1.0,7.22305,0.373363,0.559583,0.904762,0.0107407,0.537052,0.559583,0.56895,0.949405,0.904762,0.883185,0.666893,0.508387,0.624457,0.649561,0.0998392,-0.021982,0.0498341,0.0899778,0.56589,0.56188,0.56782,0.577881,0.170548,0.163021,0.169165,0.174252,-9999,-9999
200303,5.515,1.0,259.048,117.171,1.0,286.122,1.0,2.474,1.0,100.419,1.0,0.79,1.0,2.56,1.0,0.179047765798,0.701612903226,47.6579905914,1.0,221.776814516,1.0,-9999,-9999,-9999,-9999,54.2744753086,0.870967741935,14.7981854839,1.0,340.836317204,1.0,407.143,1.0,5.639,4.646,3.675,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,29.654,31.015,29.427,-9999,1.0,1.0,1.0,-9999,4.01516,1.0,18.9569,0.999328,26.9838,0.334278,11.6986,0.999328,16.6521,0.400514,0.49371,0.954973,0.00884172,0.490899,0.500777,0.522669,0.93078,0.960349,0.973118,0.832419,0.680911,0.768874,0.815952,0.32921,0.163805,0.254542,0.302397,0.817872,0.746429,0.775838,0.82787,0.331998,0.309454,0.335127,0.363205,-9999,-9999
200304,8.643,1.0,363.516,185.275,1.0,282.998,1.0,5.104,1.0,99.716,1.0,0.937,1.0,3.441,1.0,0.260164576483,0.817361111111,74.4985416667,1.0,347.481277778,1.0,-9999,-9999,-9999,-9999,74.8541527778,1.0,30.5467569444,1.0,363.312784722,1.0,425.116,0.997222,10.373,9.216,7.76,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,29.35,27.448,28.823,-9999,1.0,1.0,1.0,-9999,13.5062,1.0,34.4645,0.996528,31.4345,0.603736,32.5188,0.997222,29.6599,0.630147,-0.859989,0.993056,0.0352287,-0.885268,-0.859742,-0.821152,0.993056,0.993056,0.991667,1.50127,1.40758,1.50127,1.55291,2.36065,2.29285,2.36065,2.37406,1.43999,1.37663,1.42943,1.44053,2.29398,2.29488,2.30866,2.40441,-9999,-9999
200305,14.519,1.0,445.333,207.343,1.0,327.835,1.0,4.948,1.0,99.791,1.0,2.729,1.0,2.732,1.0,0.226074055963,0.84811827957,104.104159946,1.0,403.082459677,1.0,-9999,-9999,-9999,-9999,100.440591398,1.0,41.9563037634,1.0,389.143803763,1.0,389.834,1.0,16.493,15.065,12.659,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,28.875,26.065,27.997,-9999,1.0,1.0,1.0,-9999,11.7767,1.0,73.317,1.0,80.7845,0.597597,10.4706,0.998656,11.5371,0.43412,-6.98504,0.983871,0.0704181,-7.06501,-7.04812,-7.02097,0.984543,0.977151,0.964382,4.82393,4.72879,4.7635,4.97412,11.8075,11.744,11.8077,12.0191,5.76498,5.36039,5.63927,5.76498,12.1581,12.0017,12.1589,12.3133,-9999,-9999
200306,18.667,1.0,483.176,275.403,1.0,341.047,1.0,6.107,1.0,99.691,1.0,1.533,1.0,1.943,1.0,0.210452428551,0.79375,153.564854167,1.0,531.066159722,1.0,-9999,-9999,-9999,-9999,99.3181319444,1.0,59.8164375,1.0,403.028166667,1.0,397.05,1.0,18.511,17.611,15.489,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,26.469,22.019,25.716,-9999,1.0,1.0,1.0,-9999,4.40737,1.0,114.416,0.999306,128.875,0.891921,17.9953,0.998611,20.2693,0.462634,-7.67427,0.952083,0.079118,-7.68903,-7.6361,-7.57888,0.952083,0.957639,0.945139,6.07124,6.15977,6.47523,6.74006,13.7401,13.8275,14.1402,14.3084,6.94366,6.51083,6.94366,7.30947,14.2682,14.0988,14.2491,14.5545,-9999,-9999
