TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200911,-1.575,1.0,98.6137,45.34,1.0,258.132,1.0,1.631,1.0,93.81,1.0,0.133,1.0,2.858,1.0,0.302385088699,0.805555555556,-10.8256588061,0.999305555556,86.456757107,0.999305555556,48.5287951389,1.0,4.83868464835,0.999305555556,5.40542152778,1.0,308.834729019,0.999305555556,393.941,0.990278,1.0,1.0,-9999,22.988,-9999,0.966667,-9999,1.0,3.27232,0.990278,-9999,0.144987,-2.99655,0.990278,-9999,0.410601,0.888626,0.872917,0.00823914,0.863708,0.868689,0.909815,0.901389,0.877083,0.86875,1.04789,1.00916,1.02254,1.13854,0.145692,0.143888,0.153848,0.229685,0.511628,0.47741,0.519189,0.575986,0.0307171,0.0264361,0.0299835,0.0549773,0.635945,1.0
200912,-18.729,1.0,63.5989,30.16,0.998656,202.537,1.0,0.232,1.0,94.806,1.0,0.387,0.999328,2.445,1.0,-9999,-9999,-16.7930726916,0.98185483871,42.0208286426,0.979838709677,40.3642231183,1.0,6.80271000629,0.999327956989,6.50980645161,1.0,243.509493559,0.989247311828,394.841,1.0,-2.269,1.0,-9999,-9999,-9999,-9999,-9999,1.0,1.32334,0.369624,-9999,0.0493529,-4.20762,0.369624,-9999,0.355727,0.403918,0.323925,0.00864924,0.351365,0.364655,0.431561,0.316532,0.308468,0.325269,0.181307,0.195084,0.247633,0.856501,-0.198651,-0.217524,-0.160046,0.508597,0.15368,0.0776355,0.0980756,0.154988,0.0,0.0,0.0,0.0409165,0.334801,1.0
201001,-13.425,1.0,79.4882,34.864,1.0,235.369,1.0,0.275,1.0,94.575,1.0,1.0,1.0,2.33,1.0,0.288669568492,0.617607526882,-1.03102467358,0.995967741935,56.4542047167,0.983870967742,40.2924986559,1.0,9.48678897849,1.0,6.84170833333,1.0,264.168791667,1.0,396.201,1.0,-1.814,1.0,-9999,-9999,-9999,-9999,-9999,1.0,1.7684,0.993952,-9999,0.0640731,-4.0159,0.987903,-9999,0.406,0.361597,0.897177,0.0053026,0.319616,0.338511,0.452965,0.93414,0.897849,0.88172,0.425141,0.401394,0.411518,0.463208,0.0702007,0.0277722,0.0697171,0.0759854,0.247194,0.239055,0.250578,0.270366,0.0,0.0,0.0,0.0136726,0.457607,1.0
201002,-11.9,1.0,142.393,73.261,0.994792,232.037,1.0,0.54,1.0,94.881,0.999256,0.286,1.0,2.096,1.0,0.265622587564,0.89806547619,27.1373331981,0.997023809524,140.1631695,0.999255952381,82.6587544643,1.0,14.4585453869,1.0,10.3163102679,1.0,268.398331101,1.0,397.585,1.0,-1.584,1.0,-9999,-9999,-9999,-9999,-9999,1.0,4.96682,0.989583,-9999,0.0985684,19.002,0.988839,-9999,0.460502,0.318837,0.677827,0.00296191,0.283024,0.305732,0.326157,0.808036,0.667411,0.64881,0.370558,0.336089,0.366334,0.397927,0.0534132,0.0444733,0.056732,0.0720028,0.272092,0.265701,0.274312,0.292109,0.00700233,0.00653655,0.00697835,0.0280579,0.473356,1.0
201003,-1.557,1.0,240.793,126.855,1.0,261.616,1.0,2.09,1.0,94.239,1.0,0.419,1.0,2.905,1.0,0.358366461805,0.893817204301,62.8968783602,1.0,251.703497312,1.0,123.612126344,1.0,13.5012440287,0.983198924731,12.1744784899,0.997311827957,313.336548387,1.0,399.065,1.0,-0.564,1.0,-9999,-9999,-9999,-9999,-9999,1.0,6.96859,1.0,-9999,0.134429,38.5584,1.0,-9999,0.564326,0.590116,0.897177,0.00702998,0.59958,0.607885,0.639599,0.926747,0.804435,0.793011,0.732487,0.741478,0.769703,0.801773,0.135251,0.144654,0.160219,0.172968,0.665683,0.598841,0.667062,0.720663,0.145294,0.120578,0.145457,0.185254,0.567938,1.0
201004,5.22,1.0,350.863,174.54,1.0,291.961,1.0,4.373,1.0,94.075,1.0,2.8,1.0,3.523,1.0,0.442004281481,0.9625,106.02253949,0.996527777778,352.286696883,0.995138888889,168.1487625,1.0,16.1133586056,0.959027777778,14.951342711,0.979166666667,343.882858452,0.999305555556,396.796,1.0,0.06,1.0,-9999,24.698,-9999,0.865972,-9999,1.0,25.1886,0.998611,-9999,0.273115,47.0092,0.998611,-9999,0.661063,-0.71264,0.979167,0.0165561,-0.708509,-0.705279,-0.694467,0.981944,0.985417,0.988194,1.49079,1.47928,1.49755,1.53122,2.1901,2.18359,2.19589,2.21619,1.4029,1.39363,1.4045,1.48712,2.37106,2.21129,2.28965,2.40237,0.630393,1.0
201005,8.164,1.0,439.38,210.209,1.0,303.712,1.0,5.103,1.0,94.355,1.0,3.516,1.0,3.768,1.0,0.490499810103,0.975806451613,138.332228552,0.999327956989,429.932790995,1.0,211.690800403,1.0,14.7510568128,0.926747311828,17.0105865719,0.978494623656,358.566323925,1.0,396.434,1.0,1.537,1.0,-9999,-9999,-9999,-9999,-9999,1.0,36.2542,1.0,-9999,0.420314,63.0396,1.0,-9999,0.801753,-1.74616,0.956989,0.0248838,-1.76223,-1.72727,-1.70498,0.958333,0.956989,0.959677,2.39318,2.38773,2.43302,2.47195,4.11511,4.10189,4.13109,4.23704,2.26564,2.2821,2.37289,2.47049,4.18377,4.03142,4.13541,4.20879,0.843654,1.0
201006,14.82,1.0,481.2,225.805,1.0,337.439,1.0,6.755,1.0,94.313,1.0,1.4,1.0,3.245,1.0,-9999,-9999,152.058472917,1.0,467.285863889,1.0,246.652634722,1.0,15.4177345033,0.93125,18.7818651287,0.992361111111,392.442138889,1.0,391.355,0.684722,6.022,1.0,-9999,-9999,-9999,-9999,-9999,1.0,54.4332,0.679861,-9999,0.604946,53.9475,0.685417,-9999,0.770894,-1.2173,0.679861,0.0326124,-1.24975,-1.22538,-1.21463,0.680556,0.690278,0.679167,4.58817,4.58321,4.60757,4.68855,5.8191,5.80308,5.83415,5.94576,5.96563,5.93911,6.03747,6.19608,7.11174,6.93171,7.03147,7.12871,1.91069,1.0
201007,17.0,1.0,461.694,231.394,1.0,345.982,1.0,6.826,1.0,94.145,1.0,3.645,1.0,2.973,1.0,0.365549719324,0.971774193548,153.063985058,0.998655913978,478.611463184,0.998655913978,221.858256107,0.998655913978,15.4128547974,0.944892473118,19.22632316,0.983198924731,404.735713509,0.998655913978,386.772,1.0,10.562,1.0,-9999,23.131,-9999,0.844086,-9999,1.0,68.7888,1.0,-9999,0.76838,53.5914,1.0,-9999,0.744825,-0.363683,0.894489,0.0420833,-0.440106,-0.385932,-0.327588,0.961694,0.950941,0.758065,7.10968,7.03823,7.2073,7.37742,7.52018,7.32921,7.51839,7.769,7.15049,6.92556,7.07283,7.32322,7.31316,7.29948,7.35788,7.47845,4.07084,1.0
201008,15.298,1.0,387.848,184.715,1.0,345.793,1.0,5.411,1.0,94.121,1.0,1.742,1.0,3.212,1.0,0.404732400937,0.971102150538,117.45827621,1.0,379.458725134,1.0,202.618010081,1.0,12.3194704681,0.948252688172,15.4235094743,0.993279569892,397.616915323,1.0,386.981,1.0,11.048,1.0,-9999,20.198,-9999,0.875672,-9999,1.0,55.8563,0.999328,-9999,0.625989,38.3578,0.999328,-9999,0.663411,-0.281438,0.954973,0.0402904,-0.318906,-0.296488,-0.227239,0.983871,0.986559,0.936828,6.01133,6.0608,6.1849,6.63826,6.38257,6.31366,6.43531,6.95652,6.33172,6.29232,6.32934,6.45887,6.58557,6.51457,6.54969,6.68014,4.4368,1.0
201009,8.403,1.0,285.113,117.307,1.0,314.562,1.0,3.071,1.0,94.413,1.0,2.133,1.0,3.377,1.0,0.428425308356,0.973611111111,60.57106875,1.0,240.475195833,1.0,131.977365972,1.0,9.21871579573,0.920138888889,10.4598954919,0.965277777778,360.726888889,1.0,389.794,1.0,7.762,1.0,-9999,21.035,-9999,0.934722,-9999,1.0,28.3713,1.0,-9999,0.380768,16.7428,1.0,-9999,0.6419,0.191937,0.999306,0.0330804,0.147214,0.180882,0.195181,0.999306,0.969444,0.994444,4.07922,4.04387,4.06865,4.11073,3.8979,3.87452,3.89377,3.90147,4.04316,4.03824,4.14407,4.20395,4.02683,3.96224,4.00323,4.04892,2.48697,1.0
201010,5.276,1.0,179.31,91.69,0.998656,289.978,1.0,3.764,1.0,94.29,1.0,0.613,1.0,3.556,0.999328,0.411038613238,0.959005376344,27.6005414951,0.999327956989,179.85553293,1.0,77.6679115191,0.999327956989,8.6640691226,0.98185483871,8.89619184665,0.989919354839,345.382229181,0.999327956989,396.376,1.0,5.39,1.0,-9999,20.784,-9999,0.93414,-9999,1.0,13.2504,0.997312,-9999,0.287792,10.7279,0.997984,-9999,0.624278,0.616441,0.979839,0.0198108,0.579798,0.603431,0.63457,0.99328,0.984543,0.963038,2.11079,2.01599,2.07378,2.13917,1.4817,1.44081,1.46914,1.50306,1.94598,1.95509,2.00879,2.19852,1.50396,1.44631,1.46825,1.52594,1.6666,1.0
201011,-7.691,1.0,98.6137,37.221,0.995139,256.059,1.0,0.963,1.0,94.451,1.0,1.233,1.0,2.555,1.0,0.337756904104,0.811111111111,-0.52836875,1.0,68.7296584207,0.997916666667,46.2122763889,1.0,9.79150849586,0.999305555556,6.33214930556,1.0,287.608118056,1.0,398.943,1.0,1.533,1.0,-9999,-9999,-9999,-9999,-9999,1.0,3.79516,0.999306,-9999,0.11276,-2.35961,0.999306,-9999,0.409756,0.814707,0.948611,0.00754895,0.760686,0.791169,0.865555,0.979861,0.969444,0.826389,0.894798,0.87046,0.893355,0.951493,0.0969611,0.0856044,0.101858,0.109774,0.712054,0.696475,0.746611,0.888548,0.0955217,0.0854314,0.0909526,0.0933296,0.838341,1.0
201012,-15.65,1.0,63.5989,15.69,0.998656,224.682,1.0,0.23,1.0,94.558,0.991935,0.323,0.991935,2.535,0.991935,0.327412804021,0.540994623656,-9999,-9999,17.6972679028,0.967741935484,36.5150015681,0.991935483871,10.5753821685,0.991935483871,7.75630443548,0.991935483871,250.264941308,0.991935483871,400.107,0.999328,-0.6,1.0,-9999,-9999,-9999,-9999,-9999,1.0,0.708075,0.96371,-9999,0.0365697,-2.78314,0.964382,-9999,0.277743,0.429075,0.932796,0.00464735,0.395145,0.412278,0.456899,0.955645,0.947581,0.888441,0.429992,0.367974,0.386278,0.460577,-0.0277785,-0.0280686,-0.0256924,-1.12601e-05,0.420228,0.419366,0.432718,0.486152,0.00715497,0.00267712,0.00364946,0.00715754,0.561561,1.0
