TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200409,20.204,1.0,344.83,187.875,1.0,342.219,0.0,5.557,1.0,101.153,0.0,2.073,1.0,1.578,0.0,-9999,-9999,117.091228014,0.98125,388.54500308,0.990277777778,383.784,0.0,18.459,18.365,18.861,1.0,0.0,1.0,12.731,-9999,1.0,-9999,0.121425,3.0,39.9877,0.0,46.7383,-9999,57.9643,0.0,67.7496,-9999,-1.64207,0.0,-9999,-1.65779,-1.56924,-1.45208,0.0,0.0,0.0,3.97346,3.48734,3.9275,3.94071,5.53259,5.31462,5.45622,5.52322,4.63191,4.5673,4.72181,4.87252,6.37193,6.44705,6.5993,6.68218,-9999,-9999
200410,17.835,1.0,257.286,118.055,1.0,338.75,0.0,3.648,1.0,101.007,0.0,3.561,1.0,1.79,0.254032,-9999,-9999,66.1886505857,0.980510752688,239.622462819,0.990591397849,388.696,0.465726,16.879,18.249,17.562,1.0,0.170027,1.0,14.52,-9999,1.0,-9999,0.126576,3.0,38.5861,0.456317,53.8868,0.702409,14.9399,0.465726,20.864,0.780003,-0.506145,0.399866,0.0728998,-0.63812,-0.506145,-0.104191,0.429435,0.399866,0.429435,4.63009,4.61723,4.62061,4.63952,5.1972,4.85225,5.12504,5.13184,4.64977,4.62428,5.1664,5.21867,5.96746,6.09059,6.30395,6.3334,-9999,-9999
200411,11.828,1.0,183.098,68.704,1.0,302.227,0.0,2.77,1.0,100.902,0.0,5.207,1.0,2.078,0.380556,-9999,-9999,27.2623110372,0.979861111111,134.230311911,0.990972222222,391.003,0.938194,13.19,14.286,17.606,1.0,1.0,0.147222,18.626,-9999,1.0,-9999,-2.68251,3.0,23.3201,0.849306,38.6046,0.399709,-28.8016,0.938194,-47.6788,0.689333,-0.528854,0.893056,0.0580857,-0.528854,-0.231405,-0.111177,0.893056,0.886111,0.886111,3.69959,2.74015,3.58573,3.97037,3.69196,3.26901,3.66566,3.92388,3.0901,3.2754,3.40896,4.079,4.11012,4.13875,4.13875,4.43044,-9999,-9999
200412,9.883,1.0,148.645,54.379,1.0,300.661,0.0,2.178,1.0,100.939,0.0,7.819,1.0,2.297,0.270833,-9999,-9999,24.318874328,1.0,102.985947581,1.0,387.648,0.957661,11.173,12.321,17.617,1.0,1.0,0.0,21.061,-9999,1.0,-9999,-2.44489,3.0,17.7017,0.77957,24.635,0.260305,-11.537,0.948925,-16.0559,0.415893,-0.177123,0.789651,0.0538702,-0.310144,-0.197658,-0.181066,0.77957,0.789651,0.789651,3.21243,3.1923,3.20278,3.25787,3.39441,3.37744,3.41681,3.51225,4.94124,4.29801,4.9069,4.91576,3.86285,3.7476,3.75018,3.80339,-9999,-9999
200501,5.684,1.0,166.142,75.041,1.0,250.174,0.0,1.835,0.999328,100.939,0.0846774,2.535,1.0,1.681,0.885753,0.311548136574,0.870967741935,25.7087748089,0.989919354839,141.348226313,0.994623655914,398.438,0.998656,7.24,8.633,17.963,1.0,1.0,0.0,22.209,22.369,0.19422,1.0,-3.27431,3.0,15.0908,0.998656,21.0015,0.225258,6.781,0.998656,9.43697,0.484674,-1.04845,0.99664,0.0562327,-1.2378,-1.11048,-1.06635,0.994624,0.997312,0.997312,2.1664,1.8575,2.05434,2.12697,3.22993,3.10673,3.15489,3.18849,1.32714,0.851425,0.949238,1.32407,2.93068,2.49711,2.71009,2.82458,-9999,-9999
200502,5.583,1.0,228.044,97.492,1.0,263.778,0.0,2.208,1.0,99.781,0.984375,2.721,1.0,2.076,1.0,0.383584644345,1.0,47.0394065291,0.970982142857,186.793732222,0.989583333333,395.185,1.0,6.315,7.24,18.062,1.0,0.998512,0.0,20.871,23.587,0.0,1.0,-2.09818,3.0,17.9472,1.0,30.8377,0.238972,11.2832,1.0,19.3873,0.587144,-1.48754,1.0,0.0567377,-1.53702,-1.495,-1.48405,1.0,1.0,1.0,2.14264,2.0187,2.07937,2.12621,3.62991,3.55248,3.57845,3.60188,0.585371,0.588655,0.629016,0.681894,2.863,2.84304,2.86019,2.87671,-9999,-9999
200503,9.241,0.997312,313.812,171.877,0.998656,284.959,0.0,2.401,0.997312,101.078,0.991935,1.955,1.0,1.897,1.0,0.320928841398,1.0,104.180741624,0.98185483871,333.093859579,0.989247311828,391.968,1.0,7.867,8.427,18.044,1.0,1.0,0.0,18.904,22.054,0.196237,1.0,0.397418,3.0,28.8398,1.0,39.2244,0.367057,50.5518,1.0,68.7543,0.646371,-2.66564,1.0,0.0555335,-2.75667,-2.68254,-2.66378,0.991263,1.0,1.0,2.33201,2.25817,2.29941,2.32621,4.99522,4.94699,4.97972,5.00687,2.00951,1.81239,2.05251,2.15081,5.00445,4.96279,5.02053,5.0509,-9999,-9999
200504,12.301,1.0,399.023,201.957,0.998611,297.278,0.0,3.39,0.998611,100.774,0.688889,2.72,1.0,2.056,0.797917,0.348796300154,0.785416666667,127.031468473,0.984722222222,397.7564,0.9875,387.796,0.996528,10.761,11.048,18.052,1.0,1.0,0.0,19.967,18.957,1.0,0.201389,0.703056,3.0,38.7548,0.996528,48.0787,0.441412,66.6774,0.996528,82.7191,0.782455,-3.08595,0.99375,0.0613004,-3.17434,-3.08598,-3.02083,0.993056,0.99375,0.995833,3.1667,3.01266,3.04384,3.12568,6.20739,6.11565,6.13984,6.20851,2.05214,1.998,2.07187,2.17633,5.3918,5.3918,5.44,5.60487,-9999,-9999
200505,18.273,1.0,460.076,261.33,0.998656,326.389,0.0,5.421,1.0,100.638,0.787634,0.542,1.0,2.037,0.808468,0.380345442532,0.807795698925,173.109336396,0.972446236559,528.898229165,0.990591397849,392.701,0.999328,14.918,14.672,18.052,1.0,1.0,0.0,15.175,18.774,1.0,0.0,2.25009,3.0,45.1043,0.999328,55.2113,0.46624,96.0297,0.999328,117.548,0.808504,-1.17847,0.999328,0.06222,-1.19337,-1.15565,-1.0662,0.999328,0.999328,0.995296,4.81652,4.64464,4.83674,4.92085,6.01518,5.81738,5.95354,6.01665,4.62456,4.52364,4.5816,4.65653,5.97447,5.81166,5.86806,5.9742,-9999,-9999
200506,21.759,1.0,486.26,295.975,1.0,349.958,0.0,7.233,0.998611,99.728,0.990278,0.853,1.0,1.923,1.0,0.342522670833,1.0,178.224535053,0.983333333333,611.652685034,0.99375,380.545,1.0,17.732,17.417,9.857,1.0,1.0,0.0,12.808,14.964,1.0,0.0,1.99391,3.0,48.2845,1.0,56.1599,0.471843,106.744,1.0,124.155,0.758109,-2.8113,1.0,0.0644648,-2.97536,-2.9166,-2.89689,0.998611,1.0,1.0,5.03368,4.57033,4.8646,5.00637,7.92432,7.62431,7.77233,7.87519,2.1045,1.95024,2.09502,2.16955,6.05118,5.89951,5.97572,6.05233,-9999,-9999
200507,23.733,1.0,473.323,292.951,1.0,356.926,0.0,8.722,1.0,100.039,0.985887,0.174,1.0,2.098,1.0,0.394519795027,1.0,160.596887149,0.977822580645,595.031192561,0.985215053763,381.646,1.0,19.454,19.171,9.569,0.999328,1.0,0.0,11.02,11.079,1.0,0.0,1.89761,3.0,47.0255,1.0,47.343,0.471931,111.561,1.0,112.314,0.84079,-2.37622,0.994624,0.0660631,-2.44018,-2.39628,-2.37764,1.0,0.985215,0.994624,4.76509,4.53549,4.63538,4.72505,7.14606,6.98798,7.04235,7.14299,4.48171,4.47029,4.52142,4.61578,6.95745,6.95655,6.9887,7.09122,-9999,-9999
200508,22.193,1.0,423.582,229.802,1.0,356.101,0.0,6.841,1.0,101.016,0.834005,1.387,1.0,1.892,0.858199,0.365052118747,0.858198924731,126.089512037,0.987231182796,472.249230305,0.988575268817,378.465,0.342742,19.304,19.303,9.564,1.0,0.999328,0.0,11.195,11.315,1.0,0.200941,1.15719,3.0,35.9524,0.997312,36.0341,0.374525,87.6225,0.997312,87.8218,0.770683,-1.8025,0.344086,0.0773445,-1.92628,-1.8025,-1.75232,0.344086,0.344086,0.344086,3.82746,3.66018,3.73075,3.82512,5.60875,5.53324,5.57086,5.61852,1.27012,1.32472,1.49402,1.81215,3.73663,3.72403,3.82055,3.97063,-9999,-9999
200509,19.792,0.999306,347.625,179.753,1.0,345.806,0.0,4.986,0.999306,100.551,0.965972,6.013,1.0,1.716,0.982639,0.306627626437,0.966666666667,110.028568919,0.974305555556,367.814882121,0.990277777778,379.469,0.201389,18.59,19.173,9.567,1.0,1.0,0.0,13.553,14.993,0.379861,1.0,0.287567,3.0,34.5981,1.0,42.9554,0.37323,57.8218,1.0,71.7888,0.685981,-1.27416,0.189583,0.041691,-1.54224,-1.27177,-1.12858,0.188194,0.189583,0.190972,2.90445,2.61463,2.75692,2.90024,4.09221,4.0269,4.08296,4.12267,1.71282,0.990009,1.66478,2.06888,2.68189,2.35024,2.56316,2.69978,-9999,-9999
200510,15.265,0.998656,260.096,108.396,0.961694,318.324,0.0,5.147,0.99664,101.323,0.142473,6.747,1.0,1.48,0.142473,-9999,-9999,71.7558670923,0.980510752688,183.576739078,0.990591397849,374.965,0.332661,15.595,16.556,9.474,0.997984,0.997312,0.0,17.667,15.343,1.0,0.18414,-1.66482,3.0,22.155,0.329973,27.5065,0.273321,10.1262,0.330645,12.5722,0.506478,-0.198785,0.328629,0.02838,-0.299954,-0.205749,-0.187538,0.325269,0.330645,0.329973,1.59063,1.47368,1.53311,1.59063,1.75256,1.68074,1.73097,1.93551,4.11953,2.69664,3.07318,4.40243,2.28236,2.34271,2.49164,3.11536,-9999,-9999
200511,14.03,0.954167,185.024,78.966,0.875694,295.991,0.0,5.223,0.953472,101.08,0.629167,5.598,1.0,2.007,0.638194,0.378914130352,0.602083333333,-9999,-9999,-9999,-9999,359.046,0.859722,13.9,14.278,9.403,0.954861,1.0,0.0,17.959,15.167,1.0,0.0,-2.07543,3.0,18.122,0.859028,26.7972,0.221179,-8.37462,0.859028,-12.3836,0.519231,-0.213745,0.855556,0.0269406,-0.25625,-0.234411,-0.222992,0.855556,0.852083,0.855556,1.36621,1.30431,1.36674,1.39876,1.59129,1.54014,1.59129,1.64237,1.7293,1.82292,1.98112,2.41139,1.61913,1.66548,1.72467,1.83852,-9999,-9999
200512,7.907,0.942876,148.965,53.684,0.829301,277.618,0.0,4.041,0.942876,101.054,0.821237,6.374,0.93414,2.252,0.821237,0.405229338119,0.78561827957,24.8416075,0.806451612903,96.4299307143,0.802419354839,377.672,0.829301,9.068,10.549,9.42,0.942876,0.942876,0.174059,20.571,14.813,0.942876,0.0,-3.10227,3.0,11.7746,0.828629,16.3865,0.261865,-21.1909,0.829301,-29.4909,0.76709,-0.648025,0.823925,0.0447132,-0.651581,-0.646876,-0.643191,0.823253,0.823925,0.823253,1.01897,0.987793,1.00612,1.02,1.66357,1.64925,1.65249,1.6636,0.996572,0.97462,1.00457,1.09664,1.54816,1.54496,1.55731,1.60572,-9999,-9999
200601,6.171,0.635081,166.142,72.719,0.691532,265.641,0.0,3.321,0.635081,101.334,0.143817,1.896,0.652554,1.939,0.991263,0.372083168541,0.879704301075,-9999,-9999,-9999,-9999,392.666,0.913306,7.184,8.34,7.823,0.641801,0.681452,0.686156,21.385,14.754,0.686828,0.0,0.202446,3.0,15.5513,0.758737,24.1816,0.232801,-13.3368,0.99328,-20.7382,0.686543,-1.12967,0.717742,0.0438458,-1.12434,-1.11165,-1.08928,0.729839,0.71707,0.712366,2.26263,2.23911,2.25237,2.26263,3.42046,3.32687,3.35981,3.3833,1.16326,0.841519,1.00015,1.07387,3.08941,2.89566,2.96381,2.99578,-9999,-9999
200602,8.544,1.0,228.044,102.676,1.0,273.68,0.0,2.483,1.0,101.205,0.990327,2.509,1.0,1.907,0.997768,0.37745470554,0.852678571429,60.0058768586,0.985863095238,237.746935394,0.779761904762,388.516,1.0,7.561,8.486,8.35,1.0,1.0,1.0,21.354,14.769,1.0,0.0,-2.33829,3.0,17.9423,0.990327,30.1495,0.308456,5.34165,1.0,8.97588,0.771598,-0.886494,0.974702,0.0385963,-0.914871,-0.886494,-0.87537,0.967262,0.974702,0.969494,1.67753,1.50548,1.59361,1.68163,2.54227,2.42276,2.47817,2.54378,2.06872,1.67653,2.06872,2.62413,3.62617,2.81554,3.59642,3.67766,-9999,-9999
200603,10.593,1.0,313.812,149.31,0.998656,289.872,0.0,2.948,0.99664,101.072,0.989919,1.059,1.0,2.378,0.995968,0.500086964958,0.858870967742,89.5805163622,0.981182795699,348.707935451,0.736559139785,390.914,1.0,8.885,9.561,9.482,1.0,1.0,1.0,20.988,14.762,1.0,0.0,-0.538657,3.0,25.606,0.978495,43.0271,0.361432,29.2427,0.995296,49.1381,0.763225,-2.19092,0.964382,0.0392817,-2.18863,-2.17228,-2.11838,0.964382,0.959677,0.960349,1.69653,1.69561,1.70543,1.77653,3.88516,3.87577,3.88516,3.90027,2.57856,1.89308,2.53978,2.55973,4.4453,4.14249,4.46562,4.49224,-9999,-9999
200604,14.738,0.998611,399.023,218.466,0.998611,306.636,0.0,3.922,0.998611,101.215,0.985417,0.935,1.0,2.178,0.994444,0.434593281348,0.841666666667,138.27758163,0.974305555556,462.883206118,0.94375,413.351,1.0,12.033,12.348,12.336,1.0,1.0,1.0,15.991,14.762,1.0,0.0,1.30537,3.0,36.5075,0.96875,43.5136,0.507886,78.1023,0.999306,93.0908,0.856667,-1.81079,0.954861,0.0474319,-1.99595,-1.83223,-1.79287,0.909028,0.954861,0.954861,3.0429,3.0429,3.10427,3.1685,4.87769,4.91505,4.95146,5.01974,3.78788,3.77746,3.80711,3.8154,5.253,5.28333,5.30824,5.34716,-9999,-9999
200605,18.11,1.0,460.076,293.616,0.997984,316.121,0.0,6.152,1.0,101.568,0.991935,0.578,1.0,2.031,0.998656,0.403795824103,0.854166666667,187.494440199,0.980510752688,609.450573785,0.979166666667,403.834,1.0,14.984,15.077,15.104,1.0,1.0,1.0,13.71,13.567,1.0,0.0,2.1826,3.0,48.9414,0.994624,55.792,0.605672,114.696,1.0,130.751,0.814934,-0.000630489,0.96707,0.0491028,-0.0854756,-0.0306857,-0.00155192,0.966398,0.87164,0.96707,4.77209,4.58664,4.67976,4.79243,4.75977,4.64246,4.73064,4.81345,6.41729,6.32827,6.57694,6.62718,5.61965,5.68496,5.83255,6.06346,-9999,-9999
200606,20.92,0.53125,486.26,289.823,0.532639,339.174,0.0,8.992,0.53125,101.445,0.524306,0.266,0.524306,1.727,0.604861,-9999,-9999,-9999,-9999,-9999,-9999,379.196,0.616667,17.094,16.959,17.008,0.53125,0.530556,0.530556,12.415,12.933,0.53125,0.0,2.48694,3.0,56.1478,0.604861,66.7971,0.700552,104.068,0.615972,123.806,0.839018,-1.73427,0.55625,0.0515367,-1.79107,-1.74032,-1.64572,0.552778,0.55625,0.56875,4.54159,3.76928,4.2134,4.53763,6.18732,5.59712,5.94291,6.18251,5.73839,5.71189,5.73871,5.78451,6.29129,6.11072,6.11251,6.18402,-9999,-9999
200607,25.654,1.0,473.323,300.25,1.0,371.226,0.0,9.929,1.0,101.475,0.987231,0.61,1.0,1.93,0.997984,0.39261741386,0.847446236559,199.188280221,0.98185483871,618.043301084,0.976478494624,368.066,1.0,20.72,20.461,20.586,1.0,1.0,1.0,11.039,12.93,1.0,0.0,4.57738,3.0,67.61,0.998656,75.2198,0.750343,108.832,1.0,121.081,0.832928,-1.02338,0.977823,0.0594107,-1.12378,-1.04933,-1.02629,0.987231,0.977823,0.977823,5.67933,5.60205,5.6679,5.72456,6.80311,6.67644,6.7601,6.80677,6.8234,6.60239,6.8234,6.89306,7.66958,7.41255,7.50165,7.59035,-9999,-9999
200608,23.592,1.0,423.582,260.635,0.998656,354.015,0.0,9.017,1.0,101.01,0.989247,0.456,1.0,2.181,0.997312,0.454064127854,0.89314516129,166.491865809,0.972446236559,568.204550256,0.922715053763,363.881,1.0,20.15,20.245,20.305,1.0,0.999328,0.998656,10.981,12.934,1.0,0.0,1.55284,3.0,57.3597,0.998656,61.4385,0.610016,101.038,0.998656,108.223,0.839996,-2.53377,0.995968,0.0481593,-2.64985,-2.5558,-2.54398,0.995296,0.997312,0.995968,3.69337,3.68594,3.70011,3.71802,6.24933,6.24038,6.25769,6.31424,5.18581,4.90722,5.1548,5.2595,7.23674,6.93373,7.01828,7.15597,-9999,-9999
200609,21.233,1.0,347.625,195.69,1.0,345.822,0.0,5.864,0.999306,101.401,0.995833,6.374,1.0,1.77,0.999306,0.342925413004,0.8375,114.791148359,0.98125,482.543356056,0.780555555556,402.35,1.0,18.607,19.156,19.196,1.0,1.0,1.0,13.951,12.933,1.0,0.0,0.211877,3.0,54.103,0.999306,56.2183,0.651726,58.4077,1.0,60.6913,0.892232,-0.567899,0.961111,0.0686883,-0.579854,-0.536997,-0.5011,0.961111,0.983333,0.959722,4.94013,4.79472,4.8261,4.91987,5.47725,5.29591,5.32172,5.4765,5.32479,5.22244,5.3222,5.44217,6.07264,5.88716,6.04487,6.09936,-9999,-9999
200610,18.45,1.0,260.096,148.492,0.997312,319.875,0.0,4.694,1.0,101.581,0.991935,0.648,1.0,1.8,0.993952,0.328223349531,0.852150537634,91.9968988685,0.989247311828,307.857694517,0.940860215054,411.742,1.0,16.873,17.882,17.822,1.0,1.0,1.0,14.344,12.219,1.0,0.0,-1.7149,3.0,44.4012,0.991935,65.6563,0.522118,22.5988,0.997984,33.4169,0.683637,-0.342901,0.995968,0.0700603,-0.352283,-0.33165,-0.314666,0.995968,0.995968,0.995968,5.98741,5.96015,5.98918,6.07249,6.32342,6.31658,6.33451,6.36426,5.81002,5.561,5.72844,5.83599,6.22302,6.18301,6.23104,6.27776,-9999,-9999
200611,13.485,1.0,185.024,100.562,0.996528,288.381,0.0,3.195,0.997917,102.012,0.981944,1.559,1.0,1.796,0.994444,0.324508808732,0.757638888889,65.0036103248,0.970833333333,219.24514147,0.754166666667,409.675,1.0,12.946,14.392,14.179,1.0,1.0,1.0,17.29,11.723,1.0,0.0,-4.56072,3.0,27.2976,0.988194,40.3651,0.423987,-1.6997,1.0,-2.51336,0.62712,-0.299487,0.975694,0.0616923,-0.34211,-0.300021,-0.0607533,0.970139,0.975694,0.979167,4.65208,3.90063,3.93292,4.65972,4.69849,4.22241,4.23742,4.78077,3.06959,3.06959,3.19132,3.63095,4.15981,4.19312,4.25409,4.36196,-9999,-9999
200612,11.064,1.0,148.965,66.777,1.0,279.214,0.0,2.867,1.0,102.42,0.999328,2.369,0.999328,1.513,0.995968,0.286081301881,0.746639784946,35.2412691237,0.997983870968,147.502071802,0.741935483871,412.3,1.0,10.649,11.937,11.925,1.0,1.0,1.0,19.843,11.851,1.0,0.572581,-4.58562,3.0,13.381,0.968414,18.6221,0.358718,-10.2907,0.998656,-14.3214,0.592117,-0.721935,0.946909,0.0576029,-0.844397,-0.769408,-0.721243,0.942204,0.946909,0.948253,1.95933,1.95228,2.00121,2.04774,2.72113,2.73888,2.77118,2.79596,3.61478,2.79033,3.18723,3.6711,3.18284,3.21727,3.39355,3.51651,-9999,-9999
200701,11.127,1.0,166.142,70.462,1.0,287.745,0.0,2.302,1.0,102.165,0.986559,1.252,0.999328,2.016,0.997312,0.35727358782,0.813172043011,40.9372909512,0.987903225806,-9999,-9999,399.189,0.999328,9.797,10.831,10.93,0.998656,0.998656,0.999328,20.029,8.726,1.0,1.0,-2.95113,3.0,15.2817,0.997984,23.7624,0.417312,-2.1577,0.998656,-3.35515,0.593336,-0.451873,0.991263,0.0576248,-0.669036,-0.498533,-0.413499,0.989247,0.991263,0.991935,2.47587,1.98849,2.30393,2.47587,2.90438,2.65082,2.79316,2.87871,1.81977,1.97402,2.14345,2.17424,2.96605,2.8419,2.8738,2.89866,-9999,-9999
200702,11.125,1.0,228.044,94.213,0.998512,291.686,0.0,2.622,1.0,101.314,1.0,3.248,1.0,1.877,0.995536,0.358300106088,0.892113095238,57.5731999217,0.967261904762,221.201880294,0.78125,415.529,1.0,9.459,10.423,10.489,1.0,1.0,1.0,21.188,10.424,1.0,1.0,-2.28746,3.0,26.5955,0.998512,34.5191,0.395536,0.358497,0.997024,0.465304,0.726527,-1.3104,0.998512,0.0539916,-1.3956,-1.35677,-1.32229,0.997768,0.998512,0.999256,2.89115,2.84097,2.86708,2.94603,4.23203,4.21989,4.22901,4.26565,3.00771,2.87281,2.99893,3.02468,4.35307,4.30719,4.35077,4.36449,-9999,-9999
200703,12.465,0.998656,313.812,152.206,0.997312,293.409,0.0,3.589,0.997984,101.233,0.990591,2.182,1.0,2.057,0.998656,0.408292951828,0.930779569892,93.9157886322,0.987231182796,354.18234871,0.883064516129,418.624,1.0,10.761,11.467,11.551,1.0,1.0,1.0,19.903,9.362,1.0,1.0,-1.20457,3.0,43.9441,1.0,57.0364,0.52427,30.8206,0.997984,40.0029,0.743729,-2.87965,0.998656,0.0515933,-2.88437,-2.87913,-2.86681,0.998656,0.998656,0.998656,3.21406,3.21536,3.23108,3.24991,6.08925,6.09087,6.11276,6.1272,4.1829,4.05139,4.12176,4.18339,6.47525,6.40332,6.45638,6.47614,-9999,-9999
200704,15.583,0.998611,399.023,233.21,1.0,311.503,0.0,4.245,0.998611,101.626,1.0,1.161,1.0,1.639,0.996528,0.305399426426,0.874305555556,148.674163748,0.979861111111,501.189067588,0.907638888889,428.563,1.0,12.84,13.263,13.272,1.0,1.0,1.0,17.687,7.837,1.0,1.0,1.01702,3.0,55.5494,1.0,64.3948,0.58676,73.9184,1.0,85.6889,0.761634,-2.44775,0.961806,0.0636046,-2.4482,-2.35208,-2.23239,0.961806,0.935417,0.958333,5.324,5.32103,5.61313,5.87596,7.76457,7.76834,7.92705,8.0944,6.0305,5.97103,6.08978,6.19032,7.94154,7.80468,7.86395,7.94154,-9999,-9999
200705,18.595,0.99664,460.076,270.875,0.988575,326.415,0.0,5.37,0.99664,101.116,0.995296,1.111,1.0,2.006,0.997984,0.406029960405,0.880376344086,182.17303739,0.975806451613,537.478231165,0.983198924731,427.902,1.0,15.885,16.154,16.133,0.997984,1.0,1.0,14.334,5.692,1.0,1.0,1.52743,3.0,59.5564,1.0,66.9955,0.614853,103.307,0.999328,116.211,0.868808,-0.71064,0.963038,0.0627218,-0.849122,-0.483284,-0.419763,0.983199,0.961022,0.946237,6.67176,6.61766,6.81316,7.00287,7.39395,7.40716,7.42458,7.45593,7.41696,7.25728,7.41696,7.54216,7.53366,7.44424,7.51797,7.5337,-9999,-9999
200706,22.032,1.0,486.26,291.477,1.0,347.828,0.0,6.86,1.0,101.244,0.994444,0.378,1.0,2.019,0.996528,0.431577150012,0.875,197.314005046,0.985416666667,597.223185678,0.969444444444,427.641,1.0,18.668,18.663,18.586,0.998611,1.0,1.0,11.731,5.228,1.0,1.0,2.70011,3.0,56.0221,1.0,65.5937,0.634095,117.101,1.0,137.108,0.938216,-0.560194,0.994444,0.055127,-0.560587,-0.550634,-0.519309,0.99375,0.994444,0.995833,7.01054,6.40118,6.49282,6.62346,7.56805,6.96177,6.98825,7.10292,7.11001,7.07491,7.53654,7.65352,7.32386,7.32233,7.60285,7.70532,-9999,-9999
200707,24.058,1.0,473.323,315.423,1.0,351.001,0.0,11.179,1.0,101.325,0.994624,0.051,1.0,2.069,0.995968,0.420150758087,0.864247311828,205.159022172,0.975806451613,620.675602843,0.978494623656,382.006,1.0,19.951,19.82,19.741,1.0,1.0,0.998656,10.765,4.831,1.0,1.0,1.59123,3.0,40.2036,0.999328,48.6335,0.587581,134.816,1.0,163.085,0.995091,-1.29943,0.982527,0.0461129,-1.34549,-1.3082,-1.21232,0.983199,0.980511,0.960349,4.64349,4.69818,4.88539,4.99943,6.0154,6.04586,6.14703,6.18449,5.01974,5.01428,5.05357,5.11009,6.42988,6.40236,6.4392,6.50993,-9999,-9999
200708,24.394,1.0,423.582,256.219,1.0,355.578,0.0,10.478,1.0,101.194,0.995968,0.128,1.0,2.127,1.0,0.440071629727,0.889112903226,169.987904881,0.985215053763,518.222697446,0.98185483871,407.812,1.0,20.662,20.543,20.483,1.0,0.999328,0.999328,10.279,4.621,1.0,1.0,1.04192,3.0,24.8558,1.0,31.0327,0.370527,112.785,0.999328,140.812,0.945383,-0.974803,0.983199,0.0402141,-1.00871,-0.987055,-0.970491,0.976478,0.979839,0.979167,3.30996,3.29668,3.32031,3.34314,4.2634,4.29493,4.30976,4.36787,3.05066,2.92848,2.97921,3.03638,4.45526,4.40395,4.44107,4.46044,-9999,-9999
200709,20.421,1.0,347.625,206.93,1.0,329.874,0.0,7.478,1.0,101.539,0.996528,1.579,1.0,2.158,0.99375,0.43684232339,0.878472222222,135.414095398,0.970833333333,414.364799421,0.979166666667,405.631,1.0,18.445,18.738,18.83,1.0,1.0,1.0,11.174,4.679,1.0,1.0,-0.59701,3.0,20.1721,0.998611,27.5146,0.330764,79.8316,0.999306,108.89,0.839025,-0.305222,0.995139,0.0475234,-0.306429,-0.273334,-0.239498,0.995139,0.995139,0.995139,4.43042,4.28376,4.39867,4.48847,4.6736,4.59536,4.66766,4.71725,3.43284,3.37772,3.43112,3.4529,4.28774,4.26625,4.27886,4.29639,-9999,-9999
200710,16.875,0.999328,260.096,133.142,0.998656,318.435,0.0,5.196,0.999328,101.547,0.99664,2.741,1.0,1.765,1.0,0.343727280517,0.911290322581,79.2089546867,0.981182795699,262.603290422,0.983870967742,405.03,1.0,15.608,16.26,16.412,1.0,1.0,1.0,12.165,5.016,1.0,1.0,-1.79615,3.0,15.7577,1.0,21.4934,0.243374,25.6149,1.0,34.9386,0.765144,-0.599581,0.997984,0.053231,-0.675869,-0.617228,-0.590033,0.997984,0.997984,0.997984,4.29375,4.23165,4.28854,4.36713,4.88735,4.87731,4.89722,4.98229,2.85785,2.75514,2.86083,2.92354,4.30086,4.23116,4.27147,4.30043,-9999,-9999
200711,11.924,0.998611,185.024,83.489,1.0,289.035,0.0,3.626,0.997917,101.425,0.992361,2.215,1.0,1.881,0.996528,0.370888994503,0.861805555556,46.8707971791,0.98125,168.71596949,0.938194444444,399.901,1.0,11.735,12.772,12.964,1.0,1.0,1.0,17.254,9.617,1.0,1.0,-3.75816,3.0,11.3581,0.986111,14.086,0.162765,-6.65424,0.999306,-8.25237,0.693974,-0.252858,0.972917,0.0501032,-0.288381,-0.261854,-0.250677,0.972917,0.979167,0.972917,3.57282,3.56623,3.5791,3.60677,3.82417,3.82221,3.84772,3.87666,2.66753,2.48564,2.54502,2.61831,3.4741,3.43286,3.44641,3.46718,-9999,-9999
