TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201302,2.642,1.0,181.376,61.548,1.0,275.473,0.0,1.013,1.0,100.146,1.0,2.003,1.0,2.86,1.0,0.525963341016,0.999255952381,27.4318658571,1.0,108.850877944,1.0,415.255,1.0,-9999,1.0,14.236,1.0,-9999,0.610068,5.05609,1.0,-9999,0.712669,0.595125,0.997768,0.0770114,0.578046,0.585844,0.593795,0.997768,1.0,0.997768,0.850068,0.805982,0.846768,0.868369,0.249364,0.226479,0.255349,0.281191,0.800866,0.818947,0.977344,1.01246,0.0955975,0.0996835,0.141023,0.168851,-9999,-9999
201303,5.201,1.0,275.089,104.341,1.0,284.954,0.0,1.975,1.0,99.207,1.0,1.536,1.0,2.694,1.0,0.498452153091,1.0,63.5593178888,1.0,188.947857647,1.0,407.094,1.0,-9999,1.0,14.3431,1.0,-9999,0.517837,28.0232,1.0,-9999,0.888946,0.653069,1.0,0.0550194,0.645216,0.649271,0.665566,1.0,0.998656,0.997984,0.948418,0.964069,0.971309,1.01176,0.315646,0.31701,0.324031,0.337918,1.25061,1.18251,1.24073,1.24993,0.550126,0.483626,0.519144,0.532487,-9999,-9999
201304,10.512,1.0,374.34,176.571,0.998611,299.903,0.0,4.329,1.0,100.019,1.0,1.486,1.0,2.926,1.0,0.549461336042,1.0,117.070261262,1.0,320.38215281,1.0,407.185,1.0,-9999,1.0,26.9132,0.999306,-9999,0.664435,60.8485,1.0,-9999,1.18621,1.3669,0.985417,0.053638,1.35771,1.36884,1.39237,0.977083,0.989583,0.992361,2.63456,2.64383,2.66619,2.70952,1.27423,1.26423,1.3024,1.34196,2.99749,2.7993,2.95467,3.08842,1.58775,1.48513,1.57834,1.59387,-9999,-9999
201305,11.729,1.0,450.233,171.767,1.0,321.965,0.0,2.583,1.0,99.826,1.0,2.843,1.0,2.317,1.0,0.433914445699,1.0,113.138263645,1.0,312.964184308,1.0,404.665,0.999328,-9999,1.0,46.9354,1.0,-9999,0.869977,36.7893,1.0,-9999,1.00338,-3.0713,0.997984,0.128442,-3.13075,-3.08209,-3.06179,0.998656,0.998656,0.998656,3.83902,3.87057,3.98869,4.19916,6.95718,6.97146,7.05599,7.27811,2.5811,2.46754,2.67664,3.39989,6.27537,6.19171,6.30424,6.98352,-9999,-9999
201306,16.498,1.0,484.658,228.372,1.0,340.792,0.0,3.823,1.0,100.393,1.0,3.46,1.0,2.483,1.0,0.430843800139,1.0,156.453097924,1.0,421.948596389,1.0,398.774,0.998611,-9999,1.0,80.5848,0.997917,-9999,1.07965,34.6505,0.997222,-9999,0.82439,-7.53809,0.992361,0.123799,-7.59111,-7.45863,-7.41197,0.989583,0.99375,0.99375,4.99203,4.89902,4.96174,4.99408,12.3944,12.3745,12.4136,12.4932,4.59079,4.61446,4.75497,4.80847,11.9917,12.0327,12.1264,12.2368,-9999,-9999
201307,21.611,1.0,468.271,276.803,1.0,360.857,0.0,7.011,1.0,100.433,1.0,1.418,1.0,2.311,0.760753,0.387826894019,1.0,189.965852614,1.0,515.745020685,1.0,400.408,1.0,-9999,1.0,126.4,0.975806,-9999,1.02166,22.6554,0.975806,-9999,0.667913,-7.08505,0.922043,0.109736,-7.16415,-7.12891,-7.08314,0.900538,0.928091,0.932124,5.56332,4.94313,5.52487,6.34738,12.6465,12.0282,12.6754,13.426,4.00027,3.97666,4.4036,4.8473,12.4599,12.4599,12.7752,12.9219,-9999,-9999
201308,19.438,1.0,405.659,228.111,1.0,344.651,0.0,6.88,1.0,100.369,1.0,1.037,1.0,1.987,0.685484,0.329137990255,1.0,150.347504956,1.0,424.445382137,1.0,400.146,0.998656,-9999,1.0,94.8253,0.969758,-9999,1.04744,16.6205,0.969758,-9999,0.695497,-6.03426,0.891801,0.144534,-6.12663,-5.88145,-5.68456,0.872984,0.895833,0.902554,5.30663,5.40437,5.45625,5.5374,11.1081,11.0452,11.4003,11.5494,4.96382,3.83066,4.11158,4.68527,10.5677,9.69177,9.83387,10.2749,-9999,-9999
201309,16.472,1.0,314.909,141.85,1.0,340.796,0.0,3.481,1.0,100.176,1.0,3.006,1.0,2.151,1.0,0.35505157766,0.999305555556,88.8279323675,1.0,261.83401125,1.0,401.157,1.0,-9999,1.0,58.4675,1.0,-9999,1.19112,12.0067,1.0,-9999,0.843537,-4.11472,0.991667,0.207965,-4.49616,-4.11472,-3.80008,0.981944,0.991667,0.991667,3.31079,3.09939,3.3077,3.39722,7.29254,7.21453,7.29763,7.56237,2.75478,2.73998,3.08645,3.94841,6.66513,6.19223,6.66513,7.49566,-9999,-9999
201310,13.952,1.0,216.579,80.335,1.0,330.819,0.0,1.46,1.0,100.068,1.0,2.022,1.0,2.67,1.0,0.435922161089,1.0,39.0687023226,1.0,149.099393212,1.0,401.09,0.999328,-9999,1.0,40.8283,0.997984,-9999,0.927147,-10.1357,0.998656,-9999,0.704979,-0.617198,0.997984,0.0944445,-0.679477,-0.628874,-0.617198,0.997984,0.997984,0.997984,3.13552,3.07568,3.11898,3.1342,3.75019,3.73691,3.74695,3.76504,2.12876,1.86281,2.07491,2.16585,3.58979,3.51098,3.61521,3.70516,-9999,-9999
201311,7.12,1.0,137.194,40.471,1.0,308.686,0.0,0.884,1.0,100.31,1.0,3.324,1.0,2.858,1.0,0.537423890074,0.999305555556,12.9856994578,1.0,74.0786845,1.0,407.234,1.0,-9999,1.0,26.2169,1.0,-9999,0.731628,-11.5971,1.0,-9999,0.767614,1.64326,0.995833,0.0572558,1.64326,1.64717,1.6708,0.995833,0.995833,0.995139,2.22581,2.21544,2.22754,2.27264,0.58008,0.57525,0.582009,0.598344,1.42518,1.43966,1.6351,1.68964,0.395455,0.406939,0.482575,0.502197,-9999,-9999
201312,6.041,1.0,100.836,41.298,1.0,280.311,0.0,1.261,1.0,100.631,1.0,1.957,1.0,3.09,1.0,0.497591241734,1.0,2.89893784745,1.0,71.0362803427,1.0,410.785,1.0,-9999,1.0,10.1287,1.0,-9999,0.418662,-10.4208,1.0,-9999,0.573494,1.68886,0.991263,0.0530313,1.54386,1.57746,1.68886,0.99664,0.995296,0.991263,1.62245,1.59051,1.60418,1.62127,-0.0386158,-0.154099,-0.0583251,0.0545084,1.65273,1.62554,1.67889,1.74148,0.245601,0.204325,0.222494,0.245601,-9999,-9999
201401,7.11,1.0,117.724,34.303,1.0,300.799,0.0,0.943,1.0,99.353,0.999328,2.189,0.0,3.215,0.999328,0.564026271714,0.999327956989,6.12200199653,0.999327956989,63.1067096853,0.999327956989,405.13,1.0,-9999,1.0,13.0163,1.0,-9999,0.553263,-13.6647,1.0,-9999,0.610029,1.1344,1.0,0.0626804,1.11982,1.12772,1.13964,1.0,1.0,1.0,1.36546,1.37078,1.37532,1.38211,0.23887,0.239345,0.24867,0.25503,1.46194,1.4695,1.54926,1.60769,0.218264,0.227486,0.289664,0.296801,-9999,-9999
201402,7.485,1.0,181.376,62.801,0.974702,292.302,0.0,1.704,1.0,99.213,1.0,3.484,0.0,3.71,1.0,0.677204805804,1.0,23.4547973638,1.0,112.819290082,1.0,400.797,0.732887,-9999,1.0,23.6929,0.730655,-9999,0.617532,-6.00015,0.732887,-9999,0.727953,1.28249,0.729911,0.0444255,1.28425,1.28703,1.29808,0.729911,0.729911,0.729911,1.55583,1.48494,1.55583,1.56556,0.266465,0.200685,0.258098,0.277194,1.37515,1.33159,1.34237,1.37043,0.21903,0.205498,0.21171,0.214495,-9999,-9999
201403,9.795,1.0,275.089,151.012,1.0,278.768,0.0,3.921,1.0,100.229,1.0,0.634,0.0,2.439,1.0,0.417651751546,1.0,83.3072012302,1.0,259.911977043,1.0,400.138,0.0,-9999,1.0,31.1428,0.0,-9999,11.9959,46.2776,0.615591,-9999,0.876339,1.03635,0.0,0.281418,1.0337,1.03585,1.0536,0.0,0.0,0.0,1.81014,1.26517,1.81014,1.90608,0.774292,0.23147,0.774292,0.851431,1.35108,1.30804,1.34774,1.37196,1.01755,0.960374,1.01459,1.03312,-9999,-9999
201404,12.321,1.0,374.34,178.396,1.0,306.584,0.0,3.822,1.0,100.042,1.0,1.5,0.0,2.321,1.0,0.407743927569,1.0,113.51533884,1.0,316.321273576,1.0,398.99,0.0,-9999,1.0,37.0599,0.0,-9999,-9999,53.7713,1.0,-9999,0.802176,1.14104,0.0,-9999,1.13938,1.1409,1.16104,0.0,0.0,0.0,2.22859,1.06072,2.22859,2.4823,1.08768,-0.0791964,1.08768,1.3174,1.57447,1.47284,1.56657,1.63065,2.2789,2.12719,2.27208,2.31601,-9999,-9999
201405,13.732,1.0,450.233,220.119,1.0,319.78,0.0,3.478,1.0,100.182,1.0,2.615,0.0,2.721,1.0,0.49960295121,1.0,142.417712723,1.0,392.181226835,1.0,397.606,0.0,-9999,1.0,75.7687,0.0,-9999,-9999,37.8592,1.0,-9999,0.773149,-3.43485,0.0,-9999,-3.51514,-3.4412,-3.22757,0.0,0.0,0.0,2.60698,0.759956,2.60698,3.01901,6.09173,3.92532,6.21393,6.44204,1.7068,1.53622,1.69354,1.80646,4.09732,3.83074,4.08541,4.16168,-9999,-9999
201406,17.512,1.0,484.658,269.778,1.0,340.625,0.0,4.997,1.0,100.331,1.0,1.495,0.0,2.467,1.0,0.422109886458,1.0,182.612059829,1.0,484.522764131,0.999305555556,396.806,0.0,-9999,1.0,108.788,0.0,-9999,-9999,41.5654,1.0,-9999,0.594123,-6.87506,0.0,-9999,-6.95572,-6.87506,-6.6371,0.0,0.0,0.0,3.21442,0.467332,3.21442,3.95631,10.2241,7.20684,10.2241,10.6777,2.1047,1.82271,2.08278,2.27868,6.43348,6.03934,6.41564,6.52781,-9999,-9999
201407,19.875,1.0,468.271,205.075,1.0,361.702,0.0,5.256,1.0,100.057,1.0,3.845,0.0,2.123,1.0,0.350622585148,1.0,141.366920194,1.0,373.71897377,0.999327956989,398.038,0.454973,-9999,1.0,83.5848,0.475806,-9999,1.24586,13.4109,1.0,-9999,0.58088,-4.17688,0.465726,0.141656,-4.23315,-4.17688,-3.85091,0.466398,0.465726,0.465726,4.2488,1.91062,4.25382,5.16948,8.54535,5.64341,8.54535,9.26118,2.7399,2.44266,2.7399,3.21035,6.89639,6.61169,6.87696,7.18655,-9999,-9999
201408,17.483,1.0,405.659,188.68,1.0,348.333,0.0,3.655,1.0,100.004,1.0,3.218,0.0,2.193,1.0,0.357769044758,1.0,128.496503833,1.0,340.813941008,1.0,391.471,1.0,-9999,1.0,95.9797,1.0,-9999,1.22129,15.9823,1.0,-9999,0.586399,-4.33571,0.990591,0.132471,-4.34331,-4.3165,-4.29951,0.992608,0.990591,0.99328,7.23052,6.86774,7.12411,7.33013,11.5419,11.1939,11.4479,11.6284,4.79726,5.26176,5.52067,5.90235,10.3115,10.1481,10.3259,10.4895,-9999,-9999
201409,17.394,1.0,314.909,177.36,1.0,333.269,0.0,3.699,1.0,100.359,1.0,0.737,0.0,2.026,1.0,0.286045530764,1.0,108.200985881,1.0,311.54659225,1.0,392.628,1.0,-9999,1.0,64.7458,1.0,-9999,0.779713,18.8673,1.0,-9999,0.498245,-2.95029,0.975694,0.0707415,-3.00596,-2.95029,-2.91273,0.960417,0.975694,0.977778,4.38523,4.29876,4.37426,4.43861,7.32554,7.275,7.32554,7.35038,4.27767,4.21117,4.71115,5.31094,7.39073,7.38016,7.58935,7.86722,-9999,-9999
201410,14.429,1.0,216.579,89.803,1.0,328.072,0.0,1.727,1.0,100.194,1.0,2.537,0.0,2.271,1.0,0.352769891734,1.0,45.6285943885,1.0,159.651592124,1.0,394.972,1.0,-9999,1.0,41.7529,1.0,-9999,0.954824,-3.28405,1.0,-9999,0.645868,-0.517256,0.995968,0.0918298,-0.515174,-0.464301,-0.450048,0.995968,0.998656,0.99664,3.87885,3.83308,3.90291,4.13926,4.32889,4.31474,4.45956,4.62006,3.6499,3.02621,3.58225,4.09138,4.08805,3.9636,4.10218,4.34625,-9999,-9999
201411,10.293,1.0,137.194,47.95,1.0,312.317,0.0,0.804,1.0,99.49,1.0,2.041,0.0,2.407,1.0,0.412589138542,1.0,15.2995043649,1.0,84.7089992292,1.0,403.081,1.0,-9999,1.0,15.6209,1.0,-9999,0.579322,-6.50002,1.0,-9999,0.510347,1.62621,0.999306,0.0707686,1.58351,1.60955,1.62787,0.998611,0.998611,0.999306,2.20111,2.17617,2.23129,2.25731,0.585052,0.587932,0.612694,0.637011,1.91115,1.74836,1.90809,2.04206,0.659753,0.602774,0.645039,0.682249,-9999,-9999
201412,5.602,1.0,100.836,22.133,0.99328,303.913,0.0,0.719,1.0,100.736,1.0,2.276,0.0,2.969,1.0,0.555110531116,1.0,1.79232566626,1.0,35.2382401747,1.0,396.111,1.0,-9999,1.0,16.1202,0.989919,-9999,0.618713,-10.187,0.989919,-9999,0.574689,1.20979,0.986559,0.0672543,1.18484,1.19647,1.20578,0.988575,0.988575,0.988575,1.2558,1.22868,1.24459,1.25063,0.0647365,0.0391857,0.0517265,0.0647365,2.22381,2.19647,2.23209,2.27467,0.265433,0.256065,0.267819,0.290673,-9999,-9999
