TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200109,21.329,1.0,361.839,246.216,1.0,342.478,0.0,16.208,1.0,99.158,1.0,0.305,1.0,1.07,0.597917,0.14497566066,0.545833333333,62.6302563552,0.995138888889,512.406488889,1.0,-9999,-9999,120.495218238,0.846527777778,-9999,-9999,-9999,-9999,369.56,0.946528,26.501,1.0,2.174,1.0,-0.219701,0.999306,4.65588,0.957639,5.14795,0.148404,52.098,0.961111,57.6041,0.3798,0.781598,0.875694,0.0264454,0.591683,0.706177,0.781648,0.894444,0.882639,0.882639,0.303599,0.275969,0.305598,0.33302,-0.474294,-0.467096,-0.421032,-0.31208,0.603931,0.135521,0.140323,0.26357,0.164292,0.0496882,0.0531135,0.103747,-9999,-9999
200110,18.608,0.997312,280.125,174.094,1.0,329.574,0.0,13.407,0.997312,99.515,0.828629,2.574,1.0,1.173,0.774194,0.13304855474,0.748655913978,29.2324507258,0.79502688172,368.923975134,1.0,-9999,-9999,92.8451022935,0.622983870968,-9999,-9999,-9999,-9999,366.983,0.985887,21.316,0.985215,3.089,0.984543,-3.26919,0.983199,3.79839,0.987903,3.64303,0.136972,29.613,0.989919,28.4017,0.332933,0.586949,0.928091,0.0229013,0.508301,0.517729,0.545497,0.971774,0.938844,0.952285,0.539957,0.406564,0.502379,0.517245,-0.0550497,-0.0815334,-0.0366091,-0.0152517,0.595215,0.46287,0.51352,0.577229,0.124076,0.119175,0.136353,0.161956,-9999,-9999
200111,12.495,1.0,208.026,99.955,0.999306,322.942,0.0,4.539,1.0,99.816,1.0,3.039,1.0,1.338,0.738889,0.13503776001,0.694444444444,9.46776041667,1.0,215.05685,1.0,-9999,-9999,56.0338995808,0.570833333333,-9999,-9999,-9999,-9999,393.394,0.993056,14.245,1.0,14.697,1.0,-8.46422,1.0,13.6438,0.994444,9.83622,0.23687,10.7501,0.996528,7.75006,0.269132,1.81437,0.961806,0.0391396,1.73625,1.79532,1.81071,0.959028,0.968056,0.969444,2.33837,1.73182,1.96155,2.32783,0.524914,-0.0348084,0.204317,0.520225,1.80492,1.76691,1.86918,1.97906,0.321274,0.312181,0.326864,0.362639,-9999,-9999
200112,8.167,1.0,172.709,69.707,1.0,318.83,0.0,1.911,1.0,100.05,1.0,5.215,1.0,1.543,0.586694,0.151678092126,0.510080645161,-0.936274238351,0.997983870968,153.495254032,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383.379,0.993952,9.812,1.0,26.261,1.0,-7.1554,1.0,13.2882,0.993952,9.94433,0.227529,3.2755,0.994624,2.45124,0.262635,0.547146,0.961694,0.0260044,0.534064,0.54411,0.597272,0.954301,0.969086,0.971102,1.39723,1.39267,1.52307,1.56308,0.870074,0.846837,0.957422,1.01843,2.13909,1.9238,2.04767,2.24992,1.12712,1.06217,1.09808,1.16718,-9999,-9999
200201,6.223,1.0,189.741,88.59,1.0,289.745,0.0,1.674,1.0,100.329,1.0,2.248,1.0,1.274,0.704973,0.134407863703,0.657930107527,7.50290524194,1.0,189.58606586,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,387.297,0.983199,8.02,1.0,24.021,1.0,-8.14035,1.0,14.2292,0.987231,11.0388,0.192961,6.24394,0.998656,4.84397,0.259947,0.103878,0.889113,0.0254014,-0.0987618,0.103361,0.117771,0.83871,0.889785,0.909274,1.37749,1.08585,1.36093,1.38573,1.27413,1.18455,1.24014,1.27413,1.13867,0.978654,1.05613,1.13867,1.61853,1.57347,1.59921,1.68168,-9999,-9999
200202,9.824,1.0,249.948,148.332,1.0,303.974,0.0,3.455,1.0,100.309,1.0,1.695,1.0,1.403,0.976935,0.137611646887,0.97693452381,40.445093006,1.0,317.195396577,1.0,-9999,-9999,36.4473441067,0.730654761905,-9999,-9999,-9999,-9999,391.375,1.0,10.84,1.0,23.864,1.0,-2.15616,1.0,30.9839,1.0,33.5582,0.318022,8.69698,1.0,9.41957,0.314376,-0.282391,0.99628,0.0414647,-0.317114,-0.28456,-0.257451,0.994792,0.99628,0.99628,2.74939,2.76331,2.86517,3.00608,3.03666,3.01126,3.15737,3.30542,2.78145,1.67486,2.13159,2.48771,3.39139,2.93205,3.12995,3.25871,-9999,-9999
200203,10.792,1.0,331.116,198.324,1.0,307.592,0.0,4.73,1.0,99.96,1.0,3.071,1.0,1.543,0.990591,0.155102057922,0.990591397849,69.2432521383,0.997311827957,415.189093414,1.0,-9999,-9999,38.5977192277,0.76747311828,-9999,-9999,-9999,-9999,386.22,1.0,12.633,1.0,25.372,1.0,-2.08283,1.0,53.2924,1.0,59.3752,0.432445,11.073,1.0,12.3368,0.291641,-1.77518,0.982527,0.0529414,-1.77772,-1.76471,-1.74656,0.987903,0.985215,0.987903,4.398,4.36797,4.39248,4.40387,6.17356,6.13037,6.15719,6.16942,3.48071,3.19304,3.36077,3.47222,5.58796,5.45303,5.52809,5.58241,-9999,-9999
200204,13.244,1.0,409.207,231.246,1.0,321.865,0.0,5.24,1.0,99.723,1.0,0.567,1.0,1.238,0.94375,0.152189752787,0.94375,103.447141667,1.0,480.774902083,1.0,-9999,-9999,41.0873041104,0.763194444444,-9999,-9999,-9999,-9999,386.591,0.998611,16.554,1.0,10.476,1.0,0.446313,1.0,61.3135,1.0,75.831,0.397116,22.0354,1.0,27.2528,0.39785,-3.18114,0.967361,0.041798,-3.2031,-3.18812,-3.16097,0.96875,0.967361,0.967361,4.92517,4.76969,4.91117,4.95181,8.1114,7.97279,8.09772,8.11125,3.32168,3.1498,3.38814,3.47394,7.20826,7.1619,7.26875,7.33585,-9999,-9999
200205,16.958,1.0,463.193,314.373,1.0,320.685,0.0,10.77,1.0,99.482,1.0,1.196,1.0,1.254,0.949597,0.160537774911,0.936827956989,137.736447581,1.0,644.099679435,1.0,-9999,-9999,92.6525898899,0.837365591398,-9999,-9999,-9999,-9999,383.414,0.994624,20.693,1.0,7.531,1.0,4.9498,1.0,43.0933,0.994624,50.3621,0.386177,70.5886,0.995968,82.4951,0.504351,0.336759,0.96707,0.031563,0.332339,0.361244,0.379609,0.976478,0.968414,0.969758,2.00554,1.95704,2.0029,2.01373,1.69263,1.5788,1.61445,1.64702,1.73661,1.52853,1.72314,1.78262,1.68286,1.6031,1.6836,1.7236,-9999,-9999
200206,21.88,1.0,485.584,349.877,1.0,336.545,0.0,16.852,1.0,99.114,0.999306,0.0,1.0,1.389,0.975694,0.173033101238,0.960416666667,153.393263889,1.0,724.854208333,1.0,-9999,-9999,118.190060811,0.909027777778,-9999,-9999,-9999,-9999,378.106,0.998611,26.661,0.999306,6.732,1.0,10.2873,0.998611,14.231,0.998611,16.1547,0.242036,111.83,0.998611,126.946,0.493145,0.463401,0.913889,0.0291736,0.447179,0.461251,0.466967,0.865972,0.940278,0.940972,0.44732,0.422633,0.428575,0.43781,-0.0184722,-0.0372796,-0.0306616,-0.0184722,0.649881,0.614566,0.638684,0.64782,0.00562545,0.0,0.00478952,0.00562545,-9999,-9999
