TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200611,4.233,0.0743056,130.01,32.864,0.190972,303.568,0.209028,0.803,0.0743056,91.365,0.0,3.774,0.0,0.802,0.0527778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,431.113,0.199306,9.855,10.317,10.475,0.0743056,0.0743056,0.0743056,68.757,-9999,0.0,-9999,-9999,1.0,1.21352,0.198611,-9999,0.0381155,6.19207,0.199306,-9999,0.594744,1.57695,0.199306,-9999,1.57645,1.57718,1.57743,0.199306,0.199306,0.199306,1.69308,1.60996,1.68269,1.68828,0.109025,0.0293639,0.105856,0.112522,0.846658,0.844181,0.846658,0.851304,0.159123,0.158898,0.159123,0.163065,-9999,-9999
200612,0.266,0.0,93.7764,25.349,0.0,288.063,0.0,0.612,0.0,92.099,0.0,1.431,0.0,0.774,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,430.806,0.0,4.005,3.687,4.137,0.0,0.0,0.0,68.755,-9999,0.0,-9999,-9999,1.0,0.953254,0.0,-9999,-9999,8.87326,0.0,-9999,-9999,1.58052,0.0,-9999,1.58052,1.58052,1.58052,0.0,0.0,0.0,1.31832,1.16656,1.30341,1.31143,-0.272071,-0.413956,-0.277106,-0.269087,0.637438,0.634702,0.637438,0.643118,0.121643,0.121451,0.121643,0.12489,-9999,-9999
200701,0.357,0.0,110.54,25.399,0.0,291.676,0.0,0.755,0.0,91.158,1.0,5.483,0.0,1.151,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,434.563,0.0,2.651,2.206,2.651,0.475806,0.475806,0.475806,68.755,-9999,0.0,-9999,-9999,1.0,3.73812,0.0,-9999,-9999,23.9883,0.0,-9999,-9999,1.19448,0.0,-9999,1.19448,1.19949,1.2064,0.0,0.0,0.0,1.58986,1.44735,1.522,1.59302,0.297787,0.244113,0.318756,0.390835,1.80092,1.64628,1.78513,1.801,0.386832,0.371294,0.384151,0.390872,-9999,-9999
200702,-0.381,0.0,174.219,56.659,0.0,286.198,0.0,0.665,0.0,90.895,0.93006,2.64,0.0,0.782,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,439.845,0.0,2.128,1.784,2.128,1.0,1.0,1.0,68.76,-9999,0.0,-9999,-9999,1.0,7.61986,0.0,-9999,-9999,45.2432,0.0,-9999,-9999,0.669521,0.0,-9999,0.674363,0.685049,0.698547,0.0,0.0,0.0,1.55366,1.41279,1.46546,1.54126,0.746281,0.732607,0.769804,0.856209,1.77426,1.62052,1.7587,1.77433,0.776156,0.750883,0.771063,0.781629,-9999,-9999
200703,2.86,0.0,268.929,108.979,0.0,285.272,0.0,1.604,0.0,91.226,0.998656,3.397,0.0,0.759,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,439.717,0.0,1.917,1.702,1.917,1.0,1.0,1.0,68.755,-9999,0.0,-9999,-9999,1.0,7.62825,0.0,-9999,-9999,45.3303,0.0,-9999,-9999,0.67306,0.0,-9999,0.677162,0.685855,0.701103,0.0,0.0,0.0,1.72069,1.61859,1.69578,1.72152,0.991161,0.940717,1.01245,1.05454,1.90626,1.74466,1.89958,1.90668,1.30262,1.27216,1.28624,1.30989,-9999,-9999
200704,7.023,0.00694444,370.219,197.633,0.00763889,281.196,0.00694444,3.919,0.00694444,91.589,0.997917,0.297,0.0,0.66,0.892361,0.123683287254,0.791666666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,432.368,0.824306,6.823,5.987,5.475,0.520833,0.520833,0.520833,68.757,-9999,0.0,-9999,-9999,1.0,17.1672,0.877083,-9999,0.149711,45.9055,0.897917,-9999,0.541157,0.446283,0.464583,-9999,0.445925,0.452783,0.466281,0.500694,0.54375,0.384722,1.92479,1.8412,1.99381,2.01094,1.56671,1.4528,1.52465,1.56792,2.06216,1.88735,2.05494,2.06261,2.09563,2.05176,2.07726,2.10005,-9999,-9999
200705,11.184,0.919355,448.396,215.717,0.770833,304.033,0.770161,3.871,0.776882,90.728,0.865591,3.694,0.0,0.82,0.977151,0.134455234649,0.941532258065,122.111919651,0.671370967742,460.789107911,0.646505376344,-9999,-9999,24.8357155693,0.67002688172,-9999,-9999,41.2949812164,0.671370967742,377.638487912,0.671370967742,392.2,0.994624,11.277,10.085,9.39,0.919355,0.919355,0.919355,68.755,-9999,0.0,-9999,-9999,1.0,33.9269,0.986559,-9999,0.258635,28.3119,0.993952,-9999,0.333494,-1.65236,0.909274,0.0359392,-1.70936,-1.66748,-1.65534,0.975806,0.956989,0.941532,4.0632,4.01648,4.09745,4.17291,5.85964,5.75087,5.78615,5.82825,3.46396,3.42702,3.51234,3.55655,5.61471,5.54623,5.58442,5.62418,-9999,-9999
200706,15.332,1.0,484.128,211.295,0.819444,330.675,0.816667,4.615,1.0,90.481,0.998611,5.344,0.0,0.562,0.995833,0.104704341735,0.944444444444,121.784888656,0.780555555556,410.121248021,0.784027777778,-9999,-9999,16.1894757929,0.783333333333,-9999,-9999,36.4586137985,0.783333333333,383.531433408,0.786111111111,393.635,1.0,15.661,14.4,13.591,1.0,1.0,1.0,47.807,-9999,0.0,-9999,-9999,1.0,40.6125,0.995833,-9999,0.462844,19.458,1.0,-9999,0.39758,-2.86608,0.863194,0.0536477,-2.87432,-2.85034,-2.80522,0.8375,0.834722,0.899306,6.44577,6.35523,6.4533,6.54954,9.57971,9.16665,9.32523,9.39925,6.95428,6.22938,6.40211,6.73753,9.13649,8.85419,9.02437,9.19664,-9999,-9999
200707,16.244,1.0,467.191,215.414,1.0,326.389,1.0,6.433,1.0,91.084,0.0,3.517,0.0,0.469,0.992608,0.129742997849,0.946908602151,126.001708963,0.999327956989,386.899972143,0.516129032258,-9999,-9999,22.1406106878,1.0,-9999,-9999,39.3316025249,1.0,386.282946909,1.0,395.588,1.0,16.881,14.947,14.238,1.0,0.174731,0.174731,13.071,-9999,0.0,-9999,-9999,1.0,44.2643,1.0,-9999,0.395286,23.8409,0.998656,-9999,0.395472,-1.67904,0.994624,0.0444462,-1.72732,-1.67557,-1.64362,0.985887,0.995968,0.995968,5.80131,5.88624,5.91168,6.06964,7.55206,7.50488,7.56766,7.81454,4.17222,4.18211,4.57358,4.68929,6.6553,6.46371,6.61641,6.77887,-9999,-9999
200708,15.825,1.0,402.57,182.509,0.986559,320.525,0.985215,4.909,0.986559,91.253,0.0,3.017,0.0,0.626,0.965726,0.136969394318,0.909946236559,87.3099284189,0.968413978495,-9999,-9999,-9999,-9999,29.2599274723,0.973790322581,-9999,-9999,35.3879933897,0.969758064516,388.949396027,0.969758064516,395.309,0.987231,16.649,14.97,14.258,0.986559,0.0,0.0,13.045,-9999,0.0,-9999,-9999,1.0,30.9992,0.985887,-9999,0.291906,22.5449,0.985215,-9999,0.354989,0.210755,0.979839,0.0322528,0.20686,0.216395,0.22226,0.984543,0.984543,0.975806,4.94651,4.91788,4.95877,5.01734,4.80188,4.71994,4.76361,4.80258,4.4991,4.46258,4.50877,4.60124,4.55298,4.44272,4.51491,4.55849,-9999,-9999
200709,9.204,1.0,309.608,110.379,1.0,304.989,1.0,2.003,1.0,91.383,0.0,6.197,0.0,0.571,0.995833,0.146164885773,0.926388888889,45.0542091222,1.0,-9999,-9999,-9999,-9999,11.256190874,1.0,-9999,-9999,21.6086501542,1.0,355.029130556,1.0,397.482,1.0,12.096,14.882,14.247,1.0,0.0,0.0,13.064,-9999,0.0,-9999,-9999,1.0,11.4221,1.0,-9999,0.181833,18.2096,0.999306,-9999,0.292307,0.741375,0.999306,0.0240082,0.741569,0.749546,0.758863,1.0,0.997222,0.995833,3.35826,3.34213,3.38428,3.41769,2.62478,2.5773,2.62958,2.66173,3.32908,3.12296,3.27519,3.30739,2.7397,2.68022,2.73246,2.74567,-9999,-9999
200710,5.267,1.0,209.803,66.719,1.0,298.652,1.0,1.278,1.0,91.859,0.0,2.378,0.0,0.728,0.995296,0.140563302696,0.940188172043,21.1799067847,0.997311827957,-9999,-9999,-9999,-9999,5.28567626071,1.0,-9999,-9999,13.912063515,1.0,333.711897177,1.0,410.886,1.0,8.759,14.754,14.163,1.0,0.0,0.0,13.075,-9999,0.0,-9999,-9999,1.0,4.4315,0.998656,-9999,0.103897,9.29882,0.999328,-9999,0.301017,1.14592,0.995296,0.0174671,1.1271,1.13626,1.15217,0.997984,0.995968,0.99328,2.2821,2.29908,2.32671,2.33227,1.19777,1.16389,1.17424,1.18554,2.33661,2.28112,2.31546,2.32839,1.14268,1.13607,1.14028,1.14427,-9999,-9999
200711,-0.822,0.00902778,130.01,34.291,0.00972222,289.739,0.00902778,0.478,0.00902778,91.136,0.0,4.287,0.0,0.955,0.844444,0.142194358065,0.741666666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,412.42,0.852778,3.889,14.755,14.165,1.0,0.0,0.0,13.064,-9999,0.0,-9999,-9999,1.0,0.289983,0.796528,-9999,0.0392231,-4.4924,0.828472,-9999,0.281132,1.06681,0.575,0.0196911,1.04592,1.0647,1.08108,0.663889,0.60625,0.475694,1.6634,1.62114,1.65562,1.68906,0.553441,0.575969,0.596672,0.611252,2.27529,1.76886,2.0198,2.1544,0.713252,0.565275,0.675958,0.729904,-9999,-9999
200712,-3.315,0.0,93.7764,26.993,0.0,274.494,0.0,0.439,0.0,91.814,0.0,1.517,0.0,0.708,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,413.006,0.0,1.778,14.757,14.167,1.0,0.0,0.0,13.071,-9999,0.0,-9999,-9999,1.0,-0.234338,0.0,-9999,-9999,-1.70961,0.0,-9999,-9999,0.728712,0.0,-9999,0.71619,0.725369,0.741625,0.0,0.0,0.0,1.51769,1.42393,1.50047,1.54673,0.686901,0.702478,0.777201,0.803767,1.97254,1.55041,1.76202,1.84786,0.616536,0.478743,0.583614,0.631162,-9999,-9999
200801,-1.053,0.0,110.54,28.754,0.0,284.769,0.0,0.675,0.0,91.627,0.0,2.34,0.0,0.976,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,411.955,0.0,1.06,14.754,14.165,1.0,0.0,0.0,13.045,-9999,0.0,-9999,-9999,1.0,0.598167,0.0,-9999,-9999,-1.18138,0.0,-9999,-9999,0.737661,0.0,-9999,0.727642,0.735204,0.7523,0.0,0.0,0.0,1.12928,1.10883,1.13038,1.13925,0.422073,0.365622,0.381211,0.405848,1.42661,0.262618,1.41851,2.12893,1.00559,0.46149,0.750449,0.994559,-9999,-9999
200802,-0.118,0.0,175.724,65.567,0.0,276.087,0.0,1.037,0.0,92.07,0.0,1.331,0.0,0.812,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,403.258,0.0,0.627,14.756,14.165,1.0,0.0,0.0,13.084,-9999,0.0,-9999,-9999,1.0,9.98941,0.0,-9999,-9999,5.44406,0.0,-9999,-9999,0.919796,0.0,-9999,0.899829,0.922135,0.928823,0.0,0.0,0.0,1.17236,1.1571,1.16826,1.17676,0.256952,0.237277,0.247634,0.268563,1.45825,0.268442,1.44996,2.17614,1.74238,0.985805,1.46645,1.74238,-9999,-9999
200803,0.84,0.0,272.351,111.578,0.0,277.385,0.0,1.308,0.0,90.233,0.0,4.323,0.0,0.891,0.00672043,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,403.19,0.00739247,1.15,14.622,14.048,1.0,0.0,0.0,13.045,-9999,0.0,-9999,-9999,1.0,10.2102,0.004704,-9999,-9999,5.36748,0.007392,-9999,-9999,0.915563,0.00336022,-9999,0.891105,0.915563,0.924427,0.00336022,0.00336022,0.00268817,1.2168,1.19834,1.20758,1.21496,0.29876,0.278806,0.29285,0.313544,1.49258,0.274762,1.4841,2.22738,2.41455,1.57892,2.19243,2.41455,-9999,-9999
200804,5.642,0.967361,373.278,158.032,0.00763889,295.598,0.00694444,2.478,0.967361,90.753,0.0,2.041,0.0,0.984,0.990972,0.139313444629,0.929166666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.701,0.830556,5.814,2.704,3.44,1.0,0.0,0.0,13.064,-9999,0.0,-9999,-9999,1.0,11.5579,0.649306,-9999,0.241481,26.0421,0.997917,-9999,0.567571,0.612188,0.463194,0.0349963,0.592127,0.599083,0.603531,0.564583,0.539583,0.551389,1.8171,1.79387,1.80018,1.81472,1.20636,1.19244,1.20041,1.21573,1.6473,0.303244,1.63794,2.4571,3.08857,2.16502,2.90443,3.09046,-9999,-9999
200805,10.896,1.0,450.326,203.062,1.0,310.146,1.0,3.618,1.0,91.315,0.0,3.178,0.0,0.705,0.995968,0.136196949873,0.953629032258,109.889070561,0.999327956989,349.712757328,0.768817204301,-9999,-9999,22.3818558876,1.0,-9999,-9999,39.8060645314,1.0,364.458342742,1.0,396.17,1.0,10.962,2.566,3.318,1.0,0.0,0.0,13.988,-9999,0.0,-9999,-9999,1.0,28.6591,0.998656,-9999,0.214896,28.9809,1.0,-9999,0.370142,-2.16608,0.995968,0.0310067,-2.18976,-2.1793,-2.16237,0.995968,0.995968,0.993952,3.85976,3.74806,3.76796,3.79635,5.95947,5.89681,5.944,5.99425,3.81118,3.7329,3.81846,3.8519,6.05173,5.98311,6.01954,6.05836,-9999,-9999
200806,15.096,1.0,484.421,226.134,1.0,327.095,1.0,4.976,1.0,91.308,0.0,3.38,0.0,0.572,0.892361,0.121097946764,0.822916666667,127.82497137,1.0,423.762042217,0.815277777778,-9999,-9999,22.8645408993,1.0,-9999,-9999,46.8496271453,1.0,380.79633125,1.0,383.306,0.994444,15.4,2.567,3.318,1.0,0.0,0.0,13.401,-9999,0.0,-9999,-9999,1.0,35.3141,0.977778,-9999,0.267328,20.766,0.997222,-9999,0.351565,-3.28159,0.934722,0.0498655,-3.36306,-3.29478,-3.27396,0.943056,0.949306,0.922222,5.92999,5.79008,5.82623,5.92999,9.16564,9.0687,9.13528,9.3057,7.88757,6.10772,7.15925,7.38376,10.2374,9.51321,10.1118,10.3012,-9999,-9999
200807,15.134,1.0,465.78,195.724,1.0,343.508,1.0,4.408,1.0,91.233,0.0,5.071,0.0,0.577,0.995296,0.135296406814,0.948252688172,118.480508689,1.0,380.25691315,0.882392473118,-9999,-9999,24.1792205648,1.0,-9999,-9999,40.2070239718,1.0,381.730608871,1.0,389.239,0.999328,16.213,2.566,3.317,1.0,0.0,0.0,13.797,-9999,0.649866,-9999,-9999,1.0,28.824,0.987903,-9999,0.264713,21.4349,1.0,-9999,0.307608,-0.66038,0.957661,0.0382033,-0.702478,-0.685763,-0.669843,0.997984,0.949597,0.961694,5.72449,5.60963,5.69663,5.72649,6.40916,6.29904,6.37036,6.45969,6.34648,5.55954,5.73824,5.91521,6.28636,6.29337,6.46638,6.60661,-9999,-9999
200808,15.215,1.0,399.873,196.582,1.0,325.814,1.0,4.248,1.0,91.235,0.0,2.609,0.0,0.53,0.851478,0.125340530538,0.824596774194,99.8245022454,0.997311827957,365.788713577,0.999327956989,-9999,-9999,29.8427537372,1.0,-9999,-9999,39.6038191658,1.0,382.379704301,1.0,390.901,0.994624,16.285,2.568,3.32,1.0,0.0,0.0,11.424,-9999,1.0,-9999,-9999,1.0,31.5347,0.988575,-9999,0.259195,23.9895,0.99328,-9999,0.355116,0.105406,0.894489,0.0352716,0.0812728,0.101414,0.108082,0.949597,0.944892,0.908602,5.39675,5.21666,5.30371,5.37087,5.23416,5.1298,5.20548,5.2494,5.64147,4.69769,5.11511,5.32985,5.26256,4.9018,5.21513,5.31063,-9999,-9999
200809,9.539,1.0,306.307,125.514,1.0,309.133,1.0,2.47,1.0,91.454,0.0,3.043,0.0,0.684,0.6375,0.157609992433,0.580555555556,57.9716759728,0.998611111111,235.479138433,1.0,-9999,-9999,15.2902031572,1.0,-9999,-9999,21.4268321558,1.0,355.223960417,1.0,392.682,0.925,12.891,2.567,3.318,1.0,0.0,0.0,8.218,-9999,1.0,-9999,-9999,1.0,15.8357,0.920139,-9999,0.180307,17.7719,0.928472,-9999,0.28558,0.427947,0.836111,0.0253312,0.405908,0.419244,0.423317,0.883333,0.844444,0.879167,3.97104,3.85111,3.88069,3.96135,3.44096,3.44853,3.458,3.54177,4.63484,4.11459,4.24362,4.29771,3.79442,3.71194,3.797,3.87277,-9999,-9999
200810,7.294,1.0,206.719,82.327,0.922043,302.257,0.920699,1.318,1.0,91.492,0.0,2.11,0.0,0.678,0.995296,0.13513771274,0.929435483871,27.7603415534,0.995967741935,155.675294102,0.902553763441,-9999,-9999,10.2515742843,0.903225806452,-9999,-9999,13.4965918901,1.0,340.780399554,0.903225806452,408.085,1.0,9.43,2.562,3.31,1.0,0.0,0.0,13.926,-9999,0.920699,-9999,-9999,1.0,6.73448,0.993952,-9999,0.138807,9.22358,1.0,-9999,0.250857,0.872309,0.983871,0.0192111,0.890712,0.911551,0.959421,0.997984,0.993952,0.965054,2.60846,2.55887,2.59186,2.75876,1.65085,1.65085,1.70895,1.79307,3.08876,2.63098,3.07422,3.09626,1.89747,1.65123,1.7883,1.85858,-9999,-9999
200811,2.951,1.0,128.04,39.222,0.6,295.422,0.695833,1.183,1.0,91.148,0.0,1.818,0.0,1.121,0.997222,0.159960128628,0.95625,1.05137380206,0.998611111111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.2193329044,1.0,311.333599767,0.757638888889,410.593,1.0,6.636,2.418,3.117,1.0,0.0,0.0,14.467,-9999,0.810417,-9999,-9999,1.0,1.88991,0.819444,-9999,0.0552436,-4.25542,0.997917,-9999,0.283407,1.1239,0.863194,0.0113111,1.11058,1.11514,1.11706,0.88125,0.852778,0.868056,1.62156,1.61474,1.61917,1.62339,0.501443,0.501748,0.50557,0.509489,1.64326,1.63323,1.64888,1.69289,0.570432,0.544107,0.556877,0.568399,-9999,-9999
200812,-1.08,1.0,93.4577,26.747,0.74328,278.869,0.836022,0.731,1.0,91.465,0.0,2.953,0.0,1.279,0.961694,0.168881904367,0.752016129032,-4.15547129926,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.76653488105,1.0,305.015575763,0.717069892473,409.615,1.0,3.164,2.372,3.042,1.0,0.00672043,0.00672043,17.038,-9999,1.0,-9999,-9999,1.0,0.529887,0.800403,-9999,0.0419177,-8.78816,0.987903,-9999,0.259291,0.790335,0.851478,0.0124008,0.778678,0.789902,0.792584,0.863575,0.844758,0.84879,0.772099,0.770052,0.778824,0.785948,-0.00651078,-0.0148713,-0.00803156,-0.00497256,0.539901,0.481277,0.495211,0.527569,0.0637214,0.0468421,0.0510558,0.0609765,-9999,-9999
200901,-4.892,1.0,110.54,33.562,0.967742,266.308,1.0,0.532,1.0,91.116,1.0,1.714,0.0,0.945,0.991935,0.13584337603,0.862231182796,-7.51150858065,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.8665552003,1.0,281.775981183,1.0,414.884,1.0,2.101,2.258,2.904,1.0,1.0,1.0,17.439,-9999,0.00873656,-9999,-9999,1.0,0.0597386,0.991935,-9999,0.0342277,-4.97879,0.99664,-9999,0.249695,0.83723,0.966398,0.00830549,0.822763,0.836646,0.845048,0.974462,0.950941,0.952957,0.809934,0.812713,0.824993,0.844943,-0.0135279,-0.0114815,-0.00555951,0.000733565,0.86603,0.789854,0.831077,0.857116,0.0190876,0.0140228,0.0200546,0.0255421,-9999,-9999
200902,-4.128,1.0,174.219,42.96,0.80506,284.009,1.0,0.285,1.0,90.738,1.0,4.029,0.0,1.106,0.986607,0.156527461742,0.888392857143,5.90771919426,0.998511904762,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.9355321868,1.0,287.944203869,1.0,414.722,1.0,1.336,1.498,2.032,1.0,1.0,1.0,17.361,-9999,0.0,-9999,-9999,1.0,0.188868,0.984375,-9999,0.0265218,-4.43807,0.989583,-9999,0.229867,0.909604,0.763393,0.00744396,0.908838,0.910976,0.926043,0.873512,0.772321,0.856399,0.874211,0.858711,0.872471,0.88472,-0.041059,-0.0519033,-0.0390294,-0.0328094,1.05486,1.01405,1.03127,1.04422,0.0429445,0.0296664,0.0375994,0.0432286,-9999,-9999
200903,-0.914,1.0,268.929,59.497,0.995968,292.609,0.994624,0.228,1.0,90.83,1.0,4.679,0.000672043,0.981,0.762097,0.147453049528,0.638440860215,9.15331585057,0.996639784946,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.2613593905,1.0,299.399716616,0.976478494624,411.809,0.997312,0.845,0.984,1.467,1.0,1.0,1.0,16.854,-9999,0.0,-9999,-9999,1.0,0.238933,0.989247,-9999,0.0312998,-5.09712,0.995296,-9999,0.215604,0.868259,0.968414,0.00756013,0.860387,0.867055,0.872166,0.979167,0.969086,0.966398,0.85694,0.848268,0.853249,0.856487,-0.00964496,-0.0206232,-0.0151546,-0.00389974,0.887078,0.881535,0.898233,0.930533,0.0616173,0.0124028,0.0206271,0.0373138,-9999,-9999
200904,10.483,1.0,370.219,231.928,1.0,260.441,1.0,5.816,1.0,91.294,1.0,0.578,1.0,1.172,0.975694,0.156256841056,0.885416666667,87.1656405973,0.998611111111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,55.8585075236,1.0,346.267602778,1.0,401.804,1.0,5.406,5.35,4.556,1.0,1.0,1.0,16.376,-9999,0.0,-9999,-9999,1.0,14.8332,0.998611,-9999,0.274052,22.8688,1.0,-9999,0.724464,0.755383,0.971528,0.0236657,0.741916,0.749683,0.756163,0.975,0.979861,0.951389,1.90215,1.90447,1.94514,1.98181,1.15904,1.15799,1.19494,1.22317,1.84399,1.7847,1.85063,1.94849,1.30709,1.21682,1.30709,1.33428,-9999,-9999
200905,11.32,1.0,448.396,208.903,0.995296,297.701,0.999328,4.593,1.0,91.544,1.0,3.03,1.0,0.696,0.836022,0.140122064405,0.790322580645,105.054988814,0.999327956989,407.634495286,1.0,-9999,-9999,27.2220277991,1.0,-9999,-9999,31.7330025128,1.0,361.929131048,1.0,396.273,0.983199,11.079,11.12,10.036,1.0,1.0,1.0,16.379,-9999,0.0,-9999,-9999,1.0,32.7435,0.991263,-9999,0.277332,30.7063,0.992608,-9999,0.380419,-2.21147,0.922715,0.0361947,-2.21404,-2.19865,-2.15221,0.928763,0.903226,0.934812,4.61469,4.58844,4.61292,4.7651,6.79883,6.76669,6.79844,6.87919,5.00931,4.06758,4.54063,4.83813,6.92943,6.69059,6.90355,7.16824,-9999,-9999
200906,13.042,1.0,484.128,171.215,0.998611,323.692,1.0,3.088,1.0,91.173,1.0,4.633,1.0,0.569,0.995833,0.139503521973,0.959722222222,92.1195433809,0.999305555556,329.981329632,0.998611111111,-9999,-9999,17.583626609,1.0,-9999,-9999,25.197406734,1.0,369.240839583,1.0,393.298,1.0,13.179,13.203,12.184,1.0,1.0,1.0,16.376,-9999,0.0,-9999,-9999,1.0,31.0112,0.998611,-9999,0.309873,19.9081,0.998611,-9999,0.2924,-3.25618,0.95,0.0461898,-3.23303,-3.20259,-3.15608,0.96875,0.957639,0.983333,6.17962,6.01215,6.17952,6.31099,9.37227,9.22306,9.37237,9.46921,5.57872,5.05377,5.39006,5.60262,9.00266,8.84222,8.96357,9.02012,-9999,-9999
200907,17.129,1.0,467.191,231.285,0.829973,326.744,0.827957,5.642,1.0,91.435,1.0,3.949,1.0,0.484,0.994624,0.121835099578,0.94623655914,127.833415936,0.999327956989,471.388484885,0.805107526882,-9999,-9999,33.6098770638,1.0,-9999,-9999,36.0351327695,1.0,389.609023062,0.803091397849,393.203,0.999328,16.757,16.538,15.556,1.0,1.0,1.0,16.376,-9999,0.0,-9999,-9999,1.0,38.9874,0.991935,-9999,0.337004,31.1153,0.99664,-9999,0.372897,-1.30748,0.827285,0.062142,-1.33378,-1.28498,-1.2186,0.801747,0.858199,0.860215,7.1289,7.13287,7.17117,7.62966,8.41099,8.39352,8.41991,8.78069,8.36591,7.82677,8.16431,8.5244,8.88471,8.41014,8.6385,8.85539,-9999,-9999
200908,16.843,1.0,402.57,193.951,1.0,316.057,1.0,5.766,1.0,91.716,1.0,2.956,1.0,0.678,0.992608,0.128276913702,0.944892473118,84.444590305,0.999327956989,391.00244426,0.999327956989,-9999,-9999,31.3358123098,1.0,-9999,-9999,30.5116504489,1.0,389.064733871,1.0,387.156,1.0,16.656,16.771,16.122,1.0,1.0,1.0,17.057,-9999,0.0,-9999,-9999,1.0,38.9036,1.0,-9999,0.318289,21.1807,0.998656,-9999,0.390203,1.16096,0.964382,0.0415055,1.13612,1.15133,1.1613,0.965054,0.956317,0.97379,6.13488,6.13488,6.17369,6.27165,4.96593,4.97832,5.0226,5.094,6.3727,5.49819,6.16731,6.39738,5.64177,5.00387,5.52514,5.60935,-9999,-9999
200909,13.83,1.0,309.608,139.926,0.990278,304.823,0.990278,3.883,1.0,91.826,1.0,1.129,1.0,0.644,0.997917,0.116728466855,0.95,52.5333842472,1.0,271.212072223,0.988888888889,-9999,-9999,17.3030912618,1.0,-9999,-9999,23.0497300854,1.0,366.882946875,0.988888888889,394.659,1.0,14.702,15.0,14.687,1.0,1.0,1.0,30.403,-9999,0.0,-9999,-9999,1.0,25.844,1.0,-9999,0.255518,9.51244,1.0,-9999,0.345798,-0.990674,0.961806,0.0435261,-1.08299,-1.0442,-0.995467,0.975694,0.920833,0.944444,6.01323,6.00529,6.04305,6.19339,7.04432,7.05565,7.07154,7.18233,5.39418,5.11415,5.37216,5.45436,6.80048,6.66306,6.76954,6.80963,-9999,-9999
