TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201109,15.11,0.99375,301.169,148.551,0.994444,328.615,0.99375,5.557,0.99375,96.108,0.985417,1.57,1.0,3.117,0.985417,0.476840834795,0.517361111111,67.5745763889,0.985416666667,302.035525463,0.985416666667,-9999,-9999,-9999,-9999,48.9567986111,1.0,22.5331990741,0.985416666667,389.360463735,0.985416666667,379.292,0.989583,13.426,13.079,13.258,12.661,12.598,0.99375,0.99375,0.99375,0.99375,0.99375,20.626,21.152,34.452,0.99375,0.99375,0.99375,0.645586,0.99375,-0.106129,0.0,-0.122678,-9999,12.8363,0.986111,14.8379,0.616547,-3.11858,0.939583,0.0580834,-3.35977,-3.09282,-3.04456,0.918056,0.966667,0.945833,3.57521,3.13827,3.54224,3.67601,6.73892,6.53401,6.64773,6.79058,3.93483,3.21229,3.70139,3.96983,6.55473,6.2371,6.40481,6.63133,4.29377,1.0
201110,9.007,1.0,199.151,92.655,1.0,301.585,1.0,3.217,1.0,96.305,1.0,1.487,1.0,3.457,1.0,0.572438997008,0.744623655914,22.2153024194,1.0,179.529724462,1.0,-9999,-9999,-9999,-9999,28.7304502688,1.0,14.8708602151,1.0,357.154563172,1.0,392.857,1.0,8.997,9.013,9.656,9.891,10.507,1.0,1.0,1.0,1.0,1.0,21.194,23.181,35.637,1.0,1.0,1.0,-2.96112,1.0,-0.0857492,0.0,-0.00449594,-9999,-0.439257,1.0,-0.0230308,0.651739,0.173076,0.991935,0.040582,0.141426,0.172595,0.208092,0.991263,0.992608,0.99664,2.49087,2.43116,2.46333,2.4953,2.28625,2.22263,2.30878,2.36041,1.99259,1.81579,1.85976,2.00572,2.13579,1.99062,2.12019,2.21849,2.91752,1.0
201111,4.399,1.0,118.864,49.552,1.0,284.783,1.0,1.716,1.0,96.409,1.0,0.093,1.0,3.102,1.0,0.502151054352,0.583333333333,-4.56845138889,1.0,96.4417569444,1.0,-9999,-9999,-9999,-9999,18.5692708333,1.0,6.11620138889,1.0,332.7879375,1.0,414.334,1.0,5.105,5.259,6.09,6.651,7.564,1.0,1.0,1.0,1.0,1.0,21.753,21.222,33.506,1.0,1.0,1.0,-4.18648,1.0,-0.106129,0.0,-0.00891882,-9999,-6.2439,1.0,-0.524723,0.867068,2.2025,0.852778,0.0323389,2.2025,2.22239,2.26447,0.852778,0.850694,0.861806,2.39439,2.35415,2.3924,2.425,0.165321,0.143883,0.165321,0.182304,2.74756,2.72013,2.76116,2.78243,0.212139,0.21335,0.244869,0.298054,1.97073,1.0
201112,2.363,1.0,82.9286,15.338,1.0,300.609,1.0,0.902,1.0,95.371,1.0,3.597,1.0,4.747,1.0,0.930005239779,0.672043010753,-9.34699596774,1.0,32.212063172,1.0,-9999,-9999,-9999,-9999,9.96797715054,1.0,1.50402553763,1.0,323.789422043,1.0,403.35,1.0,3.015,3.089,3.749,4.17,5.048,1.0,1.0,1.0,1.0,1.0,32.288,32.847,44.079,1.0,1.0,1.0,-3.53019,1.0,-0.0594965,0.0,-0.00499995,-9999,-24.884,0.999328,-2.09119,0.783301,1.51955,1.0,0.0213399,1.51214,1.51436,1.5189,0.997984,1.0,1.0,1.60318,1.59943,1.60287,1.60774,0.089696,0.0861785,0.0893411,0.0903747,1.44107,1.43392,1.44091,1.44675,0.0489288,0.0453397,0.0487363,0.0511967,1.59634,1.0
201201,0.387,1.0,99.4475,27.126,0.99328,284.454,1.0,0.921,1.0,96.015,1.0,3.461,1.0,4.285,0.0,0.818695804106,0.58938172043,-6.3436155914,1.0,53.9011021505,1.0,-9999,-9999,-9999,-9999,12.7857930108,1.0,3.77840053763,1.0,315.045591398,1.0,404.571,0.983199,1.806,1.884,2.511,2.908,3.752,1.0,1.0,1.0,1.0,1.0,35.374,35.785,46.852,1.0,1.0,1.0,-3.73708,1.0,-0.173141,0.0,-0.383217,-9999,-13.4081,0.983199,-29.6764,0.767228,1.20683,0.954973,0.021535,1.20761,1.21356,1.22218,0.954973,0.954973,0.954973,1.26036,1.22866,1.23448,1.2546,0.0273303,0.0171497,0.0269478,0.0299196,1.32545,1.34297,1.36949,1.45795,0.1375,0.12596,0.154784,0.172973,1.45783,1.0
201202,-4.186,1.0,164.548,58.387,0.98204,262.109,1.0,0.849,1.0,96.689,1.0,0.624,1.0,3.401,0.0,0.70417532666,0.587643678161,18.6366235632,1.0,117.776875,1.0,-9999,-9999,-9999,-9999,26.0937715517,1.0,9.25873563218,1.0,296.210926724,1.0,412.933,1.0,-0.932,-0.928,-0.293,0.284,1.372,1.0,1.0,1.0,1.0,1.0,24.703,26.845,46.094,1.0,1.0,1.0,-2.67728,1.0,-0.0344954,0.0,-0.0763495,-9999,9.41489,0.998563,20.8382,0.735157,1.08439,0.971264,0.0188467,1.07811,1.08932,1.10559,0.971264,0.971264,0.971983,1.03844,1.03813,1.04272,1.04654,-0.0452262,-0.0664165,-0.0452262,-0.0291561,0.869254,0.78512,0.858945,0.883248,0.0712073,0.0583361,0.076691,0.0809197,1.1412,1.0
201203,6.777,1.0,262.68,122.003,1.0,292.221,1.0,3.468,1.0,96.789,1.0,0.506,1.0,2.646,0.0826613,0.586873769007,0.748655913978,56.4222916667,1.0,236.622741935,1.0,-9999,-9999,-9999,-9999,39.1874739583,0.774193548387,11.3446370968,1.0,346.45686828,1.0,402.725,1.0,4.538,4.072,4.059,3.35,3.256,1.0,1.0,1.0,1.0,1.0,35.82,34.362,46.549,1.0,1.0,1.0,2.28161,1.0,-0.173141,0.0,-0.2957,-9999,31.874,1.0,54.4364,0.741366,2.08418,0.989919,0.0242055,2.03368,2.04049,2.07314,0.990591,0.990591,0.989919,1.97382,1.89382,1.97225,2.04582,-0.112216,-0.134619,-0.0831314,-0.000845495,2.31115,2.16309,2.19982,2.26822,0.171772,0.104155,0.12116,0.144504,1.8619,1.0
201204,7.385,1.0,366.783,155.56,1.0,301.915,1.0,4.457,1.0,94.922,1.0,0.96,1.0,3.174,1.0,0.611168731618,0.765972222222,91.4600277778,1.0,308.755044326,0.999305555556,-9999,-9999,-9999,-9999,75.0229535088,0.617361111111,14.9880833333,1.0,351.5284375,1.0,398.282,1.0,6.239,5.809,5.865,5.167,5.096,1.0,1.0,1.0,1.0,1.0,36.603,33.868,46.416,1.0,1.0,1.0,2.06956,1.0,-0.106129,0.0,-0.17462,-9999,54.4351,0.999306,89.5651,0.847038,1.34208,0.960417,0.0293008,1.2474,1.30626,1.33378,0.964583,0.960417,0.945833,2.76813,2.73204,2.77089,2.81246,1.44426,1.46015,1.47788,1.49445,3.08151,3.06994,3.09212,3.14259,1.64233,1.64233,1.65853,1.69505,2.1894,1.0
201205,13.659,1.0,447.407,231.526,1.0,323.424,1.0,6.979,1.0,95.916,1.0,0.874,1.0,3.091,1.0,0.530553312399,0.83938172043,138.161290323,1.0,463.744643817,1.0,-9999,-9999,-9999,-9999,71.9653350614,0.995967741935,33.0861895161,1.0,383.701955645,1.0,391.013,1.0,11.156,10.587,10.447,9.204,8.502,1.0,1.0,1.0,1.0,1.0,35.323,32.162,45.788,1.0,1.0,1.0,3.65206,1.0,-0.0857492,0.0,-0.181655,-9999,63.58,0.995296,134.691,0.791574,-2.62788,0.915323,0.078806,-2.74021,-2.59471,-2.56179,0.893145,0.952285,0.934812,4.75741,4.83333,4.87266,4.95097,7.36621,7.39777,7.46817,7.66015,3.82807,3.88078,3.95147,4.13814,6.75465,6.75465,6.84891,7.03225,3.35709,1.0
201206,14.048,1.0,483.503,192.746,0.997222,342.947,1.0,4.859,1.0,95.75,0.997222,3.74,1.0,3.087,0.997222,0.489016060062,0.795138888889,120.034554324,0.997222222222,397.485427009,0.997222222222,-9999,-9999,-9999,-9999,85.6597569444,1.0,32.4452687943,0.997222222222,384.722138652,0.997222222222,388.042,1.0,12.358,11.848,11.848,10.793,10.278,1.0,1.0,1.0,1.0,1.0,37.599,31.638,44.33,1.0,1.0,1.0,2.92684,1.0,-0.106129,0.0,-0.224828,-9999,32.4358,0.997917,68.7136,0.672884,-6.70284,0.943056,0.0757109,-6.73444,-6.66759,-6.5576,0.942361,0.953472,0.963194,3.96584,4.0525,4.15472,4.3585,10.7911,10.7366,10.8896,10.9779,4.77306,4.06125,4.34165,4.64715,10.9967,10.6111,10.7707,10.9886,3.72265,1.0
201207,16.327,1.0,463.888,201.321,1.0,348.833,1.0,6.017,1.0,95.93,1.0,3.368,1.0,3.135,1.0,0.483832002791,0.749327956989,122.546646505,1.0,413.600712366,1.0,-9999,-9999,-9999,-9999,81.9081518817,1.0,31.4861827957,1.0,396.145591398,1.0,385.574,0.997984,14.638,14.128,14.16,13.043,12.401,1.0,1.0,1.0,1.0,1.0,40.295,32.944,45.331,1.0,1.0,1.0,2.46671,1.0,-0.0594965,0.0,-9999,-9999,19.9347,0.995296,-9999,0.579069,-7.44875,0.870968,0.0724671,-7.5018,-7.25556,-7.02985,0.860215,0.873656,0.866935,3.81656,3.80282,3.97298,4.14544,11.1583,11.1081,11.2198,11.2994,4.30104,4.56597,4.97598,5.49817,10.8428,10.811,11.1528,11.9793,4.55215,1.0
201208,18.143,1.0,394.758,209.999,1.0,343.706,1.0,9.289,1.0,96.117,1.0,1.668,1.0,3.49,1.0,0.426490958466,0.676075268817,115.892473118,1.0,428.461431452,1.0,-9999,-9999,-9999,-9999,64.9425,1.0,32.2883938172,1.0,405.524724462,1.0,384.96,0.988575,15.537,15.002,15.05,14.035,13.493,1.0,1.0,1.0,1.0,1.0,27.358,23.62,39.956,1.0,1.0,1.0,2.18264,1.0,-0.173141,0.0,-9999,-9999,17.3224,0.985887,-9999,0.508319,-6.50443,0.825941,0.0931469,-6.56885,-6.4054,-6.30059,0.850134,0.866263,0.886425,3.84074,3.68107,3.72656,3.86157,10.0914,10.1098,10.1921,10.2513,4.52664,4.54446,5.04587,5.36433,10.3233,10.5437,10.7581,11.0837,4.92197,1.0
201209,13.187,0.984722,297.77,146.105,0.986111,318.733,0.984722,5.49,0.984722,95.992,0.967361,1.103,1.0,3.873,0.967361,0.47920509368,0.730555555556,65.7129037356,0.954166666667,298.74299569,0.954166666667,-9999,-9999,-9999,-9999,53.2167708333,1.0,23.8664640805,0.954166666667,378.816110632,0.954166666667,388.945,0.997222,12.169,12.029,12.485,12.329,12.536,0.984722,0.984722,0.984722,0.984722,0.984722,21.024,20.37,36.726,0.984028,0.984028,0.984028,-1.27977,0.984722,-0.106129,0.0,-9999,-9999,10.1343,0.99375,-9999,0.589565,-4.72823,0.8875,0.0626239,-4.70274,-4.69167,-4.66755,0.809028,0.920833,0.784722,3.10625,2.69642,2.75088,2.99105,7.36323,7.39588,7.42318,7.54101,3.34646,2.58455,2.92038,3.20489,7.67325,7.25289,7.49537,7.67325,3.67909,1.0
201210,7.932,1.0,196.024,80.11,1.0,302.772,1.0,2.605,1.0,95.618,0.997984,1.797,1.0,3.736,0.997984,0.52631787438,0.818548387097,17.6974672939,0.997983870968,157.959270609,0.997983870968,-9999,-9999,-9999,-9999,29.9508064516,1.0,12.9989395161,0.997983870968,351.749046147,0.997983870968,406.067,1.0,8.332,8.435,9.068,9.346,9.997,1.0,1.0,1.0,1.0,1.0,26.651,20.869,31.598,1.0,1.0,1.0,-3.05096,1.0,-0.0857492,0.0,-0.00449594,-9999,-7.07392,0.999328,-0.370895,0.675426,0.369896,0.99328,0.0367275,0.359012,0.397336,0.467855,0.99328,0.986559,0.995968,2.93076,2.93087,2.96503,2.99545,2.49801,2.50081,2.5432,2.59831,2.17373,2.17254,2.33238,2.6742,2.19134,2.18385,2.40223,2.49366,2.63545,1.0
201211,4.222,1.0,116.901,31.35,1.0,300.725,1.0,1.011,1.0,95.537,1.0,1.517,1.0,3.32,1.0,0.615841024115,0.529861111111,-3.90102777778,1.0,63.8237083333,1.0,-9999,-9999,-9999,-9999,17.7936875,1.0,3.17966666667,1.0,332.796493056,1.0,423.506,0.983333,5.21,5.347,5.938,6.314,7.166,1.0,1.0,1.0,1.0,1.0,37.212,26.684,37.451,1.0,1.0,1.0,-3.30788,1.0,-0.106129,0.0,-0.00556446,-9999,-11.2067,0.983333,-0.587581,0.584605,2.79681,0.972222,0.0272191,2.76274,2.78062,2.79681,0.949306,0.975694,0.972222,3.08536,3.06525,3.1044,3.13206,0.280147,0.280147,0.304193,0.351645,2.92893,2.92116,2.97681,3.09313,0.161826,0.154233,0.161837,0.19844,1.96142,1.0
201212,0.757,1.0,82.6136,20.744,1.0,292.01,1.0,0.759,1.0,95.296,1.0,3.271,1.0,3.8,1.0,0.668134435222,0.773521505376,-6.08347446237,1.0,43.8231653226,1.0,-9999,-9999,-9999,-9999,9.52588037634,1.0,2.96204301075,1.0,316.017983871,1.0,428.211,1.0,2.331,2.494,3.092,3.585,4.544,1.0,1.0,1.0,1.0,1.0,39.568,35.55,41.256,1.0,1.0,1.0,-3.73243,1.0,-0.0594965,0.0,-0.00688043,-9999,-20.2705,0.999328,-2.34416,0.658528,1.6977,0.987231,0.0246101,1.66692,1.67355,1.69266,0.991263,0.991263,0.987903,1.81069,1.76663,1.784,1.80604,0.112383,0.0979368,0.106997,0.117157,1.36048,1.36911,1.38708,1.50447,0.0523066,0.0437591,0.0552305,0.0655309,1.52228,1.0
