TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200811,0.631,0.71875,152.64,65.074,0.724306,262.303,0.0,1.078,0.71875,84.159,0.659028,6.307,0.659028,1.449,0.966667,0.227569717576,0.963194444444,2.45911687125,0.579861111111,131.720020066,0.60625,57.5260943171,0.586111111111,31.3298212269,0.586111111111,-9999,-9999,391.121,0.879861,3.753,4.344,6.657,0.71875,0.71875,0.71875,45.739,59.609,0.71875,0.71875,-7.2988,3.0,9.30063,0.897917,12.8687,0.326642,-13.1078,0.9,-18.1364,0.561739,0.893182,0.819444,0.0357847,0.851412,0.872756,0.879505,0.845833,0.810417,0.817361,1.63138,1.51111,1.56251,1.58828,0.76737,0.655948,0.685316,0.708353,1.42791,1.22582,1.29017,1.42852,0.543847,0.551441,0.557485,0.571108,-9999,-9999
200812,-2.123,0.531586,117.82,46.495,0.536962,249.074,0.0584677,1.319,0.531586,84.154,0.495296,2.878,0.495296,1.491,0.679435,0.215476348985,0.649865591398,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,391.911,0.81586,1.587,1.995,3.846,0.531586,0.531586,0.531586,44.829,59.709,0.531586,0.531586,-5.37393,3.0,-2.12681,0.836694,-2.17529,0.261617,-31.0838,0.835349,-31.7923,0.600166,0.951384,0.685484,0.027633,0.96425,0.973282,0.980667,0.717742,0.676075,0.715054,0.683983,0.700962,0.769573,0.834328,-0.268307,-0.270445,-0.206444,-0.148718,1.33452,1.13395,1.30657,1.34625,0.164428,0.082774,0.143879,0.164151,-9999,-9999
200901,-3.683,0.925403,135.237,51.555,0.920027,257.622,0.925403,1.059,0.925403,83.763,0.90793,1.748,0.90793,1.487,0.928763,0.202751837667,0.912634408602,-11.6023517552,0.891801075269,87.1511479935,0.899865591398,46.5818400046,0.783602150538,38.5927267501,0.899865591398,284.580318158,0.899865591398,388.256,0.991935,1.236,1.553,3.009,0.925403,0.925403,0.925403,44.74,59.9,0.925403,0.925403,-3.97802,3.0,0.526112,0.995296,0.687864,0.260266,-18.5391,0.995296,-24.2389,0.443197,0.747998,0.948253,0.0404535,0.720018,0.724133,0.73772,0.958333,0.925403,0.955645,0.720286,0.691746,0.720286,0.734307,-0.0332743,-0.0345297,-0.0191598,0.00889213,0.913705,0.773185,0.897694,1.01561,0.10558,0.067889,0.120672,0.142612,-9999,-9999
200902,-3.343,0.543155,198.551,107.869,0.551339,234.367,0.543155,1.493,0.543155,83.684,0.127232,2.064,0.46131,1.774,0.921131,0.256316603246,0.908482142857,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,388.518,0.945685,0.969,1.24,2.506,0.542411,0.542411,0.542411,44.678,60.084,0.173363,0.173363,-3.38159,3.0,5.64737,0.949405,7.38364,0.231545,-30.2207,0.953125,-39.512,0.512205,0.881045,0.875744,0.0290697,0.878904,0.890567,0.914019,0.869792,0.868304,0.915179,1.70715,1.48207,1.71752,1.84497,0.821732,0.601274,0.809291,0.927627,0.905747,0.884162,0.930722,1.01461,0.00250641,0.0213855,0.0373531,0.0418797,-9999,-9999
200903,-0.084,0.651882,289.63,159.93,0.649194,248.007,0.651882,2.062,0.651882,83.8,0.563172,2.898,0.624328,1.821,0.951613,0.253017136437,0.947580645161,21.2332007348,0.60685483871,345.851595016,0.609543010753,-9999,-9999,101.663818146,0.609543010753,302.122323592,0.609543010753,389.186,0.929435,0.755,0.995,2.11,0.651882,0.651882,0.651882,44.901,60.303,0.570565,0.570565,-2.76681,3.0,16.8646,0.942204,23.9494,0.455724,-30.2905,0.94422,-43.0156,0.608552,0.918285,0.839382,0.020757,0.905981,0.915166,0.919241,0.84207,0.839382,0.829301,0.90523,0.867795,0.886126,0.898811,-0.0160665,-0.0459273,-0.0275438,-0.017971,1.23256,1.03106,1.09037,1.16975,0.0350616,0.0152606,0.0399231,0.097344,-9999,-9999
200904,4.308,1.0,383.873,155.776,1.0,289.797,1.0,1.695,1.0,84.225,0.802778,5.42,0.999306,1.645,0.989583,0.193151388019,0.986805555556,52.9507068006,0.999305555556,325.781248363,0.997222222222,-9999,-9999,73.0927920822,0.999305555556,319.685945804,0.999305555556,391.686,1.0,0.523,0.7,1.803,1.0,1.0,1.0,51.897,63.03,1.0,1.0,-2.22658,3.0,1.41664,0.999306,2.21154,0.325905,-21.29,0.999306,-33.2364,0.424636,0.72831,0.997222,0.0227159,0.703515,0.708318,0.715134,0.995833,0.995833,0.997222,0.987305,0.875127,0.93513,0.964102,0.269892,0.171228,0.235717,0.256271,0.963445,0.878616,0.952379,0.965976,0.172436,0.163034,0.195289,0.204851,-9999,-9999
200905,10.516,1.0,454.31,259.676,1.0,295.216,1.0,3.903,1.0,84.754,1.0,0.99,1.0,1.417,0.989247,0.212298594205,0.985215053763,126.340615161,0.999327956989,542.898558634,0.999327956989,-9999,-9999,54.5165784489,1.0,373.718840054,1.0,395.395,1.0,9.272,8.561,5.802,1.0,1.0,1.0,43.37,57.886,1.0,1.0,11.2668,3.0,62.8081,1.0,98.0513,0.765569,11.2098,1.0,17.4999,0.708764,-0.17958,0.997312,0.0625619,-0.227714,-0.186814,-0.158285,0.997984,0.992608,1.0,4.71099,4.61509,4.63879,4.6817,4.84419,4.80742,4.84232,4.86975,4.52781,4.14725,4.19285,4.26253,4.59891,4.58672,4.62686,4.67352,-9999,-9999
200906,11.863,1.0,485.657,253.392,1.0,319.781,1.0,3.086,1.0,84.419,0.844444,1.837,1.0,1.405,0.995139,0.258059884951,0.991666666667,137.319934285,0.999305555556,529.060653361,1.0,183.724814138,0.998611111111,56.5558798497,1.0,379.157230999,0.999305555556,389.118,1.0,14.216,13.511,10.587,1.0,1.0,1.0,30.566,47.801,1.0,1.0,7.85746,3.0,96.1424,1.0,103.467,0.644403,24.381,1.0,26.2384,0.437806,-5.11927,1.0,0.0808975,-5.11755,-5.07368,-4.98273,0.999306,1.0,1.0,7.54859,7.56067,7.70902,7.90843,12.7677,12.671,12.7827,12.9155,6.66047,6.57252,6.65651,6.71339,12.1346,12.0097,12.0575,12.093,-9999,-9999
200907,14.007,0.939516,470.56,243.497,0.941532,332.935,0.939516,2.802,0.939516,84.728,0.926747,3.308,0.926747,1.248,0.754704,0.202925340847,0.733198924731,123.604740265,0.996639784946,526.130204185,0.922043010753,185.746049566,0.886424731183,53.0842293558,0.922715053763,394.629368464,0.922715053763,390.924,0.934812,16.238,15.636,12.887,0.939516,0.939516,0.939516,43.085,51.624,0.939516,0.939516,6.66202,3.0,89.5725,0.934812,99.1934,0.643708,26.8397,0.934812,29.7225,0.445329,0.28248,0.920699,0.0802598,0.28248,0.293322,0.322694,0.920699,0.922043,0.918683,10.0664,10.0117,10.0874,10.3946,9.75264,9.73272,9.78394,10.0719,7.25305,6.30923,6.9852,7.1583,7.45122,7.33944,7.66857,7.79275,-9999,-9999
200908,15.076,1.0,412.716,223.177,1.0,334.519,1.0,3.04,1.0,84.911,1.0,2.326,1.0,1.2,0.995296,0.186970325259,0.994623655914,112.937732976,0.995967741935,467.256726398,0.997983870968,169.06783634,0.762096774194,45.9041180485,1.0,396.990853495,1.0,395.138,0.998656,17.067,16.644,14.51,1.0,1.0,1.0,40.509,51.564,1.0,1.0,4.3323,3.0,85.0031,0.999328,88.1343,0.645341,21.743,0.999328,22.5439,0.372478,-0.0547729,0.99328,0.0788028,-0.112508,-0.0731743,-0.0278813,0.99328,0.994624,0.991935,8.80103,8.53637,8.60126,8.89086,8.67522,8.63511,8.70562,8.91962,7.73432,7.48508,7.67867,7.82721,7.98812,8.0265,8.12765,8.23294,-9999,-9999
200909,10.694,1.0,327.323,157.712,1.0,317.086,1.0,1.98,1.0,84.863,1.0,2.98,1.0,1.149,0.9625,0.167027736857,0.951388888889,70.0451696029,0.997916666667,325.222077785,0.996527777778,-9999,-9999,34.042759282,1.0,370.085547222,1.0,393.701,0.984722,12.951,13.027,12.961,1.0,1.0,1.0,42.204,52.145,1.0,1.0,-1.06714,3.0,54.0686,0.993056,55.9259,0.556634,14.9471,0.993056,15.4606,0.355286,-0.648911,0.981944,0.0697195,-0.648911,-0.632871,-0.559083,0.981944,0.98125,0.984722,5.93361,5.89581,5.93957,6.03706,6.59297,6.53669,6.57214,6.59297,5.17222,4.82571,4.93924,5.15975,6.00702,5.92355,6.01982,6.12846,-9999,-9999
200910,5.483,1.0,232.728,122.811,1.0,279.869,1.0,1.988,1.0,84.398,1.0,1.984,1.0,1.178,0.795699,0.219546512351,0.786962365591,33.1477099939,1.0,250.566286747,1.0,84.4311285608,0.914650537634,27.3734934387,1.0,342.178790995,1.0,393.045,0.994624,7.964,8.372,9.81,1.0,1.0,1.0,47.375,56.56,1.0,1.0,-6.89143,3.0,29.1422,0.994624,28.4723,0.436529,11.7242,0.994624,11.4547,0.421647,0.618213,0.969758,0.0387479,0.594229,0.606813,0.626674,0.849462,0.975806,0.97043,3.66209,3.62837,3.64564,3.67333,3.05112,3.02486,3.04033,3.05144,2.17479,2.11366,2.21721,2.39102,2.55537,2.39982,2.46066,2.54629,-9999,-9999
200911,0.713,0.545139,154.605,64.46,0.998611,280.704,0.545139,0.986,0.545139,84.073,0.999306,4.1,1.0,1.423,0.953472,0.206715948613,0.947916666667,-9999,-9999,127.706105965,1.0,40.3108817639,1.0,-9999,-9999,-9999,-9999,396.346,1.0,2.814,3.37,5.622,1.0,1.0,1.0,49.823,58.757,1.0,1.0,-7.35279,3.0,1.75597,1.0,1.71561,0.418545,-16.823,1.0,-16.4363,0.451568,1.36201,0.996528,0.0437906,1.34284,1.36201,1.37553,0.996528,0.996528,0.998611,1.55032,1.5413,1.55046,1.56511,0.186364,0.170184,0.186364,0.211235,1.68301,1.63466,1.69567,1.77069,0.416206,0.416206,0.442282,0.480885,-9999,-9999
200912,-3.563,0.0,118.142,45.844,1.0,243.959,0.0,1.245,0.0,83.348,1.0,4.571,1.0,1.455,0.928763,0.231171332253,0.921370967742,-9999,-9999,93.983089254,1.0,8.01593782129,0.997983870968,-9999,-9999,-9999,-9999,397.982,1.0,1.672,2.102,3.935,1.0,1.0,1.0,53.239,59.602,1.0,1.0,-5.12769,3.0,1.72291,1.0,1.8042,-9999,-25.97,1.0,-27.1954,-9999,0.915588,1.0,-9999,0.892294,0.921455,0.937795,1.0,1.0,1.0,0.972942,0.975326,0.980347,0.985134,0.0538712,0.0375776,0.0462414,0.0815706,1.22557,1.14834,1.19843,1.24976,0.157433,0.145904,0.157433,0.178127,-9999,-9999
201001,-4.146,0.0,135.237,61.671,0.000672043,234.409,0.0,1.331,0.0,83.522,0.999328,0.677,1.0,1.262,0.960349,0.177896071959,0.956317204301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,402.941,0.903226,0.93,1.268,2.798,1.0,1.0,1.0,50.038,58.741,1.0,1.0,-3.03593,3.0,2.47891,0.911962,2.77982,-9999,-16.8687,0.917339,-18.9163,-9999,0.525965,0.476478,-9999,0.493258,0.524906,0.54497,0.449597,0.477823,0.610887,0.967439,0.688818,0.782926,0.944699,0.452927,0.172321,0.229905,0.411108,1.01778,0.687055,0.840546,0.960948,0.185317,0.191287,0.203014,0.252151,-9999,-9999
201002,-2.918,0.447917,198.551,88.664,0.449405,258.315,0.447917,1.187,0.447917,83.106,0.998512,0.757,1.0,1.379,0.963542,0.18208161339,0.947916666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,396.853,0.946429,0.709,0.99,2.288,1.0,1.0,1.0,49.078,57.904,1.0,1.0,-2.23157,3.0,1.30438,0.960565,1.56835,0.307845,-15.3959,0.960565,-18.5116,0.393751,0.486431,0.734375,0.0291658,0.448412,0.486431,0.530764,0.696429,0.734375,0.769345,0.904953,0.712527,0.752339,0.879678,0.422208,0.222712,0.262893,0.418931,0.923815,0.64921,0.772766,0.883038,0.19185,0.196843,0.220219,0.250975,-9999,-9999
201003,-1.187,1.0,289.63,161.612,1.0,255.205,1.0,1.545,1.0,84.112,1.0,1.848,1.0,1.4,0.969758,0.180843488866,0.952284946237,9.12779973736,0.997311827957,-9999,-9999,-9999,-9999,114.366269597,1.0,294.596298387,1.0,399.079,1.0,0.838,1.064,2.139,1.0,1.0,1.0,53.825,59.805,1.0,1.0,-2.0983,3.0,3.48139,1.0,4.65675,0.286975,-16.478,1.0,-22.0411,0.389166,0.805135,0.99328,0.0284754,0.80132,0.813146,0.825165,0.985215,0.997984,0.997984,1.01819,1.00418,1.02637,1.04032,0.204641,0.199791,0.208635,0.214987,0.764763,0.70496,0.748004,0.908391,0.0993294,0.0940019,0.117367,0.134855,-9999,-9999
201004,3.572,1.0,383.873,229.333,0.997222,270.136,1.0,2.348,1.0,84.39,1.0,0.997,1.0,1.439,0.974306,0.177215635346,0.972222222222,53.3352254473,0.988194444444,-9999,-9999,-9999,-9999,119.224713424,1.0,324.27675,1.0,396.82,0.999306,2.47,2.355,2.337,1.0,1.0,1.0,58.961,60.174,1.0,1.0,3.69047,3.0,13.0043,0.999306,14.8458,0.467971,-5.31557,0.999306,-6.06832,0.625572,0.78219,0.989583,0.0236464,0.763433,0.787664,0.828958,0.985417,0.989583,0.993056,1.33941,1.28154,1.36039,1.42939,0.571686,0.518111,0.566364,0.594586,1.46026,1.4484,1.5326,1.61033,0.62699,0.585624,0.62699,0.670716,-9999,-9999
201005,6.947,1.0,454.31,220.134,1.0,300.174,0.998656,2.587,1.0,84.045,0.999328,4.265,1.0,1.543,0.994624,0.264475352422,0.990591397849,117.983424264,0.995295698925,-9999,-9999,-9999,-9999,41.5713312097,1.0,358.482138441,1.0,388.045,0.999328,9.398,8.912,6.891,1.0,1.0,1.0,50.427,56.916,1.0,1.0,7.15542,3.0,70.641,0.998656,80.6446,0.587319,28.7175,0.999328,32.7842,0.475007,-2.03778,0.997984,0.0527582,-2.07953,-2.03655,-2.00796,0.997984,0.997984,0.998656,3.69404,3.60909,3.69754,3.71591,5.73727,5.69389,5.72024,5.73764,3.98451,3.82785,3.9138,3.97362,5.80992,5.73833,5.80525,5.83985,-9999,-9999
201006,11.726,1.0,485.657,245.274,1.0,326.238,1.0,3.218,1.0,84.407,1.0,4.37,1.0,1.347,0.993056,0.238775903407,0.990972222222,139.728924093,0.998611111111,519.781787783,0.997916666667,95.5981351684,0.848611111111,52.4594449028,1.0,379.254725694,1.0,384.871,1.0,13.61,12.969,10.358,1.0,1.0,1.0,37.7,51.463,1.0,1.0,7.77051,3.0,91.7942,1.0,103.849,0.687154,25.1712,1.0,28.4769,0.417062,-4.12538,0.999306,0.0737872,-4.17406,-4.09701,-4.07614,0.997222,0.999306,0.995139,6.56529,6.28132,6.65967,6.75968,10.8304,10.4576,10.7545,10.8448,6.08792,6.09403,6.14289,6.26188,10.8792,10.7177,10.7447,10.8123,-9999,-9999
201007,15.086,0.988575,470.56,282.214,0.989919,331.423,0.988575,4.408,0.988575,84.796,0.976478,2.044,0.976478,1.274,0.851478,0.202214651186,0.620295698925,160.1323803,0.976478494624,618.375282462,0.974462365591,168.276759412,0.891801075269,58.9081512272,0.976478494624,399.093662878,0.976478494624,387.561,0.986559,17.021,16.445,13.687,0.988575,0.988575,0.988575,35.15,49.434,0.975806,0.988575,6.03128,3.0,106.057,0.980511,117.746,0.646379,29.489,0.977823,32.7393,0.38368,-0.485076,0.954301,0.079671,-0.528306,-0.504979,-0.481981,0.959677,0.959677,0.956989,9.39803,9.20567,9.54024,9.71792,9.96573,9.7291,9.99898,10.2247,7.30214,7.26094,7.40658,7.779,8.92354,8.66481,8.73272,8.89165,-9999,-9999
201008,12.462,0.912634,412.716,212.655,0.914651,329.567,0.912634,2.467,0.912634,84.567,0.891801,4.502,0.891801,1.267,0.99328,0.200694475417,0.736559139785,114.161384785,0.890456989247,453.104082137,0.889112903226,152.00836996,0.817204301075,42.4890237317,0.891801075269,383.712132788,0.891801075269,383.837,0.992608,15.066,14.857,13.576,0.912634,0.912634,0.912634,36.44,52.473,0.912634,0.912634,1.5215,3.0,76.1895,0.985887,87.6087,0.669126,23.2073,0.989247,26.6856,0.367867,0.0300598,0.944892,0.0787154,-0.0877522,0.0218918,0.0783159,0.934812,0.944892,0.948925,7.58612,7.42962,7.61106,7.96053,7.58917,7.49401,7.72243,7.90139,7.56967,7.18383,7.56967,7.78071,7.76885,7.70489,7.8316,7.90007,-9999,-9999
201009,8.654,1.0,327.323,171.171,1.0,308.413,1.0,2.154,1.0,84.432,1.0,5.27,1.0,1.228,0.995833,0.20405276571,0.6875,79.7100391024,0.996527777778,366.431188834,0.998611111111,79.1499192864,0.934027777778,35.8987764861,1.0,362.419545139,1.0,390.217,1.0,11.863,12.0,12.235,1.0,1.0,1.0,38.875,55.501,1.0,1.0,-2.25721,3.0,54.8976,0.998611,59.7674,0.561948,21.9582,0.998611,23.906,0.404311,-0.400917,0.986806,0.057591,-0.422574,-0.400056,-0.281326,0.991667,0.989583,0.991667,4.95979,4.77867,4.97141,5.1504,5.38493,5.27873,5.3834,5.43035,5.18674,5.18481,5.42752,5.58935,6.04535,5.77684,5.90622,5.9696,-9999,-9999
201010,3.879,1.0,232.728,106.388,0.995968,287.927,1.0,1.352,1.0,84.263,1.0,5.965,1.0,1.282,0.965726,0.166252659152,0.683467741935,20.8051996505,1.0,231.281188976,0.999327956989,104.278246281,0.849462365591,43.5022515323,1.0,329.816014785,1.0,411.355,0.995296,6.716,7.191,8.892,1.0,1.0,1.0,45.172,58.074,1.0,1.0,-6.41699,3.0,14.6532,0.997312,23.7906,0.331979,2.37305,0.994624,3.85282,0.431082,0.757638,0.979839,0.0399565,0.656924,0.721883,0.766063,0.968414,0.991935,0.992608,2.95659,2.81451,2.89266,2.9582,2.29002,2.1336,2.15689,2.21018,2.54667,1.89825,2.20362,2.53043,1.67811,1.60202,1.74891,1.88958,-9999,-9999
201011,0.352,1.0,154.605,59.353,0.992361,287.591,1.0,0.661,1.0,83.529,1.0,7.487,1.0,1.302,0.888194,0.187625522715,0.522916666667,-1.05003764519,0.988888888889,136.892917243,0.999305555556,77.7321397308,0.859027777778,37.4036311111,1.0,311.645452083,1.0,416.248,0.996528,3.751,4.137,5.748,1.0,1.0,1.0,50.284,60.272,1.0,1.0,-5.74158,3.0,0.899757,0.99375,1.16203,0.269827,-8.79759,0.994444,-11.362,0.378009,1.07325,0.970139,0.036016,1.06488,1.08418,1.09732,0.970139,0.971528,0.944444,1.2958,1.27383,1.29882,1.31364,0.228008,0.207733,0.222546,0.228658,1.69194,1.48698,1.68496,1.99501,0.394246,0.355237,0.431364,0.552253,-9999,-9999
201012,-4.819,1.0,118.142,48.566,1.0,252.433,1.0,0.864,1.0,83.516,1.0,3.4,1.0,1.494,0.793683,-9999,-9999,-21.4497630885,0.998655913978,117.474581788,1.0,82.5738223869,0.689516129032,43.3105734409,1.0,279.20200336,1.0,421.088,0.975806,1.598,1.957,3.566,1.0,1.0,1.0,48.098,60.345,1.0,1.0,-4.50726,3.0,-0.498513,0.965726,-0.478282,0.161081,-16.8843,0.972446,-16.199,0.34758,0.972063,0.830645,0.025322,0.927168,0.969379,0.982464,0.823925,0.830645,0.829973,1.0899,0.882759,1.06947,1.09421,0.123741,-0.0405106,0.0896785,0.117834,2.25847,1.3928,2.24403,2.81416,0.252404,0.210143,0.250242,0.3657,-9999,-9999
201101,-2.93,1.0,135.237,72.162,1.0,243.38,1.0,1.554,1.0,84.241,0.998656,0.448,0.998656,1.352,0.923387,0.155299888363,0.503360215054,-23.5165043145,0.992607526882,132.508554764,0.998655913978,-9999,-9999,56.5140815638,0.998655913978,283.36022081,0.998655913978,417.989,1.0,1.037,1.332,2.647,1.0,1.0,1.0,45.245,60.184,1.0,1.0,-3.13035,3.0,0.593917,0.995968,0.674067,0.167456,-19.0067,0.997984,-21.5717,0.366842,0.949471,0.982527,0.0258561,0.92694,0.948441,0.95436,0.96371,0.969086,0.969086,1.07696,1.05961,1.07696,1.08126,0.127731,0.120465,0.1289,0.139504,1.16849,1.02664,1.22285,1.29799,0.258419,0.162444,0.254279,0.281689,-9999,-9999
201102,-0.487,1.0,198.551,116.474,0.995536,244.006,1.0,2.531,1.0,84.158,1.0,1.675,1.0,1.378,0.899554,-9999,-9999,-18.3905786772,0.998511904762,211.767882708,1.0,102.418375434,0.857142857143,86.090863631,1.0,293.078789435,1.0,416.492,0.994048,0.612,0.87,2.049,1.0,1.0,1.0,41.657,58.956,1.0,1.0,-2.43274,3.0,6.11677,0.99256,7.76704,0.209794,-18.7315,0.991071,-23.7852,0.428193,0.620134,0.97247,0.0252842,0.610915,0.617905,0.678261,0.977679,0.97247,0.935268,0.707673,0.705963,0.719926,0.763226,0.0905843,0.0802567,0.0934659,0.112665,1.7838,1.11525,1.22108,1.30874,0.355623,0.300365,0.335545,0.377515,-9999,-9999
201103,0.811,1.0,289.63,171.391,1.0,260.056,1.0,1.889,1.0,84.55,0.999328,1.365,0.999328,1.35,0.909274,0.154584737813,0.555779569892,13.3691947675,0.999327956989,322.639168869,0.997983870968,152.734398177,0.999327956989,113.640514923,0.999327956989,304.643386182,0.999327956989,416.439,0.997984,0.847,1.034,1.954,1.0,1.0,1.0,47.414,60.408,1.0,1.0,-1.8409,3.0,4.17445,0.994624,5.58379,0.243178,-14.4646,0.994624,-19.348,0.363467,0.819609,0.950269,0.026354,0.81948,0.825479,0.862907,0.961694,0.955645,0.950269,1.14742,1.15827,1.18288,1.23521,0.337654,0.337654,0.360043,0.38855,0.980916,0.772679,0.82677,0.924464,0.165167,0.161783,0.194763,0.231789,-9999,-9999
201104,6.076,1.0,383.873,226.717,1.0,278.222,1.0,3.557,1.0,84.479,1.0,1.037,1.0,1.367,0.945833,0.19390480009,0.646527777778,93.5758449514,1.0,441.375643021,1.0,201.953665694,1.0,59.6563470208,1.0,351.910376315,0.999305555556,406.916,1.0,5.826,5.463,4.295,1.0,1.0,1.0,43.532,59.411,1.0,1.0,5.05555,3.0,33.5073,1.0,47.092,0.530183,29.4774,1.0,41.4283,0.847314,0.132388,0.989583,0.0317591,0.131466,0.141477,0.178858,0.986111,0.986806,0.990278,1.86067,1.86397,1.88205,1.93991,1.74489,1.73517,1.74124,1.76172,1.30925,1.07846,1.30925,1.51443,1.79108,1.47383,1.63376,1.80397,-9999,-9999
201105,9.074,1.0,454.31,270.51,1.0,295.119,1.0,3.373,1.0,84.694,1.0,3.335,1.0,1.344,0.991935,0.220773701368,0.751344086022,142.254768443,0.998655913978,519.243506165,0.995295698925,218.76145,1.0,54.7147413172,1.0,368.661346774,1.0,401.616,0.995968,10.86,10.324,8.278,1.0,1.0,1.0,37.741,56.292,1.0,1.0,9.15836,3.0,82.6215,0.977823,91.2069,0.980074,36.9818,0.980511,40.8247,0.647526,-4.69777,0.960349,0.0673667,-4.73994,-4.69268,-4.47162,0.959677,0.960349,0.967742,3.44341,3.44341,3.57963,3.991,8.16103,8.18765,8.2523,8.46277,1.41441,1.41441,1.53952,1.97255,7.15511,7.07646,7.1546,7.45573,-9999,-9999
201106,11.589,1.0,485.657,223.912,1.0,337.217,1.0,2.044,1.0,84.64,1.0,5.723,1.0,1.137,0.993056,0.196458296496,0.8375,132.304513542,1.0,442.448695951,1.0,229.362424028,1.0,48.2926862222,1.0,380.521067361,1.0,395.492,1.0,14.023,13.567,11.275,1.0,1.0,1.0,43.056,58.967,0.65625,1.0,5.93943,3.0,81.7067,0.996528,95.0568,0.976811,26.826,0.997222,31.2091,0.549427,-3.84734,0.983333,0.0917788,-3.90254,-3.88758,-3.84829,0.98125,0.983333,0.983333,8.00836,7.91618,7.97022,8.03674,11.8287,11.812,11.8506,11.9286,2.71946,2.78649,2.92043,3.17922,8.4673,8.37014,8.46297,8.52524,-9999,-9999
201107,12.255,1.0,470.56,255.729,1.0,325.578,1.0,3.031,1.0,84.344,1.0,2.694,1.0,1.232,0.886425,0.20790978477,0.656586021505,144.052264473,0.999327956989,546.066630234,0.995295698925,229.212016935,1.0,54.5956016465,1.0,382.657141129,1.0,376.901,1.0,15.468,15.166,13.451,1.0,1.0,1.0,34.594,53.291,1.0,1.0,2.49361,3.0,90.611,0.997984,106.624,0.8984,29.7343,0.997984,34.9889,0.481812,-2.29349,0.989247,0.0838278,-2.31801,-2.29723,-2.26685,0.989247,0.993952,0.986559,8.44414,8.40964,8.49764,8.63814,10.7494,10.7277,10.8107,10.9095,5.86489,5.64966,5.82056,5.97063,9.15966,9.11835,9.16196,9.22202,-9999,-9999
201108,14.858,1.0,412.716,247.991,1.0,325.652,1.0,4.14,1.0,84.771,0.998656,2.006,1.0,1.222,0.969758,0.18816318199,0.665322580645,128.137524184,0.998655913978,544.130946376,0.996639784946,185.42704962,0.999327956989,49.24560062,0.999327956989,396.415521834,0.999327956989,379.087,0.99664,16.677,16.318,14.342,1.0,1.0,1.0,40.359,47.295,0.999328,0.999328,5.4562,3.0,93.0783,0.993952,96.0627,0.701686,25.0492,0.993952,25.8523,0.379864,0.773027,0.969086,0.072467,0.687236,0.773027,0.820724,0.969086,0.969086,0.975134,9.46071,9.03491,9.46071,9.50171,8.73841,8.37816,8.65882,8.68922,7.90246,7.86476,7.96737,8.13008,7.55993,7.43799,7.4603,7.55993,-9999,-9999
201109,12.043,1.0,327.323,186.344,1.0,318.923,1.0,2.046,1.0,84.838,1.0,2.603,1.0,1.263,0.977778,0.15866463103,0.75,84.2083138469,0.99375,406.485979507,0.997222222222,148.150752632,1.0,40.2816598472,1.0,378.279442361,1.0,402.778,0.999306,14.249,14.188,13.634,1.0,1.0,1.0,38.377,45.902,1.0,1.0,1.61363,3.0,54.0572,0.997917,65.8613,0.568218,15.6379,0.997222,19.0527,0.346385,0.491275,0.982639,0.0653754,0.389085,0.431991,0.492151,0.970833,0.988889,0.984028,7.41395,7.26859,7.41395,7.49606,6.9218,6.88972,6.92267,7.00223,6.35606,6.26216,6.43631,6.73132,6.93849,6.68096,6.80502,6.93849,-9999,-9999
