TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200001,5.165,0.999328,151.521,70.605,0.0,272.865,0.0,2.977,0.999328,99.03,0.0,1.052,0.998656,2.443,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.249,0.999328,-9999,1.0,65.7784,0.0,-9999,-9999,60.4872,0.0,-9999,-9999,-1.00848,0.0,-9999,-1.00848,-0.995538,-0.988076,0.0,0.0,0.0,1.60266,1.56256,1.59945,1.66498,2.59646,2.56359,2.59403,2.65272,1.97855,1.56183,1.97855,3.67729,1.70258,1.64808,1.70274,2.47475,-9999,-9999
200002,8.645,1.0,215.645,108.967,0.974856,289.384,0.0,4.446,1.0,99.126,0.0,1.021,0.999282,2.732,0.0,-9999,-9999,35.7527288793,0.983477011494,214.308490327,0.965517241379,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.119,1.0,-9999,1.0,65.5918,0.0,-9999,-9999,60.452,0.0,-9999,-9999,-1.0036,0.0,-9999,-1.0036,-0.990078,-0.981781,0.0,0.0,0.0,2.09372,2.04087,2.0841,2.15288,3.08162,3.04887,3.07974,3.13362,2.10807,1.66408,2.10807,3.91802,2.24726,2.17879,2.24738,3.04563,-9999,-9999
200003,9.785,1.0,305.701,162.89,1.0,282.257,0.0,5.991,1.0,98.672,0.0,1.006,1.0,2.762,0.0,-9999,-9999,75.0155630347,0.997311827957,316.24750672,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.235,1.0,-9999,1.0,65.7784,0.0,-9999,-9999,60.4872,0.0,-9999,-9999,-1.00848,0.0,-9999,-1.00848,-0.995538,-0.988076,0.0,0.0,0.0,2.30224,2.25397,2.29005,2.35564,3.29603,3.26684,3.29501,3.34765,2.14512,1.69332,2.14512,3.98687,3.03122,2.9419,3.03129,3.91073,-9999,-9999
200004,11.013,1.0,394.738,180.706,1.0,307.304,0.0,4.602,1.0,97.666,0.0,3.173,1.0,2.563,0.0,-9999,-9999,99.4348962204,0.993055555556,348.478725694,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.363,1.0,-9999,1.0,65.6882,0.0,-9999,-9999,60.4702,0.0,-9999,-9999,-1.00612,0.0,-9999,-1.00612,-0.992899,-0.985034,0.0,0.0,0.0,2.4779,2.43022,2.46588,2.53139,3.46884,3.44071,3.46664,3.52333,2.19049,1.72914,2.19049,4.0712,3.18231,3.08981,3.18235,4.07684,-9999,-9999
200005,16.569,1.0,459.152,238.478,1.0,329.866,0.0,7.351,1.0,98.384,0.0,3.071,1.0,1.993,0.0,-9999,-9999,142.42436123,0.999327956989,456.390274194,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.603,1.0,-9999,1.0,56.1774,0.0,-9999,-9999,49.2191,0.0,-9999,-9999,-1.03684,0.0,-9999,-1.07263,-1.05285,-0.999302,0.0,0.0,0.0,3.52443,3.50452,3.51948,3.55419,4.58667,4.5288,4.58279,4.59144,2.36768,1.86901,2.36768,4.40052,3.95974,3.84941,3.95973,4.92629,-9999,-9999
200006,19.332,0.997222,486.394,280.96,0.999306,341.861,0.0,9.883,0.997222,98.665,0.0,1.693,1.0,2.577,0.0,-9999,-9999,171.66321807,0.999305555556,551.754423611,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.138,1.0,-9999,1.0,49.084,0.0,-9999,-9999,44.9318,0.0,-9999,-9999,-1.00296,0.0,-9999,-1.14747,-1.11062,-0.883885,0.0,0.0,0.0,4.10556,4.10322,4.10462,4.10616,5.2438,4.94381,5.21229,5.28303,2.44912,1.9333,2.44912,4.55188,4.53399,4.41202,4.53394,5.54817,-9999,-9999
200007,20.124,1.0,471.078,268.477,1.0,340.225,0.0,11.42,1.0,98.251,0.0,1.445,1.0,2.58,0.105511,-9999,-9999,160.95224328,1.0,539.504520833,1.0,129.407613636,0.708333333333,-9999,-9999,-9999,-9999,-9999,-9999,17.916,1.0,-9999,1.0,46.7575,0.25,-9999,0.714003,42.86,0.247984,-9999,1.15083,-0.714819,0.225134,0.0607647,-1.01174,-0.931324,-0.613414,0.236559,0.234543,0.250672,4.20464,4.19944,4.20417,4.21332,5.17093,4.82216,5.1105,5.24069,2.47116,1.95069,2.47116,4.59662,4.40977,4.28925,4.40974,5.41642,-9999,-9999
200008,22.52,1.0,416.415,221.847,1.0,355.347,0.0,12.296,1.0,98.512,0.0,1.71,0.997984,2.533,0.99664,0.40197827033,0.666666666667,129.732340412,0.997983870968,435.967375463,0.965725806452,-9999,-9999,-9999,-9999,-9999,-9999,377.531,0.998656,19.577,1.0,-9999,1.0,26.9843,0.982527,-9999,0.500273,69.462,0.97379,-9999,0.87687,-0.497039,0.936828,0.0416475,-0.576801,-0.537986,-0.496829,0.953629,0.953629,0.939516,2.10613,2.1401,2.20917,2.47682,2.72777,2.72489,2.73794,3.01792,1.39741,1.1304,1.42738,1.87008,2.34996,2.03289,2.14867,2.38117,-9999,-9999
200009,18.618,0.770139,335.334,187.608,0.755556,333.434,0.0,8.789,0.770139,98.324,0.0,4.022,0.765972,2.353,0.788889,-9999,-9999,103.41316487,0.73125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.036,0.763194,17.685,1.0,-9999,1.0,36.4523,0.638889,-9999,0.551929,35.4615,0.631944,-9999,0.757447,-0.370996,0.616667,0.0419691,-0.356553,-0.321825,-0.307983,0.614583,0.614583,0.615972,1.20361,1.07296,1.46679,1.47553,1.59185,1.52675,1.7849,1.82286,1.33081,1.33389,1.66006,2.24505,2.35667,1.0095,1.94521,2.65991,-9999,-9999
200010,13.442,1.0,244.426,99.67,1.0,324.781,0.0,3.981,1.0,98.351,0.0,2.316,1.0,2.496,1.0,0.437309486108,0.735887096774,44.8517110215,1.0,205.839725121,0.966397849462,-9999,-9999,-9999,-9999,-9999,-9999,390.702,1.0,14.378,1.0,-9999,1.0,33.6853,1.0,-9999,0.521969,-3.57838,0.998656,-9999,0.777602,-0.0942827,0.96707,0.0444356,-0.443532,-0.38491,0.0641894,0.990591,0.978495,0.942204,2.35613,2.38399,2.45654,2.47576,2.74104,2.44858,2.59207,2.88584,2.11433,2.16556,2.39861,2.84679,3.42993,3.34061,3.44594,3.67454,-9999,-9999
200011,9.477,1.0,168.729,58.803,0.998611,308.641,0.0,2.487,1.0,97.902,0.0,2.647,1.0,2.645,0.457639,-9999,-9999,12.42937228,0.731944444444,131.822642728,0.931944444444,-9999,-9999,-9999,-9999,-9999,-9999,390.43,0.754861,10.956,0.991667,-9999,1.0,20.4575,0.754167,-9999,0.431685,-14.2365,0.738889,-9999,0.714476,-0.180061,0.644444,0.0405412,-0.241973,-0.187598,-0.0778349,0.674306,0.671528,0.690278,2.45522,2.45821,2.4874,2.62493,2.77981,2.52068,2.66946,2.77135,1.26013,1.22838,1.53699,1.93555,3.23218,1.92143,2.58523,2.99155,-9999,-9999
200012,8.618,1.0,134.019,42.2,1.0,302.674,0.0,1.464,1.0,98.091,0.0,5.31,1.0,2.603,0.856183,0.376420229634,0.629032258065,6.45466061828,1.0,80.0522326667,0.799731182796,-9999,-9999,-9999,-9999,-9999,-9999,387.032,0.990591,9.027,0.890457,-9999,1.0,14.5492,0.985887,-9999,0.292724,-20.3122,0.985887,-9999,0.528513,0.947007,0.891129,0.0194649,0.666975,0.750987,0.97004,0.961694,0.933468,0.887097,2.51578,2.4995,2.52035,2.54659,1.80688,1.57537,1.63802,1.83353,2.15761,2.16117,2.34613,2.60812,2.02653,1.97518,2.02204,2.05872,-9999,-9999
200101,6.659,1.0,151.521,44.832,0.998656,301.96,0.0,1.433,1.0,98.066,0.0,6.645,1.0,2.563,0.834677,0.406686416344,0.784946236559,7.66307123656,0.999327956989,87.1703198068,0.965053763441,-9999,-9999,-9999,-9999,-9999,-9999,381.864,1.0,7.082,1.0,-9999,1.0,11.9294,0.998656,-9999,0.234637,-20.425,0.997984,-9999,0.610882,0.217308,0.969086,0.0195393,0.0828823,0.0938601,0.243603,0.980511,0.989247,0.96371,1.69072,1.72215,1.7362,1.7494,1.61645,1.44295,1.61645,1.65098,1.65871,1.60817,1.65075,1.67832,1.75286,1.59576,1.69498,1.71092,-9999,-9999
200102,7.77,1.0,214.212,115.243,1.0,274.268,0.0,4.245,1.0,98.515,0.0,1.007,1.0,2.917,0.965774,0.492302264813,0.89806547619,34.3387983631,0.998511904762,217.581112125,0.998511904762,-9999,-9999,-9999,-9999,-9999,-9999,379.786,1.0,7.446,1.0,-9999,1.0,26.038,1.0,-9999,0.32047,-2.95642,0.999256,-9999,0.657441,-1.4795,0.989583,0.0291987,-1.49897,-1.48825,-1.41601,0.99628,0.997024,0.982143,1.89889,1.90079,1.91053,1.94706,3.39354,3.35241,3.39039,3.40225,1.92862,1.9245,1.94065,2.03988,3.39982,3.38667,3.40344,3.4104,-9999,-9999
200103,11.307,1.0,302.595,133.163,1.0,313.865,0.0,3.442,1.0,97.711,0.0,3.335,1.0,2.6,1.0,0.421175672896,0.860887096774,66.8702264785,1.0,258.045122701,0.997983870968,-9999,-9999,-9999,-9999,-9999,-9999,385.258,1.0,9.878,1.0,-9999,1.0,35.1177,1.0,-9999,0.442406,5.54088,0.998656,-9999,0.692826,-1.7279,0.989919,0.033223,-1.77349,-1.75188,-1.62616,0.995296,0.995296,0.971102,3.11053,3.0623,3.10333,3.14703,4.87091,4.7649,4.83409,4.84541,3.22891,2.79753,3.15435,3.19105,4.74107,4.65223,4.87864,4.90789,-9999,-9999
200104,10.438,0.959722,392.115,218.262,0.963889,295.244,0.0,6.222,0.959722,98.218,0.0,1.137,0.957639,3.56,0.7125,0.672270562594,0.638194444444,116.631967753,0.932638888889,431.260433036,0.933333333333,-9999,-9999,-9999,-9999,-9999,-9999,385.88,0.959722,11.017,0.99375,-9999,1.0,43.614,0.959028,-9999,0.446495,45.2982,0.956944,-9999,0.751267,-2.56277,0.922917,0.0359284,-2.61228,-2.60042,-2.53847,0.927083,0.927083,0.920139,2.82446,2.8089,2.82698,2.87833,5.42488,5.41468,5.41941,5.42352,2.88506,2.87348,2.88537,2.94211,5.30949,5.28383,5.31252,5.33559,-9999,-9999
200105,17.162,0.99328,457.58,216.491,1.0,339.666,0.0,8.211,0.99328,98.255,0.0,1.865,1.0,2.178,0.698925,-9999,-9999,127.500296228,0.998655913978,417.801982713,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,390.213,0.989247,14.69,1.0,-9999,1.0,49.1836,0.987903,-9999,0.525263,45.5569,0.987903,-9999,0.728192,-0.29666,0.927419,0.0531565,-0.429105,-0.380875,-0.29666,0.957661,0.956989,0.927419,5.5085,5.34878,5.49361,5.55359,5.8762,5.76498,5.79773,5.89841,5.08528,5.07977,5.32519,5.55242,5.68464,5.55831,5.74395,5.85115,-9999,-9999
200106,19.946,1.0,486.172,298.645,1.0,335.881,0.0,12.258,1.0,98.452,0.0,1.827,1.0,2.636,0.853472,0.500516386461,0.711111111111,173.901014214,0.999305555556,585.642254285,0.999305555556,152.523711991,0.865277777778,-9999,-9999,-9999,-9999,387.117,0.986806,18.096,1.0,-9999,1.0,63.1194,0.986111,-9999,0.626551,62.5292,0.984722,-9999,0.737895,-1.51176,0.932639,0.039953,-1.60441,-1.57057,-1.50333,0.943056,0.9375,0.936111,5.04428,4.96089,5.02069,5.06955,6.62038,6.524,6.5404,6.57463,5.16397,5.13551,5.16397,5.20033,6.63012,6.5462,6.59093,6.63109,-9999,-9999
200107,22.18,0.997984,472.228,266.019,0.993952,358.538,0.0,12.686,0.997312,98.334,0.0,0.897,0.99664,2.576,0.994624,0.438616180093,0.76747311828,156.916685054,0.995967741935,529.241758996,0.995967741935,154.951958286,0.996639784946,-9999,-9999,-9999,-9999,394.816,0.997312,20.289,0.997984,-9999,1.0,38.2097,0.995296,-9999,0.574147,76.7932,0.997312,-9999,0.732894,-0.939825,0.861559,0.0370765,-0.938174,-0.916283,-0.902071,0.879704,0.869624,0.864247,3.46743,3.43986,3.46743,3.49949,4.416,4.3463,4.37588,4.42612,3.53966,3.58976,3.64625,3.86335,4.30752,4.29856,4.40353,4.55944,-9999,-9999
200108,22.676,1.0,418.692,245.988,1.0,356.138,0.0,13.393,0.999328,98.467,0.0,1.271,1.0,2.358,1.0,0.389472225425,0.827956989247,141.548637511,0.999327956989,495.563450269,1.0,140.982784885,0.997311827957,-9999,-9999,-9999,-9999,392.662,1.0,21.183,1.0,-9999,1.0,30.0911,1.0,-9999,0.534623,71.2704,1.0,-9999,0.749113,-0.122344,0.942204,0.0271863,-0.075979,-0.0641085,-0.0328295,0.984543,0.985887,0.920699,3.10391,2.94791,3.07327,3.254,3.17742,3.02311,3.1367,3.25693,2.50862,2.62171,2.80866,3.20393,2.79472,2.68963,2.71815,2.85216,-9999,-9999
200109,16.426,1.0,338.266,189.74,1.0,324.919,0.0,8.351,1.0,98.329,0.0,3.453,1.0,2.788,0.990972,0.48033979866,0.891666666667,98.8332805437,0.995138888889,390.294326055,0.996527777778,108.539506629,0.733333333333,-9999,-9999,-9999,-9999,391.713,1.0,17.502,1.0,-9999,1.0,18.7183,0.999306,-9999,0.37791,52.3752,1.0,-9999,0.627644,0.116286,0.98125,0.029093,0.0848595,0.0979665,0.195261,0.99375,0.991667,0.970833,2.66036,2.58194,2.61195,2.64309,2.56936,2.39372,2.52194,2.54758,2.81154,2.54019,2.81154,3.03801,2.63667,2.80627,2.98633,3.08717,-9999,-9999
200110,16.012,1.0,247.317,95.194,1.0,340.397,0.0,3.644,1.0,98.675,0.0,4.781,1.0,2.208,0.775538,-9999,-9999,49.5187117793,0.999327956989,188.431312829,0.999327956989,73.2106154625,0.547043010753,-9999,-9999,-9999,-9999,402.171,0.987903,15.965,1.0,-9999,1.0,26.7432,0.987231,-9999,0.384228,0.886475,0.987903,-9999,0.626842,1.7985,0.860887,0.0352143,1.63195,1.65529,1.95901,0.90121,0.896505,0.706317,5.28325,5.28325,5.32463,5.49627,3.64929,3.58774,3.63436,3.66582,4.88304,4.78591,4.88304,5.47976,3.97931,3.7349,3.81809,3.91029,-9999,-9999
200111,8.197,1.0,170.678,84.639,0.997917,291.508,0.0,3.936,1.0,98.683,0.0,1.367,1.0,2.893,0.76875,0.530016464804,0.697916666667,26.4498333333,1.0,173.790806398,0.630555555556,-9999,-9999,-9999,-9999,-9999,-9999,381.579,0.986806,10.127,1.0,-9999,1.0,29.8586,0.985417,-9999,0.358079,-24.7519,0.986806,-9999,0.728866,-0.454581,0.988889,0.0318041,-0.576437,-0.545212,-0.380807,0.991667,0.990278,0.986806,2.57854,2.53156,2.60079,2.71971,3.12376,3.08619,3.11148,3.12035,2.40611,2.25658,2.40668,2.79216,3.09576,3.07914,3.08817,3.10767,-9999,-9999
200112,3.989,1.0,134.342,69.275,1.0,264.458,0.0,2.906,1.0,98.778,0.0,0.045,1.0,2.293,1.0,0.353006503718,0.91935483871,11.2978639261,0.997311827957,137.98953293,1.0,-9999,-9999,-9999,-9999,-9999,-9999,385.793,1.0,6.314,1.0,-9999,1.0,12.4452,1.0,-9999,0.234523,-10.9951,1.0,-9999,0.635264,-0.0333068,0.959005,0.0218989,-0.133396,-0.120175,-0.0170514,0.988575,0.981855,0.949597,1.50843,1.47646,1.50843,1.55719,1.64132,1.55912,1.58073,1.61687,1.35616,1.20077,1.30809,1.37681,1.66788,1.53034,1.60219,1.71964,-9999,-9999
200201,6.145,1.0,151.521,63.279,1.0,283.227,0.0,2.601,1.0,99.185,0.0,0.774,1.0,2.002,0.955645,0.2980399961,0.844086021505,19.3327977151,1.0,126.556291667,1.0,57.5660335539,0.740591397849,-9999,-9999,-9999,-9999,391.472,0.999328,6.279,1.0,-9999,1.0,14.077,0.998656,-9999,0.286156,-11.0793,0.999328,-9999,0.727787,0.0106934,0.922043,0.0225468,-0.0697003,-0.0389149,0.0189629,0.935484,0.932796,0.902554,1.67008,1.73527,1.77163,1.84183,1.76196,1.77105,1.80167,1.8195,1.86575,1.86575,2.03228,2.22035,2.05894,2.05077,2.09121,2.19011,-9999,-9999
