TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200806,12.189,1.0,486.286,327.798,1.0,283.864,0.0,8.407,1.0,87.356,1.0,0.373,1.0,3.536,0.999306,0.637003624473,0.994444444444,197.721669444,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,380.778,1.0,13.424,1.0,24.716,1.0,4.01635,1.0,83.5219,1.0,94.9414,1.01896,86.8847,1.0,98.764,1.23234,-3.7314,0.957639,0.0546524,-3.83041,-3.7314,-3.6799,0.957639,0.957639,0.961111,4.86731,4.84057,4.8669,4.88063,8.65329,8.53116,8.59632,8.66936,4.72525,4.69829,4.75112,4.77153,8.18733,8.19805,8.22897,8.30199,-9999,-9999
200807,18.007,1.0,470.574,329.558,1.0,293.406,0.0,12.942,1.0,87.33,1.0,0.0,1.0,2.955,1.0,0.509775125829,0.993951612903,190.170297043,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,376.947,1.0,19.283,1.0,12.698,1.0,4.56493,1.0,85.1377,1.0,94.3528,0.955676,82.3403,1.0,91.2526,1.19932,-1.66562,0.950941,0.0477155,-1.77774,-1.69186,-1.66104,0.978495,0.943548,0.952957,7.54297,7.39804,7.5139,7.551,9.20607,9.01208,9.18588,9.27556,7.00447,6.93606,7.02946,7.10968,8.53603,8.51921,8.55578,8.65182,-9999,-9999
200808,17.085,1.0,414.553,260.536,1.0,304.25,0.0,11.051,1.0,87.189,1.0,0.328,1.0,3.347,0.995296,0.564223996634,0.990591397849,141.731118952,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,375.275,0.928763,18.785,1.0,10.896,1.0,2.58901,1.0,54.3184,0.926747,60.2822,0.767819,69.7719,0.929435,77.4323,1.29221,-1.48637,0.803763,0.0629544,-1.67464,-1.48637,-1.17928,0.803091,0.803763,0.816532,5.93527,5.8366,5.93475,5.94994,7.5124,7.02145,7.41044,7.57893,5.62599,5.34768,5.41385,5.54061,6.9422,6.76702,6.78618,6.84689,-9999,-9999
200809,15.036,1.0,331.921,219.469,1.0,281.039,0.0,11.295,1.0,87.395,1.0,0.059,1.0,2.569,0.99375,0.383627784202,0.9875,98.0535451389,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,374.553,0.326389,13.261,1.0,10.414,1.0,1.35961,1.0,34.3923,0.324306,33.4677,0.847111,66.5455,0.330556,64.7565,1.58376,-0.900486,0.244444,1.55039,-0.977424,-0.900386,-0.851113,0.236806,0.244444,0.244444,5.04452,4.82362,5.04452,5.06868,5.98319,5.66516,5.94532,6.04758,4.45978,4.44678,4.46003,5.72854,4.46752,4.47051,4.88071,5.19194,-9999,-9999
200810,8.902,1.0,239.872,129.159,1.0,274.241,0.0,5.477,1.0,87.538,0.740591,1.151,0.961694,2.746,0.959677,0.418347154803,0.697580645161,41.4547492816,0.935483870968,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,375.717,0.744624,6.59,1.0,11.826,1.0,-1.95731,1.0,20.9717,0.744624,17.5415,0.445734,20.6196,0.757392,17.2471,0.805475,-0.971248,0.698253,0.0364988,-0.994433,-0.976014,-0.934024,0.686156,0.688172,0.705645,3.27115,3.29054,3.30843,3.3364,4.27433,4.24291,4.26426,4.31956,3.04081,2.93776,3.00854,3.13625,3.87527,3.81181,3.85022,3.97058,-9999,-9999
200811,5.337,1.0,163.701,69.983,1.0,283.222,0.0,2.929,1.0,87.379,1.0,1.99,1.0,3.166,0.999306,0.503243776629,0.946527777778,7.98084027778,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,379.316,1.0,3.599,1.0,15.5,1.0,-2.46397,1.0,28.3382,1.0,23.7032,0.703705,-23.685,1.0,-19.8111,1.07942,-0.621375,0.968056,0.041798,-0.63574,-0.587919,-0.560814,0.965278,0.968056,0.968056,1.97237,1.94016,1.94814,1.97237,2.58456,2.49857,2.55813,2.57783,2.48737,2.35854,2.51666,2.62643,2.89424,2.77991,2.85483,2.96914,-9999,-9999
200812,-2.365,1.0,128.936,54.386,1.0,267.774,0.167339,1.509,1.0,86.837,0.78629,2.876,1.0,3.508,0.99664,0.61387264539,0.760752688172,4.70235551075,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.87,0.991263,0.203,1.0,16.555,1.0,-2.89523,1.0,24.5951,0.992608,16.002,0.556828,-37.8661,0.993952,-24.6363,1.14405,-1.49532,0.910618,0.0289543,-1.51854,-1.49516,-1.45908,0.909274,0.910618,0.91129,0.245261,0.244822,0.245272,0.245889,1.74219,1.70495,1.73459,1.75364,0.631063,0.388123,0.617102,0.643305,1.17543,1.17543,1.18901,1.2822,-9999,-9999
200901,0.513,1.0,146.422,72.122,1.0,260.89,1.0,2.554,1.0,87.704,0.999328,2.81,0.999328,3.79,0.885753,0.573641244895,0.841397849462,5.18585323725,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,15.6774696723,0.999327956989,311.949720988,0.999327956989,392.569,1.0,0.022,1.0,30.102,1.0,-2.28693,1.0,21.5646,0.99328,21.5803,0.635302,-9.37502,1.0,-9.38184,0.912354,-2.5672,0.883737,0.0476047,-2.66526,-2.54596,-2.43933,0.888441,0.888441,0.889113,4.35872e-07,4.23319e-07,4.44241e-07,4.67952e-07,2.61806,2.43457,2.53943,2.6421,0.536356,0.539012,0.805034,1.00946,1.76033,1.76213,1.88142,1.93666,-9999,-9999
200902,0.156,1.0,209.338,99.534,1.0,270.268,1.0,1.726,1.0,86.856,1.0,1.288,1.0,2.466,0.941964,0.393531942767,0.933779761905,37.4646287202,1.0,-9999,-9999,-9999,-9999,-9999,-9999,20.0096153274,1.0,312.328139137,1.0,393.157,1.0,-0.027,1.0,28.538,1.0,-1.83649,1.0,20.8649,0.999256,20.88,0.728,18.1092,1.0,18.1224,0.930627,-2.61117,0.949405,0.0576119,-2.85585,-2.61117,-2.41829,0.915923,0.949405,0.969494,3.5749e-07,3.55946e-07,4.0845e-07,0.0360851,2.70535,2.4761,2.70815,2.90759,1.30897,1.10457,1.59437,1.79872,2.07804,1.55071,1.95644,2.14763,-9999,-9999
200903,-0.317,1.0,298.589,153.594,1.0,260.24,1.0,1.334,1.0,86.958,1.0,1.368,1.0,4.321,0.981855,0.712963696039,0.979838709677,75.3973410764,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,26.8240040323,1.0,311.274044881,0.998655913978,391.406,1.0,0.053,1.0,31.408,1.0,-1.40854,1.0,33.7576,1.0,37.2522,0.972849,36.0684,1.0,39.8021,1.06818,-2.85011,0.994624,0.0604785,-3.07656,-2.85663,-2.77543,0.992608,0.994624,0.994624,2.74774e-07,2.46878e-07,2.88024e-07,3.30565e-07,2.91919,2.77543,2.85011,3.05555,0.52162,0.525497,0.576657,1.33411,2.07349,2.12962,2.19522,2.8276,-9999,-9999
200904,4.373,1.0,389.597,227.022,1.0,259.451,1.0,4.139,1.0,87.16,1.0,0.931,1.0,3.407,0.975,0.59470292757,0.957638888889,127.017569444,1.0,-9999,-9999,-9999,-9999,-9999,-9999,26.180831261,0.994444444444,333.349743056,1.0,390.804,1.0,4.036,1.0,29.549,1.0,1.49522,1.0,46.2739,0.992361,48.9996,1.01335,72.6239,0.99375,76.9016,1.18905,-3.84883,0.964583,0.0811406,-4.0686,-3.84883,-3.63309,0.954167,0.964583,0.961806,0.857113,0.76988,0.828574,0.886434,4.79584,4.51281,4.68069,4.83887,1.06967,0.999066,1.08733,1.25729,4.33384,4.29253,4.33384,4.51676,-9999,-9999
200905,10.235,1.0,456.611,282.345,1.0,281.673,1.0,6.968,1.0,87.187,1.0,2.474,1.0,3.533,0.997984,0.57532048121,0.997983870968,170.772469086,1.0,-9999,-9999,-9999,-9999,-9999,-9999,29.5541963783,0.988575268817,364.083983871,1.0,389.903,1.0,10.58,1.0,27.786,1.0,4.22219,1.0,80.3623,0.998656,82.6059,1.19522,81.5157,1.0,83.7914,1.16422,-3.75485,0.946237,0.0820173,-4.09062,-3.75608,-3.60626,0.938844,0.950941,0.953629,2.80121,2.71449,2.80572,2.82453,6.70407,6.41812,6.56757,6.88536,3.05748,2.85542,3.12665,3.22098,6.49595,6.30937,6.55266,6.87614,-9999,-9999
200906,12.95,1.0,486.056,293.772,1.0,299.254,1.0,6.812,1.0,87.048,1.0,2.887,1.0,2.944,1.0,0.515593055556,1.0,183.95999375,1.0,-9999,-9999,-9999,-9999,-9999,-9999,30.0850822302,0.984027777778,379.097205556,1.0,386.929,1.0,14.285,1.0,25.12,1.0,2.96359,1.0,99.4482,1.0,100.253,1.13082,80.0954,1.0,80.7435,1.15199,-2.97809,0.940972,0.0597576,-3.25281,-2.95779,-2.87536,0.911806,0.940972,0.959722,5.64736,5.62652,5.68474,5.75698,8.66012,8.63234,8.66429,8.8235,4.57826,4.78585,4.94835,5.31634,7.83383,8.01197,8.1647,8.40359,-9999,-9999
200907,20.047,1.0,471.756,339.341,1.0,306.679,1.0,16.413,1.0,87.396,1.0,0.115,1.0,2.794,1.0,0.466626344086,1.0,197.396122312,1.0,-9999,-9999,-9999,-9999,-9999,-9999,35.0627571351,0.997983870968,413.694907258,1.0,384.407,0.999328,19.801,1.0,13.31,1.0,4.17335,1.0,117.271,1.0,107.484,1.20191,93.5469,1.0,85.7392,1.07564,-0.560127,0.952957,0.0635456,-0.595643,-0.566668,-0.551934,0.919355,0.954973,0.960349,8.66141,8.58249,8.64172,8.67615,9.17295,9.17295,9.20976,9.25329,6.60845,6.62715,6.71655,6.93241,7.80309,7.81243,7.86945,8.10733,-9999,-9999
200908,17.884,0.964382,416.881,268.547,0.965726,304.911,0.964382,13.035,0.964382,87.344,0.954301,0.123,0.954301,3.089,0.953629,0.538104938272,0.953629032258,144.346100397,0.954301075269,-9999,-9999,-9999,-9999,-9999,-9999,29.0097135116,0.948924731183,402.62190119,0.954301075269,381.105,1.0,19.908,1.0,10.106,1.0,2.92689,1.0,67.1486,0.96371,60.1585,1.00758,88.6617,0.96371,79.4321,1.1943,-1.6317,0.90793,0.0513809,-1.82147,-1.6349,-1.536,0.893145,0.905242,0.913306,5.59871,5.6099,5.64826,5.67017,7.33162,7.14947,7.29334,7.46094,6.40797,5.72769,5.93566,6.32852,7.30146,6.92667,6.98677,7.26037,-9999,-9999
200909,15.176,0.790972,334.899,218.001,0.792361,291.165,0.790972,10.996,0.790278,87.356,0.782639,0.237,0.783333,2.782,0.782639,0.43755615942,0.766666666667,97.6104936594,0.766666666667,-9999,-9999,-9999,-9999,-9999,-9999,24.8319681379,0.764583333333,386.28448913,0.766666666667,381.662,1.0,13.87,1.0,9.786,1.0,1.20051,1.0,30.7137,0.790278,28.2913,0.610696,84.9565,0.789583,78.256,1.06164,-2.13482,0.702778,0.0520091,-2.49792,-2.12084,-2.00946,0.688889,0.702778,0.715278,2.01955,1.95476,2.02396,2.07441,4.26423,4.02348,4.16203,4.40957,4.45407,2.95336,3.77616,4.39175,4.91103,4.11085,4.5742,4.91103,-9999,-9999
200910,5.728,1.0,242.79,121.71,1.0,279.72,1.0,3.071,1.0,87.137,1.0,2.491,1.0,3.045,0.844086,0.466410786963,0.845430107527,49.4320893817,1.0,-9999,-9999,-9999,-9999,-9999,-9999,14.2646536691,0.99126344086,337.777050403,1.0,386.093,1.0,5.03,1.0,15.242,1.0,-2.23121,1.0,35.4512,0.999328,33.7348,0.845125,18.8246,1.0,17.9132,0.821663,-1.88902,0.87164,0.0677713,-2.22293,-1.92564,-1.87608,0.836022,0.885081,0.872984,1.89188,1.81663,1.85607,1.88797,3.89402,3.72824,3.81414,4.03429,2.15769,1.6867,1.84335,2.06963,3.38684,3.2247,3.33581,3.73836,-9999,-9999
200911,2.773,1.0,165.655,81.856,1.0,260.325,1.0,2.671,1.0,87.122,1.0,1.295,1.0,3.369,0.776389,0.418786326058,0.776388888889,10.6765451389,1.0,-9999,-9999,-9999,-9999,-9999,-9999,11.2570803693,0.997916666667,320.253984722,1.0,388.754,1.0,1.459,1.0,19.78,1.0,-3.36778,1.0,24.966,0.995833,16.2433,0.686064,-4.51503,0.996528,-2.93755,0.794859,-1.33228,0.910417,0.0540456,-1.39443,-1.32903,-1.27237,0.900694,0.910417,0.913194,1.35994,1.25946,1.42917,1.46294,2.778,2.59038,2.7472,2.79226,1.88392,2.02484,2.23407,2.38852,2.88785,3.11705,3.16632,3.30275,-9999,-9999
200912,-3.008,1.0,129.258,57.392,1.0,257.44,1.0,1.093,1.0,87.022,1.0,1.671,1.0,2.849,0.758737,0.4099900224,0.752688172043,9.07016599462,1.0,-9999,-9999,-9999,-9999,-9999,-9999,9.16924940719,0.990591397849,296.642975806,1.0,393.332,1.0,-0.095,0.511425,25.194,0.511425,-2.87392,1.0,20.0064,0.946909,13.0165,0.561411,0.392961,0.950941,0.255667,0.821969,-1.70292,0.908602,0.0416584,-1.88835,-1.71626,-1.6764,0.864919,0.918011,0.906586,0.0319757,0.0310858,0.0396604,0.0434999,1.87808,1.71385,1.74177,1.89909,0.483835,0.351619,0.532335,0.683691,0.978836,0.913222,0.999973,1.28533,-9999,-9999
201001,1.522,1.0,146.422,47.622,1.0,291.901,1.0,1.242,1.0,86.622,0.99664,2.99,0.99664,3.06,0.880376,0.491512035322,0.862903225806,14.2437754518,0.996639784946,-9999,-9999,-9999,-9999,-9999,-9999,6.44462042973,0.978494623656,318.902077514,0.996639784946,392.735,0.965054,1.091,1.0,31.152,1.0,-1.27033,1.0,23.6797,0.977151,23.6969,0.724856,-13.7084,0.989919,-13.7184,1.09649,-1.79694,0.864247,0.067209,-2.07433,-1.8067,-1.75512,0.860887,0.864247,0.872984,0.141385,4.13556e-07,0.139792,0.141261,1.95668,1.88165,1.94645,2.10592,0.837956,0.527541,0.829796,0.84927,1.2244,1.18615,1.22598,1.27281,-9999,-9999
201002,1.738,1.0,209.338,95.13,1.0,272.74,1.0,1.52,1.0,86.831,0.99628,1.796,0.99628,2.523,0.947173,0.38291534117,0.93005952381,37.8445794231,0.996279761905,-9999,-9999,-9999,-9999,-9999,-9999,11.6019880799,0.983630952381,318.727222264,0.996279761905,393.91,0.630952,1.72,0.999256,32.346,1.0,-1.28208,0.560268,21.9423,1.0,23.8566,0.698049,12.4631,1.0,13.5504,1.08958,-1.93737,0.541667,0.112259,-2.30068,-1.99395,-1.93691,0.534226,0.557292,0.560268,0.177459,4.17715e-07,0.169322,0.183279,2.20292,2.08298,2.12334,2.28398,0.967915,0.532928,0.680982,0.949088,1.99162,1.83125,1.95502,1.99162,-9999,-9999
201003,2.246,1.0,298.589,172.499,1.0,253.698,1.0,2.627,1.0,86.973,0.995296,1.676,0.995296,3.385,0.989919,0.552217205731,0.988575268817,82.7111068405,0.995295698925,-9999,-9999,-9999,-9999,-9999,-9999,20.4073547564,0.987231182796,322.775699554,0.995295698925,393.35,0.903898,2.178,1.0,30.398,0.999328,-1.28646,0.0,34.8172,1.0,37.1558,0.773822,47.7651,1.0,50.9734,0.977703,-2.67416,0.865591,0.0471665,-2.99768,-2.67416,-2.51615,0.853495,0.865591,0.869624,0.218453,0.196404,0.267398,0.278583,2.99204,2.79127,2.92732,3.16801,1.23567,1.04108,1.08136,1.31585,3.39906,3.25797,3.42204,3.5103,-9999,-9999
201004,3.104,1.0,389.597,205.905,1.0,265.252,1.0,2.762,1.0,86.736,0.996528,1.834,0.996528,3.526,0.999306,0.622082136525,0.999305555556,117.608291415,0.996527777778,-9999,-9999,-9999,-9999,-9999,-9999,24.5966476883,0.990277777778,329.138396764,0.996527777778,393.09,1.0,3.202,1.0,31.297,1.0,-1.3095,0.0,54.6889,1.0,57.7994,0.96597,59.0346,1.0,62.3922,1.15157,-3.2815,0.985417,0.0631361,-3.48738,-3.2815,-3.20316,0.977778,0.985417,0.9875,0.87231,0.823438,0.917712,0.926654,4.23375,4.12087,4.20128,4.28474,1.81023,1.55814,1.68846,1.7662,4.98428,4.77446,4.87428,4.98428,-9999,-9999
