TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
199812,-0.358,1.0,147.927,62.796,1.0,238.715,0.0,1.677,1.0,85.291,0.0,6.458,1.0,1.769,0.804435,-9999,-9999,16.2770174731,1.0,120.761030914,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,379.174,0.0,-0.431,1.201,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.11864,1.0,8.39459,0.0,7.52788,0.942375,17.4166,0.0,15.6184,1.63815,1.77741,0.0,0.238764,1.69802,1.77439,2.11137,0.0,0.0,0.0,2.4625,2.24974,2.43959,3.4336,0.651205,0.546062,0.651205,1.25655,2.21977,2.21977,2.292,2.43085,0.0,0.0,0.0,0.0,-9999,-9999
199901,1.239,0.784274,165.106,80.351,0.784946,244.939,0.0,2.124,0.784274,85.013,0.0,2.896,0.819892,1.791,0.696909,-9999,-9999,17.1825077667,0.74126344086,148.838058954,0.773521505376,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,377.546,0.0,-0.477,0.739,0.784274,0.784274,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.69975,0.821237,10.3505,0.0,10.1454,-9999,24.7303,0.0,24.2401,-9999,1.59014,0.0,-9999,1.55294,1.59014,1.98645,0.0,0.0,0.0,1.48617,1.53079,1.58523,1.72946,-0.0518232,-0.424495,-0.00734906,0.150567,1.31083,0.626345,1.31083,3.80472,3.87025,3.66424,4.17268,5.07093,-9999,-9999
199902,-2.098,0.575149,227.071,106.339,0.563988,239.317,0.0,1.441,0.55878,84.658,0.0,3.459,0.563244,1.862,0.419643,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,371.014,0.0,-0.612,0.499,0.55506,0.554315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.48694,0.575149,7.23682,0.0,7.6331,-9999,29.2803,0.0,30.8836,-9999,2.33386,0.0,-9999,2.25401,2.30403,2.50799,0.0,0.0,0.0,1.09839,1.13865,1.21877,1.34764,-1.16229,-1.36344,-1.10756,-0.934869,0.943598,0.446494,0.943598,2.77865,4.84782,4.60734,5.19473,6.18739,-9999,-9999
199903,2.241,0.997984,313.03,136.492,0.942876,252.844,0.0,1.885,0.934812,84.719,0.0,3.381,1.0,1.744,0.745296,-9999,-9999,-9999,-9999,297.34533559,0.766129032258,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,363.641,0.0,-0.918,0.055,0.933468,0.931452,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2195,1.0,21.0128,0.0,24.7567,-9999,20.7807,0.0,24.4832,-9999,-0.83084,0.0,-9999,-0.849388,-0.794212,-0.678318,0.0,0.0,0.0,1.63306,1.67082,1.72178,1.86255,2.51977,2.38504,2.56173,2.66789,1.45584,0.704197,1.48935,4.01014,5.8489,5.57912,6.24055,7.30315,-9999,-9999
199904,5.456,0.63125,398.549,187.058,0.627778,267.316,0.0,2.613,0.625,84.836,0.0,5.204,0.620833,1.714,0.499306,-9999,-9999,-9999,-9999,380.577727029,0.544444444444,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,363.824,0.102083,-1.162,-0.487,0.63125,0.63125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.919632,0.63125,22.7543,0.102083,27.8847,-9999,30.7902,0.102083,37.7325,-9999,-1.2171,0.0,-9999,-1.17438,-1.11347,-1.05023,0.0,0.0,0.0,2.066,2.066,2.13135,2.2701,3.2986,3.15143,3.33776,3.37809,1.87682,0.989642,2.06651,4.33656,7.47142,7.12176,7.89382,9.08527,-9999,-9999
199905,11.273,0.511425,459.913,233.318,0.512769,292.066,0.0,3.44,0.510753,85.063,0.0,3.144,0.505376,1.35,0.439516,0.26904675287,0.584677419355,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,363.273,0.809812,5.073,4.179,0.511425,0.511425,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.17081,0.511425,43.241,0.810484,47.3929,1.11539,52.558,0.809812,57.6044,1.2767,-2.52361,0.653226,0.134606,-2.52767,-2.49646,-2.39481,0.653226,0.65793,0.623656,2.94611,2.92048,2.95639,3.04528,5.39493,5.39493,5.46532,5.50079,2.83882,2.04099,3.07569,4.57398,8.80331,8.49548,9.18948,10.2227,-9999,-9999
199906,14.991,1.0,486.266,279.285,1.0,298.185,0.0,3.667,0.478472,85.071,0.0,1.707,1.0,1.294,0.871528,-9999,-9999,152.179877083,1.0,537.087195139,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,362.117,0.964583,9.482,8.647,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.99812,1.0,82.2467,0.963194,90.1438,1.38916,59.8502,0.964583,65.5969,1.40461,-8.16354,0.951389,0.116859,-8.41214,-8.16354,-8.05827,0.934722,0.951389,0.952083,2.56113,2.53786,2.5675,2.67884,10.736,10.6696,10.736,10.8865,2.64887,2.38955,2.59886,2.7276,10.5638,10.7149,10.7837,10.9327,-9999,-9999
199907,15.288,0.905242,473.258,262.932,0.902554,308.958,0.0,5.764,0.0,84.881,0.0,2.425,0.9375,1.301,0.777554,0.322884201217,0.957661290323,145.952219918,0.840053763441,537.071138571,0.882392473118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,359.008,0.886425,10.779,10.504,0.900538,0.900538,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.79072,0.900538,80.1503,0.886425,94.0831,-9999,41.1327,1.0,48.2829,-9999,-6.67991,0.843414,-9999,-6.73574,-6.68617,-6.67772,0.840726,0.836694,0.843414,2.99359,2.88698,2.92354,3.00895,9.62629,9.59102,9.63537,9.70597,2.9146,2.43672,2.87658,2.94099,9.4486,9.13968,9.34454,9.40468,-9999,-9999
199908,17.748,0.768817,423.251,262.909,0.770161,311.3,0.0,6.867,0.431452,84.921,0.0,1.735,0.764113,1.279,0.671371,0.295547975798,0.676747311828,131.210105072,0.741935483871,508.689471014,0.741935483871,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,357.637,0.789651,12.665,12.109,0.768817,0.768817,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.02627,0.768817,76.9531,0.788306,88.1218,1.001,50.2796,0.946237,57.577,1.30643,-6.76255,0.547715,0.116749,-7.02368,-6.86547,-6.7933,0.59207,0.512769,0.525538,2.62286,2.34564,2.50169,2.5552,9.31002,9.18151,9.31002,9.42265,3.58485,2.77297,3.55291,3.60017,9.16005,9.01427,9.33167,9.35959,-9999,-9999
199909,13.377,1.0,346.976,197.968,1.0,297.994,0.0,3.75,1.0,84.981,0.0,2.493,1.0,1.388,0.822222,0.365320896942,0.7875,95.0569229167,1.0,380.7069125,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,361.02,1.0,9.634,10.677,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.632813,1.0,48.3793,1.0,59.5722,0.763433,29.3315,1.0,36.1176,0.946575,-4.25328,0.993056,0.0736873,-4.34004,-4.25579,-4.24057,0.986111,0.993056,0.993056,2.68336,2.66719,2.6933,2.70178,6.94774,6.89684,6.94787,7.01525,2.80215,2.68202,2.75989,2.80215,6.77235,6.92459,6.95347,7.05452,-9999,-9999
199910,10.337,1.0,259.2,135.254,1.0,279.722,0.0,5.111,1.0,85.245,0.0,5.265,1.0,1.307,0.847446,0.378369949784,0.895833333333,50.0037540037,0.999327956989,260.102891801,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,368.197,0.985215,6.62,8.51,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.414106,1.0,22.7096,0.985215,28.648,0.500706,17.6771,1.0,22.2994,0.92757,-0.34165,0.983871,0.0466171,-0.393157,-0.360573,-0.33594,0.983871,0.983199,0.983871,2.02756,1.94819,2.03681,2.06669,2.4081,2.35879,2.39738,2.4206,2.13215,2.13215,2.25492,2.32015,2.31981,2.31981,2.36899,2.42148,-9999,-9999
199911,3.864,0.867361,184.01,82.138,0.778472,261.205,0.0,2.315,0.856944,85.107,0.0,5.761,0.843056,1.626,0.602778,-9999,-9999,30.0697670319,0.827083333333,166.572315873,0.694444444444,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,369.561,0.630556,2.183,5.233,0.867361,0.867361,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.27123,0.867361,0.0997208,0.63125,0.192651,0.172181,9.6629,0.617361,18.6678,0.758277,0.150942,0.620833,0.0491613,0.0693367,0.0977736,0.137648,0.617361,0.629167,0.603472,0.390332,0.36756,0.379061,0.39474,0.252031,0.238804,0.287138,0.307284,2.57428,2.48247,2.56593,2.68745,0.704212,0.743335,0.754617,0.834512,-9999,-9999
199912,0.858,1.0,147.927,55.97,1.0,257.875,0.0,1.716,1.0,84.835,0.0,7.884,1.0,2.382,0.834005,-9999,-9999,10.8191646505,1.0,107.634188844,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,367.218,0.0,-1.668,1.445,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.73104,1.0,-1.19374,0.0,-2.3062,-9999,-19.9468,0.102151,-38.5352,-9999,-0.202357,0.0,-9999,-0.298343,-0.24683,-0.221123,0.0,0.0,0.0,2.23167e-07,2.41299e-07,3.27078e-07,4.28201e-07,0.251293,0.220684,0.24505,0.295725,2.12106,2.10174,2.12289,2.22322,0.647246,0.648333,0.652502,0.755064,-9999,-9999
200001,-1.146,0.979839,165.106,78.478,0.959677,234.874,0.0,1.797,0.979839,85.411,0.0,1.064,0.0,1.54,0.738575,-9999,-9999,23.8721305556,0.798387096774,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,359.608,0.200269,-1.965,1.019,0.979839,0.979839,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.5036,0.979839,-0.40966,0.200269,-0.40154,0.215821,-3.07784,0.58871,-3.01684,0.587441,0.292277,0.150538,0.415847,0.0979176,0.241812,0.312056,0.160618,0.147849,0.114919,0.283692,1.50637e-07,0.0575485,0.282384,-0.168382,-0.132629,-0.085724,-0.0621786,0.449093,0.417377,0.452279,0.628369,0.284385,0.284385,0.292314,2.44432,-9999,-9999
200002,1.481,0.74569,228.473,120.156,0.951868,238.94,0.0,2.376,0.738506,85.472,0.0,1.104,0.0,1.714,0.446121,-9999,-9999,41.8978623227,0.516522988506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,360.468,0.323276,-1.832,0.995,0.74569,0.74569,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.42277,0.737069,4.46544,0.323276,4.70996,0.200759,31.9731,0.557471,33.7239,0.502008,-0.287136,0.29454,0.331731,-0.422939,-0.391737,-0.308938,0.307471,0.262213,0.306034,0.578247,0.13913,0.342259,0.52252,0.655503,0.54105,0.567898,0.810326,0.867614,0.503271,0.630032,0.858583,0.983391,0.832241,0.937109,3.47604,-9999,-9999
200003,3.871,0.905914,316.024,146.898,0.991935,252.424,0.0,2.727,0.905914,85.234,0.0,2.983,0.0,1.744,0.576613,-9999,-9999,84.78661625,0.694220430108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,364.321,0.0,-2.066,0.498,0.905914,0.905914,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.914406,0.905914,20.6382,0.0,24.3153,-9999,43.7063,0.333333,51.4935,-9999,-1.88937,0.0,-9999,-3.31114,-1.91496,-1.88664,0.0,0.0,0.0,1.42386,0.58533,0.898942,1.19878,3.30605,2.47305,3.30605,4.44948,2.17602,0.803216,0.944221,1.35986,2.56177,1.94342,2.39514,4.06502,-9999,-9999
200004,6.767,0.58125,401.029,194.699,0.397917,274.353,0.0,3.001,0.517361,84.505,0.0,3.878,0.0,1.716,0.34375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,374.679,0.258333,2.192,3.072,0.58125,0.58125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.15674,0.58125,17.5963,0.258333,21.5638,0.775642,59.2663,0.258333,72.629,2.26396,1.08805,0.156944,1.11174,0.364159,0.940635,1.05167,0.0715278,0.134722,0.196528,2.63403,1.27479,1.55842,2.14494,1.60736,0.278579,1.19426,1.54223,3.69046,1.03735,1.4021,1.93645,4.96909,3.87003,4.37078,5.21621,-9999,-9999
200005,11.924,1.0,461.371,244.54,0.58871,289.317,0.0,3.7,0.962366,85.082,0.0,1.457,0.0,1.34,0.854839,0.2852100695,0.779569892473,132.747909146,0.997311827957,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,375.522,0.890457,7.124,7.462,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.34369,1.0,47.3075,0.889785,57.9739,0.857129,61.0672,0.890457,74.836,1.36266,-5.24506,0.788306,0.120992,-6.62285,-5.37705,-5.21863,0.600806,0.803763,0.813172,3.6857,3.29267,3.59699,3.72096,9.12168,8.85385,9.0474,9.77425,3.75639,2.37469,2.70604,3.08116,9.54761,9.05778,9.28098,10.5202,-9999,-9999
200006,14.851,1.0,486.465,286.17,1.0,294.831,0.0,6.299,1.0,85.286,0.0,1.522,0.0,1.592,0.899306,0.305776842009,0.521527777778,168.326505961,0.997916666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,371.751,0.93125,9.078,9.338,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.21007,1.0,78.8614,0.451389,93.0,1.25327,65.2808,0.922222,76.9847,1.22534,-9.09386,0.865278,0.110417,-9.60349,-9.09386,-8.42159,0.579861,0.865278,0.880556,3.20645,3.7635,4.13562,4.33705,12.7693,12.7126,12.7974,13.3365,3.50366,3.39533,3.91232,4.72273,12.3121,11.3991,12.1755,13.2298,-9999,-9999
200007,16.053,1.0,472.19,293.243,0.471774,293.514,0.0,9.549,1.0,84.889,0.0,0.739,0.0,1.757,0.936156,0.336561209618,0.631720430108,159.419247383,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,376.742,0.793011,10.016,10.244,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.7648,1.0,87.8272,0.528226,99.517,1.2445,52.3899,0.908602,59.3631,1.04183,-8.13067,0.629704,0.120214,-8.85887,-8.13067,-7.98541,0.450269,0.629704,0.680108,3.24599,2.75473,3.52663,3.87803,12.4779,11.5113,11.6669,11.8546,2.58903,2.74155,3.14394,4.4437,11.1486,11.1938,11.4338,12.2167,-9999,-9999
200008,18.791,1.0,421.11,249.476,1.0,303.773,0.0,12.108,1.0,85.204,0.0,0.071,0.0,1.487,0.939516,0.291409866,0.528897849462,135.154341998,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,373.289,0.957661,11.824,11.424,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.87426,1.0,69.7462,0.959005,76.7387,1.02196,52.1666,0.952285,57.3966,1.20415,-4.19738,0.889113,0.0626817,-4.79961,-4.26437,-4.16737,0.640457,0.763441,0.917339,3.40115,2.21834,2.9401,3.17028,7.68641,7.0256,7.26357,7.3825,2.94235,2.20097,2.74979,3.67197,7.59822,7.06702,7.39516,7.63337,-9999,-9999
200009,12.775,1.0,344.171,181.222,1.0,290.787,0.0,4.732,1.0,84.998,0.0,2.476,0.0,1.878,0.904167,0.464966648341,0.813888888889,101.760158348,0.997222222222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,365.029,0.996528,8.998,10.132,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.188892,1.0,47.6817,0.761111,47.692,0.827171,56.4692,0.996528,56.4814,1.29705,-4.17743,0.996528,0.0706936,-4.3379,-4.18272,-4.17452,0.979167,0.996528,0.996528,2.5492,2.45337,2.48385,2.57449,6.74314,6.6308,6.67268,6.88406,2.74246,2.74139,2.77942,2.85021,6.88346,6.88684,6.93215,7.00904,-9999,-9999
200010,8.995,1.0,256.384,100.935,1.0,287.414,0.0,2.337,1.0,85.109,0.0,4.221,0.0,1.416,0.899194,0.340273022955,0.543010752688,48.4638212795,0.997311827957,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,373.782,0.993952,6.516,8.573,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.610287,1.0,11.3086,0.647177,13.4898,0.426146,23.4986,0.99328,28.0309,0.984357,-0.487655,0.991935,0.044856,-0.567875,-0.487655,-0.387401,0.961694,0.991935,0.991935,1.52063,1.52063,1.64345,1.69511,1.98413,2.02774,2.0987,2.13647,1.70342,1.6216,1.68071,2.02261,1.80914,1.81649,1.85077,2.26368,-9999,-9999
200011,5.235,1.0,182.083,59.525,0.997222,270.435,0.0,1.205,1.0,84.912,0.0,5.217,0.0,2.345,0.914583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,365.678,0.940972,3.027,5.782,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.59476,1.0,0.793033,0.940278,0.945992,0.193412,22.2624,0.940972,26.5564,0.832309,0.758845,0.921528,0.0154951,0.748715,0.75112,0.76445,0.925,0.930556,0.863889,0.929251,0.871459,0.884439,0.95915,0.134089,0.12021,0.132549,0.216695,1.7834,1.45085,1.56822,1.79481,0.259848,0.241114,0.259848,0.34729,-9999,-9999
200012,3.678,1.0,147.607,62.036,1.0,263.817,0.0,2.162,1.0,84.966,0.0,3.443,0.0,1.606,0.893145,-9999,-9999,-2.68575184783,0.805107526882,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,366.484,0.932796,0.548,3.609,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.66237,1.0,2.6194,0.93078,2.5756,0.255341,-1.32356,0.929435,-1.30142,0.827557,0.895306,0.91129,0.0186271,0.873631,0.891856,0.959525,0.913978,0.908602,0.893145,1.16608,1.07772,1.11053,1.24271,0.242789,0.207351,0.22897,0.272704,1.55314,1.22498,1.45887,1.55314,0.342058,0.234663,0.342058,0.431281,-9999,-9999
200101,1.481,1.0,165.106,52.74,1.0,269.487,0.0,0.862,1.0,84.888,0.0,3.726,0.0,1.522,0.80914,-9999,-9999,15.4608602294,0.997983870968,101.526433317,0.997983870968,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,364.15,0.983871,-1.232,1.78,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.4495,1.0,1.59303,0.981855,1.56639,0.303517,11.1427,0.983871,10.9564,0.884825,0.551397,0.958333,0.0179828,0.565475,0.571049,0.576585,0.959677,0.966398,0.969758,0.822065,0.801787,0.809398,0.887041,0.260229,0.23086,0.25022,0.293839,0.809454,0.759306,0.784643,0.809454,0.199656,0.194548,0.199656,0.20688,-9999,-9999
200102,0.523,1.0,227.071,30.966,1.0,250.963,0.0,1.74,1.0,84.984,0.0,2.394,0.0,1.926,0.779762,0.492503444504,0.52306547619,38.2389216534,0.998511904762,59.5827787804,0.998511904762,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,365.97,0.989583,-1.559,1.265,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.22217,1.0,3.08717,0.989583,3.01641,0.295483,33.0216,0.989583,32.2647,1.19265,0.648668,0.974702,0.0208283,0.64196,0.645032,0.67762,0.973958,0.974702,0.979911,0.835351,0.794322,0.808379,0.898101,0.172514,0.150074,0.16189,0.186606,0.677827,0.661946,0.678202,0.747145,0.118067,0.115213,0.1181,0.176076,-9999,-9999
200103,5.867,1.0,313.03,138.522,1.0,270.679,0.0,2.581,1.0,84.574,0.0,2.243,0.0,2.169,0.873656,-9999,-9999,65.4584854724,0.999327956989,266.388104839,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,363.809,0.977823,0.441,2.073,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.660457,1.0,6.18124,0.977151,7.4417,0.353531,48.6232,0.978495,58.5382,1.55151,1.00848,0.957661,0.0220302,0.991085,1.00808,1.03806,0.962366,0.961022,0.895161,1.01335,1.01916,1.03733,1.05528,-0.00319196,-0.0124839,0.0086007,0.0546617,1.49126,1.38141,1.45509,1.88297,0.365708,0.363205,0.413266,0.477147,-9999,-9999
200104,4.528,1.0,398.549,205.085,0.689583,259.391,0.0,2.372,0.6875,84.61,0.0,3.593,0.0,1.913,0.578472,0.480285746924,0.9,112.744428915,0.659027777778,397.793183814,0.659027777778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,375.395,0.995833,1.005,2.527,0.6875,0.6875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.450939,0.6875,9.40275,0.996528,12.7268,0.390928,67.7374,1.0,91.684,1.16217,1.27304,0.905556,0.0215287,1.21849,1.26913,1.37749,0.940278,0.908333,0.85625,1.75379,1.62841,1.73001,1.88922,0.460973,0.413158,0.437603,0.460642,1.41778,1.27567,1.39007,1.43885,0.257254,0.190208,0.273466,0.351053,-9999,-9999
200105,11.811,1.0,459.913,224.72,1.0,289.362,0.0,4.873,1.0,84.897,0.0,2.976,0.0,1.335,0.885753,0.343698544364,0.543010752688,109.394857042,0.993951612903,430.848596726,0.993951612903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,364.039,0.91129,6.621,7.029,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.48418,1.0,34.9775,0.91129,41.2864,0.615661,57.6266,0.91129,68.0206,1.118,-1.91993,0.882392,0.0569472,-2.03539,-2.02,-1.94458,0.866263,0.872312,0.835349,3.48162,3.17733,3.48162,3.67628,5.57803,5.21445,5.45626,5.67512,3.5854,3.07045,3.50703,3.5854,5.44778,5.44778,5.52098,5.63316,-9999,-9999
200106,14.187,0.990972,486.266,295.903,0.990972,289.006,0.0,6.961,0.990972,85.014,0.0,0.971,0.0,1.681,0.906944,0.384922626788,0.852777777778,145.01091073,0.988888888889,563.519140071,0.988888888889,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,345.559,0.996528,8.591,9.016,0.990972,0.990972,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.07603,0.990972,65.6822,0.995833,76.1312,0.763816,63.7222,0.996528,73.8594,1.0794,-6.57487,0.99375,0.0726892,-6.82168,-6.57487,-6.48418,0.83125,0.99375,0.992361,3.28428,3.07529,3.13555,3.23325,9.74502,9.55764,9.74502,10.0444,2.49177,2.33315,2.48059,2.5208,9.07519,9.0765,9.10487,9.42367,-9999,-9999
200107,16.794,0.982527,473.258,286.645,0.983199,302.222,0.0,8.623,0.982527,85.009,0.0,0.305,0.0,1.56,0.897849,0.388524262564,0.903897849462,137.966875,0.967741935484,549.555763889,0.967741935484,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,338.339,0.995296,10.678,10.523,0.982527,0.982527,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.08175,0.982527,70.3842,0.995296,79.9242,0.825372,52.9027,0.995296,60.0733,1.00932,-5.79194,0.850134,0.081534,-6.28864,-5.79194,-5.5791,0.736559,0.850134,0.867608,2.97712,2.88351,3.03328,3.1291,8.77055,8.71226,8.74703,9.19662,2.52567,2.25165,2.52836,2.76734,8.54375,8.54045,8.60856,9.15053,-9999,-9999
200108,17.054,0.928091,423.251,271.312,0.930108,308.159,0.0,8.925,0.928091,85.082,0.0,1.077,0.0,1.472,0.712366,0.332799070895,0.886424731183,134.521277601,0.895161290323,527.359821985,0.895161290323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,355.304,1.0,12.011,11.732,0.928091,0.928091,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.90574,0.928091,63.3486,0.999328,65.5036,0.866106,68.8832,1.0,71.2265,0.983185,-4.65817,0.989919,0.0474094,-4.87015,-4.71023,-4.6906,0.874328,0.992608,0.990591,2.34047,1.93762,2.14126,2.42951,6.87748,6.6065,6.82365,7.21028,1.50828,1.47069,1.75576,2.85299,6.23633,6.29958,6.58685,7.73011,-9999,-9999
200109,9.873,1.0,346.976,177.948,0.959722,285.264,0.0,3.68,0.957639,84.853,0.0,2.297,0.0,1.596,0.852778,0.419746947204,0.927083333333,85.168266369,0.933333333333,342.426785714,0.933333333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,357.72,1.0,7.634,9.326,0.957639,0.957639,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0936653,0.957639,23.9794,1.0,28.9707,0.606919,47.4324,1.0,57.3056,0.904161,-3.105,0.986806,0.0519636,-3.19646,-3.105,-3.051,0.950694,0.986806,0.995833,1.5478,1.53136,1.5372,1.60139,4.63721,4.58422,4.61317,4.79786,1.55765,1.47323,1.55143,1.78251,4.64305,4.63205,4.64436,4.94458,-9999,-9999
200110,11.097,1.0,259.2,161.378,0.825269,282.434,0.0,4.487,0.823925,85.523,0.0,0.631,0.0,1.157,0.607527,0.305016179729,0.871639784946,67.7042977778,0.802419354839,323.225583333,0.806451612903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,352.136,0.990591,8.027,9.461,0.823925,0.823925,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.284752,0.823925,6.29861,0.990591,9.17178,0.389517,40.9035,1.0,59.562,0.912822,0.466496,0.902554,0.0319895,0.428572,0.438795,0.51109,0.921371,0.93078,0.814516,1.20249,1.12799,1.16058,1.25076,0.678792,0.670087,0.694086,0.704306,1.10555,0.939876,1.09251,1.3576,0.646688,0.564794,0.623844,0.783158,-9999,-9999
