TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201309,19.541,0.864583,344.57,209.339,1.0,363.606,1.0,8.121,0.864583,99.209,0.649306,2.233,1.0,1.479,0.595139,-9999,-9999,95.0599093275,0.761805555556,393.298873985,0.754861111111,27.5871716857,0.766666666667,419.86163587,0.766666666667,391.416,0.864583,21.357,21.154,20.519,20.449,0.986806,0.986806,0.986806,0.986806,11.906,10.394,10.198,10.395,0.986806,0.986806,0.986806,0.986806,3.25544,0.986806,53.8783,0.859028,51.181,0.548354,38.4328,0.856944,36.5088,0.580663,-1.1084,0.840278,0.0302379,-1.26919,-1.1493,-0.919004,0.84375,0.842361,0.841667,2.03326,1.78257,1.99845,2.17053,3.14188,3.05812,3.09787,3.14659,1.39278,1.43489,1.55155,1.67877,3.08148,3.09134,3.17282,3.24846,-9999,-9999
201310,16.585,0.927419,255.892,127.661,1.0,361.471,1.0,3.619,0.927419,99.545,0.721102,1.95,0.912634,1.412,0.662634,0.278072180973,0.557123655914,40.2916981771,0.727822580645,190.835622976,0.727822580645,14.4984651812,0.729838709677,399.530797283,0.729838709677,402.371,0.924059,18.054,17.659,17.423,18.476,0.941532,0.941532,0.941532,0.941532,21.491,21.061,19.595,10.439,0.941532,0.941532,0.941532,0.941532,-1.50521,0.941532,41.4102,0.924059,33.0416,0.409025,11.249,0.926075,8.9757,0.435917,0.052185,0.891129,0.0233619,-0.14472,0.023999,0.163228,0.906586,0.891129,0.885081,2.61762,2.17155,2.55472,2.71177,2.53276,2.31627,2.53276,2.54996,1.82816,1.46052,1.75405,1.87873,2.21223,2.04032,2.08106,2.1615,-9999,-9999
201311,11.03,1.0,180.277,84.809,1.0,321.205,1.0,2.623,1.0,98.845,1.0,2.627,0.604861,2.562,0.729861,0.366692546731,0.645138888889,6.04350493827,0.995833333333,111.7472515,0.984027777778,11.7451338824,0.998611111111,367.650266829,0.999305555556,394.584,0.999306,13.362,13.05,14.761,16.453,1.0,1.0,1.0,1.0,22.566,22.175,22.011,10.885,1.0,1.0,1.0,0.969444,-5.86126,1.0,20.6937,0.990972,12.0394,0.287755,-0.900944,0.988194,-0.524162,0.40684,0.392892,0.978472,0.0188741,0.370189,0.389104,0.40686,0.982639,0.978472,0.960417,1.83344,1.78576,1.81636,1.85476,1.43571,1.41806,1.42889,1.43781,1.49833,1.47809,1.51948,1.61195,1.39119,1.34191,1.35808,1.39995,-9999,-9999
201312,7.626,1.0,144.11,76.869,1.0,298.911,1.0,2.451,1.0,99.972,0.999328,0.742,0.381048,2.163,0.767473,0.271886585508,0.592741935484,-0.103707808764,0.975806451613,110.633946379,0.997983870968,12.2107973565,0.995967741935,346.95077621,1.0,397.917,1.0,7.756,7.47,7.473,11.909,1.0,1.0,1.0,1.0,19.982,19.959,20.249,11.36,1.0,1.0,1.0,0.00201613,-4.66929,1.0,8.01344,0.99664,3.50803,0.145086,2.30874,0.998656,1.0107,0.334197,0.300689,0.963038,0.012795,0.272259,0.293459,0.308779,0.966398,0.950269,0.963038,1.21335,1.15298,1.1736,1.18746,0.900602,0.877902,0.885742,0.896093,1.56231,1.30762,1.39369,1.52483,0.978557,0.923801,1.00705,1.07369,-9999,-9999
201401,6.89,1.0,161.296,60.413,1.0,320.666,1.0,1.795,1.0,98.953,1.0,3.522,0.480511,2.332,0.358871,-9999,-9999,-2.12660880876,0.988575268817,77.8847070845,0.997311827957,9.73239373925,1.0,351.084163306,1.0,410.66,0.614247,8.536,8.333,7.902,11.047,1.0,1.0,1.0,1.0,23.722,23.045,23.067,11.35,1.0,1.0,1.0,0.0,-3.04303,1.0,4.51764,0.606183,1.97768,0.11855,3.11211,0.607527,1.36238,0.246882,0.516123,0.431452,0.016609,0.287497,0.343371,0.60277,0.557796,0.482527,0.393817,1.31142,1.1364,1.2327,1.2698,0.708646,0.671553,0.733145,0.856439,1.74462,1.15446,1.74462,1.81858,1.59651,1.06831,1.61636,1.75311,-9999,-9999
201402,9.337,1.0,223.483,114.45,1.0,320.371,1.0,2.848,1.0,99.016,1.0,3.879,0.933036,2.575,0.0,-9999,-9999,25.6504779516,1.0,132.145033845,0.997023809524,18.689650849,1.0,361.060555804,1.0,408.577,0.0,10.061,10.089,9.745,10.524,1.0,1.0,1.0,1.0,23.76,22.966,23.173,11.649,1.0,1.0,1.0,0.0,-0.590214,1.0,13.1437,0.0,-9999,-9999,21.0146,0.0,-9999,-9999,-0.11238,0.0,-9999,-0.150571,-0.138399,-0.117148,0.0,0.0,0.0,1.66269,1.48718,1.59534,1.6933,1.73679,1.70026,1.73083,1.82285,2.34032,1.47533,2.18756,2.34032,2.15996,1.75103,2.15996,2.40328,-9999,-9999
201403,9.447,1.0,310.137,177.167,1.0,311.334,0.999328,3.676,1.0,99.103,0.999328,2.858,1.0,2.119,0.0,-9999,-9999,58.6006196449,0.998655913978,236.156362223,0.997983870968,29.2513193005,0.999327956989,365.231168011,0.999327956989,412.061,0.186828,11.284,11.238,10.543,11.196,1.0,1.0,1.0,1.0,21.5,21.313,21.854,11.696,1.0,1.0,1.0,0.0,-0.32932,1.0,25.6799,0.190188,25.0208,0.391458,38.3633,0.192876,37.3787,0.604608,-0.72409,0.141129,0.0303178,-0.763071,-0.714251,-0.484278,0.0887097,0.138441,0.173387,1.76008,1.6652,1.77741,2.0993,2.44397,2.43112,2.48767,2.61131,2.36268,1.68185,2.1623,2.19826,2.77372,2.6128,2.80445,3.15236,-9999,-9999
201404,12.593,1.0,396.784,218.348,1.0,331.928,1.0,4.002,1.0,98.88,0.997917,2.853,0.999306,1.937,0.727083,0.275927986007,0.55625,95.0503554703,0.998611111111,326.064903076,0.997916666667,-9999,-9999,-9999,-9999,406.499,1.0,15.759,15.751,14.997,13.315,1.0,1.0,1.0,1.0,21.007,20.909,21.654,11.877,1.0,1.0,1.0,0.0,1.16656,1.0,43.9245,0.988194,42.7972,0.34229,52.4456,0.985417,51.0996,0.464679,-1.20398,0.955556,0.0293935,-1.15342,-1.12432,-1.04946,0.968056,0.945139,0.970833,2.8966,2.86348,2.98149,3.0365,4.11376,3.96541,4.0863,4.15243,2.25941,2.1339,2.33897,2.52266,3.9248,3.84063,3.87837,4.04044,-9999,-9999
201405,15.17,1.0,459.296,265.512,1.0,342.988,1.0,6.053,1.0,99.112,0.999328,0.716,1.0,1.742,0.758737,0.290658797929,0.596774193548,136.521723788,0.999327956989,412.045367775,0.993951612903,-9999,-9999,-9999,-9999,397.044,1.0,18.214,17.727,17.515,15.239,1.0,1.0,1.0,1.0,18.289,18.19,19.019,12.054,1.0,1.0,1.0,0.0,1.08704,1.0,92.2454,0.989247,99.2664,0.554558,33.098,0.991935,35.6171,0.518235,-6.21968,0.926075,0.0775491,-6.22438,-6.19691,-6.08229,0.979839,0.977823,0.913978,5.54098,4.56453,5.29875,5.58415,11.7415,10.7883,11.556,11.7028,5.3281,4.79343,5.01316,5.40904,11.2673,10.9687,11.2673,11.522,-9999,-9999
201406,20.703,0.998611,486.271,293.31,1.0,369.112,1.0,10.574,0.998611,99.149,0.647222,2.4,0.881944,1.812,0.413194,-9999,-9999,159.550826302,0.633333333333,478.323813923,0.627777777778,-9999,-9999,-9999,-9999,397.8,0.771528,21.151,20.471,20.439,17.158,0.775694,0.775694,0.775694,0.775694,16.962,15.583,13.596,12.051,0.775694,0.775694,0.775694,0.0,2.38278,0.775694,135.014,0.788194,144.853,0.75218,9.56738,0.735417,10.2646,0.523972,-7.47396,0.684028,0.0796262,-7.74939,-7.48609,-7.40773,0.702083,0.684722,0.694444,5.49526,4.72084,5.46082,6.40162,12.9814,12.5516,12.9554,13.7496,4.26555,4.32728,4.67232,5.0422,12.3892,11.9933,12.4501,12.6414,-9999,-9999
201407,21.883,1.0,473.004,268.034,1.0,380.966,1.0,10.234,1.0,98.968,0.941532,2.886,0.321909,1.52,0.743952,0.319389871978,0.624327956989,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,411.637,0.838038,21.612,20.811,20.835,17.504,0.0,0.0,0.0,0.0,18.922,17.083,14.042,12.034,0.0,0.0,0.0,0.0,2.16989,0.0,100.717,0.9375,108.057,0.733655,22.0412,0.914651,23.6475,0.658896,-7.98853,0.795699,0.0797046,-8.33928,-8.09516,-7.83065,0.80578,0.801075,0.796371,5.51505,4.72765,5.48301,5.75355,13.4234,13.102,13.4295,13.6073,5.0319,4.88633,4.91512,5.25779,13.2328,13.1243,13.225,13.3998,-9999,-9999
201408,22.595,1.0,422.011,269.546,1.0,377.959,1.0,10.332,1.0,99.097,0.506048,0.61,0.0,1.605,0.385081,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,395.341,0.853495,21.824,21.094,21.084,17.49,0.0,0.0,0.0,0.0,17.819,16.039,13.427,12.033,0.0,0.0,0.0,0.0275538,2.24488,0.0,140.221,0.820565,-9999,0.864429,-0.109559,0.818548,-9999,0.443261,-8.9609,0.696237,0.0702374,-9.21423,-8.97756,-8.81061,0.773522,0.6875,0.659946,4.1713,3.39612,3.72593,4.41402,13.0618,12.5953,12.8185,13.2192,3.31206,3.2831,3.58714,4.06504,12.6519,12.4517,12.5576,12.7821,-9999,-9999
201409,19.784,0.827778,344.57,195.574,1.0,368.452,1.0,7.065,0.827778,99.164,0.947917,2.45,0.0,1.581,0.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,395.057,1.0,20.487,19.801,19.691,17.886,0.0,0.0,0.0,0.0,24.649,22.386,16.688,11.96,0.0,0.0,0.0,0.995139,-3.33416,0.41875,78.5367,0.970833,-9999,0.694568,14.9761,0.96875,-9999,0.617771,-4.95128,0.9375,0.0608989,-4.92668,-4.90608,-4.84419,0.9375,0.940278,0.930556,2.53304,2.3832,2.59476,2.7564,7.46454,7.29011,7.53037,7.60403,3.57409,3.27042,3.5537,4.12301,8.48706,8.21836,8.47805,8.9255,-9999,-9999
201410,17.351,0.994624,255.892,145.032,1.0,352.293,1.0,6.121,0.994624,99.442,0.422043,1.25,0.0,2.035,0.206317,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,384.896,0.78293,20.346,19.656,19.558,17.836,0.0,0.0,0.0,0.0,24.629,22.387,16.726,11.932,0.0,0.0,0.0,1.0,-9999,1.0,35.6138,0.742608,-9999,0.323298,20.0774,0.743952,-9999,0.53052,-1.85563,0.635753,0.0307562,-1.85563,-1.82816,-1.7909,0.635753,0.611559,0.696237,1.76057,1.75779,1.77492,1.82106,3.6226,3.54939,3.62145,3.64051,2.06635,0.691679,1.44426,1.81366,3.76628,3.44759,3.5767,3.71657,-9999,-9999
201411,13.35,0.993056,180.277,83.604,0.995833,345.166,0.995833,4.191,0.991667,99.108,0.784722,4.07,0.0,1.737,0.655556,0.351909215328,0.515277777778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,399.215,0.964583,20.343,19.653,19.554,17.836,0.0,0.0,0.0,0.0,24.623,22.387,16.735,-9999,0.0,0.0,0.0,-9999,-9999,1.0,15.6531,0.974306,-9999,0.215678,4.76039,0.968056,-9999,0.443566,1.31618,0.959722,0.0254216,1.23201,1.286,1.33239,0.965278,0.959722,0.941667,1.74467,1.71177,1.75474,1.87716,0.430941,0.391453,0.510316,0.621719,1.72282,1.69833,1.74458,1.80338,0.659626,0.552277,0.576893,0.599895,-9999,-9999
201412,8.058,0.834005,144.11,72.903,0.577957,308.019,0.566532,2.803,0.834005,99.365,0.268145,2.211,0.0,2.184,0.120296,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,399.131,0.262097,20.332,19.641,19.544,17.832,0.000672043,0.000672043,0.000672043,0.000672043,24.622,22.396,16.752,-9999,0.000672043,0.000672043,0.000672043,-9999,-12.975,1.0,8.42655,0.133065,-9999,0.229675,2.53894,0.140457,-9999,0.880983,1.20421,0.0416667,-9999,1.11055,1.12483,1.18587,0.0947581,0.030914,0.0423387,1.73222,1.3865,1.48437,1.71325,0.549675,0.271979,0.333825,0.494941,1.10475,0.81364,1.09315,1.32903,0.590132,0.276487,0.318925,0.342646,-9999,-9999
