TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201211,1.048,1.0,45.0821,8.087,1.0,309.965,0.0,0.378,1.0,98.874,0.99375,1.337,0.997222,4.053,0.99375,0.549642891509,0.98125,-9999,-9999,16.8556800926,0.997916666667,11.3018069444,0.997916666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,402.602,1.0,3.257,3.764,4.12,4.762,4.995,1.0,1.0,1.0,1.0,1.0,45.2,27.41,35.497,39.118,42.341,1.0,1.0,1.0,1.0,1.0,-6.15125,1.0,4.37346,1.0,4.59521,0.264752,-10.1059,1.0,-10.6183,0.518357,0.843739,1.0,0.0160028,0.82492,0.828724,0.844067,1.0,1.0,1.0,1.1019,1.09502,1.10247,1.11227,0.259661,0.266766,0.26885,0.272049,0.975636,0.970848,0.980155,1.02374,0.34778,0.34248,0.349567,0.355568,1.16319,1.0
201212,-10.016,1.0,17.6064,4.563,1.0,266.014,0.0,0.261,0.993952,99.384,1.0,2.296,0.999328,3.702,0.999328,-9999,-9999,-9999,-9999,8.52166666667,1.0,3.66780241935,1.0,2.07635416667,0.709677419355,-9999,-9999,-9999,-9999,-9999,-9999,409.073,1.0,-0.098,0.61,1.171,2.126,2.678,1.0,1.0,1.0,1.0,1.0,29.572,22.619,30.732,34.481,33.881,1.0,1.0,1.0,1.0,1.0,-6.89522,1.0,5.52554,0.925403,6.12799,0.274257,-1.14747,0.924731,-1.27257,0.346576,0.28863,0.923387,0.0109145,0.28863,0.295983,0.303273,0.923387,0.923387,0.924731,0.262989,0.264467,0.282095,0.306175,-0.0261873,-0.026758,-0.0184488,0.0106101,0.280446,0.264542,0.292426,0.391575,0.00926003,0.00925551,0.0147565,0.027655,0.731353,1.0
201301,-6.473,1.0,30.2499,7.321,1.0,281.96,0.637097,0.23,1.0,98.873,1.0,0.931,1.0,3.534,0.994624,-9999,-9999,-9999,-9999,14.6221303763,1.0,9.13276209677,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,404.367,1.0,0.081,0.578,0.9,1.571,1.872,1.0,1.0,1.0,1.0,1.0,30.43,23.826,33.805,38.407,40.161,1.0,1.0,1.0,1.0,1.0,-4.86659,1.0,3.04825,1.0,4.35069,0.264908,-10.7784,1.0,-15.3838,0.483501,0.508462,1.0,0.00957784,0.501635,0.512027,0.515469,1.0,1.0,1.0,0.530278,0.518291,0.530243,0.53245,0.0223884,0.016475,0.0191135,0.0216156,0.239538,0.220687,0.236991,0.239538,0.0123687,0.0111013,0.0125719,0.0127048,0.795234,1.0
201302,-3.997,1.0,86.8757,21.355,1.0,285.287,1.0,0.262,1.0,99.494,0.998512,0.92,1.0,3.244,0.997024,0.475806026205,0.580357142857,-9999,-9999,41.8493106237,0.998511904762,27.1175297619,1.0,-9999,-9999,-9999,-9999,-9999,-9999,297.692017857,1.0,407.777,1.0,0.306,0.542,0.832,1.402,1.617,1.0,1.0,1.0,1.0,1.0,32.087,23.152,32.198,36.332,36.735,1.0,1.0,1.0,1.0,1.0,-3.64155,1.0,3.76344,0.991815,4.2413,0.251013,-0.796223,0.990327,-0.897323,0.405736,0.525621,0.986607,0.0111124,0.525644,0.531088,0.539108,0.986607,0.986607,0.986607,0.645805,0.648464,0.653782,0.661508,0.120413,0.120619,0.122263,0.123529,0.79471,0.822242,0.892885,0.964856,0.0913627,0.0996811,0.113846,0.130466,0.818041,1.0
201303,-7.019,1.0,188.301,110.082,1.0,224.233,1.0,1.474,1.0,99.498,1.0,0.709,1.0,3.513,0.999328,0.493148866653,0.923387096774,-9999,-9999,203.184608642,0.999327956989,-9999,-9999,11.5355989583,0.516129032258,-9999,-9999,-9999,-9999,281.820749328,1.0,403.936,1.0,0.179,0.497,0.75,1.286,1.462,1.0,1.0,1.0,1.0,1.0,28.655,22.149,31.294,35.34,35.57,1.0,1.0,1.0,1.0,1.0,-3.53142,0.998656,7.85181,1.0,9.69843,0.248268,34.7273,1.0,42.8945,0.792763,0.453935,0.974462,0.0117365,0.456861,0.459336,0.46276,0.984543,0.984543,0.987231,0.57475,0.575963,0.581168,0.592111,0.114253,0.117889,0.123472,0.130317,0.84714,0.887306,0.943454,0.999663,0.311254,0.329195,0.365792,0.389473,0.804983,1.0
201304,2.119,0.997222,313.037,141.772,0.998611,277.897,0.997222,2.397,0.997222,99.097,0.968056,1.486,0.997917,3.752,0.965972,0.512214501034,0.930555555556,-9999,-9999,276.276191969,0.983333333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,323.279985369,0.984722222222,404.317,0.997917,0.54,0.601,0.709,1.136,1.228,0.997917,0.997917,0.997917,0.997917,0.997917,36.728,27.823,36.584,39.452,40.178,0.997917,0.997917,0.997917,0.997917,0.997917,-1.39525,0.997917,13.2376,0.997222,14.8267,0.316504,44.0373,0.997222,49.3238,0.740764,-0.173282,0.9875,0.0175951,-0.189421,-0.183197,-0.176491,0.990972,0.982639,0.979167,1.16911,1.16548,1.17297,1.18858,1.35006,1.34749,1.36033,1.3679,1.19209,1.20662,1.22209,1.24139,1.40494,1.41558,1.42489,1.4359,0.844712,1.0
201305,12.558,1.0,421.644,207.444,1.0,321.059,1.0,6.474,1.0,99.394,0.999328,0.773,0.998656,3.668,0.998656,0.502489536468,0.969086021505,-9999,-9999,409.143487903,1.0,-9999,-9999,13.0419503546,0.805779569892,-9999,-9999,-9999,-9999,378.674414978,0.974462365591,399.934,1.0,8.304,7.013,6.286,5.484,4.502,1.0,1.0,1.0,1.0,1.0,36.876,25.511,34.284,37.686,39.689,1.0,1.0,1.0,1.0,1.0,8.24614,1.0,49.8389,0.999328,60.0783,0.500826,71.2036,1.0,85.8324,0.841435,-2.81641,0.99328,0.0363409,-2.85597,-2.81829,-2.78714,0.99664,0.99328,0.97043,3.27874,3.2348,3.29718,3.42489,6.13492,6.07496,6.12137,6.18445,3.40924,3.42406,3.47286,3.51722,6.23452,6.25381,6.27598,6.3174,2.47489,1.0
201306,16.277,1.0,476.438,200.14,1.0,351.644,0.999306,6.082,1.0,99.351,0.998611,3.594,0.994444,2.999,0.995139,0.416754711735,0.944444444444,-9999,-9999,401.428532737,0.997916666667,-9999,-9999,11.8017052469,0.9,-9999,-9999,-9999,-9999,396.468960024,0.930555555556,393.437,0.999306,13.519,11.855,11.212,10.116,8.814,1.0,1.0,1.0,1.0,1.0,27.8,19.46,24.958,29.132,30.563,1.0,1.0,1.0,1.0,1.0,8.22174,1.0,69.1012,1.0,74.0826,0.696298,45.0961,0.997917,48.3471,0.735876,-3.65609,0.996528,0.0551946,-3.70825,-3.65881,-3.64643,0.997917,0.996528,0.997917,5.61278,5.45088,5.57381,5.63796,9.23647,9.14794,9.23647,9.30016,6.89705,6.6314,6.79906,7.14309,10.3332,10.1974,10.3246,10.5032,4.59813,1.0
201307,15.953,1.0,451.327,196.732,1.0,348.109,1.0,8.008,0.999328,99.385,1.0,1.088,0.983871,3.055,0.997984,0.453405986463,0.967069892473,-9999,-9999,394.220222632,0.999327956989,-9999,-9999,13.08928125,0.645161290323,-9999,-9999,-9999,-9999,396.742956317,1.0,391.059,0.999328,14.082,12.96,12.468,11.624,10.542,1.0,1.0,1.0,1.0,1.0,23.589,14.45,18.365,23.079,25.514,0.999328,0.999328,0.999328,0.999328,0.999328,5.484,0.997312,71.4104,0.999328,68.1821,0.686566,38.2794,0.998656,36.5489,0.701604,-3.38634,0.977823,0.0543484,-3.44096,-3.37367,-3.31103,0.981855,0.978495,0.983199,6.04772,5.9027,5.99712,6.04772,9.37779,9.31299,9.35823,9.37901,6.6113,6.65122,6.81292,7.11083,9.91814,9.91814,10.1683,10.3439,4.84128,1.0
201308,15.438,1.0,358.749,155.706,1.0,345.579,0.995968,6.061,0.995968,99.456,1.0,3.006,0.997312,2.767,0.984543,0.363682594474,0.938172043011,-9999,-9999,313.361831961,0.999327956989,157.52374328,1.0,8.90605208333,0.645161290323,-9999,-9999,-9999,-9999,394.399706,0.79435483871,392.564,1.0,14.117,13.451,12.917,12.27,11.312,1.0,1.0,1.0,1.0,1.0,17.852,11.257,15.194,18.598,19.93,1.0,1.0,1.0,1.0,1.0,3.11252,0.997984,51.8286,1.0,44.9193,0.620072,28.2392,1.0,24.4746,0.631829,-1.50469,0.985887,0.0495781,-1.54523,-1.51029,-1.43531,0.961694,0.991935,0.991263,5.91612,5.16364,5.44703,5.88754,7.38118,6.68596,6.85359,7.31512,5.69769,5.6196,5.7998,6.01771,6.99043,6.96503,7.24699,7.32946,4.89693,1.0
201309,10.234,1.0,238.364,85.802,1.0,328.911,1.0,1.925,1.0,99.351,1.0,1.823,0.998611,2.991,0.993056,0.397288157371,0.955555555556,-9999,-9999,172.858611407,0.999305555556,100.0755625,1.0,5.19414473684,0.633333333333,-9999,-9999,-9999,-9999,365.799007639,1.0,397.728,1.0,10.733,10.773,10.713,10.714,10.324,1.0,1.0,1.0,1.0,1.0,21.719,12.071,15.23,19.091,20.541,1.0,1.0,1.0,1.0,1.0,-0.546477,1.0,27.3546,1.0,21.4966,0.474087,8.81937,1.0,6.93068,0.542366,-0.406707,0.980556,0.037157,-0.415853,-0.406894,-0.383599,0.979167,0.980556,0.996528,3.98405,3.88764,3.95086,4.01829,4.35579,4.2728,4.3596,4.42559,4.46935,4.15526,4.24486,4.45276,4.5545,4.44337,4.49634,4.6131,3.24724,1.0
201310,4.594,1.0,124.386,41.233,1.0,300.305,1.0,1.221,0.21371,98.99,0.995968,1.859,0.992608,3.638,0.991935,0.487314400249,0.971774193548,-9999,-9999,83.6048597289,0.999327956989,52.2085954301,1.0,-9999,-9999,-9999,-9999,-9999,-9999,336.611403469,0.999327956989,399.528,1.0,5.751,6.324,6.636,7.265,7.437,1.0,1.0,1.0,1.0,1.0,28.979,15.572,19.628,22.894,23.883,1.0,1.0,1.0,1.0,1.0,-4.03069,1.0,13.0645,1.0,9.16311,0.511394,-9.27057,1.0,-6.50214,0.731842,0.655337,1.0,0.042461,0.614383,0.654004,0.669643,1.0,1.0,1.0,2.29559,2.22923,2.29626,2.31302,1.63285,1.62356,1.6419,1.64948,2.26134,2.25683,2.30165,2.35479,1.79551,1.79551,1.85615,1.87564,1.71167,1.0
201311,1.387,1.0,46.7844,9.248,1.0,296.35,1.0,0.744,0.0,98.249,0.958333,2.449,0.996528,4.093,0.956944,0.567908064149,0.980555555556,-9999,-9999,18.6176337175,0.997916666667,13.1693333333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,321.636873611,1.0,402.687,1.0,3.577,4.184,4.719,5.426,5.687,1.0,1.0,1.0,1.0,1.0,36.908,22.853,32.738,42.39,45.595,1.0,1.0,1.0,1.0,1.0,-5.8872,1.0,7.02556,1.0,4.38508,-9999,-17.3179,0.999306,-10.8092,-9999,0.942722,1.0,-9999,0.92192,0.937139,0.953237,1.0,1.0,1.0,1.26682,1.25658,1.26427,1.26674,0.32739,0.31113,0.325349,0.334465,1.04868,0.96468,1.0037,1.04954,0.375767,0.358916,0.365437,0.373671,1.26358,1.0
201312,-0.578,1.0,17.839,3.883,1.0,293.067,1.0,0.636,0.0,98.314,0.945565,1.979,0.991935,4.658,0.945565,0.640856514424,0.994623655914,-9999,-9999,7.78615591398,1.0,4.78886424731,1.0,-9999,-9999,-9999,-9999,-9999,-9999,312.34418414,1.0,404.97,1.0,1.384,1.869,2.46,3.18,3.481,1.0,1.0,1.0,1.0,1.0,37.154,23.435,35.417,43.392,47.434,1.0,1.0,1.0,1.0,1.0,-5.0848,1.0,5.13636,1.0,3.20592,-9999,-24.3819,1.0,-15.2182,-9999,0.769815,1.0,-9999,0.764239,0.766675,0.771414,1.0,1.0,1.0,0.855014,0.850239,0.855014,0.856879,0.0862387,0.0826749,0.0859192,0.0869776,0.79456,0.769034,0.79588,0.809769,0.117785,0.113311,0.117027,0.119552,0.945449,1.0
201401,-9.553,1.0,30.2499,11.227,0.993952,244.985,1.0,0.487,0.0,99.868,0.995968,1.484,0.998656,2.646,0.735215,-9999,-9999,-9999,-9999,18.5579929168,0.977822580645,15.0467876344,1.0,8.17980072464,0.741935483871,-9999,-9999,-9999,-9999,274.760013441,1.0,408.88,0.995968,-0.698,0.428,1.204,2.111,2.519,1.0,1.0,1.0,1.0,1.0,21.717,16.924,28.216,37.663,39.611,1.0,1.0,1.0,1.0,1.0,-8.28623,1.0,2.65114,0.986559,-9999,-9999,-4.30944,0.986559,-9999,-9999,0.65548,0.711694,-9999,0.649999,0.653248,0.663002,0.711694,0.711694,0.711694,0.584001,0.517828,0.582725,0.587012,-0.0622849,-0.136064,-0.0785145,-0.0661412,0.192075,0.192095,0.20125,0.228648,0.17723,0.149047,0.162057,0.17723,-9999,-9999
201402,-1.401,1.0,86.8757,12.647,1.0,299.828,1.0,0.743,0.0,98.755,0.96875,0.606,1.0,3.543,0.880952,0.519785290725,0.83630952381,-9999,-9999,25.0170535714,1.0,20.970483631,1.0,-9999,-9999,-9999,-9999,-9999,-9999,308.49734375,1.0,409.69,1.0,-0.035,0.33,0.107,0.556,0.932,1.0,1.0,1.0,1.0,1.0,15.14,11.482,17.103,29.171,31.555,1.0,1.0,1.0,1.0,1.0,-1.56225,1.0,1.09606,1.0,-9999,-9999,-4.4328,1.0,-9999,-9999,0.310435,0.999256,-9999,0.297554,0.304377,0.310435,1.0,0.999256,0.999256,0.576641,0.566856,0.576641,0.583021,0.278584,0.266805,0.269831,0.278584,0.584506,0.58422,0.599403,0.620472,0.328568,0.326098,0.333153,0.338537,-9999,-9999
201403,0.475,1.0,188.301,82.254,1.0,270.535,1.0,1.992,0.0,98.914,0.999328,0.786,0.999328,3.973,0.998656,0.550856591705,0.952956989247,-9999,-9999,160.931860701,0.997311827957,81.4280107527,1.0,-9999,-9999,-9999,-9999,-9999,-9999,316.156185345,0.924731182796,405.9,1.0,0.268,0.579,0.299,0.739,0.946,1.0,1.0,1.0,1.0,1.0,26.373,18.116,31.593,38.714,38.268,1.0,1.0,1.0,1.0,1.0,-1.76842,1.0,11.6401,1.0,-9999,-9999,15.3774,1.0,-9999,-9999,-0.158725,1.0,-9999,-0.16276,-0.157275,-0.155922,1.0,1.0,0.999328,0.958691,0.958337,0.962675,0.974979,1.11515,1.1146,1.1251,1.13803,0.733557,0.722357,0.730507,0.735372,1.01637,1.01438,1.01966,1.02934,-9999,-9999
201404,4.047,1.0,313.037,158.518,1.0,276.783,1.0,3.471,0.0,99.34,1.0,0.535,1.0,3.592,0.997917,0.496433589088,0.965277777778,-9999,-9999,313.713809415,0.985416666667,141.372868056,1.0,-9999,-9999,-9999,-9999,-9999,-9999,335.1591875,1.0,403.548,1.0,1.219,1.316,0.856,1.218,1.235,1.0,1.0,1.0,1.0,1.0,30.904,22.064,34.66,39.876,39.618,1.0,1.0,1.0,1.0,1.0,1.27612,1.0,22.8445,1.0,-9999,-9999,52.9622,1.0,-9999,-9999,-1.01049,0.998611,-9999,-1.02728,-1.00997,-0.994905,1.0,0.998611,0.997917,1.42986,1.41354,1.45892,1.48722,2.42671,2.43248,2.45397,2.48419,1.44074,1.34244,1.42561,1.46048,2.4793,2.46786,2.49281,2.54302,-9999,-9999
201405,9.378,1.0,421.644,172.02,0.997312,318.168,1.0,4.646,0.0,99.417,0.998656,2.159,0.999328,3.396,0.99328,0.479010143372,0.961021505376,-9999,-9999,350.084566608,0.985887096774,180.461985407,0.995967741935,-9999,-9999,-9999,-9999,-9999,-9999,363.534543011,1.0,404.659,1.0,6.879,6.58,5.438,4.921,4.151,1.0,1.0,1.0,1.0,1.0,32.623,21.31,29.717,35.498,35.458,1.0,1.0,1.0,1.0,1.0,6.00713,1.0,44.2349,1.0,-9999,-9999,50.4005,1.0,-9999,-9999,-1.67377,0.997984,-9999,-1.68038,-1.6571,-1.63191,0.997984,0.997984,0.997984,3.0677,3.06553,3.21859,3.28982,4.71924,4.72044,4.81037,4.95876,3.46119,3.26181,3.48754,3.54545,4.99721,4.93785,5.03916,5.06277,-9999,-9999
201406,11.798,1.0,476.438,184.605,1.0,334.609,1.0,4.489,0.0,99.186,0.997222,4.041,0.998611,2.912,0.995139,0.436307368969,0.93125,-9999,-9999,377.664227291,0.997916666667,206.382229167,1.0,-9999,-9999,-9999,-9999,-9999,-9999,375.998569444,1.0,399.835,1.0,10.385,10.066,9.027,8.431,7.573,1.0,1.0,1.0,1.0,1.0,33.005,20.822,27.766,34.24,35.456,1.0,1.0,1.0,1.0,1.0,6.06737,1.0,65.3249,1.0,-9999,-9999,41.7252,1.0,-9999,-9999,-3.44391,0.999306,-9999,-3.50343,-3.43399,-3.38722,0.999306,0.999306,1.0,4.66313,4.42091,4.47326,4.52947,7.85021,7.78192,7.89312,8.05085,5.05871,5.0657,5.13916,5.18208,8.44565,8.46473,8.53236,8.60662,-9999,-9999
201407,18.89,1.0,451.327,223.889,1.0,360.515,0.999328,7.419,0.0,99.683,0.931452,1.905,0.995968,2.814,0.923387,0.381857275196,0.907930107527,-9999,-9999,467.301206246,0.997311827957,194.672896505,1.0,-9999,-9999,-9999,-9999,-9999,-9999,415.654077381,0.954301075269,396.165,1.0,15.087,14.04,12.521,11.322,9.966,1.0,1.0,1.0,1.0,1.0,26.572,16.735,22.115,28.202,29.802,1.0,1.0,1.0,1.0,1.0,9.93327,1.0,81.053,1.0,77.3889,-9999,54.6046,1.0,52.1361,-9999,-3.20781,0.998656,-9999,-3.25212,-3.24065,-3.20894,0.998656,0.997984,0.998656,5.96779,5.65661,5.96538,6.02909,9.23848,8.86827,9.19449,9.28033,6.34301,6.34923,6.53896,6.79875,9.34471,9.39761,9.5253,9.68547,-9999,-9999
201408,15.439,1.0,358.749,150.697,1.0,350.845,1.0,4.844,0.0,98.897,0.987903,4.152,0.997312,3.162,0.985887,0.404612523471,0.968413978495,77.9933823782,0.997311827957,313.792397864,0.990591397849,168.370853495,1.0,11.5612768817,1.0,-9999,-9999,-9999,-9999,394.978575269,1.0,395.855,1.0,14.464,14.21,13.29,12.644,11.722,1.0,1.0,1.0,1.0,1.0,17.552,11.807,15.059,19.95,21.768,1.0,1.0,1.0,1.0,1.0,3.47929,1.0,53.8917,1.0,51.4554,-9999,24.044,1.0,22.957,-9999,-1.67023,0.995968,-9999,-1.81572,-1.71145,-1.60482,0.997984,0.99664,0.995968,4.82941,4.65192,4.82636,4.92827,6.54424,6.46294,6.486,6.54424,5.89217,5.8481,5.91209,6.11632,7.5482,7.4981,7.65947,7.72745,-9999,-9999
201409,10.598,0.998611,238.364,97.539,1.0,320.998,1.0,2.871,0.0,99.794,0.9625,0.822,1.0,3.032,0.948611,0.395994317419,0.927083333333,34.8393056583,0.997222222222,209.408204023,0.980555555556,110.688574735,0.91875,9.50287361111,0.988888888889,-9999,-9999,-9999,-9999,368.092555556,1.0,397.914,0.999306,10.578,10.945,10.496,10.545,10.222,1.0,1.0,1.0,1.0,1.0,23.502,15.74,21.429,27.38,27.542,1.0,0.999306,1.0,0.999306,0.999306,-0.383182,1.0,30.1858,0.999306,23.5023,-9999,16.0342,0.999306,12.484,-9999,-0.410727,0.998611,-9999,-0.424475,-0.393119,-0.347996,0.997917,0.998611,0.998611,3.81978,3.86375,4.00125,4.18857,4.2261,4.20329,4.37927,4.65475,5.95832,4.91008,5.52143,5.85515,5.68609,5.07666,5.34857,5.58619,-9999,-9999
201410,5.207,0.742608,124.386,31.384,1.0,306.383,1.0,1.263,0.0,99.776,0.891129,1.887,0.962366,3.647,0.682124,0.489362015833,0.956989247312,-1.53039446003,0.998655913978,61.9196490746,0.989247311828,-9999,-9999,3.34573924731,1.0,-9999,-9999,-9999,-9999,334.005967742,1.0,400.923,0.997984,5.853,6.808,6.83,7.436,7.598,1.0,1.0,1.0,1.0,1.0,27.33,18.717,25.207,31.881,31.924,1.0,1.0,1.0,1.0,1.0,-5.01381,1.0,10.0299,1.0,6.26027,-9999,-4.80442,1.0,-2.99873,-9999,0.557011,0.997312,-9999,0.521709,0.535555,0.546961,0.997312,0.997312,0.997312,3.04714,2.42317,2.87928,3.0352,2.36153,1.92316,2.35078,2.48284,1.87264,1.89318,1.93247,2.01229,1.53205,1.54789,1.57331,1.59595,-9999,-9999
201411,0.09,0.999306,46.7844,6.808,1.0,306.523,1.0,0.604,0.0,100.17,0.93125,1.135,0.998611,2.826,0.0,0.39753932197,0.925,-4.28397249424,0.921527777778,13.6152610816,0.997916666667,-9999,-9999,1.08568836406,0.921527777778,-9999,-9999,-9999,-9999,316.744729263,0.921527777778,408.588,1.0,3.048,4.084,4.259,4.99,5.284,1.0,1.0,1.0,1.0,1.0,31.399,21.572,27.941,39.457,41.385,1.0,1.0,1.0,1.0,1.0,-6.03262,1.0,4.46858,0.999306,2.78911,-9999,-5.70943,0.999306,-3.56361,-9999,0.82483,0.999306,-9999,0.817745,0.822853,0.836112,0.999306,0.999306,0.999306,1.07458,1.0366,1.06838,1.07397,0.250623,0.204665,0.234872,0.252311,0.764886,0.730368,0.759054,0.775171,0.312018,0.312493,0.334307,0.356046,-9999,-9999
201412,-2.841,1.0,17.839,3.813,1.0,283.025,1.0,0.535,0.0,98.319,1.0,1.338,0.737231,3.961,0.0,0.563419629741,0.772177419355,-10.8483944892,0.977150537634,7.01347803706,0.999327956989,-9999,-9999,1.1687452957,0.977150537634,-9999,-9999,-9999,-9999,303.208768817,0.977150537634,405.003,1.0,1.422,2.47,2.646,3.402,3.721,1.0,1.0,1.0,1.0,1.0,30.404,21.673,27.774,39.853,41.05,1.0,1.0,1.0,1.0,1.0,-6.33547,1.0,3.4087,1.0,-9999,-9999,-22.0403,0.999328,-9999,-9999,0.639564,0.999328,-9999,0.642903,0.644889,0.646821,0.999328,0.999328,0.999328,0.669655,0.643225,0.661315,0.668413,0.0248855,-1.24659e-05,0.0123572,0.0248855,0.5933,0.547666,0.57025,0.58381,0.0918274,0.0807739,0.0844623,0.0883647,-9999,-9999
