TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200505,8.233,1.0,453.411,243.42,0.997984,295.0,1.0,3.043,1.0,82.291,0.435484,2.484,0.0,1.843,0.994624,0.402333516678,0.988575268817,162.344283239,0.998655913978,450.733424261,1.0,168.641109073,1.0,-9999,-9999,-9999,-9999,18.0765686694,1.0,356.658409274,1.0,369.258,0.998656,5.14,4.609,1.655,-9999,-9999,1.0,1.0,1.0,-9999,-9999,42.761,-9999,0.998656,-9999,4.45189,1.0,107.42,0.99664,78.182,1.80223,110.049,1.0,80.0956,1.59105,-3.91452,0.96707,0.0738983,-3.95325,-3.93132,-3.84448,0.961694,0.993952,0.889785,2.01985,1.92025,2.06321,2.72497,6.00297,5.86745,6.03463,6.55771,2.47911,2.3084,2.60012,2.76157,6.19706,5.9663,6.19706,6.50881,1.23905,1.0
200506,11.931,1.0,485.463,240.237,1.0,313.915,1.0,3.896,1.0,82.654,0.511111,2.469,0.0,1.741,0.465278,0.410102502552,0.965277777778,158.161230965,1.0,450.989960347,1.0,185.065999306,1.0,-9999,-9999,-9999,-9999,18.4727358819,1.0,376.884745833,1.0,365.096,1.0,9.677,9.412,7.505,-9999,-9999,1.0,1.0,1.0,-9999,-9999,41.134,-9999,0.80625,-9999,2.81501,1.0,127.27,0.98125,85.2183,1.93163,104.071,1.0,69.6848,1.51022,-4.61347,0.8875,0.0897579,-4.48823,-4.43288,-4.27479,0.9,0.904861,0.808333,3.68659,3.36626,3.65577,3.95285,8.19609,7.82433,8.1318,8.20695,3.08557,2.23219,2.64925,3.37334,7.0888,6.48219,6.80189,7.0888,1.11541,1.0
200507,12.986,1.0,470.071,239.804,1.0,320.558,1.0,3.701,1.0,82.556,1.0,5.332,0.0,1.575,0.0,0.442192024351,0.993951612903,159.138445323,1.0,453.483515121,1.0,183.069065121,1.0,-9999,-9999,-9999,-9999,18.294363172,1.0,382.402636425,1.0,357.271,0.998656,11.291,11.174,9.89,-9999,-9999,1.0,1.0,1.0,-9999,-9999,37.886,-9999,0.999328,-9999,1.97534,1.0,94.9541,0.99664,81.0671,1.61463,88.8062,1.0,75.8184,1.58877,-3.98768,0.979839,0.103657,-3.98198,-3.89689,-3.79366,0.989919,0.986559,0.97043,4.33962,4.06369,4.74572,5.26166,8.43407,7.96171,8.53938,9.06706,4.08304,4.06583,4.24166,4.93275,8.01702,7.79936,8.10145,8.32021,1.07249,1.0
200508,11.104,1.0,411.129,208.161,1.0,316.794,1.0,2.622,1.0,82.476,1.0,5.186,0.0,1.399,0.0,0.413585445833,0.965725806452,134.210216045,0.997311827957,398.660245027,1.0,161.831611626,1.0,-9999,-9999,-9999,-9999,15.8434403024,1.0,371.962625672,1.0,357.973,1.0,10.424,10.476,10.066,-9999,-9999,1.0,1.0,1.0,-9999,-9999,28.093,-9999,1.0,-9999,0.549374,1.0,84.713,0.997312,67.7971,1.51616,84.1502,1.0,67.3467,1.54023,-3.8838,0.988575,0.113929,-4.13797,-3.8838,-3.78057,0.992608,0.988575,0.969086,3.3428,3.15599,4.19037,4.64774,7.51596,7.31415,7.96839,8.46871,5.06876,3.81966,4.48964,4.83606,8.49692,7.56143,8.04587,8.27261,1.09354,1.0
200509,9.504,1.0,324.489,158.195,1.0,320.062,1.0,1.22,1.0,82.612,1.0,1.991,0.0,1.326,0.0,0.296189223521,0.995833333333,97.4602759978,0.994444444444,306.16509875,1.0,130.174431667,1.0,-9999,-9999,-9999,-9999,11.9217023958,1.0,364.714071528,1.0,359.41,0.991667,9.564,9.736,9.819,-9999,-9999,1.0,1.0,1.0,-9999,-9999,37.526,-9999,1.0,-9999,-0.307699,1.0,61.2801,0.997222,50.1817,1.29487,61.5684,1.0,50.4178,1.04861,-2.70896,0.927083,0.116215,-3.76948,-2.94416,-2.74004,0.690972,0.981944,0.974306,2.49045,1.5392,1.98052,2.56591,5.1317,5.00226,5.25088,5.43986,3.83475,3.56075,4.00248,4.83185,6.32834,4.78576,5.66473,6.14938,1.11608,1.0
200510,6.408,1.0,229.006,105.5,1.0,294.368,1.0,1.564,1.0,82.635,1.0,1.937,0.0,1.347,0.551747,0.257301384409,1.0,39.3299756551,0.997311827957,201.392673454,1.0,79.7428155242,1.0,-9999,-9999,-9999,-9999,9.28514252688,1.0,348.923426075,1.0,357.656,1.0,5.96,6.192,6.988,-9999,-9999,1.0,1.0,1.0,-9999,-9999,43.41,-9999,1.0,-9999,-1.37043,1.0,34.1524,0.997984,17.7745,0.829329,45.472,1.0,23.6657,1.01608,-2.35431,0.919355,0.106883,-2.6142,-2.26513,-2.2111,0.765457,0.939516,0.959005,1.54397,1.45054,1.60846,2.32818,3.87397,3.80415,3.91224,4.0506,4.59653,3.49387,4.42252,4.76682,4.02847,2.60097,4.30804,4.76362,1.2129,1.0
200511,-0.315,1.0,150.556,73.15,1.0,252.016,1.0,1.1,1.0,81.848,1.0,1.003,0.0,2.619,0.959028,0.297095930093,0.997916666667,-1.71099861944,0.997916666667,136.134980995,0.997916666667,51.1376789352,0.997916666667,-9999,-9999,-9999,-9999,9.65795444954,0.997916666667,316.478268102,0.997916666667,361.197,1.0,1.26,1.705,4.011,-9999,-9999,1.0,1.0,1.0,-9999,-9999,43.648,-9999,1.0,-9999,-4.33715,1.0,13.4445,0.999306,0.738664,0.578684,32.8287,1.0,1.80367,0.850314,-0.211897,0.938889,0.0466862,-0.741473,-0.533301,-0.211897,0.988194,0.715972,0.938889,0.452889,0.522464,0.783034,1.46884,1.22408,1.0798,1.27569,1.52071,1.86318,1.35399,1.96845,2.8075,1.37853,0.659374,1.137,1.38762,1.35618,1.0
200512,-4.54,1.0,114.094,59.37,0.995968,230.321,1.0,1.039,1.0,81.392,1.0,1.178,0.0,2.011,0.963038,0.346950166155,0.977150537634,-22.7867287762,0.995295698925,103.702098723,1.0,46.2942928091,1.0,-9999,-9999,-9999,-9999,10.9103010081,1.0,300.030420098,0.999327956989,365.032,0.99664,-1.796,-1.458,0.632,-9999,-9999,1.0,1.0,1.0,-9999,-9999,41.18,-9999,1.0,-9999,-4.02929,1.0,11.8943,0.99664,0.653492,0.409514,16.0044,0.999328,0.87931,0.940409,0.665254,0.992608,0.0227075,0.480457,0.714078,0.755139,0.995296,0.988575,0.93078,0.717155,0.605609,0.964645,1.06495,0.160258,0.127865,0.176414,0.28223,1.37564,1.19754,1.34259,1.46842,0.35684,0.35684,0.42651,0.46153,1.45295,1.0
200601,-3.799,1.0,131.152,73.249,1.0,223.731,1.0,2.067,1.0,82.002,0.927419,0.558,0.0,1.319,1.0,0.280374842508,0.998655913978,-17.2310365443,0.999327956989,133.788774328,1.0,50.9631299731,1.0,-9999,-9999,-9999,-9999,11.3168319355,1.0,301.48388172,1.0,365.242,1.0,-2.503,-2.109,-0.071,-9999,-9999,1.0,1.0,1.0,-9999,-9999,34.327,-9999,1.0,-9999,-3.96007,1.0,6.53975,1.0,0.981218,0.374667,33.988,1.0,5.09952,0.909641,0.574675,0.952285,0.0189565,0.335798,0.623999,0.767525,0.991935,0.945565,0.908602,0.797253,0.571143,1.45159,1.60522,0.356245,0.226622,0.798159,0.84618,0.773095,0.759395,0.818199,1.06026,0.352011,0.35322,0.383758,0.456882,1.04121,1.0
200602,-3.123,1.0,194.577,97.9,1.0,237.707,1.0,1.939,1.0,81.189,1.0,1.379,0.0,1.69,0.52753,0.360990599099,0.527529761905,13.2061426854,0.998511904762,180.164255283,1.0,73.8796697173,1.0,-9999,-9999,-9999,-9999,16.0386989048,0.999255952381,304.894798363,1.0,365.504,0.888393,-1.888,-1.581,-0.151,-9999,-9999,1.0,1.0,1.0,-9999,-9999,31.032,-9999,1.0,-9999,-2.87162,1.0,6.05505,0.888393,0.908494,0.334458,58.2581,0.891369,8.74099,1.27131,0.633041,0.838542,0.0308204,0.263556,0.411387,0.555996,0.879464,0.608631,0.649554,1.07402,0.841603,1.24758,1.5697,0.699335,0.565615,0.690656,1.05424,0.778493,0.562687,0.83039,1.63908,0.467315,0.432227,0.497927,0.850701,1.03567,1.0
200603,-2.71,1.0,286.295,147.544,1.0,250.731,1.0,1.205,1.0,81.129,1.0,1.631,0.0,1.818,0.946909,0.379097614943,0.935483870968,69.3739165817,0.998655913978,272.927756964,0.998655913978,121.418904032,1.0,-9999,-9999,-9999,-9999,19.5715987567,1.0,308.16553293,1.0,365.252,0.999328,-1.132,-0.967,-0.135,-9999,-9999,1.0,1.0,1.0,-9999,-9999,36.352,-9999,1.0,-9999,-1.2283,1.0,22.4699,1.0,17.3711,0.755594,69.6927,1.0,53.8784,1.3903,-0.307233,0.926747,0.0422917,-0.638232,-0.366864,-0.255007,0.987903,0.532258,0.557124,2.03814,0.947154,1.32701,1.50633,2.79552,1.54014,1.5854,1.84393,1.20943,0.826984,1.14098,2.63611,0.99225,1.07867,1.45507,1.8813,1.02887,1.0
200604,3.095,1.0,381.712,181.323,0.990278,279.748,1.0,1.743,1.0,81.749,1.0,2.382,0.0,1.634,0.629167,0.315664709619,0.620138888889,109.491197443,0.998611111111,338.643100619,0.998611111111,164.884525417,1.0,-9999,-9999,-9999,-9999,18.5000683958,1.0,333.378071528,1.0,381.001,0.938194,1.297,1.05,0.24,-9999,-9999,1.0,1.0,1.0,-9999,-9999,48.983,-9999,1.0,-9999,2.8514,1.0,56.4571,0.9375,45.6485,1.24549,74.1701,0.9375,59.9704,1.28028,-3.0413,0.861806,0.0953973,-2.87757,-2.81498,-1.99876,0.911111,0.913194,0.632639,0.793404,0.521094,0.88771,1.73365,3.65313,3.37758,3.57693,3.75399,1.34715,0.836061,1.40139,3.35878,3.06174,3.07309,3.2886,3.95509,1.00739,1.0
200605,7.206,1.0,453.411,201.889,1.0,303.111,1.0,2.669,1.0,82.279,0.999328,3.171,0.0,1.853,1.0,0.40423891129,1.0,138.219337668,1.0,379.89063172,0.997983870968,202.480435677,0.997983870968,-9999,-9999,-9999,-9999,14.9363343441,0.997983870968,350.941170699,1.0,378.17,1.0,5.377,5.03,2.875,-9999,-9999,0.998656,0.998656,0.998656,-9999,-9999,44.979,-9999,1.0,-9999,3.37709,1.0,91.0169,1.0,68.8825,1.64052,87.7781,1.0,66.4313,1.28308,-5.05342,0.986559,0.104228,-5.07966,-4.97,-4.91789,0.985215,0.988575,0.99328,2.34459,2.30984,2.42735,2.59298,7.49078,7.24232,7.49078,7.66346,1.77203,1.41039,1.91255,3.2941,6.57214,6.35442,6.76633,7.95428,0.972427,1.0
200606,11.741,1.0,485.463,274.079,1.0,305.32,1.0,5.15,1.0,82.789,1.0,2.8,0.0,2.146,1.0,0.476300152778,1.0,182.606597486,1.0,514.902746181,1.0,199.631526806,1.0,-9999,-9999,-9999,-9999,21.2185353958,1.0,375.039132639,1.0,370.711,1.0,9.535,9.218,7.276,-9999,-9999,1.0,1.0,1.0,-9999,-9999,34.398,-9999,1.0,-9999,3.45773,1.0,107.786,1.0,84.3413,1.77362,121.162,1.0,94.8076,1.60559,-4.95851,0.988889,0.100938,-5.08482,-4.90918,-4.86171,0.95625,0.985417,0.997917,3.21015,2.93531,3.41907,4.30174,8.02889,7.82734,8.35101,9.34821,2.92017,2.10559,2.61062,2.92017,7.49704,6.91522,7.33355,7.47842,0.93827,1.0
200607,15.765,1.0,470.071,272.072,1.0,331.117,1.0,5.901,1.0,83.046,1.0,3.421,0.0,1.482,1.0,0.319241700269,1.0,182.970386754,1.0,517.215054435,1.0,178.266282124,1.0,-9999,-9999,-9999,-9999,20.0078011425,1.0,399.666913306,1.0,366.665,0.866263,13.383,13.202,11.26,-9999,-9999,1.0,1.0,1.0,-9999,-9999,36.299,-9999,1.0,-9999,3.43051,1.0,124.649,0.843414,96.2026,2.33856,95.2712,0.999328,73.5293,1.36669,-2.95787,0.759409,0.0899558,-3.57378,-2.95787,-2.06947,0.811156,0.759409,0.725806,3.93537,2.99951,5.49992,6.12806,7.46044,6.58731,7.78948,8.26466,3.45093,3.60872,3.9909,4.9785,7.36238,7.09471,7.39909,7.86306,0.906885,1.0
200608,9.629,1.0,411.129,190.298,0.997312,313.946,1.0,2.618,1.0,82.103,1.0,5.047,0.0,2.132,0.99664,0.441526053847,0.996639784946,124.96994613,0.999327956989,359.162398858,1.0,166.339526815,1.0,-9999,-9999,-9999,-9999,14.2337120094,1.0,364.634757392,1.0,355.3,0.843414,8.962,9.225,9.605,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.437,-9999,1.0,-9999,-0.113367,1.0,91.4259,0.836022,72.6728,1.76695,64.9374,0.997984,51.6176,1.22476,-3.89092,0.818548,0.0867729,-4.18187,-3.86574,-3.58788,0.826613,0.747312,0.786962,2.54999,1.91398,3.14137,3.83967,7.04344,6.09585,7.04344,7.39053,3.47164,3.4686,3.83097,4.36797,7.02051,7.17584,7.43936,7.64097,0.942495,1.0
200609,12.164,1.0,324.489,186.028,1.0,309.192,1.0,3.837,1.0,82.624,1.0,1.761,0.0,1.371,0.998611,0.290288514191,0.998611111111,101.065318528,1.0,360.980096597,1.0,120.187889306,1.0,-9999,-9999,-9999,-9999,14.1758572014,1.0,379.24780625,1.0,362.083,0.361111,10.124,10.141,9.757,-9999,-9999,1.0,1.0,1.0,-9999,-9999,38.703,-9999,1.0,-9999,0.90967,1.0,68.8397,0.353472,54.7194,1.60486,81.7341,1.0,64.9689,1.32241,-1.99621,0.276389,0.123743,-2.79042,-2.45868,-2.14203,0.351389,0.195833,0.309028,3.28269,2.06763,3.56918,4.0421,5.54783,5.04692,5.60896,6.32036,2.20592,1.99748,2.32863,3.2607,5.33463,4.3135,5.08953,5.48634,0.932976,1.0
200610,7.567,1.0,229.006,102.228,0.99328,298.319,1.0,2.11,1.0,82.456,0.567876,1.879,0.0,1.466,0.666667,0.256372842601,0.650537634409,37.2595095027,1.0,192.637268212,1.0,74.610840793,1.0,-9999,-9999,-9999,-9999,8.7993634543,1.0,355.01900336,1.0,372.59,0.461022,6.654,6.906,7.679,-9999,-9999,1.0,1.0,1.0,-9999,-9999,41.632,-9999,0.513441,-9999,-1.12096,1.0,22.7309,0.463038,9.14681,0.357413,46.3277,0.90121,18.6421,0.850409,-1.31368,0.405242,0.0849238,-2.05232,-1.04643,-0.988575,0.436828,0.340054,0.33871,1.61303,0.995613,1.81459,1.90358,3.25408,2.86126,2.93652,3.04418,0.667287,0.765329,1.09689,1.80869,2.8173,1.65138,2.55591,2.8173,0.961571,1.0
200611,3.115,1.0,150.556,72.287,0.998611,260.667,1.0,2.857,1.0,82.678,0.997917,0.547,0.0,1.587,0.773611,0.277547394455,0.765277777778,-7.48945031944,1.0,132.37119375,1.0,50.7822167361,1.0,-9999,-9999,-9999,-9999,8.27801675694,1.0,331.581263889,1.0,399.804,0.931944,2.21,2.618,4.466,-9999,-9999,1.0,1.0,1.0,-9999,-9999,43.295,-9999,0.0,-9999,-2.72309,1.0,4.44329,0.934028,1.05499,0.17186,28.1244,0.953472,6.67769,1.03705,-0.247024,0.867361,0.0282876,-0.586833,-0.127759,0.231392,0.940972,0.855556,0.806944,1.13635,0.888866,1.21627,1.3301,1.50135,1.10826,1.36556,1.45738,1.02685,1.12787,1.41106,2.64602,1.50173,1.45425,1.52692,1.6061,0.999499,1.0
200612,1.529,1.0,114.094,53.177,0.149194,249.708,0.147849,2.76,1.0,82.55,1.0,1.557,0.0,1.48,0.969086,0.290105986111,0.965053763441,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,387.592,0.971774,-0.193,0.441,1.985,-9999,-9999,0.147849,0.147849,0.147849,-9999,-9999,39.604,-9999,0.0,-9999,-2.83983,0.147849,4.36739,0.966398,0.214221,0.222342,14.9422,0.97043,0.732917,0.673305,0.496805,0.385081,0.0152522,0.13,0.550532,0.637838,0.635753,0.363575,0.180108,0.676052,0.534387,0.886763,1.07683,0.320959,0.380527,0.400344,0.412398,0.784109,0.896761,1.56846,2.84986,0.849683,0.809287,1.36429,1.83781,1.02059,1.0
200701,-0.933,1.0,131.152,60.562,0.956989,255.306,0.961022,1.672,1.0,81.994,0.550403,1.222,0.0,1.595,1.0,0.324229210432,0.977822580645,-16.2540322485,0.762096774194,112.144744181,0.935483870968,42.1259299569,0.935483870968,-9999,-9999,-9999,-9999,11.013579454,0.935483870968,321.046171695,0.935483870968,387.541,1.0,-0.555,-0.149,0.545,-9999,-9999,0.961022,0.961022,0.961022,-9999,-9999,44.708,-9999,0.0,-9999,-2.0756,0.961022,7.26472,0.995968,2.51592,0.287645,16.1655,0.995968,5.59844,1.04343,0.344959,0.977823,0.0110961,0.229367,0.350152,0.377161,0.991935,0.973118,0.946909,0.451701,0.384758,0.491389,0.524637,0.16812,0.133317,0.147522,0.154398,0.48256,0.41477,0.471511,0.537636,0.202565,0.200991,0.210773,0.222178,0.416038,1.0
200702,-0.891,1.0,194.577,102.524,0.995536,252.697,1.0,1.726,1.0,81.507,0.411458,0.811,0.0,1.656,0.819196,0.34557021989,0.807291666667,22.283900974,0.997767857143,182.99900575,0.998511904762,75.2004340774,1.0,-9999,-9999,-9999,-9999,13.0939757143,1.0,318.340305804,1.0,373.303,0.949405,-1.036,-0.641,-0.041,-9999,-9999,1.0,1.0,1.0,-9999,-9999,49.184,-9999,0.0,-9999,-1.65761,1.0,9.77884,0.948661,3.38662,0.492222,46.766,1.0,16.196,1.00018,0.181256,0.791667,0.026286,0.173495,0.24917,0.330462,0.421131,0.639137,0.901042,0.0388694,0.238679,0.267895,0.288996,-0.0965495,-0.0856563,-0.0266502,0.0283618,0.408492,0.437204,0.503893,0.594984,0.100184,0.0911019,0.108105,0.170441,0.376851,1.0
200703,0.235,1.0,286.295,148.938,1.0,252.837,1.0,2.405,1.0,81.607,0.997312,1.945,0.0,1.656,0.920027,0.441683441915,0.89314516129,61.1279577784,0.998655913978,272.505570094,1.0,117.316420027,1.0,-9999,-9999,-9999,-9999,17.4892349664,1.0,322.058518145,1.0,377.53,1.0,-0.105,0.123,0.553,-9999,-9999,1.0,1.0,1.0,-9999,-9999,49.064,-9999,0.0,-9999,-1.45176,1.0,30.1316,1.0,20.6756,0.85593,61.4963,1.0,42.1974,1.15806,-0.276642,0.990591,0.032779,-0.463044,-0.292349,-0.211663,0.997984,0.956989,0.977823,0.710552,0.624579,0.786122,0.840942,1.06676,1.04625,1.06534,1.0844,1.36417,0.858417,1.07257,1.31312,1.34245,0.802149,1.07798,1.27104,0.44003,1.0
200704,7.279,1.0,381.712,234.804,0.997917,279.279,1.0,3.967,1.0,82.402,0.994444,1.172,0.0,1.296,1.0,0.289464520833,1.0,137.742271069,1.0,439.341634653,1.0,159.586481042,0.988888888889,-9999,-9999,-9999,-9999,19.5408299444,1.0,355.897684722,1.0,368.438,1.0,5.043,4.633,4.281,-9999,-9999,1.0,1.0,1.0,-9999,-9999,48.002,-9999,0.678472,-9999,2.3042,1.0,71.8707,1.0,54.8543,1.30049,105.582,1.0,80.5838,1.24715,-3.41386,0.919444,0.0826504,-3.6701,-3.61752,-3.40379,0.723611,0.986111,0.770139,1.84437,1.63222,1.93557,1.9796,5.59592,5.25905,5.36839,5.48175,3.32049,2.10573,2.66441,2.9233,6.4074,5.41643,5.89223,6.27522,0.977271,1.0
200705,8.471,1.0,453.411,213.774,1.0,306.962,1.0,3.389,1.0,82.012,0.360215,3.495,0.0,1.746,0.77957,0.400042074688,0.769489247312,146.447271411,1.0,406.789643401,1.0,-9999,-9999,-9999,-9999,-9999,-9999,15.8729796371,1.0,357.766600806,1.0,375.259,0.989919,7.27,7.065,6.792,-9999,-9999,1.0,1.0,1.0,-9999,-9999,40.123,-9999,0.357527,-9999,1.73377,1.0,90.5446,0.988575,74.7054,1.42772,84.0313,0.997984,69.3315,1.29015,-4.0647,0.866935,0.0918009,-4.16572,-4.06464,-3.71246,0.929435,0.852823,0.84207,2.72362,2.27613,2.87637,3.25946,6.9615,6.43747,6.82322,6.96324,2.38386,2.49666,2.88314,4.06157,6.22891,6.21688,6.82195,7.5631,1.33085,1.0
200706,11.622,1.0,485.463,231.869,1.0,329.778,0.999306,2.638,1.0,82.301,1.0,4.883,0.0,1.519,0.999306,0.368211354167,1.0,169.320446206,0.997916666667,446.328060969,0.998611111111,-9999,-9999,-9999,-9999,-9999,-9999,16.7262242222,1.0,374.256573611,1.0,370.428,0.997222,10.625,10.366,9.906,-9999,-9999,1.0,1.0,1.0,-9999,-9999,39.089,-9999,1.0,-9999,2.31155,1.0,113.23,0.996528,95.5595,1.84983,85.1934,1.0,71.8982,1.36532,-3.65161,0.955556,0.0983169,-3.71098,-3.65161,-3.53964,0.867361,0.955556,0.961111,3.10143,3.05311,3.20106,3.65041,6.8445,6.67601,6.84105,7.18588,4.62271,4.3676,4.95189,5.76828,7.78371,7.53598,7.75156,8.37213,2.06082,1.0
200707,13.383,1.0,470.071,271.559,1.0,310.263,1.0,5.949,1.0,82.509,0.978495,3.383,0.0,1.81,0.999328,0.409020638441,1.0,176.696116044,0.97311827957,525.290256882,1.0,-9999,-9999,-9999,-9999,-9999,-9999,20.0707584207,1.0,384.650013441,0.973790322581,366.611,0.999328,11.665,11.327,11.068,-9999,-9999,1.0,1.0,1.0,-9999,-9999,34.2,-9999,1.0,-9999,1.54682,1.0,133.531,0.997312,96.5269,1.90687,107.086,0.997984,77.4103,1.4498,-3.43813,0.959005,0.082624,-3.39206,-3.35316,-3.04862,0.983199,0.986559,0.869624,3.22366,2.92188,3.59497,4.73791,6.74913,6.29519,7.0003,7.74427,3.91977,3.92895,4.02873,4.42238,6.69572,6.78479,6.94002,7.26365,2.51422,1.0
200708,11.587,1.0,411.129,202.536,1.0,321.275,1.0,3.028,1.0,82.447,0.997984,5.418,0.0,1.526,0.988575,0.347480465242,0.993951612903,131.083323253,1.0,396.064563602,1.0,-9999,-9999,11.9622247807,0.602150537634,82.8046783565,0.58064516129,14.6665646573,1.0,377.599663306,1.0,365.644,0.99664,10.773,10.794,10.804,-9999,-9999,1.0,1.0,1.0,-9999,-9999,39.458,-9999,1.0,-9999,0.547318,1.0,115.127,0.99664,82.65,1.84086,66.4968,1.0,47.7382,1.26418,-2.4844,0.863575,0.094213,-3.24808,-3.15612,-2.8976,0.948925,0.980511,0.888441,3.0913,2.20181,3.54206,3.70091,6.18809,5.4102,6.32719,6.82116,3.28515,2.93629,3.23747,3.8809,6.22288,5.93169,6.27473,6.83166,2.08603,1.0
200709,7.312,1.0,324.489,184.948,1.0,288.427,1.0,2.635,1.0,82.42,1.0,2.357,0.0,2.016,0.923611,0.40676874813,0.908333333333,103.637895437,1.0,344.607068104,1.0,-9999,-9999,12.9617138889,1.0,48.7647888171,0.994444444444,14.1903483264,1.0,354.933422222,1.0,372.048,0.91875,6.957,7.249,7.777,-9999,-9999,1.0,1.0,1.0,-9999,-9999,35.626,-9999,1.0,-9999,-1.40277,1.0,82.6001,0.989583,53.339,1.51884,79.1726,0.997222,51.1256,1.35154,-2.34161,0.761806,0.0930905,-2.74076,-2.51533,-2.38667,0.599306,0.886111,0.680556,2.21943,1.93469,2.29767,2.84421,4.61241,4.34745,4.76919,5.49887,1.74784,2.0671,2.45483,3.13612,4.56692,4.63018,4.84116,5.21279,1.23636,1.0
200710,4.78,1.0,229.006,130.915,1.0,270.85,1.0,2.233,1.0,82.447,1.0,0.609,0.0,1.459,0.998656,0.29993358156,0.999327956989,41.7400815838,0.994623655914,245.389032446,1.0,-9999,-9999,10.6510284946,1.0,38.3564791667,1.0,11.3206638844,1.0,344.902315188,1.0,373.625,0.642473,4.744,5.06,5.664,-9999,-9999,1.0,1.0,1.0,-9999,-9999,32.191,-9999,1.0,-9999,-1.87942,1.0,50.8686,0.933468,16.8472,1.0422,60.2879,1.0,19.9668,1.14217,-0.973156,0.52957,0.0660793,-1.55176,-1.48273,-1.3527,0.5,0.405242,0.530242,1.48557,1.23449,1.77847,2.2485,2.89845,2.73215,2.94822,3.75305,1.20526,2.04082,2.60412,3.29464,2.72855,2.81015,3.05068,3.3958,0.938198,1.0
200711,-1.409,1.0,150.556,81.552,1.0,246.237,1.0,1.83,1.0,81.779,1.0,1.21,0.0,1.748,0.998611,0.369328729167,1.0,-0.727125990544,0.997916666667,154.2826125,1.0,58.3748375,1.0,10.6254475694,1.0,26.0543650694,1.0,10.0803207014,1.0,316.559757639,1.0,383.817,1.0,-0.497,0.205,1.301,-9999,-9999,1.0,1.0,1.0,-9999,-9999,35.653,-9999,1.0,-9999,-3.33456,1.0,26.5172,1.0,1.14444,0.970004,35.5103,1.0,1.53256,1.20466,0.376094,0.968056,0.0354038,0.160857,0.361366,0.386037,0.995833,0.934028,0.911111,1.16316,0.976845,1.47098,1.95692,0.94565,0.823648,1.09489,1.56132,1.14759,1.03525,1.84555,1.99983,0.888082,0.816397,1.17627,1.31215,0.442256,1.0
200712,-2.535,1.0,114.094,67.531,1.0,224.539,1.0,2.162,1.0,82.084,1.0,0.497,0.0,1.689,0.899194,0.362700558036,0.891129032258,-30.756278797,1.0,124.557213246,1.0,46.8241928146,0.899193548387,9.6125515457,1.0,19.9016862564,0.899193548387,9.85408223118,1.0,311.642461022,1.0,382.962,0.994624,-2.298,-1.609,-0.481,-9999,-9999,1.0,1.0,1.0,-9999,-9999,41.269,-9999,1.0,-9999,-3.91738,1.0,8.55861,0.994624,0.369375,0.489717,24.6163,0.995296,1.0624,0.898536,0.57104,0.942876,0.0277986,0.450503,0.610461,0.691287,0.990591,0.968414,0.751344,0.819586,0.656561,0.909057,0.958667,0.341623,0.201759,0.263385,0.28164,1.18754,0.276828,0.807728,1.1871,0.433802,0.157836,0.324085,0.373522,0.31997,1.0
