TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201309,15.416,1.0,313.005,136.225,1.0,354.423,1.0,4.186,1.0,99.852,1.0,3.087,1.0,2.089,0.984722,-9999,-9999,47.86091875,1.0,260.972161111,1.0,144.283561111,1.0,12.5587527778,1.0,61.4342220104,0.995833333333,31.8904902778,1.0,-9999,-9999,378.797,0.998611,16.221,15.978,15.979,16.058,16.091,-9999,-9999,-9999,-9999,0.975694,0.975694,0.975694,0.975694,0.975694,-9999,-9999,-9999,-9999,-9999,25.787,21.715,-9999,14.008,18.76,-9999,-9999,0.9625,0.9625,-9999,0.9625,0.9625,-9999,-0.345741,0.975694,41.2422,0.95625,33.997,0.38953,9.30216,0.945139,7.668,0.24679,0.156265,0.81875,0.0225604,0.0360301,0.149505,0.177744,0.869444,0.81875,0.808333,3.06387,2.94471,3.01985,3.14683,3.0186,2.83859,2.90908,2.99938,5.26404,4.87632,5.44355,5.96661,4.16545,4.04542,4.234,4.37425,-9999,-9999
201310,13.011,1.0,214.137,81.097,1.0,345.479,1.0,2.27,1.0,99.659,1.0,1.026,1.0,3.021,0.995968,-9999,-9999,16.2304016609,0.886424731183,156.300391801,1.0,103.750268481,1.0,7.29456494473,0.889784946237,47.7532869926,1.0,14.2821196854,0.889784946237,-9999,-9999,384.9,0.999328,12.919,13.03,13.212,15.525,13.739,-9999,-9999,-9999,-9999,0.997312,0.997312,0.997312,0.1875,0.997312,-9999,-9999,-9999,-9999,-9999,33.367,30.984,-9999,16.826,24.072,-9999,-9999,0.997312,0.997312,-9999,0.182796,0.997312,-9999,-1.9748,0.997312,25.5119,0.944892,10.5931,0.385896,-4.88037,0.939516,-2.02643,0.276862,1.06438,0.803763,0.0183135,0.927515,0.961662,1.04069,0.782258,0.824597,0.793011,3.05493,3.0063,3.03185,3.05126,1.96298,1.98828,2.03699,2.10139,3.53038,3.07146,3.21914,3.31077,3.55513,3.32148,3.42723,3.43579,-9999,-9999
201311,6.371,1.0,134.597,40.557,1.0,318.198,1.0,1.235,1.0,99.93,1.0,2.833,1.0,3.275,1.0,-9999,-9999,-3.23614812352,0.999305555556,73.7548486111,1.0,58.5117253472,1.0,2.64600138889,1.0,28.0979416528,1.0,6.87749131944,0.8,-9999,-9999,390.355,0.997917,6.373,6.64,6.955,9.512,8.164,-9999,-9999,-9999,-9999,1.0,1.0,1.0,0.0,1.0,-9999,-9999,-9999,-9999,-9999,38.181,35.96,-9999,26.551,28.773,-9999,-9999,1.0,1.0,-9999,0.0,1.0,-9999,-5.92157,1.0,16.3719,0.955556,14.9812,0.244734,-7.64325,0.953472,-6.994,0.222283,0.423471,0.815972,0.0116783,0.36472,0.413559,0.523193,0.839583,0.820139,0.808333,1.27262,1.21854,1.23839,1.2948,0.831789,0.794246,0.83729,0.856636,2.64877,1.45933,2.49362,2.60075,1.7496,1.44824,1.88542,2.01396,-9999,-9999
201312,5.328,1.0,98.2781,45.651,1.0,300.725,1.0,1.369,1.0,100.11,1.0,1.535,1.0,3.399,0.998656,-9999,-9999,-14.7102836022,1.0,77.3051915323,1.0,47.2880913978,1.0,2.68276814516,1.0,20.7059455074,1.0,8.2156012931,0.935483870968,-9999,-9999,390.327,0.956317,4.178,4.196,4.37,6.69,5.331,-9999,-9999,-9999,-9999,0.926747,0.926747,0.926747,0.206989,1.0,-9999,-9999,-9999,-9999,-9999,38.054,35.954,-9999,32.339,29.077,-9999,-9999,0.920027,0.920027,-9999,0.206989,1.0,-9999,-3.28884,1.0,9.51481,0.987231,13.4624,0.215962,-18.0454,0.982527,-25.5323,0.257379,0.394289,0.862903,0.0145414,0.279378,0.370035,0.442872,0.88172,0.864247,0.849462,1.69323,1.61733,1.68749,1.73373,1.32999,1.28441,1.31844,1.33825,0.905763,0.922207,1.03361,2.4134,1.30388,1.31694,1.3892,2.12978,-9999,-9999
201401,6.189,1.0,115.124,35.011,1.0,316.836,1.0,1.26,1.0,98.828,0.998656,1.48,0.998656,3.749,0.997312,-9999,-9999,-11.6120301903,0.997983870968,63.3604403156,0.997311827957,52.4151075415,0.998655913978,1.11614399252,0.998655913978,26.0564272293,0.998655913978,6.20835274758,0.966397849462,-9999,-9999,381.37,0.999328,5.167,5.191,5.23,6.447,-9999,-9999,-9999,-9999,-9999,0.563844,0.563844,0.563844,1.0,-9999,-9999,-9999,-9999,-9999,-9999,38.575,36.879,-9999,32.67,-9999,-9999,-9999,0.520161,0.520161,-9999,1.0,-9999,-9999,-2.14106,1.0,10.5623,0.986559,11.9133,0.200639,-19.8151,0.983199,-22.3495,0.315522,0.422165,0.910618,0.0154159,0.184322,0.30131,0.427598,0.941532,0.913978,0.90457,1.54946,1.45886,1.5048,1.55796,1.27096,1.13008,1.19246,1.27096,2.15845,2.04254,2.22597,2.26157,1.61755,1.61597,1.63731,1.64959,-9999,-9999
201402,6.567,1.0,178.793,74.458,1.0,299.646,1.0,1.967,1.0,98.735,1.0,2.164,1.0,4.336,1.0,-9999,-9999,-0.479675896023,0.999255952381,133.371168155,1.0,84.8573110119,1.0,3.07564434524,1.0,41.3996847656,1.0,14.33228125,1.0,-9999,-9999,378.384,1.0,5.475,5.492,5.562,6.075,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,38.446,36.915,-9999,33.361,-9999,-9999,-9999,1.0,1.0,-9999,1.0,-9999,-9999,-0.666331,1.0,19.372,0.950149,33.5864,0.234251,-19.5039,0.957589,-33.815,0.408729,-0.889529,0.848958,0.0207309,-0.928003,-0.90419,-0.888108,0.87128,0.863095,0.848958,1.8276,1.82096,1.84035,1.85695,2.74754,2.73525,2.74575,2.75332,2.19687,2.14197,2.26666,2.29872,2.93023,2.95613,2.95938,2.96654,-9999,-9999
201403,8.348,1.0,272.873,153.308,1.0,298.722,1.0,3.527,1.0,99.845,1.0,0.568,1.0,2.376,0.998656,-9999,-9999,51.8579482527,1.0,274.128863239,1.0,141.830964718,1.0,8.340300183,0.50873655914,61.4641824899,1.0,31.2484509409,1.0,-9999,-9999,389.994,0.99664,7.662,7.638,7.587,8.051,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,32.032,33.131,-9999,31.037,-9999,-9999,-9999,1.0,1.0,-9999,1.0,-9999,-9999,1.44443,1.0,38.6866,0.949597,55.219,0.291037,-4.56105,0.947581,-6.51017,0.414149,-3.11348,0.815188,0.0266273,-3.11348,-3.08835,-3.08104,0.815188,0.820565,0.84879,2.83861,2.79864,2.81994,2.9466,5.92158,5.887,5.9223,6.04612,2.5135,2.34634,2.42804,2.92837,5.51034,5.42291,5.47121,5.83675,-9999,-9999
201404,10.963,1.0,372.863,185.547,1.0,322.574,1.0,3.654,1.0,99.698,1.0,1.06,1.0,2.034,1.0,-9999,-9999,82.3481552009,0.999305555556,344.410681944,1.0,191.206326042,1.0,-9999,-9999,85.6996505382,1.0,40.4205430556,1.0,-9999,-9999,384.392,0.999306,10.886,10.892,10.754,10.739,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,22.08,24.067,-9999,23.334,-9999,-9999,-9999,1.0,1.0,-9999,1.0,-9999,-9999,1.77994,1.0,53.1059,0.927778,76.5806,0.354381,-1.14398,0.928472,-1.64966,0.362612,-6.90623,0.841667,0.0610745,-6.88571,-6.86216,-6.72204,0.840278,0.790972,0.852778,4.21824,4.10328,4.14562,4.31241,10.965,10.8015,11.016,11.1715,4.07561,3.85326,3.90026,4.06825,11.2897,11.1778,11.2991,11.3345,-9999,-9999
201405,12.436,1.0,449.579,209.214,1.0,334.255,1.0,3.449,1.0,99.866,1.0,2.742,1.0,2.324,0.99328,-9999,-9999,96.7494025109,0.999327956989,390.786084005,1.0,209.900813844,1.0,-9999,-9999,93.7319133938,1.0,42.799781729,0.999327956989,-9999,-9999,391.277,0.997984,12.353,12.383,12.276,12.16,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,27.976,28.452,-9999,20.939,-9999,-9999,-9999,0.998656,0.998656,-9999,0.998656,-9999,-9999,1.95917,1.0,68.6616,0.979167,90.7686,0.467255,2.89832,0.979167,3.83149,0.442155,-7.48159,0.950269,0.0621157,-7.4886,-7.47763,-7.46912,0.950269,0.950269,0.950269,5.21028,5.12141,5.21671,5.21959,12.6872,12.6162,12.6872,12.6994,5.43182,5.41355,5.43445,5.49975,12.1802,12.0404,12.1825,12.3953,-9999,-9999
201406,16.313,1.0,484.474,262.033,1.0,347.014,1.0,5.455,1.0,100.116,1.0,2.353,1.0,1.847,0.988889,-9999,-9999,139.788163446,0.999305555556,489.885401736,1.0,235.548021875,1.0,17.580356983,0.997916666667,103.081876799,1.0,47.2280548611,1.0,-9999,-9999,388.176,0.994444,16.475,16.383,16.18,15.7,-9999,-9999,-9999,-9999,-9999,0.995833,0.995833,0.995833,1.0,-9999,-9999,-9999,-9999,-9999,-9999,21.434,23.297,-9999,21.484,-9999,-9999,-9999,0.990972,0.990972,-9999,1.0,-9999,-9999,3.43378,1.0,78.6888,0.976389,109.68,0.368706,19.2107,0.975,26.7767,0.489452,-3.4361,0.891667,0.0405222,-3.44797,-3.4365,-3.42639,0.852083,0.928472,0.932639,5.67054,5.28653,5.32101,5.44393,8.71366,8.71844,8.73514,8.85778,4.6153,4.40437,4.52342,4.58052,7.85449,7.7541,7.77255,7.85811,-9999,-9999
201407,19.13,1.0,467.889,207.791,1.0,372.874,1.0,7.086,1.0,99.799,1.0,2.065,1.0,1.799,0.987231,-9999,-9999,-9999,-9999,397.120529234,1.0,229.311358199,1.0,-9999,-9999,99.932321754,1.0,-9999,-9999,-9999,-9999,373.826,0.995296,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.7586,0.395833,37.0065,0.965054,51.5814,0.347952,51.9863,0.961022,72.461,0.519278,3.26367,0.905242,0.0191367,3.21849,3.24633,3.34255,0.909274,0.908602,0.877688,3.52783,3.56363,3.70274,3.71919,0.447659,0.232575,0.444037,0.48311,3.01943,3.11564,3.31621,3.51448,0.26258,0.248564,0.26163,0.315806,-9999,-9999
201408,16.355,1.0,404.554,183.872,1.0,357.8,1.0,4.843,1.0,99.705,1.0,2.723,1.0,2.359,0.975134,-9999,-9999,-9999,-9999,358.548359543,1.0,216.191016801,1.0,-9999,-9999,96.0227570488,0.990591397849,-9999,-9999,-9999,-9999,374.714,0.994624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.271512,0.0,35.0188,0.786962,34.3276,0.358838,38.8632,0.784274,38.0962,0.429246,2.10618,0.491263,0.0266836,2.06731,2.11848,2.15348,0.455645,0.500672,0.620968,2.30872,1.98505,2.56135,2.66163,0.450826,-0.0747415,0.450826,0.506354,1.95088,1.65822,1.78622,2.01447,0.792488,0.487201,0.610842,0.69152,-9999,-9999
201409,16.479,1.0,313.005,173.682,0.999306,345.114,1.0,5.148,1.0,100.067,1.0,0.6,1.0,1.761,0.98125,-9999,-9999,-9999,-9999,335.144519444,1.0,168.653842361,1.0,-9999,-9999,69.3607543438,1.0,-9999,-9999,-9999,-9999,389.129,0.986111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.97198,0.0,22.8116,0.801389,17.2618,0.281187,36.9797,0.802778,27.983,0.215203,2.45497,0.206944,-9999,2.29486,2.4242,2.45554,0.234722,0.202083,0.206944,2.73095,2.24419,2.43077,2.85731,0.493047,-0.08076,0.0856051,0.403314,2.19803,1.90557,1.9602,2.13804,0.636867,0.214568,0.446573,0.52488,-9999,-9999
201410,13.346,1.0,214.137,91.634,1.0,343.89,1.0,2.75,1.0,99.613,1.0,1.561,1.0,2.599,0.989919,-9999,-9999,24.7888274708,0.999327956989,175.244489583,1.0,106.161127688,1.0,11.9358784722,0.83064516129,47.3864945262,1.0,13.1868057796,1.0,-9999,-9999,393.418,0.997984,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.782263,0.864247,18.6685,0.739247,11.5702,0.326837,1.5275,0.730511,0.946703,0.204213,1.56497,0.451613,0.0153646,1.47126,1.56497,1.63077,0.442876,0.451613,0.465726,2.39969,2.29253,2.31545,2.36258,0.75819,0.627342,0.793673,0.879848,1.77969,1.47293,1.59072,1.66918,0.270947,0.162957,0.201887,0.257183,-9999,-9999
201411,9.15,1.0,134.597,50.551,1.0,329.301,1.0,1.374,1.0,98.959,0.945139,1.84,1.0,2.759,0.990972,-9999,-9999,2.58764060284,0.998611111111,95.4276579861,1.0,64.2304541667,1.0,-9999,-9999,29.6015065278,1.0,6.88967394636,0.964583333333,-9999,-9999,399.961,0.990972,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.6841,0.95625,12.5217,0.253971,-9.81252,0.959722,-8.979,0.280874,0.464062,0.811806,0.0142589,0.462846,0.482564,0.530197,0.792361,0.783333,0.888194,1.22363,1.1942,1.20991,1.22363,0.716596,0.672304,0.720994,0.733174,1.24307,0.998393,1.07373,1.20437,0.109482,0.0757101,0.0869347,0.116381,-9999,-9999
201412,4.631,1.0,98.2781,27.637,1.0,315.537,1.0,0.907,1.0,100.606,0.903226,2.51,1.0,3.179,0.99664,-9999,-9999,-9.88612231183,1.0,47.2319116263,1.0,35.1692762097,1.0,2.56570564516,1.0,16.1179885013,1.0,3.98234811828,1.0,-9999,-9999,393.996,0.999328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,10.5246,0.965726,13.381,0.213058,-7.95624,0.957661,-10.1156,0.173675,0.505778,0.806452,0.008399,0.41487,0.46856,0.494575,0.806452,0.814516,0.849462,0.821187,0.729758,0.820897,0.953856,0.371152,0.302391,0.339296,0.376965,0.808047,0.622114,0.676896,0.794448,0.0329307,0.0290075,0.0305407,0.0345708,-9999,-9999
