TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200808,17.231,1.0,393.997,156.238,1.0,357.44,1.0,5.291,1.0,101.288,1.0,3.624,1.0,3.32,1.0,0.525817306159,0.965053763441,88.9039612932,0.999327956989,-9999,-9999,228.370282258,1.0,14.2746081989,1.0,402.761223118,1.0,370.03,0.997984,16.022,16.18,1.0,1.0,1.20211,3.0,43.1027,0.997984,63.3325,0.749543,16.7198,0.997984,24.5671,0.94134,-1.98609,0.992608,0.101836,-2.0268,-1.98583,-1.97058,0.994624,0.977823,0.977151,4.34996,4.25007,4.28221,4.34098,6.3351,6.26821,6.29829,6.31081,4.87473,4.96724,5.12767,5.23877,7.0199,6.93061,6.99116,7.06719,-9999,-9999
200809,13.554,1.0,296.512,130.368,1.0,325.596,1.0,4.072,1.0,101.837,1.0,1.907,0.775,3.405,1.0,0.442235402778,1.0,64.4767506944,1.0,-9999,-9999,178.409241667,0.833333333333,12.3978340278,1.0,382.372361111,1.0,372.806,1.0,14.442,14.208,1.0,1.0,-0.644972,3.0,21.9079,0.998611,33.7562,0.591392,20.3689,0.999306,31.3848,0.878339,-0.580531,0.997917,0.079618,-0.594626,-0.579762,-0.569036,0.997917,0.996528,0.997917,3.12915,3.07955,3.12646,3.1433,3.72953,3.66864,3.6993,3.71485,3.7489,3.71722,3.82427,3.8962,4.11685,3.98249,4.09554,4.11611,-9999,-9999
200810,10.069,1.0,194.462,76.686,1.0,316.65,1.0,2.415,1.0,101.608,1.0,2.492,1.0,3.261,1.0,0.432831217803,0.965053763441,29.6408634,0.998655913978,-9999,-9999,-9999,-9999,8.25981586022,1.0,363.812634409,1.0,383.532,1.0,12.22,11.841,1.0,1.0,-1.62523,3.0,15.563,0.998656,45.0793,0.349603,-4.56021,1.0,-13.209,0.942326,0.485653,0.998656,0.0676801,0.365648,0.453591,0.562682,0.997312,0.998656,0.999328,3.34886,3.30895,3.33189,3.36276,2.87085,2.81457,2.86979,2.89981,4.24981,3.98906,4.09567,4.29624,3.38005,3.35657,3.38146,3.41981,-9999,-9999
200811,6.931,1.0,115.289,31.829,1.0,317.402,1.0,1.498,1.0,101.373,1.0,1.751,1.0,3.675,1.0,0.520490956393,0.997222222222,5.25974236111,1.0,-9999,-9999,-9999,-9999,4.04521527778,1.0,348.307291667,1.0,389.107,1.0,9.026,8.615,1.0,1.0,-1.82276,3.0,3.48485,0.999306,4.9185,0.164053,-6.49518,0.999306,-9.16726,1.00553,1.62297,1.0,0.0677497,1.6373,1.65877,1.66918,1.0,1.0,1.0,2.58951,2.55089,2.57154,2.58652,0.906048,0.884436,0.918934,0.941724,3.11054,3.02198,3.13226,3.24161,1.19986,1.10431,1.13867,1.16599,-9999,-9999
200812,2.62,1.0,81.0562,27.623,1.0,289.53,1.0,0.916,1.0,101.879,1.0,1.046,1.0,3.006,1.0,0.406124404884,0.999327956989,-2.51075907973,0.999327956989,-9999,-9999,-9999,-9999,3.85521102151,1.0,327.37983871,1.0,386.645,1.0,6.535,5.86,1.0,1.0,-2.67306,3.0,0.765959,1.0,-0.0565174,0.0928248,-2.89604,1.0,0.213689,0.654444,1.01312,0.997312,0.0617105,0.997927,1.00771,1.02901,0.99664,0.997312,0.99664,1.27543,1.27543,1.2823,1.306,0.269367,0.26929,0.275648,0.283528,1.65666,1.64158,1.74621,1.80656,0.414127,0.382669,0.407066,0.422421,-9999,-9999
200901,0.646,1.0,97.8486,36.109,0.998656,278.981,1.0,1.136,1.0,101.437,1.0,1.689,1.0,3.435,1.0,0.509799181491,0.942204301075,3.72423705587,0.998655913978,-9999,-9999,-9999,-9999,5.64097983871,1.0,317.630174731,1.0,392.982,1.0,4.684,3.943,1.0,1.0,-2.86041,3.0,0.398242,0.999328,-0.0293849,0.11554,-2.96097,1.0,0.21848,0.972198,-0.160245,0.990591,0.0442923,-0.168985,-0.157722,-0.142756,0.987903,0.991263,0.989247,0.358098,0.353321,0.359513,0.474712,0.502114,0.517326,0.529463,0.587858,1.20854,1.20854,1.23219,1.46165,0.591156,0.501346,0.515143,0.603148,-9999,-9999
200902,3.374,1.0,161.401,41.98,1.0,301.695,1.0,1.121,1.0,101.493,1.0,1.978,1.0,3.02,1.0,0.427129902957,0.997767857143,14.2975825893,1.0,-9999,-9999,-9999,-9999,4.33324255952,1.0,330.959449405,1.0,383.54,1.0,5.007,4.693,1.0,1.0,-1.30358,3.0,1.93661,1.0,3.2362,0.131257,-1.36972,1.0,-2.28889,0.816809,1.32285,1.0,0.0632647,1.30253,1.31105,1.32909,1.0,1.0,1.0,1.64192,1.62898,1.64512,1.69367,0.342683,0.276703,0.342593,0.368884,3.32384,3.25799,3.29647,3.36315,1.19209,1.19209,1.20611,1.22274,-9999,-9999
200903,6.519,0.995968,257.747,113.333,0.995968,290.387,0.995968,2.707,0.995968,101.517,0.992608,2.102,0.992608,3.667,0.992608,0.547372833305,0.997983870968,51.5685338121,0.991935483871,-9999,-9999,-9999,-9999,10.062804422,0.992607526882,346.115127486,0.992607526882,379.632,0.96371,6.619,6.505,0.995968,0.995968,-0.47932,3.0,12.0071,0.961022,20.0647,0.283817,20.6167,0.964382,34.4518,0.985716,0.229203,0.93078,0.0584666,0.22656,0.231545,0.238535,0.929435,0.924059,0.930108,2.2072,2.17955,2.199,2.20625,1.96772,1.93657,1.96772,1.97396,2.31053,2.30202,2.31046,2.34671,2.28256,2.28256,2.28982,2.29503,-9999,-9999
200904,12.186,0.838889,362.625,175.307,0.840972,310.191,0.838889,5.222,0.838889,101.407,0.813889,1.31,0.815278,2.894,0.815278,0.410145201783,0.997222222222,99.309770353,0.811111111111,-9999,-9999,-9999,-9999,15.6863472325,0.813888888889,376.305391247,0.813888888889,380.139,1.0,9.316,9.685,0.838889,0.838889,1.46457,3.0,26.7009,0.840972,28.9196,0.421099,64.3269,0.838889,69.672,1.12615,-0.784062,0.83125,0.0697145,-0.797802,-0.767068,-0.717004,0.83125,0.829167,0.831944,3.25399,3.29566,3.37474,3.42036,4.09096,4.08969,4.1256,4.14272,3.30056,3.31945,3.41767,3.48776,4.23621,4.15578,4.18847,4.23236,-9999,-9999
200905,13.863,1.0,444.92,209.752,1.0,322.45,1.0,6.102,1.0,101.927,0.999328,2.194,1.0,3.46,1.0,0.524417294812,0.998655913978,122.838102151,1.0,-9999,-9999,-9999,-9999,17.789968414,1.0,385.781451613,1.0,370.866,1.0,11.425,11.817,1.0,1.0,1.65159,3.0,40.2548,0.999328,46.9329,0.567234,63.6317,1.0,74.1879,1.14184,-2.56924,0.995968,0.0767206,-2.61016,-2.59,-2.56924,0.991263,0.995296,0.995968,3.91119,3.93246,3.96305,4.01065,6.50555,6.53239,6.55139,6.57397,4.1858,4.1754,4.26801,4.31378,6.81242,6.80724,6.84677,6.86905,-9999,-9999
200906,15.423,0.997917,483.043,247.655,1.0,332.181,1.0,5.922,0.997917,101.706,0.773611,3.847,0.995833,2.923,0.824306,0.442501162074,0.886111111111,152.869741755,0.999305555556,-9999,-9999,-9999,-9999,20.931890396,0.999305555556,395.364132683,0.999305555556,364.809,0.999306,13.269,14.918,1.0,1.0,1.92689,3.0,59.2639,0.997222,69.4742,0.729095,68.5837,0.997917,80.3996,1.10298,-4.05356,0.997222,0.0810379,-4.05356,-4.03952,-4.01771,0.997222,0.997222,0.997222,4.25294,4.17491,4.22823,4.29511,8.25149,8.2163,8.25149,8.31592,5.00528,4.86587,4.96789,5.06122,8.90087,8.92345,8.97386,9.04134,-9999,-9999
200907,18.221,0.971102,465.1,210.31,0.975134,350.265,0.97379,7.341,0.971102,101.36,0.698925,2.724,0.962366,3.174,0.698253,0.527366687092,0.847446236559,144.578813029,0.95497311828,-9999,-9999,-9999,-9999,18.6544518593,0.956317204301,408.457786738,0.956317204301,366.004,0.971774,15.317,15.728,0.97379,0.97379,1.70044,3.0,58.8503,0.97043,81.0426,0.675864,41.8991,0.97043,57.6991,0.94587,-3.15269,0.969086,0.0841969,-3.20189,-3.17596,-3.15052,0.96707,0.969758,0.969758,5.36009,5.38108,5.41704,5.49101,8.70185,8.54978,8.5904,8.66262,5.27521,5.08596,5.11722,5.20333,8.69689,8.61584,8.62699,8.67408,-9999,-9999
200908,18.559,1.0,396.83,209.735,1.0,343.312,1.0,8.023,1.0,101.731,1.0,1.782,1.0,2.9,1.0,0.401077454771,0.979166666667,125.542553554,0.872311827957,-9999,-9999,-9999,-9999,18.3381505376,1.0,410.539516129,1.0,360.937,1.0,16.015,16.345,1.0,1.0,1.02334,3.0,60.0762,1.0,63.5043,0.71716,53.2828,1.0,56.3232,0.944177,-2.63517,0.984543,0.0915358,-2.7709,-2.71923,-2.67227,0.981855,0.995296,0.995296,5.895,5.76362,5.895,5.95277,8.64604,8.46816,8.64519,8.69257,6.37687,6.10835,6.24058,6.40294,9.12798,9.03671,9.12028,9.19294,-9999,-9999
200909,15.259,1.0,299.926,134.335,1.0,334.922,1.0,4.602,1.0,102.152,1.0,0.599,1.0,3.23,1.0,0.450824203776,0.974305555556,71.1107348834,0.939583333333,-9999,-9999,-9999,-9999,12.2559083333,1.0,392.114583333,1.0,353.732,1.0,14.564,14.672,1.0,1.0,0.0811312,3.0,30.2992,0.999306,35.9524,0.512224,26.2154,1.0,31.1065,0.987637,-1.47656,0.988194,0.0665303,-1.5362,-1.49575,-1.46754,0.984722,0.986111,0.988889,4.13203,4.09897,4.12878,4.16238,5.60518,5.58758,5.61513,5.63224,5.3013,5.17299,5.26572,5.30628,6.39141,6.38331,6.40775,6.43369,-9999,-9999
200910,10.784,1.0,197.595,77.499,1.0,320.294,1.0,2.542,1.0,101.75,1.0,2.68,1.0,3.195,1.0,0.404946307412,0.98252688172,31.258464885,0.987231182796,-9999,-9999,-9999,-9999,7.7228844086,1.0,368.061626344,1.0,365.553,1.0,12.48,12.066,1.0,1.0,-0.813177,3.0,12.9984,0.938844,30.1573,0.363822,1.53154,0.999328,3.55329,0.860844,0.815589,0.914651,0.0609339,0.74083,0.753744,0.767184,0.913306,0.913306,0.90793,3.68209,3.64847,3.67455,3.69466,2.93052,2.89192,2.92937,2.93731,3.16178,3.17212,3.34676,3.39412,2.94504,2.81383,2.94413,2.95653,-9999,-9999
200911,9.357,1.0,117.252,32.127,0.557639,321.118,0.55625,1.999,1.0,100.559,1.0,4.978,1.0,4.584,0.998611,0.70631646991,0.989583333333,0.634176388889,1.0,-9999,-9999,-9999,-9999,4.34433723958,0.533333333333,358.7265625,0.533333333333,368.492,1.0,10.985,10.598,1.0,1.0,-1.13939,3.0,2.04756,0.988889,-0.513993,0.187082,-9.52533,0.9875,2.39112,0.973161,2.40355,0.994444,0.053179,2.39939,2.40532,2.41642,0.975694,0.992361,0.997917,3.34783,3.33169,3.3458,3.35798,0.939906,0.932544,0.93958,0.941773,4.66787,4.7015,4.72204,4.7393,1.44211,1.43915,1.44719,1.45709,-9999,-9999
200912,2.232,1.0,81.3706,19.397,0.0100806,293.475,0.0094086,0.68,1.0,100.751,0.998656,2.914,0.998656,3.562,0.998656,0.500979680496,0.971774193548,-4.00087237027,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,372.815,1.0,7.613,6.76,1.0,1.0,-3.07708,3.0,0.377075,0.998656,0.0287212,0.0755229,-12.9687,0.995968,-0.987804,1.08033,2.16574,0.889113,0.122414,2.12271,2.15178,2.17024,0.88172,0.896505,0.784274,2.45734,2.45712,2.46353,2.49287,0.334619,0.310859,0.317525,0.332715,4.02587,3.9827,4.08614,4.12316,0.975003,0.975003,0.978468,0.983956,-9999,-9999
201001,-0.275,1.0,97.8486,31.645,1.0,284.221,0.999328,0.51,1.0,101.56,0.999328,1.238,0.999328,2.879,0.999328,0.422147224485,0.987231182796,3.75459411462,0.999327956989,-9999,-9999,-9999,-9999,3.87379807692,0.838709677419,316.787900641,0.838709677419,364.213,1.0,5.01,4.236,1.0,1.0,-2.76012,3.0,1.19735,1.0,1.9021,0.0914931,2.89592,1.0,4.60043,0.715129,1.5822,1.0,0.10084,1.58276,1.59651,1.63084,1.0,1.0,1.0,2.01139,2.00824,2.0119,2.0557,0.428351,0.411076,0.422272,0.427046,2.14434,2.03425,2.13832,2.17578,0.61207,0.608092,0.625771,0.651345,-9999,-9999
201002,1.782,1.0,161.401,40.129,1.0,296.462,1.0,0.879,1.0,100.406,1.0,2.504,1.0,3.494,1.0,0.531638264937,0.982142857143,11.4207589286,1.0,-9999,-9999,-9999,-9999,4.68913690476,1.0,324.470982143,1.0,360.656,1.0,4.891,4.556,1.0,1.0,-1.30866,3.0,1.76562,1.0,4.37426,0.162582,3.37247,1.0,8.35516,0.967425,1.88308,1.0,0.0958936,1.86856,1.87648,1.8797,1.0,1.0,1.0,2.21873,2.20383,2.21171,2.22138,0.335025,0.326899,0.33511,0.350077,3.13823,3.09053,3.10619,3.13742,0.754989,0.736346,0.757659,0.763951,-9999,-9999
201003,7.076,0.258065,257.747,107.321,1.0,291.358,1.0,2.322,0.258065,101.763,1.0,2.281,1.0,3.641,1.0,0.555724190329,0.946908602151,49.1848804621,0.997983870968,-9999,-9999,-9999,-9999,10.0596102151,1.0,346.732862903,1.0,360.667,1.0,6.541,6.576,1.0,1.0,-0.00612231,3.0,11.0532,1.0,11.8079,0.34748,35.4346,1.0,37.8539,1.74625,0.960885,0.998656,0.0992623,0.961379,0.970127,0.980095,0.998656,0.998656,0.998656,2.84244,2.83472,2.84244,2.84451,1.86913,1.85596,1.86705,1.8779,3.01343,3.04022,3.11944,3.16942,2.05553,2.01503,2.02095,2.03706,-9999,-9999
201004,9.595,0.0,362.625,194.089,1.0,284.457,1.0,4.149,0.0,101.991,1.0,0.642,1.0,3.402,0.999306,0.494725256955,0.903472222222,109.789583333,1.0,-9999,-9999,-9999,-9999,16.8928472222,1.0,363.844513889,1.0,362.498,1.0,8.502,8.733,1.0,1.0,0.452986,3.0,22.0254,1.0,26.1242,-9999,70.1569,1.0,83.2124,-9999,-0.394062,1.0,-9999,-0.425152,-0.399121,-0.389828,1.0,1.0,1.0,3.40886,3.40775,3.40858,3.41127,3.80888,3.79818,3.80771,3.83041,2.5857,2.5857,3.30162,3.501,3.83657,3.27642,3.8207,3.91787,-9999,-9999
201005,11.119,0.0,444.92,188.275,1.0,311.891,1.0,4.047,0.0,101.642,1.0,1.626,1.0,3.26,1.0,0.464524806145,0.907930107527,124.254032258,1.0,-9999,-9999,-9999,-9999,16.2608198925,1.0,368.29905914,1.0,363.792,1.0,9.902,10.172,1.0,1.0,0.623651,3.0,33.0253,1.0,45.1136,-9999,57.478,1.0,78.5168,-9999,-1.8876,1.0,-9999,-1.91103,-1.87188,-1.84361,1.0,1.0,1.0,3.90777,3.90752,3.90761,3.90799,5.75122,5.74979,5.77512,5.81858,4.34899,3.94847,4.0127,4.26167,6.11915,6.05274,6.10284,6.22034,-9999,-9999
201006,16.302,0.736806,483.043,246.591,1.0,332.957,1.0,7.481,0.736806,101.705,1.0,1.073,1.0,3.097,1.0,0.428750436399,0.909722222222,167.678729314,0.999305555556,-9999,-9999,-9999,-9999,20.7810416667,1.0,401.466736111,1.0,356.841,0.997917,12.982,13.621,1.0,1.0,1.69585,3.0,55.404,0.997917,67.9641,0.777205,80.2239,0.998611,98.4107,1.3523,-3.24659,0.989583,0.0955701,-3.29978,-3.26498,-3.25253,0.977083,0.992361,0.989583,5.03886,4.84658,4.97578,5.06641,8.32108,8.10297,8.24236,8.38396,6.13904,6.08514,6.17496,6.3598,9.31069,9.02296,9.10708,9.30977,-9999,-9999
201007,19.715,1.0,465.1,232.132,1.0,356.024,1.0,9.297,1.0,101.664,0.917339,1.712,1.0,2.826,0.917339,-9999,-9999,158.449327957,1.0,-9999,-9999,-9999,-9999,20.5825268817,1.0,418.801344086,1.0,354.709,0.803091,15.8,16.541,1.0,1.0,1.55292,3.0,55.3687,0.807124,60.5484,0.847899,86.6042,0.802419,94.7059,1.39819,-2.12137,0.762769,0.132871,-2.2172,-2.17151,-2.14564,0.766801,0.769489,0.763441,5.37539,5.37433,5.41795,5.50988,7.57251,7.52524,7.57081,7.69489,4.0411,3.97866,4.18591,4.28838,6.79973,6.58223,6.67627,6.8319,-9999,-9999
201008,16.681,1.0,396.83,156.857,1.0,354.299,1.0,4.757,1.0,101.418,0.998656,4.873,1.0,3.144,0.998656,0.479173039398,0.947580645161,102.09476024,0.996639784946,-9999,-9999,-9999,-9999,14.221438172,1.0,400.475158717,0.998655913978,374.14,1.0,15.632,15.899,1.0,1.0,0.625648,3.0,40.7816,0.99328,64.9594,0.72826,23.8946,1.0,38.0607,1.49688,-1.35175,0.989247,0.121519,-1.36896,-1.34412,-1.32741,0.989247,0.990591,0.989247,4.14189,3.98544,4.0988,4.14189,5.44152,5.31406,5.43759,5.47999,4.61274,4.42963,4.5151,4.67827,5.74783,5.74571,5.80585,5.95299,-9999,-9999
201009,13.743,1.0,299.926,125.306,1.0,338.204,1.0,3.304,1.0,101.561,1.0,2.822,1.0,2.857,1.0,0.400771380827,0.9875,73.5458050673,0.997222222222,-9999,-9999,-9999,-9999,11.41,1.0,384.310902778,1.0,391.996,1.0,14.252,14.142,1.0,1.0,-0.0733785,3.0,31.6312,0.999306,48.8567,0.590947,16.9074,1.0,26.1148,1.14078,-0.899095,0.995833,0.105116,-0.973935,-0.904202,-0.889294,0.991667,0.995833,0.997222,4.45593,4.35773,4.49422,4.51819,5.40039,5.34711,5.39281,5.40149,5.87542,5.56263,5.78749,5.85984,6.08074,6.07773,6.18064,6.20655,-9999,-9999
201010,10.25,1.0,197.595,83.105,1.0,317.453,1.0,2.45,1.0,101.442,0.999328,3.274,1.0,3.353,0.999328,0.449885039522,0.951612903226,33.6948452871,0.999327956989,-9999,-9999,-9999,-9999,8.25981182796,1.0,365.557258065,1.0,362.002,1.0,12.246,11.9,1.0,1.0,-0.951834,3.0,15.4021,1.0,21.5858,0.364183,9.31856,1.0,13.0598,0.909937,0.68329,1.0,0.0711946,0.668818,0.684692,0.715405,1.0,1.0,1.0,3.47831,3.44769,3.48402,3.49651,2.79928,2.77401,2.78348,2.7952,4.92946,4.67005,4.68363,4.8573,3.3653,3.3653,3.3875,3.4128,-9999,-9999
201011,5.73,1.0,117.252,28.575,1.0,321.01,1.0,1.026,1.0,100.662,1.0,4.418,1.0,3.175,1.0,0.505019571907,0.984722222222,5.74069444444,1.0,-9999,-9999,-9999,-9999,3.31881944444,1.0,343.771041667,1.0,374.864,1.0,9.79,9.284,1.0,1.0,-1.55688,3.0,2.19217,0.999306,1.75533,0.168194,-10.4813,1.0,-8.39267,0.889011,1.51186,1.0,0.0662876,1.47684,1.50239,1.5149,1.0,1.0,1.0,2.38125,2.31938,2.38521,2.40589,0.869249,0.84254,0.869249,0.9041,3.13081,2.9074,3.13081,3.20077,1.18204,1.11065,1.15571,1.18204,-9999,-9999
201012,-0.897,1.0,81.3706,23.293,1.0,285.989,1.0,0.449,1.0,101.418,1.0,1.225,1.0,3.041,1.0,0.435884553288,0.965725806452,-2.58513323983,0.998655913978,-9999,-9999,-9999,-9999,4.1998655914,1.0,311.127150538,1.0,383.685,1.0,5.542,4.726,1.0,1.0,-2.46097,3.0,0.680161,1.0,0.136009,0.081739,-1.23539,1.0,-0.247036,0.790797,1.9235,0.999328,0.074296,1.85383,1.89194,1.94128,0.999328,0.999328,0.999328,2.26695,2.26399,2.28386,2.31489,0.371089,0.36345,0.378566,0.402516,2.2799,2.28375,2.30884,2.49778,0.326542,0.294485,0.321846,0.376616,-9999,-9999
201101,3.548,1.0,97.8486,30.631,1.0,249.972,1.0,0.91,1.0,101.927,0.997984,2.434,1.0,3.407,0.997984,0.473272599452,0.581317204301,-3.10898767445,0.999327956989,-9999,-9999,-9999,-9999,3.74123387097,1.0,279.139180108,1.0,371.235,0.989247,5.986,5.602,1.0,1.0,-1.01426,3.0,0.936494,0.889113,0.214673,0.0971751,-5.11484,0.893145,-1.17247,0.722687,2.21597,0.88172,0.0520464,2.20276,2.21904,2.23531,0.87836,0.882392,0.884409,2.38906,2.39374,2.41168,2.42174,0.211839,0.182382,0.192583,0.199655,3.76114,3.70858,3.74318,3.76114,0.851664,0.83811,0.845877,0.851664,-9999,-9999
201102,4.997,1.0,161.401,46.878,1.0,260.561,1.0,1.395,1.0,101.711,1.0,1.518,1.0,3.702,1.0,0.620445138553,0.814732142857,17.4429315476,1.0,-9999,-9999,-9999,-9999,4.4828125,1.0,285.062946429,1.0,372.263,1.0,6.3,6.077,1.0,1.0,-0.572205,3.0,4.40184,1.0,3.082,0.146219,-6.77863,1.0,-4.74613,0.883336,2.43959,0.994048,0.071249,2.36246,2.41502,2.45291,0.994048,0.994048,0.994048,3.55835,3.52123,3.55835,3.62378,1.14106,1.14724,1.15416,1.17087,3.83058,3.5047,3.81487,3.83054,1.25715,1.18252,1.25715,1.26507,-9999,-9999
201103,7.114,1.0,257.747,128.397,1.0,235.012,1.0,3.005,1.0,102.304,1.0,0.628,1.0,3.303,1.0,0.513718900538,0.777553763441,58.6898521505,1.0,-9999,-9999,-9999,-9999,11.3737231183,1.0,292.477083333,1.0,365.528,0.999328,6.933,6.856,1.0,1.0,-0.192315,3.0,13.6496,0.999328,15.9849,0.272313,36.679,0.999328,42.9545,1.06457,0.302981,0.988575,0.0748594,0.291354,0.308068,0.32421,0.988575,0.985887,0.991263,3.60813,3.51284,3.56172,3.60813,3.27779,3.21054,3.2426,3.27794,3.70532,3.46278,3.70532,3.79996,3.51447,3.29145,3.36718,3.49214,-9999,-9999
201104,14.003,1.0,362.625,200.275,1.0,283.569,1.0,7.528,1.0,101.974,1.0,0.293,1.0,3.226,1.0,0.483585678803,0.788194444444,118.511878472,1.0,-9999,-9999,-9999,-9999,16.96456875,1.0,347.624930556,1.0,358.231,1.0,10.222,10.718,1.0,1.0,1.33621,3.0,36.9673,1.0,42.627,0.499861,64.6507,1.0,74.5487,1.24707,-0.566137,0.990972,0.0782109,-0.662693,-0.586763,-0.526052,0.98125,0.990972,0.993056,5.41721,5.37263,5.41721,5.50026,6.04795,5.88144,6.03056,6.12449,7.30556,6.40415,6.5923,7.18545,6.48474,6.44756,6.59288,6.82198,-9999,-9999
201105,14.278,1.0,444.92,234.519,1.0,326.319,1.0,6.968,1.0,101.902,1.0,0.286,1.0,3.47,1.0,0.577706263126,0.866935483871,151.381111559,1.0,-9999,-9999,-9999,-9999,20.3036579301,1.0,388.51297043,1.0,356.329,1.0,11.668,12.206,1.0,1.0,0.792534,3.0,48.7833,0.999328,58.5255,0.535346,76.7057,1.0,92.0242,1.19663,-3.17124,0.980511,0.0805637,-3.19337,-3.18186,-3.14176,0.979167,0.980511,0.981855,4.78345,4.79365,4.81563,4.89651,7.98194,7.98194,8.00881,8.03601,5.37331,5.34335,5.39542,5.43784,8.26023,8.21903,8.26226,8.28016,-9999,-9999
201106,16.117,1.0,483.043,211.052,1.0,353.11,1.0,5.88,1.0,101.639,1.0,2.768,1.0,3.271,1.0,0.584466124367,0.704861111111,146.472648611,1.0,-9999,-9999,-9999,-9999,18.2093194444,1.0,399.080347222,1.0,373.057,0.992361,13.717,14.2,1.0,1.0,1.01532,3.0,55.5673,0.985417,78.6606,0.73424,47.1606,0.989583,66.7601,1.26722,-2.40981,0.983333,0.0905172,-2.50487,-2.46552,-2.43188,0.984722,0.984722,0.984722,6.86619,6.56618,6.79718,6.84198,9.23158,9.03292,9.21921,9.32553,7.62958,7.45656,7.48696,7.56392,9.57492,9.52489,9.56826,9.90282,-9999,-9999
201107,16.172,1.0,465.1,177.569,1.0,355.772,1.0,5.092,1.0,101.343,0.866263,3.423,1.0,2.988,0.865591,0.500625925326,0.860887096774,122.623110887,1.0,-9999,-9999,-9999,-9999,15.5554254032,1.0,395.061827957,1.0,377.363,1.0,14.556,14.773,1.0,1.0,0.58078,3.0,54.8802,0.999328,76.603,0.755498,32.4284,0.999328,45.2642,1.20149,-3.13478,0.999328,0.0951239,-3.12695,-3.1048,-3.06441,1.0,1.0,0.993952,7.03567,6.64042,6.70448,7.03567,9.95045,9.76977,9.83426,10.0629,8.03456,7.93582,7.98263,8.08657,10.7964,10.73,10.7794,10.8417,-9999,-9999
201108,16.978,1.0,396.83,160.35,1.0,363.682,1.0,4.665,1.0,101.404,0.990591,2.825,1.0,2.961,0.990591,0.471078220921,0.788978494624,107.532549102,0.999327956989,-9999,-9999,-9999,-9999,13.7666545699,1.0,402.058333333,1.0,375.877,0.99664,15.544,15.773,1.0,1.0,0.857949,3.0,54.2893,0.995296,71.5143,0.705099,27.0094,0.99664,35.5791,1.08717,-1.6621,0.991263,0.0983862,-1.66487,-1.64298,-1.61669,0.991935,0.991263,0.987231,7.35941,7.17282,7.34306,7.41576,9.0163,8.83548,8.98187,9.057,7.9797,7.74727,7.95176,8.01675,9.37023,9.30645,9.34559,9.37847,-9999,-9999
201109,16.202,0.990972,299.926,134.955,0.992361,350.91,0.991667,4.437,0.990972,101.581,1.0,1.573,1.0,3.321,0.91875,0.5241906835,0.822916666667,74.7871758496,0.965277777778,-9999,-9999,-9999,-9999,12.0380166792,0.965277777778,397.389730135,0.965277777778,371.158,1.0,15.113,15.161,0.991667,0.991667,0.378272,3.0,46.598,0.998611,59.2191,0.626784,12.9903,0.998611,16.5087,1.11157,-0.145373,0.9875,0.083601,-0.219951,-0.16418,-0.142154,0.984028,0.9875,0.9875,7.40838,7.06493,7.24964,7.43067,7.50711,7.19974,7.39502,7.62337,7.29591,6.5225,6.92964,7.3405,7.16256,7.16256,7.21682,7.36472,-9999,-9999
201110,12.754,0.997984,197.595,85.801,1.0,328.419,1.0,3.368,0.997984,101.884,1.0,1.361,1.0,3.358,0.808468,0.517769068628,0.833333333333,29.8126314488,0.997983870968,-9999,-9999,-9999,-9999,8.80133333333,1.0,374.137567204,1.0,393.766,0.997984,13.124,12.793,1.0,1.0,-0.920456,3.0,26.8227,0.997312,51.9631,0.467345,-10.1323,0.99664,-19.6292,0.925044,1.68011,0.994624,0.0825375,1.55708,1.65926,1.68353,0.995296,0.994624,0.994624,5.78869,5.77124,5.78379,5.81431,4.15792,4.09014,4.13532,4.19315,6.13501,6.00466,6.06704,6.09925,4.14697,4.1811,4.19838,4.20917,-9999,-9999
