TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201103,-4.071,0.0,289.235,143.716,0.0,258.833,0.0,1.342,0.0,96.212,0.0,1.21,0.0,2.406,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.357,0.0,-9999,-9999,-6.8032,0.0840054,-0.210065,0.0,-0.587574,-9999,-2.98796,0.0,-8.35762,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201104,2.977,0.0,383.618,179.452,0.0,293.829,0.0,2.472,0.0,95.329,0.0,3.611,0.0,2.808,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.357,0.0,-9999,-9999,-9999,1.0,-0.212887,0.0,-0.335223,-9999,-3.07076,0.0,-4.83538,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201105,10.197,0.0,454.205,229.258,0.0,324.044,0.0,4.161,0.0,95.724,0.0,2.146,0.0,2.851,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.341,0.0,-9999,-9999,-9999,1.0,-0.206476,0.0,-0.325129,-9999,-3.23022,0.0,-5.08647,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201106,16.26,0.0,485.635,246.547,0.0,353.934,0.0,6.257,0.0,95.654,0.0,3.773,0.0,2.646,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.357,0.0,-9999,-9999,-9999,1.0,-0.212887,0.0,-0.334977,-9999,-3.07076,0.0,-4.83183,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201107,22.013,0.0,470.504,253.214,0.0,379.404,0.0,9.031,0.0,95.735,0.0,2.644,0.0,2.24,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.372,0.0,-9999,-9999,-9999,1.0,-0.222119,0.0,-0.365128,-9999,-2.9941,0.0,-4.92182,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201108,19.652,0.0,412.529,217.217,0.0,361.621,0.0,7.444,0.0,95.658,0.0,1.63,0.0,2.115,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.357,0.0,-9999,-9999,-9999,1.0,-0.210065,0.0,-0.346818,-9999,-2.98796,0.0,-4.93312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201109,13.147,0.0,326.988,144.07,0.0,341.34,0.0,4.01,0.0,95.983,0.0,2.344,0.0,2.404,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.357,0.0,-9999,-9999,-9999,1.0,-0.212887,0.0,-0.365516,-9999,-3.07076,0.0,-5.27233,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201110,8.455,0.0,232.287,108.314,0.0,313.399,0.0,3.203,0.0,95.815,0.0,1.479,0.0,2.781,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.341,0.0,-9999,-9999,-9999,1.0,-0.206476,0.0,-0.360966,-9999,-3.23022,0.0,-5.64713,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201111,0.912,0.0,154.124,65.061,0.0,277.954,0.0,1.58,0.0,95.614,0.0,1.131,0.0,2.932,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.357,0.0,-9999,-9999,-9999,1.0,-0.212887,0.0,-0.388362,-9999,-3.07076,0.0,-5.60187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201112,-4.678,0.0,117.66,44.262,0.0,266.087,0.0,0.815,0.0,95.874,0.0,0.953,0.0,2.882,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.372,0.0,-9999,-9999,-9999,1.0,-0.222119,0.0,-0.417215,-9999,-2.9941,0.0,-5.62393,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201201,-7.06,0.0,134.752,58.989,0.0,257.524,0.0,0.628,0.0,95.427,0.0,0.924,0.0,3.14,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.357,0.0,-9999,-9999,-9999,1.0,-0.210065,0.0,-0.394574,-9999,-2.98796,0.0,-5.6124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201202,-5.025,0.0,199.545,100.854,0.0,255.052,0.0,1.044,0.0,95.932,0.0,0.547,0.0,2.609,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.356,0.0,-9999,-9999,-9999,1.0,-0.215903,0.0,-0.339973,-9999,-3.15927,0.0,-4.97475,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201203,4.672,0.0,292.474,136.165,0.0,308.993,0.0,2.185,0.0,95.647,0.0,1.52,0.0,2.976,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.357,0.0,-9999,-9999,-9999,1.0,-0.210065,0.0,-0.330537,-9999,-2.98796,0.0,-4.70154,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201204,4.864,0.0,386.418,208.314,0.0,288.477,0.0,3.252,0.0,95.932,0.0,2.133,0.0,2.5,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.357,0.0,-9999,-9999,-9999,1.0,-0.212887,0.0,-0.349952,-9999,-3.07076,0.0,-5.04783,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201205,14.1,0.0,455.92,245.088,0.0,333.793,0.0,7.089,0.0,95.699,0.0,2.42,0.0,2.844,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.341,0.0,-9999,-9999,-9999,1.0,-0.206476,0.0,-0.325129,-9999,-3.23022,0.0,-5.08647,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201206,19.491,0.0,485.885,271.926,0.0,355.717,0.0,10.342,0.0,95.588,0.0,1.135,0.0,2.607,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.356,0.0,-9999,-9999,-9999,1.0,-0.212887,0.0,-0.334977,-9999,-3.07076,0.0,-4.83183,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201207,22.499,0.0,469.249,255.513,0.0,379.797,0.0,10.037,0.0,95.856,0.0,1.662,0.0,1.85,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.352,0.0,-9999,-9999,-9999,1.0,3.39729,0.0,5.5846,-9999,4.11348,0.0,6.76191,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201208,19.188,0.0,410.083,220.265,0.0,354.765,0.0,8.34,0.0,95.866,0.0,1.333,0.0,2.212,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.183,0.0,-9999,-9999,-9999,1.0,5.35873,0.0,8.84727,-9999,8.22981,0.0,13.5874,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201209,13.359,0.0,323.904,166.779,0.0,324.634,0.0,5.921,0.0,95.893,0.0,1.022,0.0,2.419,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.196,0.0,-9999,-9999,-9999,1.0,5.38272,0.0,9.24185,-9999,8.13395,0.0,13.9656,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201210,5.466,0.0,229.31,96.891,0.0,305.23,0.0,2.124,0.0,95.579,0.0,2.981,0.0,2.697,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.19,0.0,-9999,-9999,-9999,1.0,5.38334,0.0,9.41126,-9999,8.06337,0.0,14.0966,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201211,-0.327,0.0,152.159,62.132,0.0,283.139,0.0,1.145,0.0,96.135,0.0,1.662,0.0,2.839,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.196,0.0,-9999,-9999,-9999,1.0,5.38272,0.0,9.8195,-9999,8.13395,0.0,14.8385,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201212,-5.183,0.0,117.338,41.833,0.0,269.079,0.0,0.57,0.0,95.713,0.0,0.803,0.0,2.537,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.216,0.0,-9999,-9999,-9999,1.0,5.40609,0.0,10.1545,-9999,8.10868,0.0,15.2309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201301,-9.722,0.0,134.752,58.463,0.0,248.82,0.0,0.451,0.0,95.739,0.0,1.195,0.0,3.15,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.183,0.0,-9999,-9999,-9999,1.0,5.35873,0.0,9.36825,-9999,8.22981,0.0,14.3875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201302,-10.04,0.0,198.079,96.512,0.0,248.452,0.0,0.39,0.0,95.695,0.0,1.308,0.0,2.648,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.189,0.0,-9999,-9999,-9999,1.0,5.3834,0.0,9.82075,-9999,8.05581,0.0,14.6959,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201303,-6.39,0.0,289.235,146.932,0.0,251.786,0.0,0.918,0.0,96.002,0.0,1.44,0.0,2.642,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.216,0.0,-9999,-9999,-9999,1.0,5.40609,0.0,10.1545,-9999,8.10868,0.0,15.2309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201304,0.833,0.0,383.618,182.476,0.0,288.492,0.0,2.031,0.0,95.732,0.0,5.309,0.0,3.002,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.196,0.0,-9999,-9999,-9999,1.0,5.38272,0.0,-9999,-9999,8.13395,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201305,9.784,0.0,454.205,213.397,0.0,328.711,0.0,3.769,0.0,95.953,0.0,4.385,0.0,2.544,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.183,0.0,-9999,-9999,-9999,1.0,5.35873,0.0,-9999,-9999,8.22981,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201306,15.543,0.0,485.635,230.876,0.0,351.698,0.0,5.016,0.0,95.769,0.0,2.755,0.0,2.052,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.196,0.0,-9999,-9999,-9999,1.0,5.38272,0.0,-9999,-9999,8.13395,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201307,19.031,0.0,470.504,239.36,0.0,367.794,0.0,7.589,0.0,95.961,0.0,1.908,0.0,2.375,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.19,0.0,-9999,-9999,-9999,1.0,5.38334,0.0,-9999,-9999,8.06337,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201308,18.967,0.0,412.529,215.434,0.0,363.684,0.0,6.903,0.0,96.014,0.0,1.659,0.0,2.121,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.216,0.0,-9999,-9999,-9999,1.0,5.40609,0.0,-9999,-9999,8.10868,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201309,14.946,0.0,326.988,163.358,0.0,340.312,0.0,4.684,0.0,95.919,0.0,1.263,0.0,2.639,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.196,0.0,-9999,-9999,-9999,1.0,5.38272,0.0,-9999,-9999,8.13395,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201310,6.607,0.0,232.287,92.437,0.0,315.88,0.0,2.242,0.0,95.699,0.0,4.646,0.0,2.768,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.183,0.0,-9999,-9999,-9999,1.0,5.35873,0.0,-9999,-9999,8.22981,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201311,-2.271,0.0,154.124,56.451,0.0,279.314,0.0,0.889,0.0,96.007,0.0,1.82,0.0,3.337,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.196,0.0,-9999,-9999,-9999,1.0,5.38272,0.0,-9999,-9999,8.13395,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201312,-12.611,0.000672043,117.66,41.16,0.000672043,248.381,0.0,0.172,0.0,95.903,0.0,1.685,0.0,2.801,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.252,0.000672043,-9999,-9999,-9999,1.0,5.38334,0.0,-9999,-9999,8.06337,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
201401,-15.831,1.0,134.752,63.992,1.0,219.683,0.490591,0.305,0.490591,95.345,0.271505,0.349,1.0,3.188,1.0,-9999,-9999,-9999,-9999,136.669295027,1.0,-9999,-9999,-9999,-9999,401.444,1.0,-9999,-9999,-9999,1.0,4.51197,0.489247,-9999,0.0781708,6.79685,0.490591,-9999,0.392845,-0.0172712,0.488575,0.0126921,-0.0161664,-0.0149528,0.00919651,0.488575,0.488575,0.488575,0.0109403,0.00965026,0.01122,0.0119405,0.00226338,0.00253553,0.0254002,0.0268957,0.929475,0.756204,1.06059,1.12183,0.0990515,0.0978445,0.099714,0.103932,-9999,-9999
201402,-14.614,1.0,198.079,114.159,0.993304,215.625,1.0,0.644,1.0,95.615,0.985863,0.058,1.0,2.902,1.0,0.32439762931,0.985863095238,23.1939649338,0.987351190476,244.280110863,1.0,53.7946260561,0.987351190476,247.429416102,0.985863095238,405.472,1.0,-9999,-9999,-9999,1.0,3.31424,0.997024,-9999,0.0945636,16.1849,0.999256,-9999,0.414113,0.00162461,0.962798,0.0120255,-7.46275e-05,0.00298046,0.00992508,0.954613,0.94494,0.964286,0.199568,0.185106,0.189309,0.199195,0.190446,0.183115,0.189347,0.190446,0.0825746,0.0881924,0.104472,0.108964,0.0933008,0.0862812,0.0898955,0.0938313,-9999,-9999
201403,-7.222,1.0,289.235,150.184,0.987231,248.347,1.0,1.36,0.999328,95.801,0.994624,0.635,1.0,2.828,1.0,0.304770276456,0.972446236559,43.4318738435,0.996639784946,326.247584736,0.998655913978,75.617725577,0.995295698925,278.520877688,0.994623655914,406.304,1.0,-9999,-9999,-9999,1.0,7.10823,0.989919,-9999,0.132608,16.6528,0.998656,-9999,0.505499,0.0583705,0.977823,0.0106626,0.0553436,0.0608876,0.0676084,0.979167,0.979167,0.975806,0.203465,0.188066,0.194168,0.197693,0.13426,0.128525,0.133414,0.13593,0.235943,0.168856,0.224863,0.235989,0.162756,0.120391,0.143677,0.150193,-9999,-9999
201404,1.791,1.0,383.618,162.174,1.0,291.073,1.0,2.467,1.0,95.643,1.0,2.762,1.0,3.037,1.0,0.35542712766,0.998611111111,85.9066666667,1.0,360.108852778,1.0,48.3092847286,0.9875,318.906265972,1.0,406.286,1.0,-9999,-9999,-9999,1.0,17.6814,0.995139,-9999,0.284897,17.2997,0.999306,-9999,0.530309,0.500303,0.961806,0.013413,0.493112,0.508445,0.535987,0.963194,0.961806,0.959028,0.671126,0.634343,0.643241,0.672961,0.142483,0.133939,0.135607,0.13745,0.510274,0.472942,0.50821,0.511852,0.185762,0.177671,0.185762,0.195703,-9999,-9999
201405,12.151,1.0,454.205,223.917,1.0,330.79,1.0,6.296,1.0,95.781,1.0,5.343,1.0,2.413,1.0,0.320710878518,0.999327956989,155.594139113,1.0,488.821343414,1.0,20.588068423,0.977822580645,378.029880376,1.0,409.444,1.0,-9999,-9999,-9999,1.0,54.3485,0.999328,-9999,0.518359,44.6571,0.997984,-9999,0.53599,0.73327,0.987231,0.0270615,0.73327,0.754699,0.781047,0.987231,0.985887,0.991935,2.00009,1.97482,2.01728,2.07538,1.29557,1.21201,1.2626,1.30243,1.04086,1.00274,1.23449,1.58967,1.22984,1.22984,1.34792,1.53233,-9999,-9999
201406,17.422,1.0,485.635,225.161,1.0,365.279,1.0,5.634,1.0,95.643,1.0,4.009,1.0,2.501,1.0,0.336441666667,1.0,152.972515278,1.0,495.370827083,1.0,33.5057173938,0.993055555556,403.719698611,1.0,400.577,1.0,-9999,-9999,-9999,1.0,81.7802,0.98125,-9999,0.646301,36.7702,1.0,-9999,0.508313,-2.24218,0.938194,0.0530065,-2.24932,-2.24158,-2.20762,0.940278,0.934722,0.93125,4.94001,4.8921,4.92366,4.96366,7.15392,7.13967,7.15449,7.1813,4.13782,3.73573,3.99621,4.15281,6.22564,6.21605,6.30608,6.40703,-9999,-9999
201407,17.357,1.0,470.504,233.567,1.0,362.572,1.0,5.47,1.0,95.815,1.0,1.909,1.0,2.519,1.0,0.305054435484,1.0,154.409066532,1.0,504.681936156,1.0,39.1384435024,0.996639784946,402.287895833,1.0,386.011,1.0,-9999,-9999,-9999,1.0,90.2091,0.962366,-9999,0.66585,35.738,0.997312,-9999,0.431771,-2.97678,0.90457,0.0536732,-3.18911,-2.94734,-2.92302,0.932124,0.898522,0.890457,5.50252,5.34869,5.4648,5.49516,8.56476,8.39638,8.41197,8.51983,3.66924,3.44514,3.65918,3.68674,7.67002,7.46895,7.63664,7.65985,-9999,-9999
201408,17.428,1.0,412.529,192.898,1.0,369.771,1.0,4.064,1.0,95.99,1.0,3.546,1.0,1.893,1.0,0.255434578074,0.998655913978,128.181196909,1.0,419.252340054,1.0,31.6978344858,0.997311827957,402.632477151,1.0,395.917,1.0,-9999,-9999,-9999,1.0,71.7842,0.973118,-9999,0.597234,31.0728,0.998656,-9999,0.500543,-1.68287,0.91129,0.0470251,-1.86453,-1.63866,-1.58431,0.935484,0.909274,0.905242,4.74007,4.63833,4.72717,4.75005,6.50646,6.32057,6.37683,6.49662,3.73934,3.64914,3.79278,4.12978,6.24297,5.87657,6.00763,6.17459,-9999,-9999
201409,12.595,1.0,326.988,156.64,1.0,339.901,1.0,3.381,1.0,96.102,1.0,3.446,1.0,2.406,1.0,0.291962957317,0.995138888889,97.1340909722,1.0,338.536489251,0.998611111111,24.8439431366,0.990972222222,374.09656875,1.0,393.926,1.0,-9999,-9999,-9999,1.0,54.7296,0.989583,-9999,0.483601,27.1456,1.0,-9999,0.649764,-0.540656,0.940972,0.0292768,-0.598962,-0.570677,-0.540213,0.911111,0.929167,0.936806,3.05261,3.05261,3.1386,3.17552,3.74069,3.6275,3.67743,3.74337,2.05156,2.07473,2.27528,2.4337,3.31954,3.28657,3.34214,3.44699,-9999,-9999
201410,6.146,1.0,232.287,97.507,1.0,309.732,1.0,2.054,1.0,95.517,1.0,2.358,1.0,2.728,1.0,0.32884811828,1.0,50.1062889785,1.0,205.893037634,1.0,14.1426972002,0.984543010753,342.252983871,1.0,396.525,1.0,-9999,-9999,-9999,1.0,21.3305,0.998656,-9999,0.321574,18.5207,0.997984,-9999,0.506307,0.770456,0.983199,0.0173371,0.715605,0.751718,0.77666,0.952957,0.975134,0.938844,1.39245,1.44241,1.46519,1.47809,0.688565,0.687372,0.705188,0.718816,0.912899,0.708643,0.906591,0.960479,0.498963,0.401641,0.482885,0.499401,-9999,-9999
201411,-5.358,1.0,154.124,56.21,1.0,269.948,1.0,0.765,1.0,95.563,0.790278,1.013,1.0,2.895,0.99375,0.359182053037,0.750694444444,18.486212339,0.759722222222,118.716294001,0.998611111111,21.4785416689,0.759027777778,293.356816362,0.756944444444,400.169,1.0,-9999,-9999,-9999,1.0,10.5332,0.999306,-9999,0.205441,3.22373,0.997917,-9999,0.49142,0.499838,0.986111,0.014893,0.498294,0.500298,0.506729,0.986111,0.986111,0.986111,0.530702,0.534989,0.542771,0.549738,0.0504412,0.0325403,0.0429874,0.0490072,0.676949,0.566063,0.672877,0.69041,0.154992,0.101702,0.143997,0.149927,-9999,-9999
201412,-6.309,1.0,117.66,34.353,1.0,269.067,0.886425,0.269,0.885753,96.186,0.326613,0.762,1.0,2.579,0.824597,-9999,-9999,-9999,-9999,75.771610756,0.989919354839,-9999,-9999,-9999,-9999,406.003,1.0,-9999,-9999,-9999,1.0,4.58728,0.868952,-9999,0.106564,4.25852,0.885081,-9999,0.41705,-0.064277,0.858199,0.0123985,-0.0779589,-0.0718765,-0.064277,0.851478,0.857527,0.858199,0.0403032,0.0388422,0.0480521,0.0653272,0.129468,0.115907,0.128788,0.130922,0.174356,0.186059,0.214976,0.24656,0.125647,0.092878,0.0991579,0.125647,-9999,-9999
