TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200401,-4.813,0.564516,110.486,33.5,0.0,270.567,0.0,0.135,0.564516,90.649,0.0,2.96,0.0,2.716,0.950941,0.407920294212,0.944892473118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,382.123,0.950269,0.8,1.1,1.455,0.97379,0.97379,0.97379,-9999,-9999,-9999,-9999,-9999,1.0,1.0247,0.77621,-9999,-9999,3.80401,0.958333,-9999,-9999,0.915156,0.665323,-9999,0.880839,0.915156,0.931844,0.761425,0.665323,0.650538,0.950056,0.891846,0.920773,0.943195,-0.00701406,-0.02128,0.00796801,0.0293963,2.41848,2.31851,2.40801,2.4784,2.99563,2.93573,3.0065,3.08463,-9999,-9999
200402,-0.604,1.0,175.67,60.459,0.0,282.379,0.0,0.218,1.0,91.178,0.0,4.491,0.0,2.44,0.943966,0.470160106152,0.913074712644,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,382.099,0.135057,-0.397,-0.273,0.051,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,7.47952,0.860632,-9999,-9999,-1.18858,0.93319,-9999,-9999,-0.270693,0.101293,-9999,-0.326105,-0.273503,-0.238232,0.0977011,0.10273,0.106322,0.518534,0.463077,0.492851,0.503841,0.746283,0.741314,0.766389,0.806925,2.70422,2.59282,2.69251,2.77122,4.54377,4.48285,4.55637,4.65157,-9999,-9999
200403,2.341,1.0,272.305,106.534,0.0,286.467,0.0,0.881,1.0,91.561,0.0,4.092,0.0,2.303,0.792339,0.400261823012,0.759408602151,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,372.538,0.19422,-0.609,-0.537,-0.302,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,4.0107,0.774866,-9999,-9999,28.8901,0.792339,-9999,-9999,-3.07589,0.15121,-9999,-3.05491,-3.03159,-3.00894,0.144489,0.161962,0.155242,0.759507,0.708958,0.744562,0.763132,3.72639,3.6965,3.73712,3.8015,2.8874,2.77526,2.87489,2.95894,6.5994,6.54863,6.61268,6.72108,-9999,-9999
200404,8.276,0.951389,373.247,166.589,0.00763889,296.746,0.00694444,2.058,0.904167,91.105,0.0,2.638,0.0,2.06,0.720139,0.343672284906,0.698611111111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383.597,0.696528,2.265,1.704,1.414,0.951389,0.951389,0.951389,-9999,-9999,-9999,-9999,-9999,1.0,21.984,0.721528,-9999,0.599106,48.0653,0.723611,-9999,1.74357,-4.97296,0.49375,0.112121,-4.96754,-4.95556,-4.90608,0.516667,0.436111,0.565972,1.2674,1.19667,1.26518,1.30946,6.22676,6.09407,6.22938,6.26907,3.23726,3.11597,3.22349,3.32065,9.09056,9.05296,9.10393,9.22705,-9999,-9999
200405,10.421,1.0,450.312,170.756,1.0,319.443,1.0,2.99,1.0,91.034,0.0,2.877,1.0,1.888,0.997312,0.356847696954,0.997311827957,116.636458712,0.999327956989,507.18166102,0.633064516129,421.696203162,0.63373655914,18.0767302504,0.627688172043,192.009619629,0.630376344086,24.0306474555,0.628360215054,358.675836093,0.999327956989,376.177,0.958333,5.795,4.992,4.738,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,18.2087,0.99328,-9999,0.417137,46.398,0.999328,-9999,1.23515,-5.48803,0.90457,0.0853825,-5.53538,-5.47904,-5.4136,0.901882,0.943548,0.954301,2.41939,2.11065,2.26694,2.43599,7.69395,7.52759,7.80497,7.94017,1.78104,1.69677,1.84993,2.02238,6.44912,6.29515,6.38539,6.57268,-9999,-9999
200406,14.406,1.0,484.417,188.805,1.0,345.023,1.0,2.369,0.997917,91.33,0.0,5.451,1.0,1.712,0.927083,0.32463569904,0.920138888889,132.3385105,1.0,528.974107549,0.665277777778,418.640661177,0.666666666667,22.5549794287,0.654166666667,186.7112415,0.666666666667,28.8550309125,0.663888888889,382.587222917,1.0,382.205,0.964583,9.074,7.72,7.243,0.997917,0.997917,0.997917,-9999,-9999,-9999,-9999,-9999,1.0,25.6054,0.990278,-9999,0.578077,53.9983,0.994444,-9999,1.13772,-3.82182,0.940278,0.0887969,-3.99513,-3.89347,-3.8495,0.95,0.933333,0.946528,4.62412,4.10639,4.51624,4.72776,8.17712,8.00825,8.44878,8.73285,5.5236,4.3226,4.68468,5.86071,8.87179,8.22171,8.70145,9.17247,-9999,-9999
200407,16.608,1.0,465.771,193.314,1.0,352.559,1.0,3.413,1.0,91.347,0.0,4.886,1.0,1.678,0.977823,0.318052814653,0.977822580645,133.861703981,0.999327956989,564.42773676,0.648521505376,315.622242033,0.650537634409,22.7474444886,0.639784946237,156.354825507,0.650537634409,31.7945212884,0.645161290323,391.828602494,0.999327956989,389.828,0.988575,10.87,9.822,9.087,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,33.9373,0.99664,-9999,0.638874,54.7686,0.998656,-9999,1.07003,-3.93019,0.977823,0.0855091,-3.96871,-3.93095,-3.91168,0.967742,0.969758,0.968414,4.55551,4.36773,4.59363,4.83775,8.42201,8.28179,8.53955,8.76289,4.338,4.65643,4.88091,5.32483,8.7624,8.55532,8.68559,8.82435,-9999,-9999
200408,18.013,1.0,399.848,190.527,0.923387,336.631,0.918683,4.715,1.0,91.217,0.0,3.423,1.0,1.915,0.969758,0.349328864953,0.959677419355,116.706637264,0.875672043011,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,397.484098368,0.875672043011,390.261,0.987231,12.133,10.855,10.458,0.952957,0.950269,0.950269,-9999,-9999,-9999,-9999,-9999,1.0,24.2628,0.991263,-9999,0.426446,55.74,0.998656,-9999,1.12449,-5.23085,0.939516,0.126736,-5.32099,-5.26146,-5.20706,0.943548,0.943548,0.947581,2.70452,2.49135,2.69233,2.85635,7.78756,7.68756,7.91526,8.11134,3.19627,2.29585,2.66633,3.05396,8.53347,7.39568,7.73394,8.16963,-9999,-9999
200409,12.873,0.999306,306.266,143.629,1.0,318.939,1.0,3.3,0.999306,91.654,0.0,2.627,1.0,2.076,0.999306,0.339481875732,0.999305555556,74.2766795271,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,372.115422222,1.0,343.977,0.999306,9.492,9.279,9.206,0.998611,0.998611,0.998611,-9999,-9999,-9999,-9999,-9999,1.0,0.77234,0.993056,-9999,0.0936918,47.4133,0.999306,-9999,1.13224,-1.4935,0.402083,0.0976207,-1.70613,-1.5187,-1.38768,0.400694,0.398611,0.386806,0.226316,0.206279,0.228025,0.403477,1.87736,1.81206,1.92541,2.19642,0.75472,0.896154,1.0282,1.26546,0.561635,0.55384,0.742145,0.821878,-9999,-9999
200410,8.637,0.799731,206.667,82.455,0.998656,316.372,1.0,1.304,0.796371,91.323,0.0504032,3.125,1.0,3.342,0.965054,0.438870921036,0.952284946237,30.5814784724,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,357.841211022,1.0,336.328,0.99664,6.017,5.969,6.177,0.795699,0.795699,0.795699,-9999,-9999,-9999,-9999,-9999,1.0,2.26402,0.995296,-9999,0.0690323,10.3,0.999328,-9999,0.797084,-0.611366,0.827285,0.0352229,-0.683533,-0.647569,-0.627561,0.813844,0.829973,0.823925,0.543102,0.215903,0.420435,0.540683,1.16574,0.881849,1.05684,1.15497,0.984786,0.805905,0.829783,0.980947,0.694597,0.555317,0.601303,0.696982,-9999,-9999
200411,4.048,0.694444,127.986,33.778,0.769444,302.062,0.225,0.384,0.694444,91.336,0.0625,7.345,1.0,2.449,0.979861,0.432122455793,0.979166666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,342.861,1.0,1.654,1.906,2.357,0.694444,0.694444,0.694444,-9999,-9999,-9999,-9999,-9999,1.0,3.68421,0.997222,-9999,0.1008,0.0967922,1.0,-9999,0.585,-0.0833388,0.947917,0.0617214,-0.0791614,-0.0617667,-0.0165189,0.963194,0.964583,0.969444,0.266064,0.155296,0.266064,0.340771,0.434831,0.215169,0.330702,0.392747,2.7635,1.57468,1.7136,1.89342,0.897066,0.768857,0.837317,0.869052,-9999,-9999
200412,-0.057,1.0,93.4045,22.046,0.799059,282.581,0.0,0.287,1.0,91.493,0.0,9.764,1.0,2.43,0.704973,0.357178971362,0.691532258065,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,359.69,0.987231,-2.212,-2.123,-1.664,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,1.22454,0.985215,-9999,0.0628216,6.10845,0.987231,-9999,0.601555,0.471135,0.841398,0.0401924,0.409448,0.471135,0.489067,0.823925,0.841398,0.882392,0.417846,0.381237,0.417896,0.451013,-0.0465828,-0.0479726,-0.0345108,-0.00942965,0.370043,0.380791,0.425064,0.592309,0.0967405,0.0801107,0.112563,0.142155,-9999,-9999
200501,-2.318,0.000672043,110.486,32.264,0.000672043,276.851,0.0,0.565,0.000672043,91.312,0.0,4.716,0.148522,2.524,0.582661,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,372.823,0.580645,-2.776,-2.795,-2.395,0.000672043,0.000672043,0.000672043,-9999,-9999,-9999,-9999,-9999,1.0,1.91737,0.553091,-9999,0.111208,3.21373,0.579301,-9999,1.07053,1.01967,0.254704,0.0785074,0.999624,1.01841,1.04137,0.28629,0.278226,0.258065,0.992795,0.950907,0.979155,1.0111,-0.0620303,-0.0711155,-0.0499244,0.000355472,2.70131,1.49556,1.65517,2.70131,2.12361,2.11955,2.12487,2.51946,-9999,-9999
200502,-4.887,0.0,174.165,64.629,0.0,268.613,0.0,0.476,0.0,91.022,0.893601,3.977,0.0,1.888,0.997024,0.335254433528,0.622023809524,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383.467,0.991815,-2.783,-2.802,-2.401,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,1.0,2.98638,0.936012,-9999,-9999,16.8941,0.997024,-9999,-9999,1.12954,0.38244,-9999,1.10593,1.12257,1.13862,0.43006,0.438244,0.30878,0.736573,0.711129,0.735303,0.754709,-0.388099,-0.421488,-0.387999,-0.358132,2.51648,0.848804,1.08743,2.51595,3.86063,3.65595,3.86468,4.08976,-9999,-9999
200503,-1.403,0.0,268.882,132.125,0.0,265.789,0.0,1.259,0.0,91.113,1.0,2.286,0.450941,2.179,0.841398,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,388.453,0.587366,5.114,4.529,4.242,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,1.0,4.13768,0.581317,-9999,-9999,44.8593,0.843414,-9999,-9999,0.713971,0.277554,-9999,0.671331,0.702088,0.724315,0.300403,0.270161,0.250672,1.12396,1.06772,1.10664,1.1388,0.366022,0.384754,0.403693,0.433806,2.75922,2.06336,2.28354,2.80162,6.87759,6.06251,6.88856,6.96054,-9999,-9999
200504,6.61,0.0305556,370.188,168.382,0.0409722,294.581,0.0402778,2.783,0.0305556,91.222,1.0,1.46,1.0,1.413,0.926389,0.326786228799,0.694444444444,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,411.272,0.789583,5.918,5.287,4.934,0.0305556,0.0305556,0.0305556,-9999,-9999,-9999,-9999,-9999,1.0,15.8194,0.775694,-9999,0.408211,54.4611,0.927778,-9999,0.894126,-4.61297,0.420833,0.882072,-4.61648,-4.57739,-4.50551,0.425694,0.0743056,0.354167,2.15975,1.96119,2.09703,2.15335,6.55923,6.47783,6.67275,6.76492,3.38326,2.74122,5.98384,6.34693,8.32983,7.27097,8.33151,8.45059,-9999,-9999
200505,9.749,0.995296,448.381,209.82,1.0,317.378,0.999328,5.151,0.995296,91.423,1.0,4.909,0.898522,1.772,0.968414,0.368224414507,0.682795698925,123.741068825,0.903225806452,397.007399691,0.870967741935,144.006135753,1.0,11.1588580247,0.870967741935,60.9403878995,1.0,19.1611383929,0.903225806452,372.698924107,0.903225806452,383.228,0.913978,5.97,5.147,4.882,0.995296,0.995296,0.995296,-9999,-9999,-9999,-9999,-9999,1.0,28.4007,1.0,-9999,0.321613,56.1079,1.0,-9999,0.667182,-3.99285,0.784274,0.0549646,-4.03679,-3.98696,-3.96289,0.775538,0.78293,0.833333,2.5298,2.14717,2.44483,2.65159,6.30414,6.08989,6.53222,6.70259,3.68113,3.57243,3.80795,4.87965,7.12149,7.08372,7.16004,7.59505,-9999,-9999
200506,12.943,1.0,484.124,209.956,1.0,334.437,1.0,5.413,1.0,91.563,1.0,4.894,0.625,1.583,0.949306,0.366702348363,0.710416666667,130.286501185,0.999305555556,386.417164001,0.966666666667,188.834486111,1.0,11.7425574713,0.966666666667,81.5074467315,1.0,21.6717152778,1.0,383.938763889,1.0,380.036,0.995139,8.796,7.745,7.397,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,29.3474,0.992361,-9999,0.390817,50.2222,0.997917,-9999,0.71737,-3.92943,0.972222,0.0580123,-3.99643,-3.92499,-3.88151,0.979167,0.96875,0.943056,3.71854,3.55934,3.71328,3.84218,7.55767,7.55685,7.61596,7.69535,3.08932,3.11945,3.62948,3.84029,7.49166,7.48962,7.7253,7.77275,-9999,-9999
200507,16.389,0.999328,467.183,197.106,0.997984,353.253,0.999328,5.523,0.197581,91.388,1.0,6.248,0.90793,1.749,0.986559,0.36271355477,0.709677419355,122.33014331,0.74126344086,357.989310255,0.774193548387,191.078998656,1.0,8.99145833333,0.774193548387,84.0531023479,1.0,19.9312047101,0.741935483871,399.583837862,0.741935483871,387.171,0.995296,11.253,9.955,9.546,0.999328,0.999328,0.999328,-9999,-9999,-9999,-9999,-9999,1.0,33.3032,0.999328,-9999,0.572369,40.4066,1.0,-9999,1.05348,-4.08982,0.995296,0.109643,-4.22387,-4.10389,-3.98056,0.995968,0.995296,0.995296,4.64979,4.11301,4.69269,5.10981,8.50936,8.35799,8.76322,8.92572,5.11867,5.11867,5.3052,5.43795,9.08715,8.99052,9.05851,9.12299,-9999,-9999
200508,13.491,1.0,402.546,148.868,0.994624,347.031,1.0,3.607,0.0,91.481,1.0,8.917,1.0,1.141,0.982527,0.301242734154,0.694892473118,85.9236455405,1.0,260.087517612,0.826612903226,157.278487903,1.0,6.02929487179,0.826612903226,67.5121196304,1.0,14.6762231183,1.0,387.186223118,1.0,380.987,0.993952,10.906,10.367,10.175,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,27.3216,0.99664,-9999,-9999,29.5818,0.99664,-9999,-9999,-3.07095,0.995296,-9999,-3.36604,-3.14999,-2.96839,0.995296,0.995296,0.995296,3.74548,3.44018,3.74888,4.33208,6.95229,6.79545,6.88245,7.09766,5.18156,5.0843,5.34038,5.75217,8.11531,7.96873,8.17487,8.28538,-9999,-9999
200509,12.446,1.0,309.568,139.109,1.0,320.123,1.0,3.424,0.0,91.783,1.0,1.655,1.0,1.992,0.99375,0.356957907538,0.786111111111,58.3715303623,1.0,266.980266775,0.990972222222,137.970680556,1.0,5.84577797619,0.990972222222,57.1936982493,1.0,14.8687569444,1.0,379.056167361,1.0,384.465,1.0,10.36,10.15,10.066,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,23.4413,1.0,-9999,-9999,28.2022,1.0,-9999,-9999,-4.13063,0.998611,-9999,-4.18034,-4.16299,-4.14037,0.998611,0.998611,0.998611,2.83042,2.28925,2.83042,3.02639,6.5331,6.46164,6.97923,7.19379,3.30831,2.96199,3.16368,3.47826,7.46025,7.05017,7.22721,7.44228,-9999,-9999
200510,8.331,1.0,209.752,102.346,1.0,298.316,1.0,1.831,0.0,92.05,1.0,0.671,1.0,2.164,0.975134,0.373873600711,0.737903225806,25.7151145784,1.0,196.236738766,1.0,78.8534610215,1.0,4.57842069892,1.0,39.6721279108,1.0,12.8811895161,1.0,357.302077285,1.0,384.315,0.998656,7.782,8.183,8.314,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,14.7003,1.0,-9999,-9999,21.9938,1.0,-9999,-9999,-2.53413,0.997984,-9999,-2.60883,-2.57004,-2.47365,0.998656,0.997984,0.997984,2.03396,1.96469,2.0434,2.13272,4.5703,4.55683,4.59087,4.6253,2.80851,2.45778,2.80413,2.98201,5.41039,5.06709,5.20911,5.30621,-9999,-9999
200511,0.862,0.00902778,129.956,43.176,0.00972222,288.877,0.00902778,0.782,0.0,91.376,1.0,2.303,0.0,2.81,0.99375,0.420223979535,0.815277777778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383.395,0.975,4.384,5.485,5.856,0.100694,0.100694,0.100694,-9999,-9999,-9999,-9999,-9999,1.0,2.03859,0.9625,-9999,-9999,9.09487,0.988889,-9999,-9999,-0.100101,0.613889,-9999,-0.128174,-0.108302,-0.0800879,0.718056,0.620139,0.572917,1.11289,1.11072,1.12663,1.19761,1.27386,1.19915,1.22779,1.2777,0.822383,0.62207,0.785589,0.835563,2.98214,2.77842,2.98717,3.01899,-9999,-9999
200512,-2.858,0.0,93.7233,20.012,0.0,288.385,0.0,0.274,0.0,90.975,0.419355,6.539,0.0,2.078,0.518145,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,382.988,0.459677,1.849,3.109,3.538,0.518817,0.518817,0.518817,-9999,-9999,-9999,-9999,-9999,1.0,1.61662,0.418683,-9999,-9999,9.81192,0.519489,-9999,-9999,0.786378,0.222446,-9999,0.791684,0.818473,0.8534,0.188844,0.237231,0.298387,0.744316,0.74063,0.767736,0.844925,-0.0293433,-0.0833818,-0.0442235,-0.0212015,0.475306,0.348553,0.451131,0.482591,1.75469,1.60789,1.75469,1.76811,-9999,-9999
200601,-8.157,0.0,110.486,41.716,0.0,256.64,0.0,0.274,0.0,91.925,0.655242,2.396,0.0,2.154,0.997312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,376.119,0.321237,1.239,2.284,2.638,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,1.76659,0.588038,-9999,-9999,18.0329,0.999328,-9999,-9999,0.74867,0.0907258,-9999,0.706889,0.734448,0.753247,0.0698925,0.0819892,0.109543,0.675708,0.614658,0.703079,1.10155,-0.063167,-0.138589,-0.0584322,0.39676,0.675335,0.440634,0.489977,0.60109,2.65151,2.54901,2.62173,2.68344,-9999,-9999
200602,-4.395,0.0,174.165,64.6,0.0,269.836,0.0,0.456,0.0,90.796,1.0,2.619,0.0,2.076,0.699405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,388.833,0.704613,0.814,1.745,2.051,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,1.17088,0.677827,-9999,-9999,24.6545,0.697173,-9999,-9999,0.671553,0.380208,-9999,0.635254,0.659581,0.692404,0.445685,0.417411,0.331845,0.845204,0.768669,0.869223,1.28464,0.200031,0.129886,0.209642,0.562783,0.763989,0.498479,0.554299,0.73341,3.75983,3.63673,3.71172,3.79189,-9999,-9999
200603,-1.261,0.0,268.882,106.821,0.0,278.456,0.0,0.856,0.0,90.574,1.0,3.637,0.0,2.012,0.497312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,387.112,0.501344,0.707,1.47,1.74,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,2.56004,0.477823,-9999,-9999,55.3295,0.497984,-9999,-9999,0.557982,0.219758,-9999,0.444805,0.557982,0.606465,0.163978,0.219758,0.236559,0.996614,0.906193,1.01468,1.43119,0.392107,0.313963,0.410311,0.979545,0.830976,0.542185,0.6029,0.830976,5.51563,5.36205,5.43309,5.5444,-9999,-9999
200604,6.594,0.0736111,370.188,159.554,0.0743056,300.37,0.0,2.494,0.0736111,91.063,0.911806,3.434,0.0,1.518,0.740278,0.325335702467,0.634722222222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,377.856,0.778472,0.21,0.831,1.057,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,16.3067,0.763194,-9999,0.778366,46.4495,0.775694,-9999,1.53953,-3.62923,0.420139,0.0916444,-3.62764,-3.51447,-3.46803,0.217361,0.525694,0.583333,1.38526,1.30284,1.38808,1.77574,4.94839,4.81669,4.9492,5.21381,0.982627,0.65766,0.723421,0.982627,7.39107,7.18679,7.30556,7.40781,-9999,-9999
200605,10.537,0.930108,448.381,190.373,0.932124,313.344,0.0,3.769,0.930108,91.428,0.729167,5.665,0.575941,1.897,0.582661,-9999,-9999,-9999,-9999,367.168715915,0.913978494624,213.161328125,0.774193548387,11.5721537317,0.897177419355,87.6931597222,0.774193548387,-9999,-9999,-9999,-9999,369.632,0.922043,5.256,4.316,4.037,0.929435,0.929435,0.929435,-9999,-9999,-9999,-9999,-9999,1.0,26.6816,0.913306,-9999,0.455464,42.4722,0.922043,-9999,0.785205,-4.89643,0.909274,0.06024,-4.91096,-4.89643,-4.82678,0.909946,0.909274,0.903226,2.60948,2.48105,2.60948,2.77954,7.48834,7.39306,7.50436,7.54737,2.1838,1.89986,2.13348,2.23648,7.37577,7.12321,7.25541,7.32547,-9999,-9999
200606,15.024,1.0,484.124,221.521,1.0,330.685,0.207639,5.348,1.0,91.835,0.989583,3.953,1.0,1.213,0.867361,0.341989289846,0.513194444444,-9999,-9999,416.572610668,0.999305555556,240.361822917,0.533333333333,14.9676527778,1.0,93.67078125,0.533333333333,-9999,-9999,-9999,-9999,367.189,0.943056,8.545,7.183,6.764,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,40.6709,0.942361,-9999,0.497316,66.4155,0.999306,-9999,0.698084,-3.72374,0.904167,0.0583662,-3.76538,-3.70098,-3.58048,0.925,0.764583,0.892361,3.49276,3.18799,3.57913,3.85234,7.31343,6.94716,7.23334,7.44267,5.04185,4.4779,4.74085,4.95077,7.98251,7.65761,7.86015,8.04062,-9999,-9999
200607,20.436,1.0,467.183,258.736,1.0,305.667,1.0,11.358,1.0,91.925,1.0,1.85,1.0,1.171,0.997984,0.319627118901,0.872983870968,154.055340883,0.999327956989,492.139563172,1.0,180.736283602,1.0,16.0728696237,1.0,65.489952957,1.0,26.1170723233,0.999327956989,383.481465054,1.0,377.625,1.0,12.151,10.5,9.992,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,39.1696,0.998656,-9999,0.438781,90.7021,1.0,-9999,0.794216,-3.10409,0.895161,0.0527546,-3.27446,-3.10409,-3.02371,0.973118,0.895161,0.83871,2.15519,2.15021,2.50015,3.34834,5.6978,5.42619,5.6978,6.32222,5.09893,4.66374,4.93096,5.19871,7.09221,6.946,7.10249,7.29082,-9999,-9999
200608,13.714,0.764113,402.546,134.321,0.766129,318.993,0.764113,2.717,0.764113,90.981,1.0,11.09,0.756048,2.073,0.77621,0.367427838936,0.662634408602,83.8924547101,0.741935483871,262.762336957,0.741935483871,168.81599537,0.58064516129,8.14418478261,0.741935483871,71.0171412037,0.58064516129,14.2766394928,0.741935483871,352.912853261,0.741935483871,370.663,0.961022,10.998,10.489,10.291,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,26.1798,0.954301,-9999,0.344966,22.8339,0.956989,-9999,0.505758,-3.27047,0.860215,0.0448089,-3.31882,-3.2479,-3.04614,0.897177,0.883737,0.835349,3.74837,3.35894,3.63446,3.73431,6.82801,6.4878,6.65068,6.82801,4.78079,3.18874,3.48002,4.57364,7.10642,6.78478,6.97536,7.45771,-9999,-9999
200609,14.578,1.0,309.568,161.654,1.0,287.33,1.0,4.433,1.0,91.651,1.0,2.682,1.0,1.875,0.978472,0.353402108726,0.9,77.4261111111,1.0,305.292236111,1.0,111.931891026,0.866666666667,9.65776388889,1.0,43.0198717949,0.866666666667,18.4200625,1.0,353.136756944,1.0,363.691,0.996528,10.533,10.056,9.903,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,34.2648,0.996528,-9999,0.372096,35.7002,0.996528,-9999,0.631925,-4.25423,0.992361,0.0482375,-4.27496,-4.24055,-4.14597,0.993056,0.993056,0.975694,2.58356,2.55043,2.58149,2.80334,6.79755,6.80829,6.83,6.90791,1.70511,1.62721,1.70848,1.84725,6.39246,6.1815,6.3168,6.48838,-9999,-9999
200610,9.298,1.0,209.752,98.387,1.0,271.669,1.0,2.282,1.0,91.483,1.0,1.764,1.0,2.979,0.932124,0.493983920639,0.819220430108,26.6952956989,1.0,187.420954301,1.0,81.8660080645,1.0,6.22844413847,0.995295698925,33.0425739247,1.0,13.3320430108,1.0,330.02859543,1.0,377.78,1.0,8.517,8.876,8.947,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,13.4489,0.641801,-9999,0.265367,17.3554,1.0,-9999,0.724787,-2.53081,0.991263,0.0404572,-2.55127,-2.53662,-2.43242,0.993952,0.991263,0.988575,2.29263,2.2498,2.29263,2.44824,4.82761,4.80226,4.83162,4.88024,1.48922,1.23058,1.35275,1.44585,4.61032,4.53152,4.63331,4.70605,-9999,-9999
