TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200501,5.197,1.0,161.222,83.279,1.0,282.323,0.0,1.661,1.0,99.959,0.986559,1.8,0.999328,2.434,0.986559,0.462246699813,0.717741935484,23.7290214482,0.997983870968,155.085478966,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,392.87,1.0,6.064,6.84,-9999,1.0,1.0,-9999,45.712,31.484,1.0,0.0,-4.9994,1.0,2.46199,0.999328,3.55857,0.0891338,17.6756,1.0,25.5484,0.68188,-0.212022,0.987231,0.0189779,-0.216673,-0.200068,-0.177851,0.992608,0.988575,0.983871,9.59616e-07,1.03772e-06,1.03772e-06,0.0091893,0.203298,0.175543,0.203298,0.220596,0.515968,0.471121,0.504027,0.607427,0.258468,0.166856,0.211651,0.294799,0.815296,1.0
200502,4.431,1.0,223.413,114.089,1.0,282.868,0.0,2.232,1.0,99.311,0.99628,2.136,1.0,2.624,0.99628,0.502504506668,0.725446428571,42.7679952824,0.998511904762,217.570955183,0.998511904762,-9999,-9999,-9999,-9999,-9999,-9999,382.884,1.0,4.779,5.208,-9999,0.979911,1.0,-9999,45.057,31.494,1.0,0.0,-3.23214,1.0,2.72775,0.999256,3.53521,0.135955,33.0863,1.0,42.8803,0.794067,-0.139627,0.991815,0.0146871,-0.15869,-0.139447,-0.130206,0.991071,0.99256,0.991815,0.0922185,0.0827914,0.0882442,0.0894423,0.232085,0.219353,0.225062,0.237505,0.374585,0.227307,0.320615,0.367714,0.217228,0.092067,0.161578,0.217228,0.677348,1.0
200503,8.757,1.0,310.08,162.469,1.0,305.765,0.0,2.565,1.0,99.659,0.994624,2.806,1.0,1.958,0.994624,0.374125845586,0.802419354839,90.0369495968,1.0,315.042724462,1.0,-9999,-9999,-9999,-9999,-9999,-9999,387.182,1.0,6.52,6.587,-9999,1.0,1.0,-9999,45.16,31.465,1.0,0.0,1.97745,1.0,13.7598,1.0,15.6246,0.279236,63.7358,1.0,72.3735,0.765465,1.21121,0.964382,0.0214602,1.15819,1.17317,1.23116,0.981855,0.99664,0.962366,1.2146,1.13044,1.14868,1.21747,0.0210652,-0.027475,-0.0199309,0.00477704,1.21247,1.17448,1.20083,1.27025,0.073044,0.0627454,0.0790868,0.126516,0.905938,1.0
200504,11.877,1.0,396.75,207.835,1.0,314.17,0.0,3.274,1.0,99.505,0.988194,3.071,1.0,2.087,0.988194,0.428881256129,0.783333333333,117.395163889,1.0,392.458580556,1.0,-9999,-9999,-9999,-9999,-9999,-9999,391.976,1.0,10.231,10.265,-9999,1.0,1.0,-9999,45.788,31.48,1.0,0.0,2.09719,1.0,24.4734,1.0,27.9031,0.407119,76.6527,1.0,87.3948,0.927068,0.461371,0.985417,0.0384313,0.42737,0.468656,0.523832,0.981944,0.986806,0.988889,1.6925,1.69236,1.78052,1.80228,1.22167,1.19995,1.25989,1.34343,2.227,2.10341,2.15274,2.2271,1.56669,1.51439,1.54399,1.59587,1.45943,1.0
200505,18.423,0.417339,459.283,278.195,0.418683,336.229,0.0,7.139,0.417339,99.539,0.40793,0.919,0.514113,1.754,0.997312,0.385680951604,0.860215053763,173.91668099,0.500672043011,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,395.631,1.0,14.049,13.625,-9999,0.523522,0.523522,-9999,37.127,31.484,0.523522,0.0,4.35293,0.523522,65.1532,0.993952,85.4162,0.665717,50.2763,1.0,65.9126,0.728054,-6.17913,0.815188,0.0868117,-6.25715,-6.17913,-6.08933,0.796371,0.815188,0.84543,3.1114,3.29432,3.60918,3.80585,9.35014,9.59628,9.81529,9.89926,6.40887,6.06158,6.83513,7.72282,9.95098,9.66886,10.3515,11.0309,2.51191,1.0
200506,21.635,1.0,486.271,306.617,1.0,349.05,0.0,9.582,1.0,99.62,0.990278,0.876,1.0,1.669,0.990278,0.349355503349,0.904166666667,184.652464583,1.0,596.427429167,1.0,-9999,-9999,-9999,-9999,-9999,-9999,389.103,1.0,16.058,15.311,-9999,1.0,1.0,-9999,31.561,31.48,0.936806,0.0,4.43219,1.0,96.0199,0.999306,158.223,0.810586,13.3329,0.999306,21.9702,0.672771,-9.63171,0.991667,0.0872746,-9.74132,-9.70392,-9.67569,0.994444,0.992361,0.991667,3.12014,2.92005,3.02269,3.07067,12.7812,12.661,12.7209,12.7682,4.04237,3.7767,3.99057,4.04237,13.3699,13.1805,13.3781,13.4307,3.33492,1.0
200507,23.799,1.0,472.998,308.035,1.0,355.686,0.0,13.473,0.638441,99.397,0.219758,0.186,1.0,1.615,0.219758,-9999,-9999,189.001159532,0.999327956989,601.347556452,1.0,-9999,-9999,-9999,-9999,-9999,-9999,385.621,0.638441,17.493,16.756,-9999,1.0,1.0,-9999,33.786,31.493,0.000672043,0.0,4.68997,1.0,93.2457,0.635753,156.148,0.902646,17.511,0.636425,29.3237,0.571674,-8.4671,0.619624,0.0908596,-8.44524,-8.42853,-8.29355,0.625672,0.620968,0.616263,1.98938,1.97996,2.11666,2.31904,10.4404,10.4214,10.5202,10.5982,2.53105,2.48972,2.56267,2.70525,10.8273,10.8831,10.936,11.0132,4.04832,1.0
200508,21.528,1.0,421.987,240.37,1.0,352.749,0.0,7.336,1.0,99.408,0.991935,2.446,0.967742,1.603,0.991935,0.33232814333,0.930779569892,148.222835597,0.951612903226,470.906376344,1.0,-9999,-9999,-9999,-9999,-9999,-9999,390.582,0.788306,18.083,17.404,-9999,1.0,1.0,-9999,30.303,31.465,0.0,0.0,2.37771,1.0,34.7385,0.998656,64.1857,0.827134,30.63,0.999328,56.5947,0.618965,-5.0858,0.775538,0.0835363,-5.08663,-5.06642,-4.90936,0.801075,0.780914,0.823253,1.35398,1.00662,1.24196,1.33381,6.44061,5.9798,6.31944,6.39402,3.50936,2.65793,3.51196,3.59719,7.56228,7.41289,7.56228,7.67352,4.3937,1.0
200509,19.619,1.0,344.523,183.0,1.0,344.746,0.0,5.003,1.0,99.675,0.990278,3.934,1.0,1.549,0.990278,0.298983882801,0.875,105.44921977,0.999305555556,360.607094622,0.998611111111,-9999,-9999,-9999,-9999,-9999,-9999,388.197,0.909722,18.169,17.577,-9999,1.0,1.0,-9999,26.785,31.48,0.183333,0.0,0.372223,1.0,34.6398,0.9875,69.9997,0.608697,17.5478,1.0,35.4604,0.574583,-1.62377,0.979861,0.080518,-1.6556,-1.6439,-1.6371,0.979861,0.98125,0.979861,1.44882,1.45054,1.46563,1.49014,3.09693,3.09482,3.117,3.15465,1.66064,1.61833,1.68827,1.72678,3.37537,3.37537,3.41682,3.48226,4.4669,1.0
200510,15.035,1.0,255.828,119.049,1.0,328.525,0.0,2.024,0.999328,100.008,0.969758,3.655,0.971774,1.413,0.969758,0.269297721382,0.832661290323,66.973742257,0.971102150538,234.095642418,0.997983870968,-9999,-9999,-9999,-9999,-9999,-9999,421.767,0.999328,15.29,14.879,-9999,0.991263,0.991263,-9999,27.492,31.619,1.0,0.0,-1.82446,1.0,24.0191,0.997984,49.4064,0.404106,7.9939,0.998656,16.4432,0.508273,-1.99644,0.99664,0.0690638,-2.13872,-2.05247,-2.02721,0.99328,0.997984,0.997984,2.41201,2.2377,2.39165,2.42119,4.46754,4.37642,4.43665,4.45807,2.72671,2.62923,2.72536,2.78996,4.58611,4.592,4.63345,4.67392,2.96791,1.0
200511,10.327,1.0,180.205,80.512,1.0,310.295,0.0,1.128,0.998611,99.642,0.783333,7.062,0.936111,1.705,0.783333,0.359198737708,0.627083333333,38.6899296478,0.934027777778,154.987469632,0.997916666667,-9999,-9999,-9999,-9999,-9999,-9999,401.408,0.998611,12.25,11.922,-9999,1.0,1.0,-9999,28.223,31.489,1.0,0.0,-4.7222,1.0,10.164,0.998611,20.9069,0.233147,-2.71456,0.998611,-5.58376,0.587836,-0.242453,0.991667,0.0366985,-0.269648,-0.242453,-0.211114,0.986806,0.991667,0.995833,1.64806,1.50926,1.66233,1.69088,1.90688,1.80787,1.88978,1.9057,2.06015,2.0085,2.10731,2.21754,2.0739,2.1313,2.16694,2.19236,2.02935,1.0
200512,6.337,1.0,144.036,59.02,1.0,297.34,0.0,1.085,0.997984,99.486,0.817876,3.999,0.907258,2.117,0.817876,0.445859282684,0.655241935484,26.19000825,0.88373655914,108.049672177,0.997983870968,-9999,-9999,-9999,-9999,-9999,-9999,395.087,0.997984,8.026,7.83,-9999,1.0,1.0,-9999,28.552,31.516,1.0,0.139113,-4.65083,1.0,1.98404,0.995968,3.32493,0.101141,0.449717,0.997312,0.753652,0.570442,1.21975,0.987231,0.0237462,1.20739,1.21217,1.21975,0.989919,0.988575,0.987231,1.12768,1.10814,1.12872,1.13714,-0.0795574,-0.128388,-0.0841901,-0.0792716,1.20205,1.12653,1.14932,1.22244,0.0758162,0.0585002,0.0666717,0.0749645,1.07748,1.0
200601,5.404,0.999328,161.222,72.557,1.0,292.287,0.0,2.021,0.99664,99.955,0.553091,0.666,0.891801,2.304,0.553091,-9999,-9999,40.0535777975,0.883064516129,145.841461486,0.976478494624,-9999,-9999,-9999,-9999,-9999,-9999,398.077,0.993952,5.857,5.489,5.803,0.995968,0.998656,0.995968,28.056,30.798,0.995968,0.995968,4.21279,0.995968,-0.136576,0.99664,-0.206929,0.0174402,10.9309,0.99664,16.5617,0.480615,0.582773,0.983871,0.0124378,0.575694,0.58418,0.593618,0.983199,0.983871,0.984543,0.508756,0.508736,0.511834,0.514997,-0.075424,-0.082206,-0.075424,-0.0639881,1.03226,0.734522,0.994599,1.05752,0.282562,0.0572543,0.267473,0.304691,1.29432,1.0
200602,6.972,1.0,223.413,98.099,1.0,295.697,0.0,2.22,1.0,98.81,0.988095,3.56,0.973958,2.3,0.988095,0.467719171945,0.819196428571,58.0213454285,0.973214285714,203.169226935,1.0,-9999,-9999,-9999,-9999,-9999,-9999,401.951,0.999256,6.506,6.343,6.504,1.0,1.0,1.0,28.34,31.735,1.0,1.0,1.72834,1.0,7.30706,0.999256,11.0711,0.232473,27.9394,0.999256,42.3316,0.74064,0.870417,0.994792,0.0251588,0.858447,0.886588,0.898676,0.994048,0.994792,0.994792,0.884014,0.85641,0.883684,0.899081,-0.0022814,-0.0111149,-0.00306632,0.00271949,1.30637,1.25055,1.28768,1.30963,0.194851,0.176325,0.188858,0.196275,1.36988,1.0
200603,8.749,1.0,310.08,126.068,1.0,307.114,0.0,2.436,1.0,98.956,0.997984,3.029,0.957661,2.403,0.997984,0.503244917164,0.825940860215,77.065407591,0.95564516129,263.132880376,1.0,-9999,-9999,-9999,-9999,-9999,-9999,392.152,0.997312,7.674,7.774,7.627,0.997984,1.0,0.997984,28.477,32.202,0.997984,0.997984,-0.8871,0.997984,12.027,0.999328,14.5889,0.269426,49.0427,1.0,59.4894,0.780385,1.20568,0.997984,0.0247713,1.2169,1.22371,1.22889,0.997984,0.997984,0.997984,1.33314,1.29784,1.323,1.3774,0.115577,0.0734834,0.103012,0.136585,1.68306,1.64842,1.68306,1.78511,0.255691,0.249814,0.257961,0.362691,1.51852,1.0
200604,14.225,0.991667,396.75,223.687,0.991667,322.681,0.0,4.773,0.991667,99.212,0.992361,2.182,0.990972,1.803,0.992361,0.401405762997,0.800694444444,118.397349306,0.990972222222,434.880886846,0.990277777778,-9999,-9999,-9999,-9999,-9999,-9999,404.505,1.0,11.91,11.672,11.101,0.999306,0.990972,0.999306,28.488,32.209,0.999306,0.999306,3.03826,0.999306,25.9702,1.0,29.5204,0.37606,79.2247,1.0,90.0548,0.815759,0.417814,0.981944,0.0462864,0.448657,0.587062,0.620966,0.953472,0.989583,0.986111,2.99796,2.81469,2.86696,2.96162,2.36899,2.26706,2.30643,2.32683,3.27302,3.32518,3.3636,3.42424,2.64963,2.67523,2.76242,2.79723,2.20186,1.0
200605,17.41,1.0,459.283,311.811,1.0,330.1,0.0,6.897,1.0,99.574,0.765457,0.43,1.0,1.498,0.765457,0.34465093593,0.679435483871,163.01813172,1.0,600.438670027,1.0,-9999,-9999,-9999,-9999,-9999,-9999,400.599,1.0,14.272,13.903,13.251,1.0,1.0,1.0,26.545,31.669,1.0,1.0,2.64422,1.0,63.2231,0.99664,92.3984,0.653392,46.375,0.997312,67.7755,0.642706,-6.42793,0.974462,0.072148,-6.59566,-6.46926,-6.35033,0.876344,0.974462,0.989919,4.42967,4.11896,4.2911,4.4294,10.9243,10.5756,10.6423,10.9248,4.86166,4.82774,4.96812,5.20174,11.2135,11.1521,11.293,11.4548,2.69499,1.0
200606,20.579,1.0,486.271,308.3,1.0,344.059,0.0,12.182,1.0,99.701,0.989583,0.451,1.0,1.69,0.989583,0.364481161234,0.878472222222,162.344903472,1.0,596.840199306,1.0,-9999,-9999,-9999,-9999,-9999,-9999,386.944,1.0,15.317,14.689,14.115,1.0,1.0,1.0,18.821,26.113,1.0,1.0,2.45733,1.0,82.53,0.999306,149.221,0.800768,5.87702,1.0,10.6261,0.626766,-8.46938,0.984722,0.0865013,-8.54639,-8.45506,-8.41901,0.884028,0.995833,0.995833,3.38056,3.3798,3.52759,3.61544,11.874,11.874,11.9663,12.0328,3.8926,3.70492,3.85071,3.94201,12.0832,11.961,12.0125,12.0816,2.97148,1.0
200607,25.61,1.0,472.998,331.319,1.0,364.418,0.0,14.485,1.0,99.488,0.997984,1.104,1.0,1.646,0.997312,0.352680293068,0.900537634409,181.892368952,1.0,651.750129704,1.0,-9999,-9999,-9999,-9999,-9999,-9999,384.665,1.0,18.654,17.483,16.607,1.0,1.0,1.0,16.624,29.263,1.0,1.0,3.73456,1.0,117.315,0.998656,184.595,0.982821,-4.04074,0.997984,-6.3581,0.567126,-7.67108,0.991263,0.0688396,-7.69804,-7.67943,-7.64511,0.99328,0.962366,0.993952,3.14949,3.14949,3.22291,3.25805,10.8475,10.8589,10.8827,10.9203,2.90875,2.71039,2.90296,2.95679,10.7881,10.6401,10.7323,10.7824,3.9397,1.0
200608,22.437,1.0,421.987,273.494,1.0,351.32,0.0,8.752,1.0,99.059,0.998656,2.138,1.0,1.66,0.998656,0.369800717303,0.89247311828,155.467684011,0.999327956989,553.45730618,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,384.619,1.0,18.552,18.088,17.378,1.0,1.0,1.0,17.464,29.291,1.0,1.0,1.49991,1.0,77.2773,1.0,114.49,0.693592,26.7934,0.999328,39.6958,0.515403,-6.27442,0.987903,0.0574364,-6.25141,-6.21,-6.13654,0.981855,0.995296,0.995296,2.35646,2.22023,2.39564,2.50184,8.6038,8.48838,8.61248,8.65174,3.04269,3.04402,3.10854,3.15753,8.91483,8.94631,8.99752,9.04732,3.90928,1.0
200609,20.564,1.0,344.523,200.018,0.775694,345.591,0.0,8.155,1.0,99.504,0.880556,6.151,0.881944,1.467,0.997917,0.314478741216,0.845833333333,117.630199222,0.599305555556,442.868836051,0.766666666667,-9999,-9999,-9999,-9999,-9999,-9999,394.042,0.975,17.692,17.609,17.132,0.882639,0.882639,0.882639,22.505,34.273,0.882639,0.882639,0.524377,0.882639,45.9424,0.9875,76.7863,0.498333,20.5519,1.0,34.3497,0.524627,-3.57463,0.914583,0.0495733,-3.57394,-3.51785,-3.4685,0.902083,0.919444,0.93125,1.8724,1.75621,1.86815,1.96995,5.39025,5.35703,5.39056,5.43483,2.26527,2.27288,2.35573,2.64139,5.63008,5.61779,5.62655,5.64271,3.62264,1.0
200610,17.419,1.0,255.828,142.327,0.730511,328.307,0.0,5.74,0.989247,99.699,0.724462,1.35,0.719758,1.61,0.998656,0.340763029157,0.809811827957,75.870354021,0.703629032258,268.195075102,0.703629032258,-9999,-9999,-9999,-9999,-9999,-9999,397.902,0.980511,16.021,16.224,16.257,0.729167,0.729167,0.729167,22.876,37.074,0.421371,0.729167,-1.40758,0.729167,29.4737,0.983199,49.3271,0.394547,9.71435,0.997984,16.2579,0.620698,-1.9804,0.907258,0.0449157,-1.91356,-1.87182,-1.84349,0.902554,0.928091,0.932124,1.55959,1.61748,1.66563,1.71947,3.5136,3.52346,3.53104,3.58864,2.25989,2.27123,2.31599,2.39093,4.14453,4.07099,4.13666,4.18773,3.13386,1.0
200611,12.234,1.0,180.205,89.879,1.0,309.249,0.0,2.658,1.0,100.111,0.988889,0.458,1.0,1.422,0.988889,0.293110146779,0.754861111111,41.3516548611,1.0,180.107498098,0.998611111111,-9999,-9999,-9999,-9999,-9999,-9999,397.598,0.998611,12.395,12.37,13.221,1.0,1.0,1.0,21.886,33.588,0.0,1.0,-3.23913,1.0,12.6444,0.996528,21.19,0.249503,14.0081,0.999306,23.4753,0.540744,0.549575,0.997222,0.0387985,0.474811,0.482502,0.496311,0.998611,0.997222,0.989583,1.22782,1.22782,1.2488,1.27678,0.745323,0.745532,0.767446,0.785836,1.45071,1.19917,1.39622,1.44673,0.974368,0.916594,0.966042,0.98835,2.28844,1.0
200612,9.985,0.998656,144.036,66.939,1.0,299.986,0.0,3.258,0.998656,100.416,0.617608,1.994,1.0,1.737,0.617608,-9999,-9999,22.1627056452,1.0,126.819643302,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,389.47,0.993952,9.783,9.713,10.637,1.0,1.0,1.0,24.338,37.014,0.0,1.0,-3.27148,1.0,5.1902,0.991263,8.69793,0.126111,4.87823,0.997984,8.17512,0.497678,0.407342,0.991263,0.0270786,0.40533,0.408899,0.410723,0.991263,0.991263,0.991263,0.159557,0.14998,0.159539,0.202913,-0.250845,-0.258236,-0.249715,-0.197483,0.831647,0.827102,0.868947,0.932736,0.0,0.0,2.26186e-05,0.00176182,1.82913,1.0
200701,9.202,0.805108,161.222,65.137,1.0,307.333,0.0,1.899,0.117608,100.057,0.0,1.455,0.0,1.6,0.409274,-9999,-9999,-9999,-9999,128.099826541,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,386.85,0.112903,8.339,8.269,8.984,0.214382,0.214382,0.214382,29.409,37.811,0.0,0.214382,-2.11904,0.214382,6.76227,0.800403,11.1262,0.144749,16.2172,0.801747,26.6826,0.922683,0.80406,0.770161,0.0461027,0.753322,0.781574,0.845118,0.774194,0.774194,0.767473,0.135683,0.111991,0.128813,0.158877,-0.652125,-0.6605,-0.652715,-0.644566,1.92294,1.9218,1.93615,1.96507,0.0147694,0.0144265,0.0151118,0.0156197,1.48265,1.0
200702,10.153,0.997024,223.413,100.936,1.0,308.554,0.0,2.538,0.0,99.317,0.0,2.717,0.290179,1.941,0.869048,0.410746766191,0.662946428571,-9999,-9999,200.569263904,0.997767857143,-9999,-9999,-9999,-9999,-9999,-9999,395.598,0.0,9.205,9.227,9.082,0.535714,0.535714,0.535714,29.318,38.443,0.535714,0.535714,0.404388,0.535714,9.86461,0.997024,14.809,-9999,26.1911,0.997024,39.3187,-9999,0.759741,0.997024,-9999,0.744389,0.754058,0.760836,0.997024,0.997024,0.99628,0.342821,0.317702,0.336956,0.35133,-0.410774,-0.428636,-0.415974,-0.408761,1.20533,0.980371,1.1281,1.2154,0.187099,0.0552053,0.0880567,0.183383,1.55554,1.0
200703,10.881,0.997984,310.08,139.785,1.0,311.642,0.0,3.417,0.0,99.239,0.0,2.363,0.0,2.192,0.660618,-9999,-9999,-9999,-9999,281.383618952,1.0,-9999,-9999,-9999,-9999,-9999,-9999,426.425,0.0,10.339,10.359,10.141,0.199597,0.199597,0.199597,28.038,37.93,0.199597,0.199597,-0.81504,0.199597,15.7157,0.997312,20.2462,-9999,46.821,0.997984,60.3186,-9999,0.124298,0.995968,-9999,0.119186,0.120045,0.122541,0.995968,0.995968,0.995968,0.05006,0.0493174,0.05006,0.0505068,-0.0739772,-0.0733936,-0.0704271,-0.0698772,0.736932,0.717631,0.735711,0.744262,0.24052,0.220267,0.239949,0.241663,1.66367,1.0
200704,15.646,1.0,396.75,238.237,1.0,324.437,0.0,6.65,0.555556,99.669,0.0,0.558,0.384028,1.468,0.81875,0.35021736076,0.582638888889,-9999,-9999,467.775734722,1.0,-9999,-9999,-9999,-9999,-9999,-9999,418.398,0.555556,13.958,13.549,13.036,0.60625,0.60625,0.60625,25.041,37.138,0.60625,0.60625,2.4564,0.60625,34.9801,1.0,54.0959,0.750922,72.602,1.0,112.277,0.966616,-1.68432,0.984028,0.100029,-1.72095,-1.69942,-1.66199,0.983333,0.992361,0.991667,0.61598,0.628466,0.694541,0.845696,2.33547,2.32444,2.38428,2.5372,2.3216,2.1754,2.29293,2.46629,3.41068,3.15081,3.28792,3.43602,2.02509,1.0
200705,18.466,1.0,459.283,287.221,1.0,334.373,0.0,6.008,1.0,99.187,0.0,2.58,1.0,1.426,0.998656,0.343054350828,0.846774193548,156.730145833,1.0,557.339003089,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,407.048,0.999328,14.844,14.599,13.981,1.0,1.0,1.0,23.383,33.357,1.0,1.0,1.9075,1.0,69.6624,1.0,107.731,0.942049,30.4868,0.998656,47.1471,0.956275,-7.65418,0.99664,0.121129,-7.65532,-7.55031,-7.49481,0.99664,0.997312,0.997312,2.7617,2.50481,2.70794,2.78011,10.312,10.1345,10.2612,10.3597,3.4184,3.14902,3.24814,3.82214,10.2512,10.0063,10.1276,10.2512,2.12947,1.0
200706,22.308,1.0,486.271,307.656,1.0,349.519,0.0,7.849,1.0,99.345,0.0,0.763,1.0,1.346,0.999306,0.325338428026,0.825694444444,177.174078472,1.0,599.436294444,1.0,-9999,-9999,-9999,-9999,-9999,-9999,399.198,0.997917,17.255,16.678,15.839,1.0,1.0,1.0,19.749,30.033,1.0,1.0,2.80615,1.0,78.1479,0.997917,128.932,1.01464,27.4316,1.0,45.2581,0.80561,-8.3803,0.984722,0.108136,-8.62566,-8.3057,-8.24083,0.938889,0.990278,0.991667,2.65412,2.29186,2.52951,2.6997,10.9598,10.7477,10.8804,10.9965,3.87179,3.31182,3.87179,4.37916,11.8298,11.2567,11.8627,12.1642,2.43576,1.0
200707,24.567,1.0,472.998,334.846,1.0,352.674,0.0,15.366,1.0,99.46,0.0,0.193,1.0,1.545,1.0,0.385757302807,0.846102150538,188.695174731,1.0,647.567730225,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,391.021,0.985887,18.232,17.469,16.879,1.0,1.0,1.0,14.488,27.728,1.0,1.0,2.23553,1.0,61.2094,0.998656,91.5163,0.630705,63.5059,0.999328,94.9498,0.629086,-5.54541,0.951613,0.0666055,-5.50449,-5.04127,-4.97211,0.891129,0.983871,0.985215,1.87226,1.50366,1.89715,2.11592,6.9125,6.79509,7.03101,7.12374,1.2731,1.48789,1.53813,1.65743,6.67374,6.8996,7.02285,7.14931,2.57083,1.0
200708,24.29,1.0,421.987,272.631,1.0,354.271,0.0,11.79,1.0,99.364,0.0,2.427,1.0,1.618,0.997312,0.397792882784,0.816532258065,158.189507813,0.774193548387,533.76560674,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,387.116,0.977823,19.321,18.904,18.26,1.0,1.0,1.0,17.21,30.251,1.0,1.0,1.96297,1.0,42.0666,0.988575,66.4672,0.565101,45.3433,0.998656,71.6445,0.649448,-3.80428,0.977823,0.0537153,-3.95021,-3.77342,-3.73986,0.954301,0.979167,0.979839,1.17032,1.10753,1.20754,1.29266,4.96735,4.97471,4.99881,5.08339,1.42418,1.42443,1.46684,1.52062,5.07268,5.08099,5.12486,5.21782,2.73024,1.0
200709,19.754,1.0,344.523,211.708,1.0,333.556,0.0,8.0,1.0,99.651,0.0,1.109,0.943056,1.678,0.997222,0.385866507612,0.888194444444,-9999,-9999,415.041866681,0.999305555556,-9999,-9999,-9999,-9999,-9999,-9999,381.964,0.984722,17.773,17.843,17.682,0.990972,0.990972,0.990972,14.305,27.287,0.990972,0.990972,-0.53619,0.990972,31.4474,0.995139,49.6883,0.429037,41.2375,0.997222,65.1572,0.71021,-3.17985,0.986806,0.0486915,-3.18185,-3.16952,-3.1462,0.986806,0.9875,0.990972,0.977326,0.969166,0.991077,1.00057,4.16563,4.14292,4.15969,4.16889,1.49297,1.5205,1.5533,1.67263,4.28163,4.24558,4.28816,4.45838,2.50709,1.0
200710,16.236,1.0,255.828,145.522,1.0,327.383,0.0,5.524,1.0,99.677,0.0,1.22,1.0,1.845,0.999328,0.436388647047,0.911290322581,-9999,-9999,286.292935192,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,395.933,1.0,15.194,15.571,15.63,1.0,1.0,1.0,14.226,26.703,1.0,1.0,-1.00007,1.0,20.0228,0.998656,30.0523,0.259598,14.6754,1.0,22.0264,0.566702,-1.83402,0.997984,0.0408134,-1.81647,-1.80444,-1.77459,0.997984,0.997984,0.997984,1.87431,1.87431,1.90203,2.00658,3.69417,3.65927,3.71399,3.7848,2.52673,2.42818,2.46989,2.52673,3.99764,3.92729,3.9806,4.04787,2.17551,1.0
200711,10.963,0.998611,180.205,91.661,0.668056,303.808,0.0,4.401,0.998611,99.474,0.0,1.013,0.652778,1.87,0.989583,0.437421051129,0.863888888889,-9999,-9999,204.750877193,0.633333333333,-9999,-9999,-9999,-9999,-9999,-9999,398.206,0.998611,11.739,12.175,12.416,0.665972,0.665972,0.665972,14.889,26.264,0.665972,0.665972,-1.22412,0.665972,9.47614,0.994444,13.4152,0.14819,1.92901,0.998611,2.73085,0.495282,0.300773,0.930556,0.0302253,0.311028,0.317915,0.330451,0.94375,0.940972,0.938889,1.56299,1.55581,1.56379,1.57971,1.24424,1.24342,1.24492,1.266,1.68143,1.47789,1.65838,1.68143,1.44075,1.4358,1.44305,1.83542,1.79246,1.0
200712,7.519,0.863575,144.036,62.302,0.0873656,292.886,0.0,3.294,0.778226,99.922,0.0,1.295,0.077957,2.088,0.860887,0.466812953501,0.716397849462,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,399.665,0.777554,8.311,8.959,9.484,0.0860215,0.0860215,0.0860215,14.868,25.701,0.0860215,0.0860215,-2.62084,0.0860215,3.76233,0.785618,6.68016,0.0851353,5.92023,0.863575,10.5116,0.465415,0.85019,0.676747,0.0226152,0.835241,0.842477,0.856114,0.701613,0.709677,0.673387,0.811092,0.810168,0.816537,0.852111,-0.0358367,-0.0280093,-0.0155997,-0.0101972,0.27746,0.274088,0.278481,0.927408,0.0,0.0,0.0,1.38561,1.48882,1.0
