TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200801,-0.117,1.0,101.507,33.456,1.0,284.694,1.0,0.485,1.0,92.448,1.0,3.18,1.0,4.505,0.602823,0.86237197853,0.592741935484,0.375880056754,0.998655913978,-9999,-9999,-9999,-9999,3.18620933871,1.0,314.370046371,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.266949,1.0,11.2598,0.252016,5.0839,0.428552,21.5074,0.990591,9.71079,1.23493,0.982232,0.247312,0.0333473,0.967073,0.972146,0.995398,0.251344,0.247312,0.245296,1.22118,1.20579,1.22137,1.23243,0.251263,0.22116,0.242898,0.253486,1.22926,1.05013,1.1395,1.30497,0.372589,0.346938,0.374531,0.431761,-9999,-9999
200802,0.961,1.0,166.636,63.568,1.0,276.519,1.0,1.161,1.0,93.084,1.0,1.265,1.0,3.644,0.5,-9999,-9999,15.1953202604,0.999281609195,-9999,-9999,-9999,-9999,4.64837572629,1.0,319.925813218,1.0,396.894,0.716954,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.04696,1.0,9.09151,0.716954,8.35569,0.284276,34.5876,0.717672,31.7883,0.917956,0.321645,0.501437,0.0273978,0.311405,0.321645,0.350112,0.502155,0.501437,0.499282,1.29786,1.29633,1.32753,1.36831,0.976518,0.985201,1.00041,1.0208,0.901833,0.861618,0.906664,1.01893,0.546388,0.525085,0.546388,0.616409,-9999,-9999
200803,0.329,1.0,264.499,100.024,1.0,275.721,1.0,0.852,1.0,91.252,1.0,4.111,1.0,4.208,0.832661,0.74411205823,0.832661290323,49.3590050948,1.0,-9999,-9999,-9999,-9999,9.62257786761,1.0,316.874573925,1.0,393.557,0.989247,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.87438,1.0,11.5113,0.988575,10.5796,0.313818,44.3662,0.989247,40.7754,1.20157,-0.188561,0.981855,0.0333664,-0.199161,-0.188561,-0.155598,0.984543,0.981855,0.979167,1.6761,1.65858,1.68184,1.71437,1.8708,1.85636,1.86607,1.87829,1.12064,1.16021,1.20381,1.40067,1.46497,1.47529,1.52507,1.56174,-9999,-9999
200804,4.344,1.0,368.013,136.272,1.0,298.121,1.0,1.22,1.0,91.941,1.0,4.266,1.0,2.866,0.972222,0.452038303377,0.972222222222,87.6101569686,0.997916666667,-9999,-9999,-9999,-9999,9.06158715069,1.0,336.489418056,1.0,391.516,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.60302,1.0,29.4495,0.999306,39.0658,0.543367,35.974,0.999306,47.7208,0.856616,-1.84233,0.9125,0.0509214,-2.02846,-1.92494,-1.86656,0.938194,0.916667,0.909722,2.27418,2.27204,2.36498,2.44122,4.19911,4.16745,4.3005,4.36193,3.0307,2.73311,3.0307,3.40951,4.76278,4.73216,4.86578,5.03278,-9999,-9999
200805,11.632,1.0,447.966,217.038,1.0,306.93,1.0,3.878,1.0,92.465,0.979167,0.585,1.0,2.792,0.699597,0.46021598138,0.662634408602,136.712792621,1.0,-9999,-9999,-9999,-9999,13.7248294032,1.0,373.530622984,1.0,382.763,0.963038,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.40478,1.0,47.6519,0.961022,59.129,0.655338,57.8409,0.963038,71.7721,0.857062,-3.84204,0.854167,0.093307,-3.94151,-3.86673,-3.72562,0.762769,0.817876,0.880376,5.61531,5.59221,5.62474,5.68824,9.43879,9.31975,9.57118,9.8614,5.77987,4.77294,5.40808,6.28368,9.70994,8.74667,9.50791,9.87713,-9999,-9999
200806,14.422,1.0,483.684,218.22,1.0,326.924,1.0,4.618,1.0,92.338,1.0,1.631,1.0,2.84,0.991667,0.476313877791,0.990972222222,140.945902256,1.0,-9999,-9999,-9999,-9999,15.7285429583,1.0,388.470115278,1.0,377.222,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.39052,1.0,53.5569,1.0,65.4886,0.730945,58.9247,0.999306,72.0522,0.971235,-3.35642,0.8875,0.0876819,-3.52553,-3.35642,-3.0848,0.940972,0.8875,0.875,7.37225,7.30626,7.43468,7.8323,10.7196,10.7522,10.9071,11.1693,7.89807,6.61769,7.73996,9.39243,11.9126,10.5664,11.8212,12.6542,-9999,-9999
200807,15.2,1.0,464.252,203.754,1.0,338.776,1.0,4.581,1.0,91.979,0.997312,2.653,1.0,3.116,0.999328,0.551499631234,0.999327956989,135.692734902,1.0,-9999,-9999,-9999,-9999,14.1274968757,1.0,392.709247312,1.0,380.516,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.14747,1.0,60.5632,0.998656,76.3265,0.74098,44.427,0.999328,55.9904,1.0381,-2.65259,0.94086,0.0775429,-2.85172,-2.69742,-2.602,0.940188,0.939516,0.945565,8.03233,7.83414,7.89211,8.03482,10.5978,10.5012,10.5306,10.6202,7.26139,7.17377,7.47565,7.86973,10.1948,10.1948,10.3391,10.6018,-9999,-9999
200808,14.569,1.0,395.729,174.171,1.0,332.835,1.0,3.699,1.0,91.898,0.999328,2.954,1.0,3.056,0.999328,0.601349465225,0.999327956989,106.234200011,1.0,-9999,-9999,-9999,-9999,12.0643342392,1.0,388.707033602,1.0,374.223,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.09342,1.0,53.1532,1.0,62.4925,0.666692,36.3145,0.999328,42.6951,1.06504,-1.53042,0.981855,0.0757838,-1.6029,-1.55693,-1.53723,0.991935,0.964382,0.981855,7.9789,7.77716,7.85161,7.89023,9.47472,9.36837,9.39934,9.45347,7.67794,7.21444,7.44708,7.6065,9.42361,9.09594,9.29775,9.39112,-9999,-9999
200809,9.492,1.0,299.379,114.146,1.0,317.221,1.0,1.663,1.0,93.312,0.0,1.971,1.0,2.903,0.998611,0.467913186022,0.998611111111,61.2261820958,0.998611111111,-9999,-9999,-9999,-9999,7.81053097083,1.0,361.5957875,1.0,380.071,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.70212,1.0,28.3415,1.0,37.3377,0.493647,19.8432,1.0,26.1419,0.786,-1.28,0.972222,0.0679079,-1.35128,-1.28515,-1.25317,0.954167,0.764583,0.9625,4.40065,4.50878,4.81002,5.06542,5.60866,5.73509,6.17945,6.33716,6.86988,5.29682,6.27485,6.93051,7.14447,6.46183,7.00165,7.23177,-9999,-9999
200810,6.548,1.0,198.027,76.001,1.0,299.441,1.0,0.971,1.0,91.788,0.698253,3.449,1.0,3.219,0.997312,0.612252542038,0.997311827957,23.2088103326,1.0,-9999,-9999,-9999,-9999,5.65492100538,1.0,346.57824328,1.0,382.572,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.62078,1.0,19.393,1.0,24.196,0.449604,1.30932,1.0,1.6336,0.932432,1.07098,0.984543,0.0526073,1.00244,1.06166,1.1472,0.994624,0.984543,0.983199,5.44832,5.33514,5.58083,5.63651,4.42424,4.33613,4.45827,4.50985,4.67916,4.43156,4.73292,4.91161,4.13739,4.01648,4.1852,4.27698,-9999,-9999
200811,2.79,1.0,118.973,36.917,1.0,295.086,1.0,0.474,1.0,90.819,1.0,1.77,1.0,3.837,0.929861,0.715362109547,0.913888888889,0.884721344439,1.0,-9999,-9999,-9999,-9999,3.55809071597,1.0,327.560068056,1.0,397.811,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.2246,1.0,4.77764,1.0,5.9609,0.31417,21.8037,1.0,27.2038,1.09582,1.20771,0.992361,0.0463956,1.17543,1.20935,1.23283,0.995833,0.992361,0.982639,2.62943,2.62943,2.67699,2.69653,1.44132,1.44593,1.46019,1.47121,2.18261,2.16688,2.20899,2.24387,1.36703,1.3672,1.40728,1.41982,-9999,-9999
200812,-1.679,1.0,84.6216,20.076,1.0,287.421,1.0,0.153,1.0,91.138,1.0,2.648,1.0,3.778,0.924059,0.675369669508,0.924059139785,-2.31590502335,0.998655913978,-9999,-9999,-9999,-9999,3.5154447211,1.0,306.318498656,1.0,407.406,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.50366,1.0,2.47826,1.0,1.05936,0.214826,15.9395,1.0,6.81356,1.15256,1.47349,0.995968,0.0270862,1.45596,1.47349,1.48127,0.994624,0.995968,0.995968,1.63978,1.60189,1.62052,1.63978,0.15851,0.143215,0.15851,0.170012,1.44282,1.20734,1.23734,1.39956,0.189652,0.153037,0.166405,0.18501,-9999,-9999
200901,-4.001,1.0,101.507,34.515,1.0,261.824,1.0,0.639,0.221102,92.942,1.0,0.982,1.0,3.443,0.907258,0.55915476138,0.874327956989,-4.88472400336,1.0,-9999,-9999,-9999,-9999,4.57045026411,1.0,296.652804435,1.0,401.876,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.72848,1.0,7.30416,1.0,3.2979,0.368118,-1.27055,1.0,-0.573666,1.79159,1.41805,0.993952,0.0307982,1.39145,1.40796,1.42564,0.993952,0.993952,0.993952,1.39252,1.40542,1.44208,1.48999,0.00211623,-0.00648133,0.0513292,0.0720387,1.51046,1.20827,1.24646,1.33451,0.180925,0.114622,0.14413,0.15866,-9999,0.0
200902,-2.826,1.0,165.12,37.877,1.0,286.505,1.0,0.738,0.0,92.667,1.0,4.929,1.0,3.975,0.776786,0.653873975338,0.736607142857,16.1974933653,1.0,-9999,-9999,-9999,-9999,6.35857094048,1.0,301.960136161,1.0,400.393,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.05982,1.0,2.39578,1.0,1.08172,-9999,35.8256,1.0,16.1756,-9999,0.685686,1.0,-9999,0.681201,0.684555,0.688889,1.0,0.994048,0.99628,0.991997,0.973703,0.983717,0.992621,0.3105,0.288231,0.298691,0.307463,0.753227,0.867496,0.89864,0.962454,0.11932,0.123845,0.142486,0.163086,-9999,0.0
200903,0.57,1.0,261.012,74.778,1.0,299.348,1.0,1.207,0.0,92.798,1.0,3.516,1.0,3.86,0.940188,0.683283500524,0.940188172043,50.5259271458,1.0,-9999,-9999,-9999,-9999,6.32529080511,1.0,317.275040995,1.0,393.296,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.330969,1.0,10.2239,1.0,11.6305,-9999,34.4823,1.0,39.2264,-9999,0.0405988,0.997984,-9999,0.0298801,0.0401131,0.0472943,0.997984,0.997984,0.997984,1.38617,1.37178,1.40166,1.42861,1.3318,1.32561,1.35924,1.39054,1.21966,1.16304,1.20545,1.28898,1.32279,1.27565,1.30953,1.33911,-9999,0.0
200904,10.021,1.0,364.857,202.672,1.0,284.648,1.0,3.98,0.0,93.189,1.0,0.896,1.0,3.301,1.0,0.511433097222,1.0,107.770284573,0.997916666667,-9999,-9999,-9999,-9999,13.5320621967,0.997916666667,365.045833519,0.997916666667,388.548,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.28627,1.0,53.5414,1.0,58.0838,-9999,42.5016,1.0,46.1074,-9999,-3.10501,1.0,-9999,-3.28148,-3.22977,-3.1551,0.997917,1.0,1.0,3.38012,3.34791,3.3934,3.41402,6.51578,6.53009,6.58709,6.6805,3.89684,2.78378,3.56944,3.85895,7.01657,6.43846,6.72098,6.88189,2.27162,0.782639
200905,10.5,1.0,445.952,194.787,1.0,314.414,1.0,4.348,0.582661,93.596,1.0,3.975,1.0,3.185,0.998656,0.562511628346,0.998655913978,127.638516758,0.999327956989,384.546273676,1.0,9.93999425941,1.0,13.6344145951,0.999327956989,367.634288535,0.999327956989,381.617,1.0,8.462,8.471,8.128,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.51019,1.0,53.1069,0.999328,61.7807,0.694082,54.6841,1.0,63.6154,1.01958,-3.03011,0.99328,0.095186,-3.16194,-3.04505,-3.00061,0.972446,0.992608,0.992608,5.15675,5.15148,5.16261,5.17773,8.22262,8.14585,8.20976,8.28791,4.93651,5.00493,5.25948,5.80092,8.10772,8.15605,8.24758,8.78089,2.64168,1.0
200906,11.442,0.686111,483.374,167.318,0.689583,334.346,0.686111,2.544,0.686111,93.282,0.977778,4.772,1.0,3.147,0.948611,0.582904526908,0.948611111111,102.598442307,0.653472222222,273.970951529,0.653472222222,7.6876468153,0.653472222222,10.5636328465,0.653472222222,370.099452191,0.653472222222,383.765,1.0,9.763,9.852,9.43,-9999,-9999,0.686111,0.686111,0.686111,-9999,-9999,35.894,20.586,25.861,0.685417,0.685417,0.685417,3.16455,0.686111,43.4046,0.998611,59.5543,0.463287,43.3768,1.0,59.5161,0.831949,-2.72851,0.804167,0.0674859,-2.86893,-2.80122,-2.61532,0.709028,0.822917,0.852083,6.38606,6.25641,6.34684,6.47244,9.16225,8.91642,9.14543,9.25941,7.11689,6.29013,6.75727,7.13303,9.91611,9.34764,9.72232,10.0377,2.87898,1.0
200907,15.033,1.0,465.726,207.122,0.999328,337.664,1.0,4.809,1.0,93.331,1.0,4.462,1.0,2.889,0.4375,-9999,-9999,-9999,-9999,404.179418429,1.0,9.51384838978,1.0,-9999,-9999,392.368240591,1.0,379.736,0.78629,13.294,13.38,13.002,-9999,-9999,1.0,1.0,1.0,-9999,-9999,36.857,20.969,25.686,1.0,1.0,1.0,2.72771,1.0,72.8153,0.793011,96.1564,0.822199,35.3518,0.801747,46.684,0.778226,-2.41868,0.504032,0.0934978,-2.48832,-2.39891,-2.28901,0.543011,0.504704,0.498656,6.51936,6.41391,6.51936,6.84869,8.9273,8.88083,8.97087,9.23847,7.38001,7.13379,7.3601,7.67073,10.8278,10.2821,10.5499,10.8813,3.58843,1.0
200908,15.887,1.0,398.522,213.352,0.999328,327.658,1.0,6.09,1.0,93.642,1.0,3.245,1.0,2.914,0.995296,0.508796065898,0.995295698925,130.345940007,1.0,417.588890757,1.0,9.23245646505,1.0,14.6443105887,1.0,396.758235887,1.0,374.817,1.0,13.635,13.659,13.45,-9999,-9999,1.0,1.0,1.0,-9999,-9999,36.735,20.744,25.342,1.0,1.0,1.0,1.95053,1.0,69.633,1.0,88.3665,0.777905,31.4435,1.0,39.9029,0.907478,-2.24307,0.93414,0.0865806,-2.29906,-2.22273,-2.16985,0.971102,0.868952,0.893817,7.72353,7.54337,7.77784,8.70856,9.94374,9.84242,9.99987,10.786,9.16008,7.07305,7.99721,9.10844,10.3554,9.5955,9.90032,10.5529,3.66313,1.0
200909,12.435,1.0,302.761,131.038,0.998611,322.027,1.0,3.363,1.0,93.743,1.0,1.362,1.0,2.892,0.996528,0.491855237993,0.996527777778,67.7990124222,1.0,257.5302039,1.0,6.19709485347,1.0,9.21382722708,1.0,376.659811806,1.0,379.851,1.0,11.357,11.37,11.409,-9999,-9999,1.0,1.0,1.0,-9999,-9999,34.139,19.739,24.153,1.0,1.0,1.0,-0.374839,1.0,34.3048,1.0,42.0239,0.553783,21.3466,1.0,26.15,0.792089,-1.11919,0.9375,0.0741645,-1.23028,-1.166,-1.01247,0.988889,0.942361,0.921528,6.1065,6.02249,6.23116,6.55422,7.31253,7.20647,7.31253,7.51975,6.94167,5.85085,6.29777,7.41365,7.27687,7.13541,7.38597,7.90579,3.16818,1.0
200910,4.522,1.0,201.147,61.656,1.0,312.432,1.0,0.893,0.998656,93.247,1.0,5.083,1.0,3.427,0.924731,0.610108032509,0.911290322581,32.4333723703,1.0,123.162809491,1.0,4.11756293952,1.0,5.14219756653,1.0,336.726564516,1.0,398.545,0.944892,5.11,5.115,5.468,-9999,-9999,1.0,1.0,1.0,-9999,-9999,39.852,21.798,27.392,0.915995,0.915995,0.915995,-4.8127,1.0,10.67,0.944892,21.9813,0.387307,7.68261,0.998656,15.827,0.833975,1.11339,0.946909,0.0532276,1.08308,1.12457,1.22166,0.951613,0.950269,0.876344,3.8845,3.81594,3.87163,3.88364,2.75993,2.62692,2.73615,2.7668,3.78981,3.31145,3.37936,3.55445,3.05877,2.85013,2.92585,2.9806,2.16389,1.0
200911,4.378,1.0,120.939,42.357,1.0,289.424,1.0,1.68,1.0,92.607,1.0,1.654,1.0,3.53,0.875,0.771370213456,0.861805555556,-7.67846458056,1.0,87.3075723972,1.0,2.52358712153,1.0,3.94488599514,1.0,335.514766667,1.0,399.399,0.748611,3.903,3.9,4.035,-9999,-9999,1.0,1.0,1.0,-9999,-9999,39.692,21.399,27.169,1.0,1.0,1.0,-1.82894,1.0,13.3334,0.747917,16.5838,0.454177,-10.637,1.0,-13.2302,1.31242,1.504,0.729861,0.0442377,1.49337,1.5107,1.51733,0.727778,0.733333,0.73125,3.33699,3.31048,3.32429,3.34248,1.81218,1.8053,1.8172,1.82644,2.9212,2.80227,2.86515,2.89385,2.30962,2.26098,2.32854,2.35279,1.96994,1.0
200912,-2.758,1.0,84.9374,23.046,1.0,285.265,1.0,0.451,1.0,92.337,1.0,2.998,1.0,3.452,0.953629,0.629509603263,0.953629032258,0.684623830295,0.998655913978,40.857672125,1.0,4.51936305645,1.0,4.94318633669,1.0,302.421915323,1.0,401.369,1.0,0.291,0.255,0.663,-9999,-9999,1.0,1.0,1.0,-9999,-9999,39.458,21.892,28.272,1.0,1.0,1.0,-4.42948,1.0,2.87101,1.0,1.22725,0.250839,9.05912,1.0,3.87244,1.36763,1.45471,0.992608,0.0422098,1.46726,1.48346,1.51998,0.993952,0.993952,0.991935,1.61222,1.59591,1.60271,1.61957,0.142775,0.0835206,0.135155,0.146742,2.83639,2.39878,2.78593,2.92564,0.500582,0.366963,0.397191,0.451526,1.55811,1.0
201001,-7.007,1.0,101.507,13.434,0.985887,283.533,1.0,0.157,1.0,92.79,1.0,2.034,1.0,3.148,0.807796,0.502245718267,0.763440860215,-9999,-9999,33.0349339207,1.0,8.70249821304,1.0,6.16829259618,0.993951612903,283.105474462,1.0,409.501,0.991935,-0.424,-0.429,-0.261,-9999,-9999,1.0,1.0,1.0,-9999,-9999,37.49,20.943,27.199,1.0,1.0,1.0,-3.49557,1.0,1.78137,0.991935,0.761471,0.0999492,38.399,0.991935,16.4141,0.944304,0.737889,0.979839,0.0268233,0.729676,0.747741,0.783453,0.981855,0.981855,0.978495,0.788204,0.792822,0.817632,0.828921,0.0575691,0.0462386,0.0580059,0.0671485,1.00406,0.787449,0.926376,0.973057,0.178591,0.0579239,0.141525,0.170391,1.01175,1.0
201002,-3.672,1.0,165.12,50.811,0.982887,276.06,1.0,0.522,1.0,92.034,1.0,1.445,1.0,3.218,0.673363,0.637982470794,0.645833333333,-9999,-9999,102.55578383,0.987351190476,14.6504318502,0.987351190476,9.54403975618,0.998511904762,297.286631696,1.0,406.693,0.94122,-0.314,-0.318,-0.216,-9999,-9999,1.0,1.0,1.0,-9999,-9999,36.466,20.391,26.589,1.0,1.0,1.0,-1.17981,1.0,2.54348,0.941964,3.11904,0.147435,24.081,0.941964,29.5302,1.10801,1.19084,0.928571,0.0324359,1.10188,1.18399,1.23223,0.929315,0.929315,0.928571,1.40455,1.32884,1.40606,1.43553,0.256596,0.203555,0.219381,0.256596,1.80051,1.54527,1.78211,1.80514,0.386852,0.345887,0.37604,0.387566,1.02157,1.0
201003,0.837,1.0,261.012,107.557,1.0,274.076,1.0,1.704,1.0,93.064,1.0,2.407,1.0,3.847,0.850806,0.666924719624,0.819892473118,54.4754287009,1.0,209.568827384,1.0,9.14610747648,1.0,9.69303440323,1.0,317.891189516,1.0,394.765,0.998656,-0.101,-0.151,-0.053,-9999,-9999,1.0,1.0,1.0,-9999,-9999,40.344,23.07,29.364,1.0,1.0,1.0,-0.998294,1.0,10.9567,0.998656,13.4361,0.33475,34.1522,0.999328,41.8804,0.99397,-0.554582,0.982527,0.0398853,-0.600787,-0.556168,-0.519882,0.978495,0.982527,0.993952,1.71345,1.70371,1.71733,1.73816,2.22511,2.22676,2.27483,2.31959,1.69536,1.43727,1.48052,1.5697,2.38967,2.24935,2.28835,2.31222,1.04264,1.0
201004,5.95,1.0,364.857,172.622,1.0,278.448,1.0,3.573,1.0,93.428,1.0,1.669,1.0,3.022,0.986111,0.5193501014,0.985416666667,96.3481280215,1.0,330.986574292,1.0,7.24579901597,1.0,11.8479768931,1.0,342.873051389,1.0,397.902,1.0,3.304,3.285,3.007,-9999,-9999,1.0,1.0,1.0,-9999,-9999,39.182,21.649,27.607,1.0,1.0,1.0,2.25431,1.0,33.8982,0.998611,38.5159,0.472188,48.7783,0.999306,55.423,0.913644,-3.41927,0.952083,0.0575375,-3.45717,-3.40436,-3.35411,0.927778,0.972222,0.970139,2.14515,2.11689,2.14515,2.27882,5.49564,5.52091,5.56401,5.65442,2.57353,1.97429,2.29699,2.53344,5.87627,5.57117,5.71088,5.88963,1.43641,1.0
