TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201311,-1.261,1.0,155.81,70.133,0.946528,260.565,0.926389,1.967,1.0,77.874,0.989583,2.425,0.0,1.279,0.949306,0.133074436867,0.756944444444,-19.4446534215,0.773611111111,168.040015928,0.786111111111,61.3247798611,1.0,290.874930556,1.0,390.243,0.9375,2.013,2.822,4.147,1.0,1.0,1.0,32.892,27.701,1.0,1.0,-4.72289,1.0,10.2746,0.945833,-22.2802,0.33714,-5.8831,0.984722,12.7574,0.434401,0.85238,0.802778,0.0229973,0.830885,0.932948,0.964333,0.80625,0.91875,0.846528,1.40646,1.29904,1.33243,1.40646,0.454001,0.365684,0.466743,0.538459,1.12019,1.12019,1.40155,1.89738,0.626739,0.44824,0.531292,0.922877,1.40347,1.0
201312,-0.461,1.0,119.35,65.658,0.950269,234.484,0.948925,3.696,1.0,78.626,0.995968,1.898,0.0,1.196,0.997312,0.0940395773778,0.895161290323,-52.341518017,0.82997311828,157.240263731,0.825268817204,72.9959018817,1.0,275.887096774,1.0,394.06,0.961022,0.397,1.066,2.27,1.0,1.0,1.0,31.098,26.09,1.0,1.0,-3.71325,1.0,5.46906,0.96371,-11.8595,0.258161,-9.27605,0.997984,20.1149,0.394384,1.5827,0.854839,0.014713,1.51474,1.55706,1.62434,0.889785,0.875672,0.842742,1.39791,1.3782,1.40459,1.41342,-0.137321,-0.254475,-0.135355,-0.103563,1.73215,0.853557,1.33425,2.2815,0.0,0.0,0.135739,0.586561,1.23713,1.0
201401,-3.341,1.0,136.455,66.384,0.899866,252.064,0.906586,1.802,1.0,77.61,0.994624,2.221,0.0,1.042,0.999328,0.0980084658626,0.889112903226,-31.7450417984,0.719086021505,151.5357168,0.704301075269,74.2954126344,1.0,276.979502688,1.0,390.287,0.938844,0.641,1.062,1.868,1.0,1.0,1.0,30.57,26.054,1.0,1.0,-2.39279,1.0,2.1263,0.936828,7.2292,0.161456,-6.53025,1.0,-22.2022,0.180984,1.56985,0.832661,0.0151223,1.3595,1.51882,1.57483,0.862903,0.844086,0.822581,1.34553,1.25837,1.34553,1.44184,-0.148601,-0.143866,-0.123808,-0.0933243,1.53081,1.53081,1.55681,1.66615,0.00295347,0.00295347,0.0104996,0.0179385,-9999,-9999
201402,-4.938,1.0,199.731,86.045,0.816964,259.492,0.837798,1.037,1.0,77.6,1.0,2.6,0.0,1.077,1.0,0.109706484057,0.870535714286,-26.5309010089,0.525297619048,-9999,-9999,89.0095275298,1.0,277.150967262,1.0,392.965,0.857143,0.48,0.891,1.584,1.0,1.0,1.0,30.762,26.621,1.0,1.0,-2.12081,1.0,1.19928,0.859375,4.07742,0.218274,-6.29651,0.991815,-21.4075,0.256743,1.72701,0.778274,0.0182716,1.58617,1.69275,1.74528,0.811756,0.790923,0.773065,1.59932,1.53627,1.57135,1.60005,-0.111208,-0.144521,-0.102816,-0.0498994,1.59971,1.58183,1.79883,1.90997,0.0,0.0,0.0,0.0,-9999,-9999
201403,-0.244,1.0,290.617,185.068,0.893817,238.845,0.91129,3.258,1.0,78.131,1.0,1.116,0.0,1.312,0.999328,0.117125235295,0.873655913978,-22.6535798333,0.782258064516,437.983959254,0.754704301075,159.534221774,1.0,290.694422043,1.0,397.389,0.928091,0.323,0.681,1.282,1.0,1.0,1.0,32.509,28.577,1.0,1.0,-1.86324,1.0,9.0416,0.938844,25.9565,0.280567,-8.93895,0.995296,-25.6618,0.299547,1.5918,0.847446,0.0156474,1.53065,1.57201,1.61479,0.893817,0.855511,0.836022,1.24972,1.2295,1.24965,1.26557,-0.317133,-0.348581,-0.313799,-0.29521,1.60866,1.56035,1.66141,1.86088,0.0280977,0.0,0.0,0.0274481,-9999,-9999
201404,2.811,1.0,384.509,213.818,0.909722,264.437,0.911111,2.83,1.0,78.065,0.979167,1.836,0.0,1.376,0.976389,0.12729756959,0.868055555556,25.4063267692,0.807638888889,480.573815803,0.753472222222,152.263894444,1.0,309.750277778,1.0,388.767,0.920833,0.223,0.493,0.988,1.0,1.0,1.0,36.808,32.869,1.0,1.0,-1.44251,1.0,19.3919,0.915278,45.4095,0.579337,-6.6193,0.983333,-15.5002,0.439076,1.46961,0.817361,0.0190402,1.42758,1.45444,1.48802,0.861806,0.8375,0.808333,1.22183,1.24117,1.2671,1.28604,-0.220831,-0.223944,-0.184104,-0.146257,1.39217,1.37281,1.39916,1.43127,0.0167263,0.00653392,0.00754069,0.0115557,-9999,-9999
201405,3.945,1.0,454.572,227.588,0.998656,280.683,1.0,2.723,1.0,78.316,0.994624,1.777,0.0,1.656,0.975134,0.166179193216,0.823924731183,95.9459851436,0.999327956989,448.734146918,0.992607526882,73.9079677419,1.0,339.077352151,1.0,390.944,0.993952,5.171,4.597,3.544,1.0,1.0,1.0,35.918,30.889,1.0,1.0,4.78279,1.0,45.221,0.995296,47.7225,0.67868,41.2379,0.999328,43.519,0.601111,-0.131012,0.969758,0.0224562,-0.239853,-0.15665,-0.132199,0.975806,0.972446,0.965726,1.48059,1.31582,1.47806,1.51099,1.62388,1.54071,1.62349,1.64892,1.63796,1.69527,1.8161,1.85238,1.82673,1.72834,1.82013,1.86393,-9999,-9999
201406,9.207,1.0,485.71,253.868,1.0,303.387,1.0,3.926,1.0,78.716,1.0,2.57,0.0,1.496,0.990278,0.151647670429,0.825694444444,140.587031606,0.995138888889,495.408191201,1.0,46.864646189,0.995138888889,367.781737805,0.995138888889,377.045,1.0,11.382,10.445,8.551,1.0,1.0,1.0,29.8,24.064,1.0,1.0,6.65621,1.0,101.61,1.0,90.7911,0.841281,49.5505,1.0,44.2745,0.410862,-3.24184,0.946528,0.0721615,-3.97162,-3.46388,-3.29156,0.996528,0.895833,0.920833,3.59438,2.15831,3.55473,4.01902,6.99563,6.1316,7.0,7.26404,4.64532,4.29268,4.69137,4.9822,7.56429,7.56429,7.85428,8.08284,-9999,-9999
201407,9.724,1.0,470.701,216.38,1.0,314.311,1.0,3.119,1.0,78.624,0.992608,4.279,0.0,1.317,0.962366,0.148913026033,0.773521505376,122.835167339,1.0,423.425658522,1.0,40.7699375,1.0,367.086626344,1.0,376.815,0.999328,12.034,11.442,10.185,1.0,1.0,1.0,33.501,28.2,1.0,1.0,4.81421,1.0,97.3113,0.999328,87.6912,0.830745,33.5919,1.0,30.271,0.427764,-3.94916,0.981855,0.0846677,-4.23871,-3.97297,-3.8511,0.993952,0.988575,0.979839,4.00703,3.5113,4.0074,4.53022,8.05658,7.80385,7.98,8.36256,5.92118,5.79289,6.85239,7.32705,9.94501,9.67275,10.0121,10.4456,-9999,-9999
201408,9.087,1.0,413.182,223.792,1.0,302.229,1.0,2.955,1.0,78.607,1.0,2.729,0.0,1.268,0.99664,0.156879700252,0.836693548387,119.485876201,0.999327956989,433.57420791,1.0,44.3585262097,1.0,361.978293011,1.0,373.947,1.0,12.129,11.864,11.007,1.0,1.0,1.0,31.879,27.278,1.0,1.0,3.32431,1.0,92.7361,1.0,79.6092,0.673059,42.7066,0.999328,36.6614,0.360679,-2.3885,0.986559,0.0520954,-2.65658,-2.35337,-2.22802,0.980511,0.985215,0.971774,5.7088,5.03112,5.35939,5.45711,8.09922,7.58533,7.75241,7.85815,5.06865,5.06865,5.65369,5.93998,8.28832,7.92957,8.23193,8.36773,-9999,-9999
201409,8.114,1.0,328.161,182.917,1.0,296.332,1.0,3.127,1.0,78.748,0.997222,1.727,0.0,1.248,0.985417,0.136864942629,0.806944444444,86.0558652778,1.0,355.271782687,1.0,37.3920631944,1.0,355.805902778,1.0,380.108,1.0,10.356,10.417,10.119,1.0,1.0,1.0,27.444,22.54,1.0,1.0,1.42432,1.0,65.7469,1.0,52.6027,0.582359,39.9015,0.999306,31.9244,0.400653,-1.36418,0.991667,0.0593281,-1.36689,-1.31186,-1.16292,0.994444,0.977778,0.997917,3.44367,3.48985,3.54176,3.82633,4.8301,4.80552,4.85215,4.98892,3.71175,3.55506,3.85413,4.39823,5.25689,5.05843,5.19683,5.2911,-9999,-9999
201410,5.961,1.0,233.832,124.176,1.0,286.471,1.0,2.973,1.0,78.702,1.0,1.966,0.0,1.213,0.998656,0.135360999865,0.834677419355,41.5968272849,1.0,243.543405362,0.999327956989,29.2939543011,1.0,339.799462366,1.0,387.218,0.999328,7.146,7.551,7.988,1.0,1.0,1.0,29.255,25.846,1.0,1.0,-1.01261,1.0,37.1957,0.999328,23.7385,0.541333,29.2558,0.999328,18.6712,0.445322,0.218616,0.989919,0.0327004,0.0867271,0.176232,0.219938,0.948925,0.995296,0.973118,2.41213,2.22488,2.31947,2.40713,2.17556,2.12905,2.15221,2.18231,2.08682,2.18659,2.52206,3.04418,2.4301,2.40222,2.55683,2.73416,-9999,-9999
201411,1.544,1.0,155.81,60.965,0.882639,276.825,0.870833,1.761,1.0,78.049,0.938194,5.539,0.0,1.083,0.835417,0.0932189798351,0.552083333333,-18.8967049635,0.644444444444,154.775835311,0.640972222222,54.095975,1.0,307.874236111,1.0,389.237,0.907639,1.92,2.647,4.014,1.0,1.0,1.0,33.114,29.403,1.0,1.0,-4.43771,1.0,8.0535,0.93125,-21.2071,0.313267,-0.106312,0.95625,0.279948,0.346862,1.34812,0.718056,0.0369869,1.17949,1.26446,1.34474,0.825694,0.865972,0.73125,1.63295,1.6253,1.76427,1.92756,0.477303,0.421493,0.51531,0.574217,1.71254,1.26715,1.42304,1.62334,0.552993,0.513572,0.568138,0.582472,-9999,-9999
201412,-1.701,1.0,119.35,60.702,0.96707,240.443,0.964382,2.552,1.0,78.21,1.0,0.92,0.0,1.401,0.991935,0.10695402265,0.867607526882,-46.1656811923,0.875672043011,138.002777334,0.868951612903,66.1518017473,1.0,282.440322581,1.0,391.089,0.974462,0.806,1.398,2.452,1.0,1.0,1.0,33.419,29.38,1.0,1.0,-3.36794,1.0,6.99194,0.973118,-18.4117,0.308641,-13.2334,0.998656,34.8473,0.425139,1.6991,0.944892,0.0167531,1.63117,1.68304,1.72865,0.952957,0.944892,0.942876,1.61984,1.60915,1.63169,1.69575,-0.0456551,-0.0455218,-0.0335436,-0.0212375,1.19459,1.27688,1.45268,1.62276,0.00900797,0.00528339,0.00878818,0.115263,-9999,-9999
