SITE_ID,filename,start_year,end_year,version,filetype,timestamp 
BE-Vie,FLX_BE-Vie_FLUXNET2015_SUBSET_DD_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280129
BE-Vie,FLX_BE-Vie_FLUXNET2015_SUBSET_WW_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280129
BE-Vie,FLX_BE-Vie_FLUXNET2015_SUBSET_MM_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280129
BE-Vie,FLX_BE-Vie_FLUXNET2015_SUBSET_YY_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280129
BE-Vie,FLX_BE-Vie_FLUXNET2015_AUXNEE_1996-2014_1-4.csv,1996,2014,1-4,AUX,202001280124
BR-Sa1,FLX_BR-Sa1_FLUXNET2015_AUXNEE_2002-2011_1-4.csv,2002,2011,1-4,AUX,202001280130
BR-Sa1,FLX_BR-Sa1_FLUXNET2015_AUXMETEO_2002-2011_1-4.csv,2002,2011,1-4,AUX,202001280130
BR-Sa1,FLX_BR-Sa1_FLUXNET2015_SUBSET_YY_2002-2011_1-4.csv,2002,2011,1-4,FLUX-MET,202001280131
BR-Sa1,FLX_BR-Sa1_FLUXNET2015_SUBSET_MM_2002-2011_1-4.csv,2002,2011,1-4,FLUX-MET,202001280131
BR-Sa1,FLX_BR-Sa1_FLUXNET2015_SUBSET_WW_2002-2011_1-4.csv,2002,2011,1-4,FLUX-MET,202001280131
BR-Sa1,FLX_BR-Sa1_FLUXNET2015_SUBSET_DD_2002-2011_1-4.csv,2002,2011,1-4,FLUX-MET,202001280131
BR-Sa1,FLX_BR-Sa1_FLUXNET2015_SUBSET_HR_2002-2011_1-4.csv,2002,2011,1-4,FLUX-MET,202001280131
BR-Sa3,FLX_BR-Sa3_FLUXNET2015_AUXNEE_2000-2004_1-4.csv,2000,2004,1-4,AUX,202001280131
BR-Sa3,FLX_BR-Sa3_FLUXNET2015_SUBSET_DD_2000-2004_1-4.csv,2000,2004,1-4,FLUX-MET,202001280132
BR-Sa3,FLX_BR-Sa3_FLUXNET2015_SUBSET_WW_2000-2004_1-4.csv,2000,2004,1-4,FLUX-MET,202001280132
BR-Sa3,FLX_BR-Sa3_FLUXNET2015_SUBSET_MM_2000-2004_1-4.csv,2000,2004,1-4,FLUX-MET,202001280132
BR-Sa3,FLX_BR-Sa3_FLUXNET2015_SUBSET_HH_2000-2004_1-4.csv,2000,2004,1-4,FLUX-MET,202001280132
BR-Sa3,FLX_BR-Sa3_FLUXNET2015_SUBSET_YY_2000-2004_1-4.csv,2000,2004,1-4,FLUX-MET,202001280132
BR-Sa3,FLX_BR-Sa3_FLUXNET2015_AUXMETEO_2000-2004_1-4.csv,2000,2004,1-4,AUX,202001280131
CA-Gro,FLX_CA-Gro_FLUXNET2015_SUBSET_HH_2003-2014_1-4.csv,2003,2014,1-4,FLUX-MET,202001280135
CA-Gro,FLX_CA-Gro_FLUXNET2015_SUBSET_DD_2003-2014_1-4.csv,2003,2014,1-4,FLUX-MET,202001280136
CA-Gro,FLX_CA-Gro_FLUXNET2015_SUBSET_WW_2003-2014_1-4.csv,2003,2014,1-4,FLUX-MET,202001280136
CA-Gro,FLX_CA-Gro_FLUXNET2015_SUBSET_MM_2003-2014_1-4.csv,2003,2014,1-4,FLUX-MET,202001280136
CA-Gro,FLX_CA-Gro_FLUXNET2015_SUBSET_YY_2003-2014_1-4.csv,2003,2014,1-4,FLUX-MET,202001280136
CA-Gro,FLX_CA-Gro_FLUXNET2015_AUXMETEO_2003-2014_1-4.csv,2003,2014,1-4,AUX,202001280133
CA-Gro,FLX_CA-Gro_FLUXNET2015_AUXNEE_2003-2014_1-4.csv,2003,2014,1-4,AUX,202001280133
CA-Man,FLX_CA-Man_FLUXNET2015_SUBSET_MM_1994-2008_1-4.csv,1994,2008,1-4,FLUX-MET,202001280140
CA-Man,FLX_CA-Man_FLUXNET2015_SUBSET_HH_1994-2008_1-4.csv,1994,2008,1-4,FLUX-MET,202001280140
CA-Man,FLX_CA-Man_FLUXNET2015_SUBSET_DD_1994-2008_1-4.csv,1994,2008,1-4,FLUX-MET,202001280140
CA-Man,FLX_CA-Man_FLUXNET2015_SUBSET_WW_1994-2008_1-4.csv,1994,2008,1-4,FLUX-MET,202001280140
CA-Man,FLX_CA-Man_FLUXNET2015_SUBSET_YY_1994-2008_1-4.csv,1994,2008,1-4,FLUX-MET,202001280140
CA-Man,FLX_CA-Man_FLUXNET2015_AUXMETEO_1994-2008_1-4.csv,1994,2008,1-4,AUX,202001280136
CA-Man,FLX_CA-Man_FLUXNET2015_AUXNEE_1994-2008_1-4.csv,1994,2008,1-4,AUX,202001280136
CA-NS1,FLX_CA-NS1_FLUXNET2015_SUBSET_HH_2001-2005_2-4.csv,2001,2005,2-4,FLUX-MET,202001280142
CA-NS1,FLX_CA-NS1_FLUXNET2015_AUXNEE_2001-2005_2-4.csv,2001,2005,2-4,AUX,202001280140
CA-NS1,FLX_CA-NS1_FLUXNET2015_AUXMETEO_2001-2005_2-4.csv,2001,2005,2-4,AUX,202001280140
CA-NS1,FLX_CA-NS1_FLUXNET2015_SUBSET_YY_2001-2005_2-4.csv,2001,2005,2-4,FLUX-MET,202001280142
CA-NS1,FLX_CA-NS1_FLUXNET2015_SUBSET_MM_2001-2005_2-4.csv,2001,2005,2-4,FLUX-MET,202001280142
CA-NS1,FLX_CA-NS1_FLUXNET2015_SUBSET_WW_2001-2005_2-4.csv,2001,2005,2-4,FLUX-MET,202001280142
CA-NS1,FLX_CA-NS1_FLUXNET2015_SUBSET_DD_2001-2005_2-4.csv,2001,2005,2-4,FLUX-MET,202001280142
CA-NS2,FLX_CA-NS2_FLUXNET2015_SUBSET_HH_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280143
CA-NS2,FLX_CA-NS2_FLUXNET2015_AUXNEE_2001-2005_1-4.csv,2001,2005,1-4,AUX,202001280142
CA-NS2,FLX_CA-NS2_FLUXNET2015_AUXMETEO_2001-2005_1-4.csv,2001,2005,1-4,AUX,202001280142
CA-NS2,FLX_CA-NS2_FLUXNET2015_SUBSET_YY_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280143
CA-NS2,FLX_CA-NS2_FLUXNET2015_SUBSET_MM_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280143
CA-NS2,FLX_CA-NS2_FLUXNET2015_SUBSET_WW_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280143
CA-NS2,FLX_CA-NS2_FLUXNET2015_SUBSET_DD_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280143
CA-NS3,FLX_CA-NS3_FLUXNET2015_SUBSET_HH_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280145
CA-NS3,FLX_CA-NS3_FLUXNET2015_AUXMETEO_2001-2005_1-4.csv,2001,2005,1-4,AUX,202001280143
CA-NS3,FLX_CA-NS3_FLUXNET2015_SUBSET_YY_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280145
CA-NS3,FLX_CA-NS3_FLUXNET2015_SUBSET_MM_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280145
CA-NS3,FLX_CA-NS3_FLUXNET2015_AUXNEE_2001-2005_1-4.csv,2001,2005,1-4,AUX,202001280143
CA-NS3,FLX_CA-NS3_FLUXNET2015_SUBSET_WW_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280145
CA-NS3,FLX_CA-NS3_FLUXNET2015_SUBSET_DD_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280145
CA-NS4,FLX_CA-NS4_FLUXNET2015_SUBSET_DD_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280146
CA-NS4,FLX_CA-NS4_FLUXNET2015_SUBSET_HH_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280146
CA-NS4,FLX_CA-NS4_FLUXNET2015_SUBSET_WW_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280146
CA-NS4,FLX_CA-NS4_FLUXNET2015_SUBSET_MM_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280146
CA-NS4,FLX_CA-NS4_FLUXNET2015_SUBSET_YY_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280146
CA-NS4,FLX_CA-NS4_FLUXNET2015_AUXMETEO_2002-2005_1-4.csv,2002,2005,1-4,AUX,202001280145
CA-NS4,FLX_CA-NS4_FLUXNET2015_AUXNEE_2002-2005_1-4.csv,2002,2005,1-4,AUX,202001280145
CA-NS5,FLX_CA-NS5_FLUXNET2015_SUBSET_DD_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280147
CA-NS5,FLX_CA-NS5_FLUXNET2015_SUBSET_WW_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280147
CA-NS5,FLX_CA-NS5_FLUXNET2015_SUBSET_HH_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280147
CA-NS5,FLX_CA-NS5_FLUXNET2015_SUBSET_MM_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280147
CA-NS5,FLX_CA-NS5_FLUXNET2015_SUBSET_YY_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280147
CA-NS5,FLX_CA-NS5_FLUXNET2015_AUXMETEO_2001-2005_1-4.csv,2001,2005,1-4,AUX,202001280146
CA-NS5,FLX_CA-NS5_FLUXNET2015_AUXNEE_2001-2005_1-4.csv,2001,2005,1-4,AUX,202001280146
CA-NS6,FLX_CA-NS6_FLUXNET2015_SUBSET_HH_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280149
CA-NS6,FLX_CA-NS6_FLUXNET2015_AUXNEE_2001-2005_1-4.csv,2001,2005,1-4,AUX,202001280147
CA-NS6,FLX_CA-NS6_FLUXNET2015_AUXMETEO_2001-2005_1-4.csv,2001,2005,1-4,AUX,202001280147
CA-NS6,FLX_CA-NS6_FLUXNET2015_SUBSET_YY_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280149
CA-NS6,FLX_CA-NS6_FLUXNET2015_SUBSET_MM_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280149
CA-NS6,FLX_CA-NS6_FLUXNET2015_SUBSET_WW_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280149
CA-NS6,FLX_CA-NS6_FLUXNET2015_SUBSET_DD_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280149
CA-NS7,FLX_CA-NS7_FLUXNET2015_SUBSET_DD_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280150
CA-NS7,FLX_CA-NS7_FLUXNET2015_AUXNEE_2002-2005_1-4.csv,2002,2005,1-4,AUX,202001280149
CA-NS7,FLX_CA-NS7_FLUXNET2015_AUXMETEO_2002-2005_1-4.csv,2002,2005,1-4,AUX,202001280149
CA-NS7,FLX_CA-NS7_FLUXNET2015_SUBSET_YY_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280150
CA-NS7,FLX_CA-NS7_FLUXNET2015_SUBSET_MM_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280150
CA-NS7,FLX_CA-NS7_FLUXNET2015_SUBSET_WW_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280150
CA-NS7,FLX_CA-NS7_FLUXNET2015_SUBSET_HH_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280150
CA-Oas,FLX_CA-Oas_FLUXNET2015_SUBSET_HH_1996-2010_1-4.csv,1996,2010,1-4,FLUX-MET,202001280154
CA-Oas,FLX_CA-Oas_FLUXNET2015_SUBSET_DD_1996-2010_1-4.csv,1996,2010,1-4,FLUX-MET,202001280154
CA-Oas,FLX_CA-Oas_FLUXNET2015_SUBSET_WW_1996-2010_1-4.csv,1996,2010,1-4,FLUX-MET,202001280154
CA-Oas,FLX_CA-Oas_FLUXNET2015_SUBSET_MM_1996-2010_1-4.csv,1996,2010,1-4,FLUX-MET,202001280154
CA-Oas,FLX_CA-Oas_FLUXNET2015_SUBSET_YY_1996-2010_1-4.csv,1996,2010,1-4,FLUX-MET,202001280154
CA-Oas,FLX_CA-Oas_FLUXNET2015_AUXMETEO_1996-2010_1-4.csv,1996,2010,1-4,AUX,202001280150
CA-Oas,FLX_CA-Oas_FLUXNET2015_AUXNEE_1996-2010_1-4.csv,1996,2010,1-4,AUX,202001280150
CA-Obs,FLX_CA-Obs_FLUXNET2015_SUBSET_MM_1997-2010_1-4.csv,1997,2010,1-4,FLUX-MET,202001280158
CA-Obs,FLX_CA-Obs_FLUXNET2015_SUBSET_WW_1997-2010_1-4.csv,1997,2010,1-4,FLUX-MET,202001280158
CA-Obs,FLX_CA-Obs_FLUXNET2015_SUBSET_DD_1997-2010_1-4.csv,1997,2010,1-4,FLUX-MET,202001280158
CA-Obs,FLX_CA-Obs_FLUXNET2015_SUBSET_HH_1997-2010_1-4.csv,1997,2010,1-4,FLUX-MET,202001280158
CA-Obs,FLX_CA-Obs_FLUXNET2015_AUXNEE_1999-2010_1-4.csv,1999,2010,1-4,AUX,202001280155
CA-Obs,FLX_CA-Obs_FLUXNET2015_AUXMETEO_1997-2010_1-4.csv,1997,2010,1-4,AUX,202001280155
CA-Obs,FLX_CA-Obs_FLUXNET2015_SUBSET_YY_1997-2010_1-4.csv,1997,2010,1-4,FLUX-MET,202001280158
CA-Qfo,FLX_CA-Qfo_FLUXNET2015_AUXMETEO_2003-2010_1-4.csv,2003,2010,1-4,AUX,202001280159
CA-Qfo,FLX_CA-Qfo_FLUXNET2015_SUBSET_HH_2003-2010_1-4.csv,2003,2010,1-4,FLUX-MET,202001280201
CA-Qfo,FLX_CA-Qfo_FLUXNET2015_SUBSET_DD_2003-2010_1-4.csv,2003,2010,1-4,FLUX-MET,202001280201
CA-Qfo,FLX_CA-Qfo_FLUXNET2015_SUBSET_WW_2003-2010_1-4.csv,2003,2010,1-4,FLUX-MET,202001280201
CA-Qfo,FLX_CA-Qfo_FLUXNET2015_SUBSET_MM_2003-2010_1-4.csv,2003,2010,1-4,FLUX-MET,202001280201
CA-Qfo,FLX_CA-Qfo_FLUXNET2015_SUBSET_YY_2003-2010_1-4.csv,2003,2010,1-4,FLUX-MET,202001280201
CA-Qfo,FLX_CA-Qfo_FLUXNET2015_AUXNEE_2003-2010_1-4.csv,2003,2010,1-4,AUX,202001280159
CA-SF1,FLX_CA-SF1_FLUXNET2015_AUXNEE_2003-2006_1-4.csv,2003,2006,1-4,AUX,202001280201
CA-SF1,FLX_CA-SF1_FLUXNET2015_AUXMETEO_2003-2006_1-4.csv,2003,2006,1-4,AUX,202001280201
CA-SF1,FLX_CA-SF1_FLUXNET2015_SUBSET_YY_2003-2006_1-4.csv,2003,2006,1-4,FLUX-MET,202001280202
CA-SF1,FLX_CA-SF1_FLUXNET2015_SUBSET_MM_2003-2006_1-4.csv,2003,2006,1-4,FLUX-MET,202001280202
CA-SF1,FLX_CA-SF1_FLUXNET2015_SUBSET_WW_2003-2006_1-4.csv,2003,2006,1-4,FLUX-MET,202001280202
CA-SF1,FLX_CA-SF1_FLUXNET2015_SUBSET_DD_2003-2006_1-4.csv,2003,2006,1-4,FLUX-MET,202001280202
CA-SF1,FLX_CA-SF1_FLUXNET2015_SUBSET_HH_2003-2006_1-4.csv,2003,2006,1-4,FLUX-MET,202001280202
CA-SF2,FLX_CA-SF2_FLUXNET2015_AUXNEE_2001-2005_1-4.csv,2001,2005,1-4,AUX,202001280202
CA-SF2,FLX_CA-SF2_FLUXNET2015_SUBSET_YY_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280203
CA-SF2,FLX_CA-SF2_FLUXNET2015_SUBSET_MM_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280203
CA-SF2,FLX_CA-SF2_FLUXNET2015_SUBSET_WW_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280203
CA-SF2,FLX_CA-SF2_FLUXNET2015_SUBSET_DD_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280203
CA-SF2,FLX_CA-SF2_FLUXNET2015_SUBSET_HH_2001-2005_1-4.csv,2001,2005,1-4,FLUX-MET,202001280203
CA-SF2,FLX_CA-SF2_FLUXNET2015_AUXMETEO_2001-2005_1-4.csv,2001,2005,1-4,AUX,202001280202
CA-SF3,FLX_CA-SF3_FLUXNET2015_SUBSET_MM_2001-2006_1-4.csv,2001,2006,1-4,FLUX-MET,202001280205
CA-SF3,FLX_CA-SF3_FLUXNET2015_SUBSET_HH_2001-2006_1-4.csv,2001,2006,1-4,FLUX-MET,202001280205
CA-SF3,FLX_CA-SF3_FLUXNET2015_SUBSET_DD_2001-2006_1-4.csv,2001,2006,1-4,FLUX-MET,202001280205
CA-SF3,FLX_CA-SF3_FLUXNET2015_SUBSET_WW_2001-2006_1-4.csv,2001,2006,1-4,FLUX-MET,202001280205
CA-SF3,FLX_CA-SF3_FLUXNET2015_SUBSET_YY_2001-2006_1-4.csv,2001,2006,1-4,FLUX-MET,202001280205
CA-SF3,FLX_CA-SF3_FLUXNET2015_AUXMETEO_2001-2006_1-4.csv,2001,2006,1-4,AUX,202001280204
CA-SF3,FLX_CA-SF3_FLUXNET2015_AUXNEE_2001-2006_1-4.csv,2001,2006,1-4,AUX,202001280204
CA-TP1,FLX_CA-TP1_FLUXNET2015_SUBSET_HH_2002-2014_2-4.csv,2002,2014,2-4,FLUX-MET,202001280209
CA-TP1,FLX_CA-TP1_FLUXNET2015_SUBSET_DD_2002-2014_2-4.csv,2002,2014,2-4,FLUX-MET,202001280209
CA-TP1,FLX_CA-TP1_FLUXNET2015_SUBSET_WW_2002-2014_2-4.csv,2002,2014,2-4,FLUX-MET,202001280209
CA-TP1,FLX_CA-TP1_FLUXNET2015_SUBSET_MM_2002-2014_2-4.csv,2002,2014,2-4,FLUX-MET,202001280209
CA-TP1,FLX_CA-TP1_FLUXNET2015_SUBSET_YY_2002-2014_2-4.csv,2002,2014,2-4,FLUX-MET,202001280209
CA-TP1,FLX_CA-TP1_FLUXNET2015_AUXMETEO_2002-2014_2-4.csv,2002,2014,2-4,AUX,202001280206
CA-TP1,FLX_CA-TP1_FLUXNET2015_AUXNEE_2003-2014_2-4.csv,2003,2014,2-4,AUX,202001280206
CA-TP2,FLX_CA-TP2_FLUXNET2015_AUXNEE_2002-2007_1-4.csv,2002,2007,1-4,AUX,202001280209
CA-TP2,FLX_CA-TP2_FLUXNET2015_SUBSET_HH_2002-2007_1-4.csv,2002,2007,1-4,FLUX-MET,202001280211
CA-TP2,FLX_CA-TP2_FLUXNET2015_SUBSET_DD_2002-2007_1-4.csv,2002,2007,1-4,FLUX-MET,202001280211
CA-TP2,FLX_CA-TP2_FLUXNET2015_SUBSET_WW_2002-2007_1-4.csv,2002,2007,1-4,FLUX-MET,202001280211
CA-TP2,FLX_CA-TP2_FLUXNET2015_SUBSET_MM_2002-2007_1-4.csv,2002,2007,1-4,FLUX-MET,202001280211
CA-TP2,FLX_CA-TP2_FLUXNET2015_SUBSET_YY_2002-2007_1-4.csv,2002,2007,1-4,FLUX-MET,202001280211
CA-TP2,FLX_CA-TP2_FLUXNET2015_AUXMETEO_2002-2007_1-4.csv,2002,2007,1-4,AUX,202001280209
CA-TP3,FLX_CA-TP3_FLUXNET2015_AUXNEE_2002-2014_1-4.csv,2002,2014,1-4,AUX,202001280211
CA-TP3,FLX_CA-TP3_FLUXNET2015_AUXMETEO_2002-2014_1-4.csv,2002,2014,1-4,AUX,202001280211
CA-TP3,FLX_CA-TP3_FLUXNET2015_SUBSET_YY_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280214
CA-TP3,FLX_CA-TP3_FLUXNET2015_SUBSET_MM_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280214
CA-TP3,FLX_CA-TP3_FLUXNET2015_SUBSET_WW_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280214
CA-TP3,FLX_CA-TP3_FLUXNET2015_SUBSET_DD_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280214
CA-TP3,FLX_CA-TP3_FLUXNET2015_SUBSET_HH_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280214
CA-TP4,FLX_CA-TP4_FLUXNET2015_SUBSET_HH_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280218
CA-TP4,FLX_CA-TP4_FLUXNET2015_SUBSET_DD_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280218
CA-TP4,FLX_CA-TP4_FLUXNET2015_SUBSET_WW_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280218
CA-TP4,FLX_CA-TP4_FLUXNET2015_SUBSET_MM_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280218
CA-TP4,FLX_CA-TP4_FLUXNET2015_SUBSET_YY_2002-2014_1-4.csv,2002,2014,1-4,FLUX-MET,202001280218
CA-TP4,FLX_CA-TP4_FLUXNET2015_AUXMETEO_2002-2014_1-4.csv,2002,2014,1-4,AUX,202001280215
CA-TP4,FLX_CA-TP4_FLUXNET2015_AUXNEE_2002-2014_1-4.csv,2002,2014,1-4,AUX,202001280215
CA-TPD,FLX_CA-TPD_FLUXNET2015_SUBSET_DD_2012-2014_1-4.csv,2012,2014,1-4,FLUX-MET,202001280219
CA-TPD,FLX_CA-TPD_FLUXNET2015_AUXNEE_2012-2014_1-4.csv,2012,2014,1-4,AUX,202001280219
CA-TPD,FLX_CA-TPD_FLUXNET2015_AUXMETEO_2012-2014_1-4.csv,2012,2014,1-4,AUX,202001280219
CA-TPD,FLX_CA-TPD_FLUXNET2015_SUBSET_YY_2012-2014_1-4.csv,2012,2014,1-4,FLUX-MET,202001280219
CA-TPD,FLX_CA-TPD_FLUXNET2015_SUBSET_MM_2012-2014_1-4.csv,2012,2014,1-4,FLUX-MET,202001280219
CA-TPD,FLX_CA-TPD_FLUXNET2015_SUBSET_WW_2012-2014_1-4.csv,2012,2014,1-4,FLUX-MET,202001280219
CA-TPD,FLX_CA-TPD_FLUXNET2015_SUBSET_HH_2012-2014_1-4.csv,2012,2014,1-4,FLUX-MET,202001280219
CG-Tch,FLX_CG-Tch_FLUXNET2015_SUBSET_YY_2006-2009_1-4.csv,2006,2009,1-4,FLUX-MET,202001280221
CG-Tch,FLX_CG-Tch_FLUXNET2015_SUBSET_HH_2006-2009_1-4.csv,2006,2009,1-4,FLUX-MET,202001280220
CG-Tch,FLX_CG-Tch_FLUXNET2015_SUBSET_DD_2006-2009_1-4.csv,2006,2009,1-4,FLUX-MET,202001280221
CG-Tch,FLX_CG-Tch_FLUXNET2015_SUBSET_WW_2006-2009_1-4.csv,2006,2009,1-4,FLUX-MET,202001280221
CG-Tch,FLX_CG-Tch_FLUXNET2015_SUBSET_MM_2006-2009_1-4.csv,2006,2009,1-4,FLUX-MET,202001280221
CG-Tch,FLX_CG-Tch_FLUXNET2015_AUXMETEO_2006-2009_1-4.csv,2006,2009,1-4,AUX,202001280220
CG-Tch,FLX_CG-Tch_FLUXNET2015_AUXNEE_2006-2009_1-4.csv,2006,2009,1-4,AUX,202001280220
CH-Cha,FLX_CH-Cha_FLUXNET2015_AUXNEE_2005-2014_2-4.csv,2005,2014,2-4,AUX,202001280221
CH-Cha,FLX_CH-Cha_FLUXNET2015_AUXMETEO_2005-2014_2-4.csv,2005,2014,2-4,AUX,202001280221
CH-Cha,FLX_CH-Cha_FLUXNET2015_SUBSET_YY_2005-2014_2-4.csv,2005,2014,2-4,FLUX-MET,202001280224
CH-Cha,FLX_CH-Cha_FLUXNET2015_SUBSET_MM_2005-2014_2-4.csv,2005,2014,2-4,FLUX-MET,202001280224
CH-Cha,FLX_CH-Cha_FLUXNET2015_SUBSET_WW_2005-2014_2-4.csv,2005,2014,2-4,FLUX-MET,202001280224
CH-Cha,FLX_CH-Cha_FLUXNET2015_SUBSET_DD_2005-2014_2-4.csv,2005,2014,2-4,FLUX-MET,202001280224
CH-Cha,FLX_CH-Cha_FLUXNET2015_SUBSET_HH_2005-2014_2-4.csv,2005,2014,2-4,FLUX-MET,202001280223
CH-Dav,FLX_CH-Dav_FLUXNET2015_AUXNEE_1997-2014_1-4.csv,1997,2014,1-4,AUX,202001280224
CH-Dav,FLX_CH-Dav_FLUXNET2015_AUXMETEO_1997-2014_1-4.csv,1997,2014,1-4,AUX,202001280224
CH-Dav,FLX_CH-Dav_FLUXNET2015_SUBSET_YY_1997-2014_1-4.csv,1997,2014,1-4,FLUX-MET,202001280229
CH-Dav,FLX_CH-Dav_FLUXNET2015_SUBSET_MM_1997-2014_1-4.csv,1997,2014,1-4,FLUX-MET,202001280229
CH-Dav,FLX_CH-Dav_FLUXNET2015_SUBSET_WW_1997-2014_1-4.csv,1997,2014,1-4,FLUX-MET,202001280229
CH-Dav,FLX_CH-Dav_FLUXNET2015_SUBSET_DD_1997-2014_1-4.csv,1997,2014,1-4,FLUX-MET,202001280229
CH-Dav,FLX_CH-Dav_FLUXNET2015_SUBSET_HH_1997-2014_1-4.csv,1997,2014,1-4,FLUX-MET,202001280229
CH-Fru,FLX_CH-Fru_FLUXNET2015_AUXNEE_2005-2014_2-4.csv,2005,2014,2-4,AUX,202001280230
CH-Fru,FLX_CH-Fru_FLUXNET2015_SUBSET_HH_2005-2014_2-4.csv,2005,2014,2-4,FLUX-MET,202001280232
CH-Fru,FLX_CH-Fru_FLUXNET2015_SUBSET_DD_2005-2014_2-4.csv,2005,2014,2-4,FLUX-MET,202001280233
CH-Fru,FLX_CH-Fru_FLUXNET2015_SUBSET_WW_2005-2014_2-4.csv,2005,2014,2-4,FLUX-MET,202001280233
CH-Fru,FLX_CH-Fru_FLUXNET2015_SUBSET_MM_2005-2014_2-4.csv,2005,2014,2-4,FLUX-MET,202001280233
CH-Fru,FLX_CH-Fru_FLUXNET2015_SUBSET_YY_2005-2014_2-4.csv,2005,2014,2-4,FLUX-MET,202001280233
CH-Fru,FLX_CH-Fru_FLUXNET2015_AUXMETEO_2005-2014_2-4.csv,2005,2014,2-4,AUX,202001280230
CH-Lae,FLX_CH-Lae_FLUXNET2015_SUBSET_DD_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280236
CH-Lae,FLX_CH-Lae_FLUXNET2015_SUBSET_HH_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280236
CH-Lae,FLX_CH-Lae_FLUXNET2015_AUXNEE_2004-2014_1-4.csv,2004,2014,1-4,AUX,202001280233
CH-Lae,FLX_CH-Lae_FLUXNET2015_AUXMETEO_2004-2014_1-4.csv,2004,2014,1-4,AUX,202001280233
CH-Lae,FLX_CH-Lae_FLUXNET2015_SUBSET_YY_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280236
CH-Lae,FLX_CH-Lae_FLUXNET2015_SUBSET_MM_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280236
CH-Lae,FLX_CH-Lae_FLUXNET2015_SUBSET_WW_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280236
CH-Oe1,FLX_CH-Oe1_FLUXNET2015_SUBSET_HH_2002-2008_2-4.csv,2002,2008,2-4,FLUX-MET,202001280238
CH-Oe1,FLX_CH-Oe1_FLUXNET2015_SUBSET_DD_2002-2008_2-4.csv,2002,2008,2-4,FLUX-MET,202001280238
CH-Oe1,FLX_CH-Oe1_FLUXNET2015_SUBSET_WW_2002-2008_2-4.csv,2002,2008,2-4,FLUX-MET,202001280238
