TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200401,9.983,0.0,174.032,77.037,0.0,328.261,0.0,2.85,0.0,101.004,0.0,1.632,0.0,1.657,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.224,20.525,1.0,1.0,1.29458,0.0322581,56.8079,0.0,69.6758,-9999,35.3939,0.0,43.4113,-9999,-2.07563,0.0,-9999,-2.08005,-2.08005,-2.07518,0.0,0.0,0.0,2.38592,2.26199,2.38592,2.47424,4.31931,4.34205,4.46154,4.53858,2.88476,2.88879,2.93977,3.01116,3.37307,3.36401,3.37271,3.37779,-9999,-9999
200402,10.29,0.0,236.805,113.859,0.0,332.007,0.0,2.849,0.0,101.525,0.0,1.477,0.0,1.424,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.354,18.307,1.0,1.0,1.29895,0.0,56.5488,0.0,63.4096,-9999,34.2147,0.0,38.3658,-9999,-2.06284,0.0,-9999,-2.06758,-2.06556,-2.06236,0.0,0.0,0.0,2.4425,2.33179,2.4425,2.53371,4.38076,4.39937,4.50534,4.56975,2.91734,2.92098,2.96589,3.03012,4.45643,4.45221,4.4563,4.46513,-9999,-9999
200403,10.944,0.0181452,322.624,176.499,0.0,324.24,0.0,3.263,0.0181452,101.577,0.0,0.91,1.0,1.612,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.878,15.694,1.0,1.0,1.33154,0.0,56.8079,0.0,66.1195,0.757572,35.3939,0.0,41.1955,1.49403,-2.07563,0.0,0.0787698,-2.08005,-2.08005,-2.07518,0.0,0.0,0.0,2.5745,2.50474,2.5745,2.63166,4.57662,4.58183,4.65104,4.69709,2.98685,2.98959,3.02053,3.06891,5.90362,5.90362,5.91039,5.91396,-9999,-9999
200404,13.557,1.0,404.946,200.121,0.816667,335.634,0.815278,3.827,0.998611,101.02,0.532639,2.28,1.0,1.602,0.532639,0.394171384247,0.511805555556,122.948363297,0.799305555556,384.428670764,0.799305555556,22.3694113501,0.799305555556,389.41160147,0.799305555556,380.303,0.786111,15.11,1.0,29.434,16.624,1.0,1.0,1.35585,1.0,49.5572,0.782639,57.6803,0.452864,53.4952,0.782639,62.2637,0.793342,-2.62269,0.749306,0.0406309,-2.59135,-2.56688,-2.55522,0.739583,0.765278,0.765278,2.99268,3.02872,3.07669,3.30028,5.70428,5.60282,5.67769,5.83178,2.60606,2.65831,2.73978,3.04594,5.42498,5.45719,5.50285,5.64142,-9999,-9999
200405,15.966,1.0,462.63,248.394,0.997984,346.467,1.0,4.766,1.0,101.163,0.859543,2.265,1.0,1.511,0.859543,0.260880704922,0.854838709677,158.385482399,0.994623655914,474.766074707,0.997311827957,28.2708333223,0.998655913978,404.430499028,0.998655913978,382.197,0.966398,19.073,1.0,28.074,17.322,1.0,1.0,4.93391,1.0,61.5221,0.964382,68.1594,0.549316,80.5738,0.963038,89.2664,0.745508,-2.68508,0.953629,0.0378691,-2.71132,-2.65358,-2.57196,0.950941,0.944892,0.936828,3.70953,3.7257,3.81421,3.85467,6.53886,6.37204,6.46886,6.53608,2.99417,3.05126,3.11479,3.2293,5.74022,5.79962,5.95082,5.99447,-9999,-9999
200406,20.472,1.0,486.336,319.106,1.0,360.121,1.0,7.417,1.0,101.48,0.786806,0.007,1.0,1.291,0.786806,0.239648882962,0.786805555556,207.078920375,1.0,626.374956736,1.0,36.4395566806,1.0,434.182854167,1.0,380.107,0.998611,25.971,1.0,18.137,13.862,1.0,1.0,11.1656,1.0,41.1055,0.998611,44.1746,0.500688,141.135,0.998611,151.672,0.829527,-1.59509,0.939583,0.0370474,-1.67126,-1.63629,-1.60112,0.894444,0.940972,0.940278,4.14758,3.86976,4.13245,4.17853,5.77363,5.50752,5.73824,5.82167,3.51178,3.19366,3.27804,3.40428,5.28885,5.15891,5.2215,5.29062,-9999,-9999
200407,23.092,1.0,472.732,316.738,1.0,369.04,1.0,9.947,1.0,101.454,1.0,0.0,1.0,1.328,1.0,0.258046275538,0.997311827957,196.851541094,0.999327956989,614.240981102,1.0,36.8299287048,0.999327956989,449.969771505,1.0,369.359,1.0,28.222,1.0,16.466,12.975,1.0,1.0,10.2131,1.0,29.3173,0.984543,30.7503,0.401877,148.707,0.985887,155.976,0.850733,0.114033,0.972446,0.0272817,0.125885,0.151785,0.178562,0.972446,0.948253,0.955645,3.51476,3.53873,3.6064,3.65963,3.49237,3.39299,3.44557,3.501,3.00601,2.75968,2.80153,2.86901,3.21226,3.06429,3.094,3.16327,-9999,-9999
200408,23.885,1.0,423.983,267.052,1.0,380.79,1.0,8.577,1.0,101.372,1.0,0.052,1.0,1.317,1.0,0.257186281901,0.999327956989,162.508578214,0.999327956989,523.307765726,1.0,30.3872458938,1.0,452.997533602,1.0,362.488,1.0,27.709,1.0,15.687,12.534,1.0,1.0,7.06012,1.0,13.5616,0.993952,14.3892,0.316959,132.762,0.99664,140.864,0.823012,0.778986,0.961694,0.0242702,0.778986,0.83303,0.867905,0.961694,0.956989,0.980511,2.53783,2.55701,2.60206,2.65046,1.77213,1.76369,1.7958,1.81224,3.62135,3.45389,3.58592,4.0877,2.61672,2.48136,2.60318,2.81158,-9999,-9999
200409,21.847,1.0,349.778,198.992,1.0,369.631,1.0,8.796,1.0,101.66,1.0,0.207,1.0,1.425,1.0,0.276628300866,0.991666666667,107.59890559,1.0,395.113879229,1.0,22.4439091597,1.0,436.830576389,1.0,366.366,1.0,23.827,1.0,15.242,12.282,1.0,1.0,2.00874,1.0,10.8233,0.999306,11.4055,0.384245,89.3352,0.999306,94.1406,0.79123,1.4138,0.943056,0.0225977,1.40912,1.42422,1.43876,0.978472,0.934722,0.979167,2.24942,2.22627,2.25181,2.27634,0.790423,0.790423,0.822258,0.873359,2.25903,2.1806,2.26129,2.50764,0.876791,0.811326,0.880311,0.937695,-9999,-9999
200410,19.575,1.0,264.109,139.36,1.0,365.611,1.0,5.61,1.0,101.35,1.0,3.897,1.0,1.273,1.0,0.241080635226,0.969086021505,68.5709437634,1.0,280.376991008,1.0,15.4152429704,1.0,419.564133065,1.0,386.901,0.999328,19.077,1.0,21.695,15.89,1.0,1.0,-1.93864,1.0,23.6753,0.999328,26.0936,0.566683,40.2734,0.999328,44.3871,0.738127,2.02499,0.952957,0.0355514,1.927,2.02269,2.07514,0.978495,0.952285,0.938844,2.908,2.76019,2.84124,2.908,0.817259,0.696468,0.817259,0.948809,3.00419,2.66049,2.83808,3.0495,1.58329,1.3341,1.49271,1.60628,-9999,-9999
200411,14.221,1.0,190.824,80.062,1.0,343.651,1.0,3.829,1.0,101.311,0.0666667,2.153,1.0,1.497,0.0666667,-9999,-9999,24.5194356175,0.999305555556,159.669397549,1.0,9.3020509375,1.0,388.262784722,1.0,401.558,0.123611,13.593,1.0,30.812,20.592,1.0,1.0,-7.94513,1.0,23.9778,0.242361,26.427,1.0327,3.1257,0.242361,3.44497,0.737693,0.243486,0.131944,0.05977,0.265832,0.281267,0.34737,0.128472,0.129861,0.131944,2.08001,1.90321,2.0329,2.19041,1.60952,1.57568,1.65831,1.75109,2.92711,1.91859,2.72151,3.49122,2.76949,1.79356,2.72993,2.80256,-9999,-9999
200412,12.35,1.0,156.567,60.323,1.0,335.766,1.0,2.958,1.0,101.207,0.0,3.813,1.0,1.717,0.0,-9999,-9999,10.0636280455,0.999327956989,119.514910537,0.999327956989,7.20795601722,0.999327956989,377.420742536,0.999327956989,390.33,0.194892,11.332,1.0,35.375,24.446,1.0,1.0,-6.38159,1.0,22.6425,0.19422,27.9376,0.357252,-22.7966,0.192204,-28.1278,0.740202,-0.165878,0.198253,0.0342095,-0.169003,-0.149067,-0.132319,0.189516,0.193548,0.196237,1.83722,1.62469,1.78326,1.97309,1.73139,1.79014,1.89954,2.12476,2.61034,1.77554,2.41126,3.27162,2.17338,1.40805,2.14588,2.20064,-9999,-9999
200501,8.794,1.0,174.032,74.935,1.0,314.623,1.0,2.595,1.0,101.989,0.990591,1.252,1.0,1.383,0.990591,0.277958163269,0.911962365591,20.1564476949,1.0,147.558157883,1.0,8.74262260753,1.0,359.369911633,0.999327956989,394.406,0.997984,8.081,1.0,34.285,22.795,1.0,1.0,-7.24229,1.0,21.5987,0.997984,26.4912,0.332188,-4.06863,0.997984,-4.99025,0.565892,-0.978464,0.907258,0.0287826,-0.978464,-0.917331,-0.846297,0.907258,0.905242,0.908602,1.22695,1.24166,1.28071,1.3019,2.22306,2.14506,2.18663,2.22558,1.60537,1.64197,1.82468,1.86008,2.40632,2.43215,2.51348,2.61688,-9999,-9999
200502,8.256,1.0,235.424,107.221,1.0,306.411,1.0,3.363,1.0,101.306,1.0,3.136,1.0,1.863,1.0,0.377777623626,0.978422619048,43.7223731184,0.999255952381,206.373262359,1.0,11.8873536235,1.0,356.288839286,1.0,390.431,1.0,7.257,1.0,36.341,25.389,1.0,1.0,-5.06162,1.0,33.6533,0.999256,37.7363,0.55372,4.09039,1.0,4.58665,0.79172,-1.40746,0.973214,0.0329832,-1.38162,-1.33333,-1.2886,0.953125,0.908482,0.99628,1.21006,1.18108,1.20089,1.23531,2.60175,2.49799,2.53905,2.58251,0.959456,0.943363,1.08251,1.20851,2.48103,2.47527,2.53648,2.57968,-9999,-9999
200503,10.271,1.0,319.705,163.49,1.0,318.374,1.0,3.164,1.0,101.565,1.0,0.781,1.0,1.505,1.0,0.297315554586,0.984543010753,91.820937451,0.999327956989,312.193645464,1.0,18.2698262903,1.0,369.816290323,1.0,392.919,0.997984,10.519,1.0,33.178,22.67,1.0,1.0,0.635809,1.0,31.7929,0.992608,35.6501,0.488815,49.6955,0.992608,55.7248,0.742992,-2.33723,0.920699,0.0357334,-2.34428,-2.30338,-2.26702,0.925403,0.949597,0.901882,1.83237,1.67454,1.69754,1.80135,4.14446,3.94501,4.01871,4.14446,1.50622,1.23359,1.59459,1.90667,3.86355,3.70625,4.0057,4.21405,-9999,-9999
200504,13.25,1.0,402.56,207.383,0.998611,331.954,1.0,3.86,1.0,101.302,1.0,1.647,1.0,1.595,1.0,0.322879632096,0.976388888889,127.300561546,0.999305555556,399.383800958,1.0,22.9764283889,1.0,387.7495,1.0,384.015,0.999306,14.908,1.0,32.247,17.08,1.0,1.0,2.66442,1.0,49.4833,0.997222,55.0003,0.662762,62.9389,0.997222,69.956,0.830014,-2.3641,0.98125,0.0437792,-2.47678,-2.39207,-2.33015,0.968056,0.98125,0.98125,2.7578,2.63682,2.7229,2.76063,5.08798,5.09076,5.10446,5.11673,3.27137,3.23149,3.29084,3.33029,5.61846,5.59322,5.62159,5.67149,-9999,-9999
200505,17.711,1.0,461.245,280.553,0.998656,346.105,1.0,5.975,1.0,101.482,0.982527,0.871,1.0,1.431,0.982527,0.289576921581,0.959677419355,177.711974308,1.0,553.254647171,1.0,31.7530595027,1.0,415.713723118,1.0,385.908,1.0,21.499,1.0,20.429,14.577,1.0,1.0,8.29864,1.0,48.5361,0.997984,53.396,0.561015,105.323,0.997984,115.869,0.8962,-2.15156,0.965726,0.0395717,-2.18358,-2.15156,-2.0959,0.973118,0.965726,0.967742,3.8931,3.73399,3.82719,3.88398,6.03114,5.92685,5.96409,6.02354,3.46043,3.27743,3.42811,3.5988,5.85914,5.76508,5.84834,5.91787,-9999,-9999
200506,21.894,1.0,486.15,321.387,1.0,366.881,1.0,7.878,1.0,101.473,1.0,0.04,1.0,1.264,1.0,0.224863253472,1.0,207.108004743,1.0,630.860039826,1.0,36.3237280833,1.0,443.345840278,1.0,383.791,1.0,27.448,1.0,18.041,13.604,1.0,1.0,12.6771,1.0,39.9465,0.999306,41.2574,0.474156,148.25,1.0,153.116,0.887359,-0.697493,0.927778,0.0361994,-0.572576,-0.543036,-0.494168,0.898611,0.925694,0.919444,3.8069,3.56305,3.71105,3.85586,4.43091,4.1158,4.28319,4.35936,3.33246,3.08915,3.30703,3.44279,4.05509,3.94123,4.04155,4.12082,-9999,-9999
200507,23.215,1.0,473.748,316.582,1.0,373.407,1.0,8.695,1.0,101.375,1.0,0.0,1.0,1.25,1.0,0.254187501344,1.0,200.952823891,1.0,618.620702634,1.0,36.317398703,1.0,451.121948925,1.0,361.179,1.0,28.833,1.0,16.542,12.714,1.0,1.0,9.92946,1.0,21.7704,0.987903,22.4596,0.397589,163.042,0.989247,168.204,0.834061,0.0136192,0.938172,0.0258626,0.0889256,0.134366,0.158462,0.932796,0.930108,0.913306,2.93067,2.86171,2.95277,3.14891,2.93131,2.56894,2.92113,3.0264,2.04947,2.16134,2.23026,2.3643,2.40902,2.44857,2.5101,2.58042,-9999,-9999
200508,22.344,1.0,426.034,227.437,1.0,377.488,1.0,7.343,1.0,101.324,1.0,0.697,1.0,1.574,1.0,0.341916969193,0.979838709677,136.444414019,1.0,442.615707332,1.0,25.5104211492,1.0,441.524556452,1.0,357.642,0.940188,25.263,1.0,15.755,12.382,0.951613,0.951613,3.53036,1.0,27.0824,0.977151,26.4983,0.561708,108.132,0.979167,105.799,0.923427,1.36525,0.884409,0.0326657,1.12907,1.43874,1.60685,0.899866,0.895161,0.879032,2.98741,2.98741,3.09757,3.16654,1.75443,1.65884,1.79212,1.87124,3.71809,3.74418,3.8275,4.0248,2.43206,2.43206,2.48106,2.50746,-9999,-9999
200509,20.806,1.0,352.498,196.827,1.0,368.612,1.0,5.379,0.974306,101.546,1.0,2.073,1.0,1.263,1.0,0.271496793761,0.982638888889,113.54245386,0.999305555556,391.293123008,0.997916666667,20.9718172014,1.0,429.182402778,1.0,386.11,1.0,21.939,1.0,15.463,12.4,1.0,1.0,-0.465518,1.0,29.6424,0.997917,32.1898,0.533547,75.6929,0.997917,82.1978,0.788594,1.09669,0.99375,0.0293157,0.939932,0.95287,1.08423,0.975,0.972222,0.979861,3.19017,2.96611,3.16743,3.23978,2.09029,2.02451,2.09458,2.21228,3.4632,2.84226,3.25118,3.53703,2.52168,2.2205,2.40921,2.54945,-9999,-9999
200510,17.87,1.0,266.872,141.997,1.0,362.17,1.0,3.704,0.994624,101.771,0.999328,2.477,1.0,0.946,1.0,0.193944808103,0.983198924731,78.1211489144,0.999327956989,292.418843871,0.999327956989,14.8211894825,1.0,409.689966398,1.0,403.254,1.0,17.573,1.0,27.28,16.143,1.0,1.0,-3.21901,1.0,35.9114,0.999328,42.1235,0.489405,33.4343,0.999328,39.2179,0.626123,0.405603,0.981855,0.0436235,0.243897,0.298077,0.40881,0.953629,0.995968,0.997984,3.29351,2.84435,3.10086,3.55164,2.89392,2.60008,2.81703,3.19957,3.23177,3.16597,3.28322,3.35768,3.14297,3.13197,3.15651,3.20305,-9999,-9999
200511,13.577,1.0,192.735,86.907,1.0,335.36,1.0,3.719,0.0,101.452,1.0,4.16,1.0,1.381,1.0,0.294374394174,0.977083333333,26.097275482,0.997916666667,177.044589155,0.999305555556,10.1327484097,1.0,383.805013889,1.0,388.344,1.0,12.46,1.0,24.231,17.069,1.0,1.0,-7.50858,1.0,40.037,0.999306,49.4,1.13323,-12.032,0.999306,-14.8458,1.19374,-0.0658269,0.998611,0.107703,-0.0672983,-0.0327678,0.0169658,0.998611,0.998611,0.998611,2.19936,2.15574,2.20043,2.31837,2.22314,2.22808,2.24376,2.29673,2.29456,2.14598,2.30343,2.46567,2.52196,2.50106,2.55463,2.59611,-9999,-9999
200512,10.358,1.0,156.885,54.6,1.0,327.668,1.0,2.967,0.137097,101.426,0.838038,2.658,1.0,2.167,0.83871,0.415082220339,0.80376344086,4.62686334677,1.0,109.185111364,1.0,6.95857467742,1.0,369.451700269,1.0,390.437,1.0,9.552,1.0,33.148,22.907,1.0,1.0,-6.27345,1.0,29.2373,1.0,36.0747,0.435883,-23.487,1.0,-28.9796,0.808566,-0.271668,1.0,0.0400337,-0.28061,-0.273941,-0.267946,1.0,0.985887,1.0,1.39727,1.3872,1.39746,1.40807,1.67044,1.66476,1.67091,1.6734,1.62158,1.49904,1.54506,1.58467,2.00866,1.95845,1.97502,2.00474,-9999,-9999
200601,8.361,1.0,174.032,83.431,1.0,305.62,1.0,2.916,1.0,101.751,0.90793,1.606,1.0,1.416,0.90793,0.202459693444,0.898521505376,18.683650637,0.996639784946,160.554016438,1.0,9.67977821237,1.0,357.606431452,1.0,394.345,0.999328,7.231,1.0,33.566,23.279,1.0,1.0,-6.57063,1.0,21.5157,0.998656,26.3894,0.324929,-4.17655,0.999328,-5.12261,0.612875,-0.856019,0.992608,0.0281296,-0.911422,-0.870161,-0.856665,0.913978,0.991263,0.989247,1.05373,1.01119,1.04477,1.09746,1.89867,1.87125,1.90019,2.01679,0.876661,0.872592,0.952122,1.03325,1.97495,1.95292,1.98697,2.03198,-9999,-9999
200602,9.866,1.0,235.424,105.851,1.0,317.728,1.0,2.59,1.0,101.223,1.0,2.036,1.0,1.582,1.0,0.305764625896,0.989583333333,44.0182772024,1.0,207.653040796,1.0,12.3087215848,1.0,365.876361607,1.0,387.209,0.998512,9.236,1.0,33.476,22.979,1.0,1.0,-3.41332,1.0,26.516,0.998512,32.5224,0.501016,12.1376,0.998512,14.887,0.750215,-1.49456,0.953869,0.0374906,-1.55094,-1.49791,-1.47542,0.955357,0.953125,0.984375,1.484,1.35481,1.46218,1.52066,2.96246,2.91799,2.96065,3.00627,1.39829,1.39712,1.46899,1.57912,3.12026,3.07758,3.11472,3.15663,-9999,-9999
200603,12.068,1.0,319.705,159.666,0.998656,328.871,1.0,2.972,1.0,101.148,1.0,1.303,1.0,1.648,1.0,0.326405974145,0.98185483871,90.6499264718,1.0,316.2629358,1.0,17.7055838508,1.0,379.318870968,1.0,388.068,0.999328,12.032,1.0,35.48,22.607,1.0,1.0,0.767206,1.0,37.8165,0.997984,43.8029,0.51917,39.9392,0.997984,46.2616,0.797259,-1.82106,0.975134,0.0395407,-1.82793,-1.79076,-1.77038,0.975134,0.985887,0.972446,2.12474,1.93603,2.03163,2.15621,3.85269,3.72323,3.84175,3.96232,2.55091,2.50401,2.53745,2.577,4.29184,4.24158,4.27787,4.29184,-9999,-9999
200604,14.334,1.0,402.56,226.111,1.0,335.824,1.0,4.042,1.0,101.233,1.0,0.033,1.0,1.366,1.0,0.292302402606,0.9875,140.631088291,0.999305555556,443.617712851,0.999305555556,25.2734232222,1.0,394.384520833,1.0,387.221,0.998611,17.054,1.0,22.738,16.385,1.0,1.0,4.0593,1.0,42.4672,0.991667,45.8816,0.509887,83.6363,0.991667,90.3607,0.858008,-2.6851,0.977778,0.0434935,-2.74691,-2.71839,-2.68285,0.988194,0.967361,0.978472,2.83433,2.76486,2.80314,2.84465,5.48824,5.47025,5.49887,5.55976,2.87547,2.48999,2.74794,2.87295,5.58221,5.36787,5.44684,5.57674,-9999,-9999
200605,17.739,1.0,461.245,294.125,1.0,344.271,1.0,6.414,1.0,101.575,0.980511,0.071,1.0,1.369,0.980511,0.254602250104,0.963037634409,185.967328624,0.999327956989,572.842550891,0.998655913978,33.4541045876,0.999327956989,417.204912634,1.0,379.952,0.999328,22.574,1.0,19.127,14.76,1.0,1.0,8.94372,1.0,35.9478,0.99664,38.4341,0.468436,129.847,0.99664,138.828,0.937952,-1.66688,0.977823,0.0339083,-1.76766,-1.682,-1.64347,0.956317,0.969758,0.995296,3.33924,3.16993,3.23526,3.33797,4.88543,4.85924,4.90528,5.04925,2.61009,2.55478,2.60433,2.66696,4.63793,4.59813,4.65299,4.69744,-9999,-9999
200606,21.529,1.0,486.15,293.922,1.0,366.539,1.0,9.766,1.0,101.555,0.616667,0.733,1.0,1.218,0.616667,0.219379800926,0.6,185.563726174,1.0,567.207987853,0.999305555556,34.6598157361,1.0,439.477076389,1.0,383.068,0.947917,25.432,1.0,20.114,14.319,0.892361,0.892361,10.2012,1.0,39.6226,0.947222,40.5542,0.507949,130.475,0.947917,133.543,0.932639,-0.34974,0.916667,0.0290609,-0.482409,-0.402077,-0.311621,0.891667,0.902083,0.907639,3.25718,2.93088,3.17938,3.25718,3.58187,3.37099,3.46636,3.56662,3.46107,3.48252,3.63717,3.78705,3.73585,3.81454,3.86442,3.96523,-9999,-9999
200607,25.491,1.0,473.748,312.382,1.0,389.248,1.0,9.558,1.0,101.55,1.0,0.006,1.0,1.196,1.0,0.241619052419,1.0,199.055699685,0.999327956989,607.831828614,0.999327956989,36.2607329792,0.999327956989,464.643225806,1.0,371.207,1.0,30.346,1.0,18.709,14.153,0.0,0.0,11.8846,1.0,22.9227,0.995968,23.427,0.471018,160.016,1.0,163.536,0.883841,1.0237,0.94086,0.0282298,0.866692,1.05577,1.09934,0.975134,0.943548,0.9375,3.58358,3.4655,3.50513,3.65264,2.62894,2.52059,2.58299,2.62894,5.01605,4.88726,5.15283,5.69207,3.55709,3.40889,3.49838,3.7617,-9999,-9999
200608,22.806,1.0,426.034,260.17,1.0,376.232,1.0,7.367,1.0,101.184,1.0,0.658,1.0,1.621,1.0,0.35370322283,0.995967741935,159.318536055,1.0,510.056989516,1.0,29.8529381317,1.0,445.825208333,1.0,365.835,1.0,26.264,1.0,19.551,14.778,0.0,0.0,3.82514,1.0,22.8995,0.997984,24.3993,0.517789,122.884,0.998656,130.932,0.923535,1.42575,0.990591,0.0341117,1.30567,1.39539,1.43405,0.992608,0.985887,0.987903,3.6671,3.61065,3.65917,3.68819,2.2525,2.25419,2.26677,2.32024,4.27105,4.08789,4.31359,4.5525,2.45923,2.3295,2.45923,2.57959,-9999,-9999
200609,20.87,1.0,352.498,205.954,1.0,373.823,1.0,5.281,1.0,101.398,1.0,3.853,1.0,1.285,1.0,0.28534424859,0.98125,125.263133849,0.998611111111,411.71208565,0.998611111111,21.8430208264,1.0,430.672916667,1.0,385.835,0.998611,22.436,1.0,20.426,15.646,0.0,0.0,-0.16125,1.0,28.9974,0.98125,33.4483,0.750605,79.9074,0.982639,92.1724,0.959758,1.8526,0.924306,0.035225,1.62565,1.8532,1.93383,0.941667,0.939583,0.938194,4.34888,4.30993,4.36916,4.70999,2.49607,2.67747,2.73385,2.77752,4.21479,3.78156,3.98812,4.07291,2.57766,2.30935,2.41384,2.46766,-9999,-9999
200610,19.343,1.0,266.872,152.209,1.0,359.078,1.0,4.972,1.0,101.494,1.0,0.865,1.0,1.168,1.0,0.204773819419,0.994623655914,75.904120795,0.999327956989,309.270172996,0.999327956989,15.168504953,1.0,418.308481183,1.0,400.815,1.0,18.665,1.0,21.208,15.434,0.928091,0.928091,-2.53456,1.0,37.6688,0.999328,45.8709,0.55691,27.1073,0.999328,33.0097,0.702254,0.399631,0.967742,0.0345839,0.337202,0.371319,0.412381,0.963038,0.951613,0.972446,3.6145,3.3497,3.56586,3.79068,3.18322,3.03491,3.17174,3.34702,3.5525,3.41068,3.55163,3.83255,3.39038,3.20989,3.3745,3.44978,-9999,-9999
200611,15.277,1.0,192.735,110.088,1.0,339.878,1.0,4.598,1.0,101.964,1.0,0.727,1.0,1.324,1.0,0.275557236107,0.988194444444,39.3419549216,0.994444444444,221.848226782,0.997916666667,12.4923348542,1.0,394.198993056,1.0,389.198,0.993056,14.01,1.0,19.882,14.543,1.0,1.0,-6.33298,1.0,23.2077,0.969444,28.2611,0.409717,10.2009,0.969444,12.4221,0.68239,-0.239478,0.959722,0.0378478,-0.53614,-0.239478,-0.119244,0.965972,0.959722,0.930556,2.45534,2.23831,2.46116,2.48146,2.70064,2.58776,2.67828,2.71691,2.81016,2.29835,2.39582,2.81607,3.18014,3.01789,3.08945,3.35169,-9999,-9999
200612,12.013,1.0,156.885,70.868,1.0,330.722,1.0,2.648,1.0,102.295,0.977151,2.729,1.0,1.462,0.976478,0.241322676922,0.908602150538,14.4987835051,0.994623655914,143.876675263,0.995295698925,8.38070729839,1.0,375.846552419,1.0,399.208,0.999328,10.818,1.0,27.188,19.751,1.0,1.0,-6.85943,1.0,26.6871,0.999328,29.9498,0.483852,-13.7327,0.999328,-15.4117,0.626123,0.000302834,0.971774,0.0283637,-0.0850011,-0.033394,-0.0116449,0.971774,0.969086,0.948925,1.82442,1.77477,1.8052,1.82442,1.83386,1.78697,1.85282,1.88357,2.51559,2.14019,2.27442,2.45507,2.42226,2.27427,2.35079,2.38363,-9999,-9999
200701,12.262,1.0,174.032,81.771,0.365591,337.085,0.364919,2.761,0.981183,102.241,1.0,1.019,0.998656,1.523,0.999328,0.34842355711,0.979838709677,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,390.697,0.71371,10.983,1.0,24.355,18.111,1.0,1.0,-4.00053,1.0,25.0834,0.700941,29.3529,0.5186,-6.27097,0.706989,-7.33837,0.68732,-0.462842,0.548387,0.029952,-0.460378,-0.436881,-0.39428,0.555108,0.543683,0.455645,1.84084,1.84821,1.86016,1.99256,2.29799,2.30115,2.30865,2.38221,1.32399,1.26349,1.32976,1.3307,2.84602,2.12383,2.71724,2.84738,-9999,-9999
200702,12.228,1.0,235.424,100.765,0.74628,336.263,0.744792,2.317,1.0,101.404,1.0,2.871,1.0,1.542,1.0,0.36500423867,0.96056547619,46.6805943118,0.731398809524,202.631080174,0.732886904762,10.5564389437,0.732886904762,380.623878571,0.732886904762,396.044,1.0,11.429,1.0,29.053,20.682,1.0,1.0,-1.8562,1.0,30.7161,0.987351,35.9444,0.571098,8.303,0.988839,9.71627,0.744019,-0.758667,0.87872,0.0349141,-0.914753,-0.859782,-0.771481,0.956101,0.90625,0.87872,1.90682,1.80534,1.88193,1.90428,2.61742,2.64192,2.67953,2.74171,1.65882,1.51737,1.67427,1.80007,2.99006,2.93682,2.95961,2.97556,-9999,-9999
200703,11.995,1.0,319.705,157.507,1.0,327.279,1.0,2.905,1.0,101.341,0.999328,1.413,1.0,1.681,0.999328,0.320504941099,0.959005376344,88.6688726949,1.0,318.50412713,1.0,16.4720406653,1.0,378.245517473,1.0,390.463,1.0,12.258,1.0,23.624,17.983,1.0,1.0,-2.32409,1.0,37.5907,0.999328,46.7618,0.589127,35.5199,0.999328,44.1859,0.802686,-1.79356,0.992608,0.0401787,-1.88752,-1.83532,-1.80063,0.989247,0.978495,0.993952,1.79209,1.77867,1.79673,1.8215,3.62242,3.60857,3.65629,3.71401,1.7103,1.70854,1.83558,1.96543,3.58059,3.61695,3.67443,3.79482,-9999,-9999
