TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200009,15.092,1.0,291.784,105.68,1.0,359.674,1.0,1.103,1.0,100.823,0.999306,2.653,1.0,2.113,0.99375,-9999,-9999,64.5104775605,0.999305555556,-9999,-9999,-9999,-9999,-9999,-9999,10.2733409574,0.999305555556,390.533341741,0.998611111111,390.309,0.684722,14.4,13.295,13.017,0.644444,0.64375,0.644444,15.121,7.756,9.434,0.627083,0.627083,0.644444,1.68252,0.547917,37.6957,0.689583,38.2638,0.907487,12.6828,0.688889,12.8739,0.831694,0.282704,0.621528,0.0706128,0.236675,0.259115,0.282704,0.620139,0.620833,0.621528,6.30313,6.18599,6.30313,6.37474,5.997,5.94732,6.01174,6.09951,6.0164,5.6107,5.77642,5.96801,6.61299,5.99621,6.20616,6.64109,7.44533,1.0
200010,10.958,1.0,188.62,59.414,1.0,338.518,1.0,0.741,0.971774,100.59,0.546371,3.343,1.0,2.772,0.521505,-9999,-9999,23.5715538069,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,6.03201612903,1.0,368.262433738,0.993279569892,391.881,0.787634,14.376,13.338,13.025,0.0,0.0,0.0,14.968,7.626,9.436,0.0,0.0,0.0,0.82893,0.0,22.8599,0.786962,25.5477,1.04262,-11.4818,0.787634,-12.8318,0.818563,1.38469,0.598118,0.0436118,1.32403,1.36823,1.38031,0.602823,0.59543,0.59543,4.47084,4.42306,4.4669,4.47748,3.07493,3.05316,3.09027,3.11369,4.01056,3.93317,3.99372,4.11351,3.38906,3.21695,3.28956,3.49109,7.43117,1.0
200011,7.434,1.0,109.299,28.819,1.0,323.889,1.0,0.31,1.0,99.737,0.984028,4.17,1.0,2.811,0.973611,0.69065103997,0.815972222222,-1.34946950866,0.998611111111,-9999,-9999,-9999,-9999,-9999,-9999,3.04409027778,1.0,350.861836343,0.997916666667,391.931,1.0,14.006,13.714,13.044,0.0,0.0,0.0,14.512,7.247,9.356,0.0,0.0,0.0,-1.39073,0.0,32.4966,1.0,38.2867,0.966292,-37.8707,1.0,-44.6183,0.703758,0.857571,1.0,0.0357836,0.853331,0.855936,0.857751,1.0,1.0,1.0,2.31997,2.31376,2.31772,2.31997,1.46404,1.46073,1.46281,1.46417,2.56806,2.55989,2.60663,2.62441,1.64168,1.63961,1.65857,1.66104,7.18495,1.0
200012,4.524,1.0,75.292,23.863,1.0,306.202,1.0,0.498,1.0,100.35,0.790995,2.021,1.0,3.056,0.75336,0.653675787919,0.645161290323,-8.82237404312,1.0,-9999,-9999,-9999,-9999,-9999,-9999,2.82227486559,1.0,336.064804435,1.0,400.729,1.0,14.743,13.008,13.008,0.0,0.0,0.0,14.901,7.578,9.516,0.0,0.0,0.0,3.56078,0.681452,15.9897,1.0,23.0444,0.719564,-36.2129,1.0,-52.1899,0.741644,0.975878,0.999328,0.0305203,0.973651,0.975878,0.97808,0.999328,0.999328,0.999328,1.81247,1.80516,1.81238,1.81313,0.83461,0.83185,0.834751,0.837101,1.44111,1.43134,1.4568,1.48833,0.796286,0.797529,0.799451,0.816931,7.68998,1.0
200101,2.113,1.0,91.9162,30.198,1.0,302.896,0.224462,0.495,1.0,100.653,1.0,2.497,0.995296,2.253,0.885081,0.483850130855,0.890456989247,8.06057795699,1.0,-9999,-9999,-9999,-9999,-9999,-9999,3.06079301075,1.0,-9999,-9999,410.317,1.0,14.744,13.008,13.008,0.0,0.0,0.0,14.898,7.576,9.516,0.0,0.0,0.0,-9999,1.0,18.3577,1.0,31.2856,0.782328,-26.1249,1.0,-44.5226,0.567231,0.691196,0.995296,0.0331637,0.667749,0.683708,0.698504,0.993952,0.99664,0.985215,1.69527,1.67264,1.6888,1.69468,0.996228,0.974134,1.00206,1.0184,1.54344,1.41541,1.52795,1.55707,1.26281,1.04494,1.13089,1.22251,-9999,0.0
200102,3.861,1.0,155.324,54.282,1.0,320.12,0.0,0.977,1.0,101.184,1.0,3.601,1.0,2.193,0.921131,0.506287302556,0.869791666667,26.92953125,1.0,-9999,-9999,-9999,-9999,-9999,-9999,5.80354910714,1.0,-9999,-9999,397.193,1.0,14.737,13.008,13.008,0.0,0.0,0.0,14.894,7.574,9.516,0.0,0.0,0.0,-9999,1.0,25.9463,0.999256,34.4596,0.857648,-7.12333,1.0,-9.46056,0.676619,0.156405,0.995536,0.0396975,0.168327,0.183994,0.213991,0.994792,0.995536,0.997024,1.84991,1.85328,1.86406,1.86839,1.67629,1.65544,1.6733,1.68236,2.32923,2.18017,2.31919,2.33877,1.9439,1.8656,1.93326,1.94585,-9999,0.0
200103,4.226,1.0,252.376,62.589,1.0,326.219,0.0,1.035,1.0,99.985,1.0,2.718,1.0,2.354,0.936156,0.510159692529,0.928091397849,37.3424798387,1.0,-9999,-9999,-9999,-9999,-9999,-9999,5.37862231183,1.0,-9999,-9999,399.306,1.0,14.743,13.008,13.008,0.0,0.0,0.0,14.901,7.578,9.516,0.0,0.0,0.0,-9999,1.0,26.9111,1.0,32.6737,0.741247,1.69026,0.998656,2.05221,0.633723,0.00399799,0.993952,0.0346816,-0.00633527,-0.000656947,0.00461786,0.995296,0.993952,0.993952,2.22844,2.22798,2.23462,2.24191,2.22909,2.22909,2.23729,2.24095,1.7138,1.69451,1.7004,1.72011,2.01777,2.01777,2.02537,2.03433,-9999,0.0
200104,7.31,1.0,358.93,138.401,0.8,331.302,0.0,2.184,0.797917,100.685,0.584722,2.855,1.0,2.417,0.993056,0.532267635083,0.926388888889,87.8490136218,0.779166666667,-9999,-9999,-9999,-9999,-9999,-9999,10.9139692842,0.779166666667,-9999,-9999,386.776,1.0,14.742,13.008,13.008,0.0,0.0,0.0,14.898,7.576,9.516,0.0,0.0,0.0,-9999,1.0,50.8508,1.0,55.7041,0.970563,28.812,1.0,31.5619,0.965351,-1.0342,0.899306,0.0492989,-1.06715,-1.05205,-1.04379,0.930556,0.888194,0.910417,3.28951,3.26925,3.28695,3.29902,4.32766,4.32381,4.33533,4.35504,2.97886,2.97886,3.10502,3.20782,4.59168,4.57513,4.59648,4.62601,-9999,0.0
200105,12.527,0.990591,443.196,235.862,1.0,342.314,0.0,5.072,0.379704,101.277,0.535618,1.476,1.0,2.635,0.983871,-9999,-9999,150.426384409,1.0,-9999,-9999,-9999,-9999,-9999,-9999,21.085436828,1.0,-9999,-9999,380.645,0.870296,14.744,13.008,13.008,0.0,0.0,0.0,14.898,7.576,9.516,0.0,0.0,0.0,2.20576,0.336694,75.2183,0.869624,80.4355,1.02181,73.7507,0.870296,78.8661,1.14438,-2.1321,0.823253,0.0653999,-2.1902,-2.16563,-2.15787,0.821237,0.834677,0.823925,5.8379,5.70251,5.73448,5.86167,7.99577,7.86277,7.89781,7.99577,4.72166,4.73793,6.02113,6.40444,6.75391,6.76158,7.06226,7.18294,-9999,0.0
200106,14.608,1.0,482.478,219.028,1.0,355.218,0.0,5.308,1.0,101.14,0.765972,2.393,1.0,2.059,0.963194,-9999,-9999,151.319661939,0.999305555556,-9999,-9999,-9999,-9999,-9999,-9999,19.6776672577,0.998611111111,-9999,-9999,365.52,0.972222,14.742,13.008,13.008,0.0,0.0,0.0,14.898,7.576,9.516,0.0,0.0,0.0,3.28388,0.0,51.1813,0.970833,56.0224,0.608864,72.3708,0.969444,79.2162,0.874472,-2.50421,0.944444,0.0857062,-2.66169,-2.55784,-2.50421,0.9375,0.948611,0.944444,4.76992,4.41892,4.64967,4.72473,7.26797,7.11353,7.19892,7.2691,5.429,5.24356,5.37926,5.51852,7.57042,7.51677,7.61865,7.7012,-9999,0.0
200107,17.957,1.0,464.046,207.854,1.0,374.507,0.0,5.021,1.0,100.908,1.0,4.192,1.0,2.177,0.974462,0.457017043802,0.793010752688,143.692143817,1.0,-9999,-9999,-9999,-9999,-9999,-9999,19.3901897449,0.999327956989,-9999,-9999,361.128,1.0,14.738,13.008,13.008,0.0,0.0,0.0,14.895,7.575,9.516,0.0,0.0,0.0,5.3634,0.0,79.3858,1.0,90.9947,1.14467,40.9668,0.999328,46.9575,0.886935,-1.45093,0.997312,0.0963492,-1.49433,-1.45542,-1.43823,0.997984,0.997984,0.997312,6.72111,6.60162,6.65925,6.68067,8.1459,8.0941,8.10026,8.1554,7.94118,7.19812,7.59142,7.9191,8.71912,8.22215,8.56761,8.7948,-9999,0.0
200108,18.2,1.0,394.018,173.913,1.0,373.328,0.0,4.579,1.0,101.007,1.0,4.382,1.0,1.902,0.94422,0.423213188319,0.809139784946,115.442587366,1.0,-9999,-9999,-9999,-9999,-9999,-9999,16.4459139785,1.0,-9999,-9999,360.335,1.0,15.375,14.395,13.008,0.0,0.0,0.0,10.166,6.859,9.516,0.0,0.0,0.0,3.97871,0.911962,76.8374,0.999328,88.0736,1.0792,18.6092,1.0,21.3305,0.817069,-1.66131,0.977151,0.0895499,-1.80301,-1.74034,-1.66842,0.976478,0.975806,0.979839,6.5888,6.06561,6.50315,6.5888,8.23225,7.91128,8.21181,8.2743,7.44794,7.09504,7.22242,7.34199,8.56459,8.36596,8.51011,8.56459,-9999,0.0
200109,12.848,1.0,295.25,102.443,1.0,356.853,0.0,1.649,1.0,100.642,0.647917,5.89,0.997917,2.482,0.971528,-9999,-9999,66.5172361111,1.0,-9999,-9999,-9999,-9999,-9999,-9999,9.75234027778,1.0,-9999,-9999,372.925,0.98125,15.939,15.639,13.008,0.0,0.0,0.0,5.904,6.212,9.516,0.0,0.0,0.0,-0.502769,1.0,59.6831,0.981944,75.0538,1.08735,-6.97197,0.981944,-8.76752,0.843683,-0.355424,0.904861,0.0840717,-0.399007,-0.355424,-0.340756,0.929167,0.904861,0.909722,4.89931,4.85114,4.89005,4.91072,5.2501,5.20205,5.2318,5.2501,6.99666,6.61041,6.79141,7.08426,6.88971,6.61916,6.78892,6.92873,-9999,0.0
200110,14.119,1.0,191.774,71.565,1.0,352.746,0.0,2.801,1.0,100.964,0.889785,2.342,0.997984,2.802,1.0,0.564001489194,0.855510752688,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.21319892473,1.0,-9999,-9999,367.747,1.0,15.936,15.637,13.008,0.0,0.0,0.0,5.9,6.211,9.516,0.0,0.0,0.0,-0.0147245,1.0,30.6497,0.999328,38.5432,0.636887,-17.2551,1.0,-21.699,0.636891,0.638017,0.999328,0.0754821,0.523434,0.638017,0.658962,0.999328,0.999328,1.0,4.76721,4.54905,4.74265,4.78379,4.11121,4.02562,4.10464,4.12761,5.29145,5.23338,5.29465,5.3376,4.34276,4.32148,4.35209,4.40107,-9999,0.0
200111,6.492,1.0,111.255,32.318,1.0,333.354,0.0,0.943,1.0,101.59,1.0,3.543,1.0,2.005,0.984028,0.351135677924,0.640277777778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.45420020686,0.999305555556,-9999,-9999,387.669,1.0,15.939,15.639,13.008,0.0,0.0,0.0,5.904,6.212,9.516,0.0,0.0,0.0,-3.85499,1.0,24.4954,1.0,40.3926,0.932794,-17.7658,0.999306,-29.2956,0.675351,0.757998,0.990278,0.0627588,0.717271,0.733718,0.75546,0.991667,0.993056,0.989583,2.50204,2.1968,2.43299,2.45248,1.73728,1.49818,1.69866,1.72263,2.98878,2.548,2.91574,3.02484,1.8734,1.78563,1.84209,1.87802,-9999,0.0
200112,1.51,1.0,75.6035,23.372,1.0,309.456,0.22043,0.571,0.99328,101.587,1.0,2.394,1.0,2.297,1.0,0.384641485424,0.51814516129,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.97778897849,1.0,-9999,-9999,386.824,1.0,15.943,15.639,13.008,0.0,0.0,0.0,5.909,6.214,9.516,0.0,0.0,0.0,-4.66195,1.0,19.5241,1.0,21.2114,0.572034,-22.6046,1.0,-24.5582,0.5196,0.16723,0.997312,0.0527513,0.169996,0.187774,0.216534,0.997312,0.997312,0.995968,1.30434,1.29199,1.29807,1.32664,1.13033,1.04692,1.13033,1.17569,0.922302,1.03869,1.21955,1.42416,0.819369,0.833011,0.874133,1.04515,-9999,0.0
200201,3.839,1.0,91.9162,25.331,1.0,305.342,1.0,0.996,1.0,101.584,0.997984,2.942,1.0,3.067,1.0,0.573024595086,0.672043010753,-3.34744335505,1.0,-9999,-9999,-9999,-9999,-9999,-9999,2.97535551075,1.0,331.262667999,0.993279569892,385.603,1.0,15.94,15.639,13.008,0.0,0.0,0.0,5.904,6.212,9.516,0.0,0.0,0.0,-1.87174,1.0,21.4167,0.999328,28.8727,0.745269,-32.4576,1.0,-43.7574,0.758041,0.399303,0.997312,0.0556136,0.244939,0.399303,0.470725,0.97379,0.997312,0.997312,1.30952,1.08059,1.25502,1.37087,0.900492,0.840512,0.883946,0.904869,2.28302,1.92645,2.28302,2.36194,1.05761,0.933159,1.00499,1.05761,6.90582,1.0
200202,6.649,1.0,155.324,59.133,1.0,305.449,1.0,2.168,1.0,100.434,1.0,5.029,1.0,4.129,1.0,-9999,-9999,13.5303898292,0.999255952381,-9999,-9999,-9999,-9999,-9999,-9999,5.79747991071,1.0,344.960604911,1.0,368.347,0.901042,15.935,15.637,13.008,0.0,0.0,0.0,5.9,6.21,9.516,0.0,0.0,0.0,-1.32009,1.0,39.7637,0.895089,44.5437,1.14773,-31.5936,0.895089,-35.3914,0.975218,-0.112599,0.881696,0.0676998,-0.114441,-0.104295,-0.0929753,0.880208,0.889881,0.886161,1.88574,1.88046,1.88877,1.89694,1.99834,1.94437,1.99037,2.00262,3.01028,3.01028,3.02124,3.60891,2.83752,2.73358,2.83875,2.89081,6.90101,1.0
200203,6.858,1.0,252.376,116.473,1.0,298.407,1.0,2.762,1.0,101.248,0.866935,1.768,1.0,2.824,0.998656,0.454353579256,0.567876344086,58.0140401995,1.0,-9999,-9999,-9999,-9999,-9999,-9999,11.1618306452,1.0,345.821850806,1.0,374.47,0.981183,15.943,15.639,13.008,0.0,0.0,0.0,5.909,6.214,9.516,0.0,0.0,0.0,-0.694031,1.0,29.5941,0.975806,33.1517,0.58115,21.9978,0.981183,24.6422,0.793438,-1.39313,0.950269,0.0585989,-1.45144,-1.41008,-1.35952,0.951613,0.950941,0.846102,2.26436,2.15934,2.27414,2.2941,3.67289,3.61079,3.67289,3.68606,3.29133,3.26689,3.34568,3.56206,4.06562,4.05734,4.09481,4.27185,6.90912,1.0
200204,9.037,1.0,358.93,156.06,1.0,310.862,1.0,3.875,1.0,101.068,0.946528,2.0,1.0,2.841,1.0,0.546044094596,0.730555555556,93.8299669161,1.0,-9999,-9999,-9999,-9999,-9999,-9999,14.9424659722,1.0,358.1489,1.0,368.611,1.0,15.939,15.639,13.008,0.0,0.0,0.0,5.904,6.212,9.516,0.0,0.0,0.0,1.14778,1.0,36.8515,0.995833,42.4173,0.846551,43.4601,0.997917,50.024,0.842965,-2.53235,0.977083,0.063734,-2.53799,-2.53202,-2.43173,0.977778,0.977083,0.980556,1.7854,1.77615,1.79504,2.40551,4.32128,4.31802,4.33666,4.70738,3.16258,3.19243,3.25488,3.70823,5.17958,5.2032,5.23931,5.39489,6.90546,1.0
200205,13.348,1.0,443.196,176.271,0.93078,340.297,0.928091,4.23,0.928091,100.835,0.909946,1.368,0.909946,2.663,1.0,0.524990861517,0.816532258065,119.922658711,0.909946236559,-9999,-9999,-9999,-9999,-9999,-9999,16.0056430885,0.909946236559,379.388502099,0.909946236559,363.815,1.0,15.857,15.633,13.008,0.0,0.0,0.0,5.763,6.19,9.516,0.0,0.0,0.0,3.28972,0.928091,52.4721,1.0,60.9516,0.83475,50.1544,0.999328,58.2593,0.976711,-2.26438,0.989919,0.0818886,-2.26001,-2.22993,-2.19244,0.988575,0.992608,0.995296,4.29382,4.19446,4.29327,4.31623,6.54879,6.43954,6.5232,6.56422,4.60324,4.75847,5.17022,5.27459,6.79264,6.84917,7.05429,7.10629,6.82226,1.0
200206,16.353,1.0,482.478,204.402,1.0,356.662,1.0,5.748,1.0,101.031,1.0,4.158,1.0,2.456,1.0,0.476212762187,0.782638888889,144.273862221,1.0,-9999,-9999,-9999,-9999,-9999,-9999,18.8534243056,1.0,398.555615972,1.0,362.757,0.999306,15.943,15.689,13.008,0.0,0.0,0.0,5.764,6.244,9.516,0.0,0.0,0.0,4.01744,1.0,69.4913,0.999306,81.6107,0.913106,49.9401,1.0,58.6498,0.874582,-1.9941,0.991667,0.0869634,-1.97249,-1.92528,-1.90336,0.986111,0.997222,0.981944,5.48628,5.36821,5.48628,5.55656,7.45216,7.35041,7.45216,7.51385,6.23182,6.08092,6.17129,6.23518,7.95774,7.80503,7.90223,7.95774,6.91704,1.0
200207,17.321,1.0,464.046,185.643,1.0,368.259,1.0,5.465,1.0,100.919,1.0,2.366,1.0,2.54,1.0,0.479112167268,0.80376344086,132.747477472,1.0,-9999,-9999,-9999,-9999,-9999,-9999,17.4975450269,1.0,403.657712366,1.0,356.615,1.0,15.924,15.646,13.008,0.626344,0.626344,0.0,5.57,6.148,9.516,0.626344,0.626344,0.0,3.90209,1.0,70.9939,1.0,84.9041,0.878993,36.7422,1.0,43.9413,0.81182,-2.23975,0.982527,0.0895827,-2.29371,-2.25648,-2.2074,0.969758,0.983199,0.99328,5.58039,5.58039,5.64866,5.8311,7.8233,7.84015,7.91988,8.0504,6.81125,6.88464,6.98458,7.08234,8.72963,8.78488,8.83083,8.90416,6.90625,1.0
200208,18.492,1.0,394.018,158.689,1.0,372.583,1.0,4.766,1.0,101.007,1.0,3.265,0.999328,1.835,1.0,0.321917415983,0.731182795699,107.581519517,1.0,-9999,-9999,-9999,-9999,-9999,-9999,14.6016182796,1.0,409.088982527,1.0,364.408,1.0,16.893,16.66,13.008,0.99664,0.99664,0.0,8.87,8.38,9.516,0.99664,0.99664,0.0,2.80024,1.0,59.2483,0.997984,73.7091,0.793074,24.9626,1.0,31.0552,0.559616,-1.80148,0.977151,0.0833334,-1.90342,-1.84942,-1.73368,0.991263,0.938844,0.981855,6.20105,5.74748,6.03239,6.20082,7.93474,7.6884,7.8202,7.9177,6.41216,6.22828,6.60874,7.07196,7.93259,7.89732,8.08085,8.39917,7.99517,1.0
200209,14.495,1.0,295.25,133.191,1.0,342.456,1.0,4.104,1.0,101.482,1.0,0.807,1.0,2.032,1.0,0.346150725706,0.840972222222,77.3154942911,1.0,-9999,-9999,-9999,-9999,-9999,-9999,12.9438569444,1.0,385.421452778,1.0,369.132,0.997917,15.057,15.153,13.008,0.997917,0.997917,0.0,6.985,6.504,9.516,0.997917,0.997917,0.0,-0.758183,1.0,43.6244,0.995833,55.1035,0.618229,18.2068,1.0,22.9977,0.615414,-2.1272,0.995139,0.0758003,-2.12264,-2.07433,-1.95764,0.99375,0.995833,0.995833,3.98998,3.90876,4.0598,4.34047,6.06706,6.00574,6.1261,6.24779,5.90868,5.81419,5.90868,6.06165,7.3003,7.10557,7.20125,7.28144,6.10908,1.0
200210,8.987,1.0,191.774,70.419,1.0,322.462,1.0,2.051,1.0,100.619,1.0,3.152,0.981855,2.885,1.0,0.512728082124,0.713037634409,28.7427290651,1.0,-9999,-9999,-9999,-9999,-9999,-9999,7.55770026882,1.0,356.580284946,1.0,389.417,1.0,11.194,11.537,13.008,0.997312,0.997312,0.0,8.918,6.719,9.516,0.997312,0.997312,0.0,-2.88894,1.0,37.3476,1.0,61.5857,0.929863,-18.1651,1.0,-29.954,0.880983,-0.261835,0.99664,0.0592837,-0.244277,-0.195288,-0.121125,0.99664,0.997312,0.981855,3.00656,2.84215,2.93343,3.07196,3.24135,2.98992,3.19526,3.26526,3.65607,3.35848,3.69335,3.88519,3.52473,3.3705,3.4391,3.55926,3.38908,1.0
200211,7.47,1.0,111.255,34.958,1.0,315.368,1.0,1.156,1.0,100.252,1.0,2.076,0.965972,2.248,1.0,0.396552705192,0.709027777778,-2.94055351348,1.0,-9999,-9999,-9999,-9999,-9999,-9999,4.30883263889,1.0,348.957925,1.0,399.174,0.999306,9.076,9.431,13.008,0.998611,0.998611,0.0,13.317,9.924,9.516,0.998611,0.998611,0.0,-2.50725,1.0,15.7985,0.995833,26.0516,0.620548,-20.639,1.0,-34.0335,0.736596,-0.0967861,0.991667,0.0652494,-0.271183,-0.0290522,0.0232099,0.988889,0.886111,0.996528,1.88439,1.67791,1.87217,1.99053,1.90669,1.87859,1.94333,1.97751,2.71808,2.50697,2.66431,2.787,2.40644,2.36873,2.40891,2.43862,2.42998,1.0
200212,2.136,1.0,75.6035,17.488,1.0,304.616,1.0,0.748,1.0,101.039,1.0,3.671,1.0,2.71,1.0,0.552980990632,0.641129032258,-5.27145742911,1.0,-9999,-9999,-9999,-9999,-9999,-9999,2.35689986559,1.0,325.018915323,1.0,421.331,1.0,5.979,6.467,12.404,1.0,1.0,0.0,13.316,9.562,8.894,1.0,1.0,0.0,-3.88655,1.0,16.539,0.999328,17.9684,0.590432,-16.7179,1.0,-18.1627,0.699598,0.0472377,0.998656,0.0592752,0.0472377,0.0708163,0.131647,0.998656,1.0,0.990591,0.488163,0.489242,0.501878,0.549185,0.442288,0.406519,0.424168,0.441848,2.2691,2.17308,2.24642,2.3895,0.818757,0.752572,0.78165,0.818757,1.54285,1.0
200301,1.912,1.0,91.9162,28.251,1.0,298.128,1.0,0.96,1.0,100.904,1.0,2.658,1.0,2.828,1.0,0.534952093424,0.694220430108,0.267345430108,1.0,-9999,-9999,-9999,-9999,-9999,-9999,3.44987298387,1.0,322.661801075,1.0,403.814,1.0,4.778,5.203,7.941,1.0,1.0,0.0,14.208,10.028,4.313,1.0,1.0,0.0,-3.35092,1.0,22.8291,1.0,30.7768,0.779071,-15.9078,1.0,-21.4459,0.950954,0.127988,0.997312,0.0613553,0.0114695,0.127988,0.181885,0.989919,0.997312,0.998656,1.11432,1.02208,1.11157,1.12961,0.985995,0.921621,0.95293,0.983577,1.1137,1.09257,1.16794,1.56097,0.901656,0.900177,0.930836,1.00382,1.98885,1.0
200302,1.504,1.0,155.324,77.841,1.0,267.774,1.0,1.897,1.0,101.579,1.0,1.057,1.0,2.422,1.0,0.416575368646,0.739583333333,17.4294940476,1.0,-9999,-9999,-9999,-9999,-9999,-9999,8.41348660714,1.0,319.772306548,1.0,411.394,1.0,3.405,3.87,7.941,0.999256,0.999256,0.0,13.549,10.043,4.312,0.999256,0.999256,0.0,-3.65443,1.0,11.6034,1.0,15.643,0.534897,4.03586,1.0,5.44091,1.0058,-0.873575,0.999256,0.0676689,-0.864337,-0.820004,-0.793933,0.991815,0.96503,0.999256,0.772041,0.774391,0.837394,0.895547,1.62674,1.6277,1.63578,1.64224,0.793871,0.744951,0.829218,1.05617,2.00488,1.96396,1.98616,2.05245,1.69204,1.0
200303,7.416,0.987903,252.376,128.675,0.989247,296.712,0.987903,3.388,0.987903,101.837,0.971102,0.781,0.971102,2.445,0.971102,0.451497076487,0.814516129032,65.4597167165,0.970430107527,-9999,-9999,-9999,-9999,-9999,-9999,12.7507164862,0.971102150538,349.128074693,0.971102150538,394.038,1.0,5.299,5.481,7.94,0.997312,0.997312,0.0,11.576,7.988,4.312,0.997312,0.997312,0.0,0.139246,0.987903,24.7256,0.999328,27.3942,0.582351,33.2693,1.0,36.86,0.850712,-1.03788,0.995296,0.0613749,-1.04548,-1.03745,-0.978505,0.995968,0.995296,0.951613,2.2596,2.15522,2.2492,2.2726,3.30731,3.1466,3.29703,3.31356,2.76633,2.60049,2.7728,2.89389,3.63639,3.49981,3.5802,3.65457,2.10873,1.0
200304,9.767,1.0,358.93,179.601,1.0,304.186,1.0,5.608,1.0,101.182,1.0,1.74,1.0,2.861,1.0,0.55117339767,0.826388888889,103.495053783,0.999305555556,-9999,-9999,-9999,-9999,-9999,-9999,17.3025493056,1.0,362.580416667,1.0,389.082,1.0,7.086,7.176,7.941,0.989583,0.989583,0.0,11.799,7.759,4.312,0.989583,0.989583,0.0,1.24819,1.0,38.3141,1.0,44.7329,0.730804,49.5927,1.0,57.901,1.07902,-1.64197,0.994444,0.0678587,-1.64199,-1.63752,-1.37398,0.998611,0.998611,0.985417,2.93375,2.9118,2.93405,2.95169,4.58832,4.37098,4.54911,4.58164,3.61821,3.46183,3.70019,3.76834,5.08135,4.87203,5.08135,5.11563,2.62893,1.0
200305,13.233,1.0,443.196,189.877,1.0,338.279,1.0,4.897,1.0,101.133,1.0,2.684,1.0,2.465,1.0,0.475086753894,0.735887096774,129.656505376,1.0,-9999,-9999,-9999,-9999,-9999,-9999,17.3576518817,1.0,381.141827957,1.0,389.097,0.999328,10.638,10.597,7.941,0.989247,0.989247,0.0,13.809,9.135,4.313,0.989247,0.989247,0.0,3.12129,1.0,66.2421,0.999328,76.832,0.98117,42.8466,1.0,49.6963,0.960482,-2.11704,0.99328,0.0779019,-2.09277,-2.0491,-1.63059,0.992608,0.99328,0.894489,4.70639,4.71506,4.80683,5.63274,6.80839,6.80029,6.85592,7.23193,5.86463,5.57969,5.79213,6.03888,7.70807,7.37816,7.48593,7.70361,3.94842,1.0
200306,17.916,1.0,482.478,249.612,1.0,352.384,1.0,7.42,1.0,101.103,1.0,1.213,1.0,2.394,1.0,0.460541853724,0.872916666667,171.041284722,1.0,-9999,-9999,-9999,-9999,-9999,-9999,23.5710805556,1.0,407.383173611,1.0,381.732,0.998611,14.454,14.299,7.941,0.989583,0.989583,0.0,8.596,7.414,4.312,0.989583,0.989583,0.0,3.28565,1.0,67.0117,1.0,80.2948,0.811809,72.9924,1.0,87.4609,0.948258,-3.68114,0.990972,0.0779652,-3.68415,-3.64788,-3.32169,0.991667,0.995139,0.949306,5.61568,5.67018,5.79188,6.31517,9.29984,9.35132,9.39371,9.6436,6.23155,6.03026,6.17935,7.59351,9.56053,9.39433,9.50235,10.1795,6.11992,1.0
