TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200111,11.06,1.0,170.773,74.252,1.0,301.599,0.0,2.897,0.998611,101.803,0.666667,2.965,0.0,2.038,0.494444,0.384491578014,0.664583333333,18.6338194444,1.0,149.478293915,0.997916666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,395.096,0.976389,11.716,11.83,-9999,1.0,1.0,-9999,-9999,12.607,-9999,-9999,0.0,-9999,-5.45327,1.0,24.2217,0.976389,25.9561,0.45424,-1.74484,0.976389,-1.86979,0.65895,-0.253494,0.926389,0.0468256,-0.376804,-0.253494,-0.177276,0.943056,0.926389,0.904861,3.21567,3.11646,3.21567,3.37517,3.46916,3.46916,3.51997,3.55663,2.24092,1.9365,2.03337,2.37631,3.01107,2.9704,3.01143,3.18559,4.45871,1.0
200112,6.243,1.0,134.438,56.065,1.0,270.73,0.0,2.724,1.0,101.721,0.772849,1.121,0.0,2.392,0.700941,0.467311902559,0.74126344086,6.44946236559,0.997983870968,109.45679955,0.996639784946,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,393.496,0.991935,6.76,6.649,-9999,1.0,1.0,-9999,-9999,11.113,-9999,-9999,0.0,-9999,-5.35352,1.0,13.8917,0.990591,14.8864,0.285962,-11.49,0.991935,-12.3128,0.631153,-0.0680437,0.984543,0.0491235,-0.118378,-0.0540409,0.0494069,0.97043,0.984543,0.989247,2.92184,2.90565,2.93571,3.03238,2.98989,2.9597,2.99528,3.00969,1.28927,1.28927,1.35152,1.42272,2.09741,2.09502,2.11301,2.19931,3.69761,1.0
200201,5.873,1.0,151.618,69.735,1.0,275.041,0.0,1.861,0.997312,102.412,0.709677,0.799,0.0,1.39,0.655242,-9999,-9999,14.3009408602,1.0,135.82063172,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,396.418,0.991935,5.687,6.701,-9999,1.0,1.0,-9999,-9999,10.275,-9999,-9999,0.0,-9999,-3.82103,1.0,9.46777,0.991935,10.272,0.220216,-3.03292,0.991935,-3.29055,0.506547,-0.423082,0.745296,0.0445898,-0.488018,-0.274432,-0.111899,0.713038,0.772177,0.899866,2.3276,2.18877,2.44791,2.66604,2.75068,2.65026,2.72959,2.84434,2.27809,1.75344,2.19693,2.57269,2.86965,2.79342,2.86965,3.00772,2.89017,1.0
200202,9.727,1.0,214.305,81.328,1.0,299.366,0.0,1.204,1.0,101.355,0.642857,2.616,0.0,1.852,0.497024,-9999,-9999,45.3796130952,1.0,166.813690476,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,392.657,0.938244,8.976,10.085,-9999,1.0,1.0,-9999,-9999,10.527,-9999,-9999,0.0,-9999,-4.29645,1.0,15.4293,0.938244,21.0261,0.277823,3.73806,0.938244,5.09401,0.583928,0.0416479,0.311012,0.0506098,-0.371115,0.0594985,0.735849,0.337798,0.308036,0.485119,3.1128,2.89453,2.98866,3.1128,3.07115,2.39036,2.92087,3.60521,4.4368,4.4368,5.25184,5.57358,4.44456,3.95304,4.43071,4.54065,3.4008,1.0
200203,11.933,1.0,302.67,166.561,1.0,291.808,0.0,3.553,1.0,100.058,0.947581,0.413,0.0,1.761,0.561828,0.333877741198,0.546370967742,93.4110887097,1.0,326.529973118,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,393.314,1.0,10.342,11.112,-9999,1.0,1.0,-9999,16.353,9.25,-9999,0.789651,0.789651,-9999,-2.76804,1.0,40.0164,0.999328,54.532,0.494761,30.623,1.0,41.7312,0.770793,-1.75363,0.709677,0.0442427,-1.99637,-1.83967,-1.71607,0.723118,0.71707,0.719086,4.29979,3.56437,4.15732,4.31237,6.05342,5.32399,6.05222,6.07485,5.66367,5.515,6.29212,7.23472,7.46816,6.6353,6.77979,7.36896,3.6547,1.0
200204,13.849,1.0,392.162,196.249,0.33125,318.301,0.0,3.121,0.328472,100.391,1.0,3.641,0.0,2.001,0.963194,0.388530050135,0.9625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,390.637,1.0,12.2,12.268,-9999,1.0,1.0,-9999,17.665,10.58,-9999,1.0,1.0,-9999,-0.558111,1.0,49.5512,0.997917,64.3751,0.498697,45.9247,1.0,59.6637,0.820913,-2.44119,0.758333,0.0485967,-2.58513,-2.48639,-2.40729,0.829167,0.775,0.726389,4.79161,4.37895,4.64182,4.84316,7.2328,6.95784,7.10079,7.24809,4.52085,4.4946,5.06668,5.62661,7.32495,7.2348,7.60105,8.04504,4.02075,1.0
200205,17.197,1.0,457.598,233.925,1.0,334.011,0.0,3.477,1.0,101.335,0.176747,2.908,0.0,1.997,0.886425,0.438372761852,0.88373655914,177.020564516,1.0,475.13938172,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,395.476,1.0,16.027,16.519,-9999,1.0,1.0,-9999,18.288,12.211,-9999,1.0,1.0,-9999,0.564718,1.0,68.4465,1.0,84.5714,0.641239,74.3651,1.0,91.8844,1.03681,-2.35288,0.990591,0.0638677,-2.41187,-2.32831,-2.27118,0.992608,0.991263,0.987903,6.40477,6.23339,6.38127,6.45394,8.75765,8.56735,8.6964,8.73383,5.71137,5.6799,5.75575,6.19761,8.25536,8.24298,8.32054,8.58343,4.88061,1.0
200206,21.815,1.0,486.173,272.021,1.0,356.956,0.0,4.576,1.0,101.412,0.000694444,1.819,0.109028,1.715,0.608333,0.359161194493,0.601388888889,197.133888889,1.0,553.715694444,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,397.228,0.997917,20.058,20.731,-9999,1.0,1.0,-9999,17.228,7.268,-9999,1.0,1.0,-9999,1.64362,1.0,70.4881,0.997917,87.4207,0.666758,87.3745,0.997917,108.364,0.906419,-1.91988,0.778472,0.0500155,-1.91864,-1.89158,-1.74871,0.830556,0.852778,0.647917,5.33641,5.33592,5.41076,5.51005,7.25629,7.14161,7.25629,7.40688,4.38088,4.38088,4.72819,5.00155,6.78937,6.81203,7.06292,7.33344,6.01966,1.0
200207,22.776,1.0,472.237,264.766,1.0,360.144,0.0,5.844,1.0,100.996,0.999328,2.987,1.0,1.768,0.99664,0.367892960106,0.996639784946,191.487231183,1.0,535.567069892,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,393.657,1.0,21.307,21.959,-9999,1.0,1.0,-9999,15.309,5.747,-9999,1.0,0.998656,-9999,0.564004,1.0,62.766,1.0,82.0108,0.646701,83.3304,1.0,108.88,0.92172,-1.29568,0.997312,0.0500651,-1.45809,-1.32927,-1.09547,0.999328,0.997984,0.985887,5.5575,5.36154,5.46618,5.59973,6.85318,6.5504,6.76517,6.82717,6.33007,5.85787,6.17184,7.41928,6.86548,6.86548,6.99729,7.6455,6.36516,1.0
200208,22.23,1.0,418.726,222.075,1.0,363.066,0.0,4.435,1.0,101.175,0.0,4.323,1.0,1.583,0.610887,0.357684873087,0.596774193548,155.300560484,1.0,458.53085554,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,398.518,1.0,20.971,21.436,-9999,1.0,1.0,-9999,17.965,7.17,-9999,1.0,1.0,-9999,-0.536166,1.0,56.6756,1.0,73.2533,0.646413,63.8943,1.0,82.5835,0.879086,-1.40598,0.919355,0.0513973,-1.60381,-1.50431,-1.40598,0.947581,0.920699,0.919355,5.67266,5.30774,5.53098,5.81919,7.07864,6.9053,6.98345,7.19213,8.13137,6.07859,7.97156,8.32192,7.9749,7.02557,7.883,8.14197,6.25623,1.0
200209,18.708,1.0,338.329,171.78,1.0,341.405,0.0,4.151,1.0,101.345,0.000694444,6.567,1.0,1.691,0.997222,0.306257299054,0.996527777778,113.5033907,0.997222222222,354.601630435,0.998611111111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.955,1.0,18.11,18.322,-9999,1.0,1.0,-9999,16.753,10.321,-9999,1.0,1.0,-9999,-3.17951,1.0,49.4134,1.0,63.5742,0.535895,42.2325,1.0,54.3354,0.776818,-1.18913,0.997917,0.0563555,-1.24433,-1.19244,-1.14182,1.0,0.999306,0.995139,4.77245,4.70595,4.77245,4.88607,5.96158,5.92098,5.96158,6.04249,4.04063,4.15554,4.28062,4.83109,5.33345,5.34994,5.41513,5.58882,5.43368,1.0
200210,16.199,1.0,247.403,104.752,1.0,328.287,0.0,2.254,1.0,100.53,0.998656,3.427,0.997984,2.127,0.958333,0.401500528938,0.952284946237,65.0448123999,0.999327956989,221.888051933,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,403.045,1.0,15.193,15.955,-9999,1.0,1.0,-9999,19.642,15.122,-9999,1.0,1.0,-9999,-2.91009,1.0,28.455,1.0,46.7169,0.488313,13.266,1.0,21.7797,0.867622,-0.0275564,0.980511,0.0569922,-0.1743,-0.0275564,-0.00607119,0.863575,0.980511,0.977151,3.47389,3.28281,3.41922,3.43992,3.50145,3.41549,3.45662,3.48244,3.08578,2.69107,3.00102,3.18576,3.18757,3.15586,3.25032,3.31577,4.66357,1.0
200211,14.027,1.0,170.773,54.189,0.998611,325.179,0.0,2.066,0.997222,101.007,0.0,4.333,1.0,1.924,0.444444,-9999,-9999,29.3572222222,1.0,110.538229167,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,398.27,0.992361,13.016,14.527,-9999,1.0,1.0,-9999,20.483,18.705,-9999,0.997222,0.997222,-9999,-3.32846,1.0,17.3211,0.992361,28.4374,0.342087,-13.4591,0.992361,-22.0968,0.952571,0.443624,0.947917,0.0522327,0.342328,0.407602,0.443624,0.902778,0.920139,0.947917,2.57023,2.23198,2.51731,2.58131,2.12661,1.89031,2.07448,2.13931,2.05468,2.08917,2.40693,2.60908,2.01533,1.99303,2.05519,2.12955,4.18782,1.0
200212,9.462,1.0,134.438,40.45,1.0,319.113,0.0,1.298,0.997312,101.379,0.0,4.0,0.999328,1.998,0.47043,-9999,-9999,15.8080318221,0.992607526882,89.1090430403,0.825268817204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,398.88,0.961694,8.062,10.145,-9999,0.997312,0.905242,-9999,22.603,21.511,-9999,0.90457,0.90457,-9999,-3.88492,1.0,7.58669,0.961694,8.23113,0.162124,-10.3941,0.961694,-11.277,0.566692,0.423254,0.721102,0.031538,0.307009,0.421778,0.444806,0.672715,0.81586,0.864919,1.87972,1.78292,1.88633,1.97321,1.45647,1.45647,1.53429,1.61333,1.76701,0.713191,1.53864,1.75666,1.39758,1.05911,1.33893,1.42626,3.25381,1.0
200301,7.335,0.799059,151.618,68.435,0.798387,282.803,0.0,2.206,0.795699,101.157,0.0,2.734,0.789651,1.975,0.780914,0.312046872981,0.770833333333,31.8165613918,0.773521505376,140.24067293,0.762768817204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,391.208,0.795027,5.911,7.364,-9999,0.132392,0.132392,-9999,23.808,17.393,-9999,0.0376344,0.0376344,-9999,-4.07907,0.149866,17.5625,0.794355,19.0543,0.335567,-23.7259,0.798387,-25.7413,0.707868,-1.3099,0.793011,0.0409848,-1.31799,-1.29377,-1.28319,0.793011,0.793011,0.791667,1.33183,1.26186,1.3272,1.37105,2.6256,2.57971,2.62095,2.64499,1.37559,1.23129,1.30956,1.38852,2.63678,2.63932,2.66313,2.71609,2.78634,1.0
200302,5.482,0.959821,214.305,122.24,0.924107,257.226,0.0,4.034,0.90997,101.684,0.279018,0.3,0.948661,1.958,0.988095,0.355433722142,0.988095238095,82.9398492908,0.927827380952,204.887256891,0.829613095238,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,366.321,0.927827,3.432,4.478,-9999,0.978423,0.978423,-9999,23.188,12.741,-9999,0.921131,0.921131,-9999,-4.38985,0.978423,21.8215,0.896577,47.9513,0.310265,6.29024,0.997024,13.8224,0.683529,-2.08977,0.909226,0.0385626,-2.13045,-2.08977,-2.05984,0.87872,0.909226,0.912946,1.45033,1.28572,1.39236,1.44003,3.53598,3.40861,3.45577,3.51004,1.55104,1.43847,1.56843,1.65779,3.53642,3.63068,3.68182,3.75451,2.41681,1.0
200303,10.646,1.0,302.67,173.592,0.945565,285.221,0.0,3.188,0.991935,101.88,0.872984,0.69,1.0,1.788,0.865591,0.334406152681,0.836021505376,156.541733871,1.0,265.404816161,0.826612903226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,392.216,0.97043,8.631,8.522,-9999,1.0,1.0,-9999,20.549,10.82,-9999,0.991935,0.991935,-9999,-0.571862,1.0,38.6684,0.971102,84.9711,0.444811,30.4857,0.97379,66.9903,0.791774,-3.33011,0.966398,0.0447722,-3.31038,-3.27911,-3.26059,0.966398,0.897849,0.968414,2.64595,2.49553,2.53409,2.597,5.94249,5.76966,5.84448,5.87357,2.55739,2.30983,2.4746,2.6204,5.86906,5.70048,5.81439,5.86381,3.22601,1.0
200304,13.208,1.0,392.162,193.659,0.959028,306.953,0.0,4.479,0.968056,101.161,0.858333,2.327,1.0,2.039,0.963889,0.41067712298,0.997222222222,173.708263889,1.0,353.634067972,0.868055555556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.315,0.959028,11.156,11.047,-9999,1.0,1.0,-9999,17.752,7.597,-9999,0.967361,0.967361,-9999,0.103579,1.0,50.3668,0.968056,103.292,0.630085,34.4057,1.0,70.5591,0.930985,-2.84876,0.951389,0.0483968,-2.97835,-2.86845,-2.82766,0.95625,0.952778,0.947917,3.90939,3.73808,3.87608,3.90688,6.75543,6.71374,6.73121,6.75945,4.02237,3.78398,3.84295,3.99317,6.87087,6.85915,6.88432,6.90894,3.74217,1.0
200305,19.148,1.0,457.598,250.179,0.983199,336.181,0.0,5.806,0.968414,101.309,0.885753,0.039,0.999328,1.494,0.225806,0.340020310618,0.994623655914,235.281840207,0.999327956989,480.487723333,0.931451612903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,403.906,0.968414,17.392,16.162,-9999,1.0,1.0,-9999,11.614,6.831,-9999,0.968414,0.968414,-9999,2.68325,1.0,59.3943,0.968414,99.1954,0.681211,77.7883,1.0,129.916,1.05137,-3.03834,0.961022,0.0570416,-3.06164,-3.04477,-3.02834,0.96371,0.961694,0.962366,4.54977,4.45172,4.52447,4.55119,7.60482,7.51557,7.55369,7.61039,4.39665,4.26464,4.40093,4.586,7.56565,7.43236,7.51536,7.71225,5.27355,1.0
200306,24.511,1.0,486.173,298.021,0.964583,363.886,0.0,6.102,0.946528,101.167,0.820139,0.52,1.0,1.405,0.580556,0.344957537087,0.992361111111,279.855486326,1.0,562.908653792,0.927777777778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,399.976,0.945139,22.221,20.894,-9999,1.0,1.0,-9999,7.712,6.138,-9999,0.945833,0.945833,-9999,3.98491,1.0,60.2192,0.945139,86.6801,0.755266,127.309,0.997222,183.25,1.13566,-1.62363,0.938194,0.0616691,-1.71309,-1.67362,-1.64724,0.941667,0.938889,0.941667,4.78441,4.76766,4.79273,4.87047,6.43277,6.39426,6.45352,6.56326,5.51611,5.48436,5.53462,6.05654,7.18074,7.1315,7.18074,7.55723,6.89165,1.0
200307,25.37,1.0,472.237,290.661,1.0,365.048,0.0,8.07,1.0,101.043,1.0,0.935,1.0,2.109,0.991263,0.467849970508,0.996639784946,268.783467742,1.0,561.094918211,0.988575268817,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,374.791,1.0,23.647,22.462,-9999,1.0,1.0,-9999,6.757,5.729,-9999,1.0,1.0,-9999,3.75317,1.0,44.0455,0.998656,60.7513,0.682402,147.691,1.0,203.708,1.26693,-0.344246,0.997984,0.0524039,-0.342697,-0.28468,-0.236261,0.997984,0.987903,0.999328,3.4159,3.41123,3.47012,3.67205,3.71786,3.73228,3.76829,3.90883,4.20924,4.05285,4.11656,4.2159,4.41964,4.30496,4.34101,4.40983,7.46723,1.0
200308,27.411,1.0,418.726,249.808,1.0,374.283,0.0,9.469,1.0,101.119,1.0,0.271,1.0,1.974,0.995296,0.417102101282,0.995295698925,227.112096774,1.0,480.719769504,0.98252688172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,382.476,0.990591,24.515,23.386,-9999,1.0,1.0,-9999,10.789,6.359,-9999,1.0,1.0,-9999,2.7553,1.0,41.3977,0.997312,62.2104,0.793191,107.813,1.0,162.016,1.13823,0.200439,0.929435,0.0478544,0.167082,0.240153,0.344107,0.889785,0.892473,0.954973,3.67549,3.83583,3.99969,4.07213,3.46194,3.58479,3.64653,3.90764,3.64297,3.67793,3.73313,4.42916,3.4631,3.45615,3.50037,4.0234,7.8132,1.0
200309,20.65,1.0,338.329,192.315,0.997222,336.875,0.0,8.145,1.0,101.451,1.0,1.853,1.0,1.856,0.994444,0.363572028889,0.994444444444,159.865416667,1.0,374.992888459,0.981944444444,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,391.572,0.999306,18.707,18.71,-9999,1.0,1.0,-9999,9.704,5.592,-9999,1.0,1.0,-9999,-0.809361,1.0,34.6426,1.0,60.4642,0.541301,57.4149,1.0,100.211,1.01394,-0.0413886,0.982639,0.0437579,-0.109899,-0.100192,-0.0745792,0.953472,0.995139,0.976389,3.55353,3.43929,3.47631,3.50139,3.59358,3.52651,3.57909,3.59154,3.5865,3.39348,3.41425,3.48723,3.6573,3.62827,3.65335,3.68529,5.67393,1.0
200310,15.973,1.0,247.403,106.787,0.997312,324.489,0.0,5.077,1.0,100.921,1.0,3.29,1.0,2.578,0.997312,0.550955219391,0.997311827957,78.125,1.0,212.816954876,0.985215053763,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,398.076,0.997984,14.256,14.822,-9999,1.0,1.0,-9999,13.004,5.95,-9999,1.0,1.0,-9999,-2.52436,1.0,25.1175,0.997312,43.8394,0.426436,7.96877,0.997312,13.9085,0.814235,-0.101512,0.991263,0.0540081,-0.101512,-0.0882697,-0.0789751,0.991263,0.991935,0.994624,3.05019,2.95924,3.05058,3.11984,3.13846,3.07816,3.13846,3.19809,3.96643,3.90305,3.94604,4.02852,3.52184,3.5155,3.53068,3.58379,4.45466,1.0
200311,12.698,1.0,170.773,64.401,1.0,321.949,0.0,1.919,1.0,101.461,0.998611,8.673,1.0,1.711,0.995833,0.31340397252,0.995833333333,41.4094444444,1.0,123.296516214,0.990277777778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,415.84,1.0,11.461,11.94,-9999,1.0,1.0,-9999,17.319,9.984,-9999,1.0,1.0,-9999,-2.92474,1.0,17.7873,1.0,29.2028,0.339836,-19.8948,1.0,-32.6628,0.757776,0.689216,0.995833,0.0530672,0.58821,0.660172,0.705498,0.999306,0.997222,0.993056,3.51974,3.45251,3.49444,3.51661,2.8427,2.79864,2.8427,2.87283,4.05082,3.54649,3.87874,4.14355,3.01901,2.92214,3.05873,3.18361,3.7698,1.0
200312,8.962,1.0,134.438,53.657,1.0,295.572,0.0,2.846,1.0,101.516,1.0,3.923,1.0,1.838,1.0,0.322135260753,1.0,15.8277620968,1.0,98.6482544289,0.990591397849,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,386.898,1.0,7.555,8.31,-9999,1.0,1.0,-9999,18.145,15.644,-9999,1.0,1.0,-9999,-4.16937,1.0,15.0515,0.994624,16.33,0.35146,-28.176,0.999328,-30.5693,0.768596,0.576294,0.988575,0.0452574,0.475745,0.5564,0.628169,0.997984,0.991263,0.971102,2.47153,2.44678,2.46702,2.48546,1.91049,1.82277,1.91049,1.97537,2.63268,2.76904,2.81258,2.85101,2.16013,2.10041,2.16558,2.19344,3.04956,1.0
200401,6.752,1.0,151.618,60.028,0.998656,281.993,0.0,2.801,1.0,100.937,0.71371,1.703,0.999328,2.053,0.815188,0.367473489385,0.797715053763,-12.0795791035,0.980510752688,119.442926434,0.500672043011,61.459539388,0.516129032258,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,394.24,0.998656,6.296,7.301,9.152,1.0,1.0,1.0,20.16,18.354,42.007,0.999328,1.0,0.998656,-8.95655,1.0,10.4256,0.956317,11.3112,0.224458,-13.7984,0.954973,-14.9704,0.569218,-0.833751,0.99664,0.040141,-0.829102,-0.822639,-0.803775,0.997312,0.997984,0.995296,1.18188,1.2127,1.22276,1.23711,2.00947,2.02809,2.04453,2.05122,1.41147,0.86233,1.31369,1.4088,2.29044,2.05834,2.27841,2.28972,2.45178,1.0
200402,9.144,1.0,215.737,62.291,1.0,300.6,0.0,2.082,1.0,101.546,1.0,4.207,1.0,2.001,0.999282,0.40793043001,0.999281609195,7.9952654529,0.992816091954,125.124502144,0.988505747126,80.6208324353,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,403.429,1.0,8.052,8.453,9.795,1.0,1.0,1.0,19.434,15.808,43.931,1.0,1.0,1.0,-14.4283,1.0,8.38339,0.939655,13.1557,0.312423,-10.6791,0.939655,-16.7583,0.646029,-0.0989844,0.997845,0.0528339,-0.131171,-0.115419,-0.0578224,0.997845,0.997845,0.997845,2.3005,2.2801,2.29845,2.36391,2.42773,2.4076,2.4163,2.42439,2.64992,2.66628,2.74565,2.79612,2.66866,2.63883,2.66469,2.67741,2.75859,1.0
200403,9.91,1.0,305.776,136.194,0.997312,299.628,0.0,2.674,1.0,101.678,0.998656,4.52,0.998656,1.665,0.989247,0.333852357687,0.989919354839,67.9318262847,0.983198924731,254.135050167,0.971102150538,134.820726683,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,407.264,0.993952,8.449,9.245,9.785,1.0,1.0,1.0,29.487,18.443,45.558,1.0,1.0,1.0,-10.7319,1.0,22.9984,0.973118,47.229,0.411577,18.8958,0.973118,38.8039,0.716211,-2.22519,0.99664,0.0487263,-2.24775,-2.23707,-2.22738,0.99664,0.99664,0.99664,2.48799,2.40989,2.46379,2.48253,4.71608,4.63394,4.69581,4.71699,2.82383,2.71871,2.81106,2.83495,4.90532,4.76724,4.79926,4.82192,2.86154,1.0
200404,13.199,1.0,394.784,184.753,1.0,319.398,0.0,2.852,1.0,100.977,0.999306,2.28,1.0,1.817,0.940972,0.355756279911,0.976388888889,114.400098615,0.98125,355.757497041,0.98125,164.908271701,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,379.471,0.997917,11.777,12.225,12.097,1.0,1.0,1.0,27.367,13.724,47.027,1.0,1.0,1.0,0.463445,1.0,27.3719,0.996528,49.4754,0.482251,39.3345,0.997917,71.0981,0.902639,-2.31503,0.996528,0.0564068,-2.32453,-2.3068,-2.27376,0.996528,0.996528,0.997222,3.30652,3.23465,3.25916,3.28292,5.61655,5.53119,5.55658,5.59016,3.58214,3.58214,3.6525,3.70021,5.73101,5.70365,5.71087,5.71958,3.60613,1.0
200405,16.721,1.0,459.169,250.287,1.0,321.12,0.0,5.042,1.0,101.069,1.0,1.813,1.0,2.195,0.893145,0.459243449918,0.998655913978,154.730679426,1.0,499.178232527,1.0,213.123969254,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,395.433,1.0,14.713,14.332,14.285,1.0,1.0,1.0,23.008,12.062,48.199,1.0,1.0,1.0,1.94072,1.0,35.6852,0.997984,48.0942,0.573595,77.7414,0.998656,104.775,0.961305,-3.44066,0.999328,0.0666043,-3.462,-3.43825,-3.41418,0.999328,0.999328,0.999328,3.53561,3.29819,3.39198,3.47101,6.94979,6.76596,6.83113,6.88102,4.77598,4.70685,4.78209,4.83988,7.5709,7.49507,7.52188,7.5709,4.45341,1.0
200406,21.26,1.0,486.395,289.924,0.995139,334.495,0.625694,5.418,1.0,101.271,0.997222,1.48,0.997917,1.665,0.590278,0.355679494045,0.584027777778,190.462528008,0.972222222222,597.705791695,0.995138888889,212.575064264,0.997916666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,393.623,0.799306,18.745,17.941,17.041,1.0,1.0,1.0,16.707,9.155,44.788,1.0,1.0,1.0,3.02156,1.0,48.3441,0.799306,72.6183,0.602003,70.0324,0.799306,105.197,1.08119,-2.78771,0.7625,0.0574284,-2.7996,-2.76925,-2.66039,0.758333,0.751389,0.768056,4.42978,4.27688,4.41103,4.65634,7.19776,7.06991,7.19484,7.32883,5.71704,5.70825,5.78528,5.8999,7.8796,7.80336,7.8796,7.95938,5.93385,1.0
200407,23.191,0.336694,471.087,292.114,0.339382,347.095,0.336694,7.638,0.336694,101.351,0.323253,2.171,0.323253,1.855,0.590726,0.435308375,0.677419354839,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,408.547,0.858199,21.315,20.266,19.148,1.0,1.0,1.0,8.551,6.757,37.252,1.0,1.0,1.0,4.13957,1.0,52.802,0.858199,70.5966,1.40002,99.8496,0.859543,133.5,2.46209,-2.175,0.728495,0.12079,-2.32002,-2.16549,-2.12638,0.693548,0.750672,0.760081,4.41808,4.12353,4.35337,4.41076,6.56017,6.25086,6.56017,6.67874,4.84652,4.82073,4.91377,5.02511,6.16196,6.08636,6.15723,6.20222,7.12001,1.0
