TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200902,-7.868,1.0,199.028,95.829,1.0,229.837,0.0,0.816,1.0,95.936,0.44494,0.154,1.0,3.306,1.0,0.454707945135,0.986607142857,184.285630952,1.0,394.704,0.764881,16.853,0.0,-9999,1.0,1.39379,0.998512,-9999,0.294068,11.4093,0.989583,-9999,1.44657,0.0274488,0.979167,0.0385075,0.0201405,0.0234715,0.0308958,0.971726,0.983631,0.994048,0.108287,0.10883,0.114089,0.119652,0.0759967,0.077698,0.0913752,0.0971636,0.318312,0.3125,0.324356,0.466545,0.100304,0.084086,0.100301,0.116724,-9999,-9999
200903,-2.639,1.0,290.029,144.605,1.0,238.518,0.0,1.633,1.0,96.051,0.759409,0.86,1.0,3.666,1.0,0.517360215054,1.0,278.086564516,1.0,396.903,0.987903,16.816,0.0,-9999,1.0,5.40405,0.998656,-9999,0.409931,24.5479,0.995968,-9999,1.4224,0.191649,0.987903,0.028025,0.18585,0.190438,0.192096,0.978495,0.987903,0.99328,0.212752,0.214728,0.217842,0.221133,0.0209779,0.0227265,0.0282438,0.0354588,1.44076,1.26874,1.37116,1.44901,0.26801,0.266436,0.283844,0.301757,-9999,-9999
200904,4.606,1.0,384.13,191.13,1.0,264.443,0.0,3.971,1.0,95.859,1.0,1.693,0.998611,3.372,1.0,0.451556944444,1.0,367.5578875,1.0,396.328,1.0,16.851,0.0,-9999,1.0,13.9339,1.0,-9999,0.490377,38.872,1.0,-9999,1.36602,0.0118596,0.984722,0.0314361,-0.0288742,-0.00756021,0.00505089,0.998611,0.998611,0.995833,0.388405,0.388405,0.41436,0.594167,0.418608,0.415232,0.42228,0.58902,0.470745,0.451967,0.500405,0.623892,0.515994,0.502437,0.515994,0.584395,-9999,-9999
200905,11.87,1.0,454.417,244.133,1.0,297.962,0.0,6.543,1.0,95.761,0.909946,1.819,0.998656,3.582,0.998656,0.533206335798,0.995967741935,469.330134116,0.998655913978,396.014,0.955645,16.884,0.0,-9999,1.0,40.3606,0.977151,-9999,1.3334,55.987,0.985215,-9999,2.14221,-0.284216,0.931452,0.0687457,-0.302148,-0.285178,-0.275573,0.931452,0.931452,0.93414,1.81826,1.80015,1.81582,1.8249,2.09831,2.06932,2.09825,2.12078,3.20572,2.8283,3.01926,3.29156,2.79018,2.59036,2.68279,2.79045,-9999,-9999
200906,17.562,1.0,485.678,222.099,1.0,334.432,0.0,6.174,1.0,95.644,1.0,1.346,1.0,2.544,1.0,0.368357275132,0.929166666667,427.114290278,1.0,394.774,0.284722,16.851,0.0,-9999,1.0,58.0807,0.779167,-9999,1.53741,33.9509,0.818056,-9999,1.235,-0.207995,0.651389,0.131609,-0.389353,-0.312186,-0.207995,0.688889,0.659722,0.651389,3.59657,3.37719,3.47111,4.05463,3.90166,3.71303,3.91586,4.24682,4.60933,3.74877,3.93518,4.62051,3.72857,3.4585,3.67416,3.84009,-9999,-9999
200907,16.339,1.0,470.618,222.709,1.0,333.86,0.0,5.143,1.0,95.811,0.987903,1.344,1.0,2.315,1.0,0.393053661918,0.954301075269,428.286126344,1.0,378.053,0.584677,16.853,0.0,-9999,1.0,50.8687,0.782258,-9999,1.61831,34.5305,0.834677,-9999,1.1551,-1.9769,0.629032,0.121741,-2.09391,-2.01485,-1.94529,0.638441,0.647849,0.625,6.05481,6.01438,6.13424,6.28124,8.11224,7.97395,8.11774,8.26902,3.8447,3.78422,3.97556,4.56608,6.17766,6.34331,6.59891,6.85404,-9999,-9999
200908,17.263,1.0,412.905,193.615,1.0,342.27,0.0,4.626,1.0,95.889,0.858871,2.409,0.998656,2.698,1.0,0.389601713084,0.989247311828,372.336666667,1.0,379.494,0.973118,16.816,0.0,-9999,1.0,36.2692,0.974462,-9999,0.819311,26.3957,0.979839,-9999,0.714364,-0.425667,0.943548,0.137404,-0.493637,-0.4325,-0.389327,0.931452,0.947581,0.948925,5.68516,5.57072,5.65611,5.70235,6.0973,6.00641,6.11834,6.16071,2.88157,2.88155,2.96997,3.67278,4.48314,4.46147,4.5914,4.98024,-9999,-9999
200909,16.082,1.0,327.662,174.662,1.0,330.345,0.0,4.509,1.0,96.347,0.898611,0.652,1.0,2.04,1.0,0.321292663072,0.943055555556,335.8886875,1.0,381.1,0.984722,16.851,0.0,-9999,1.0,16.7571,0.868056,-9999,1.71714,19.6744,0.990278,-9999,1.13189,-1.01375,0.756944,0.130266,-1.38258,-1.15275,-0.990134,0.698611,0.845833,0.756944,1.42298,1.47983,1.61272,2.97057,2.57507,2.5558,2.87907,4.19386,1.94051,1.62721,1.9469,2.10427,3.16713,2.92662,3.09863,3.21135,-9999,-9999
200910,3.452,1.0,233.174,67.941,1.0,290.496,0.0,1.173,1.0,95.751,1.0,3.622,1.0,2.746,1.0,0.445005902291,0.998655913978,130.655817204,1.0,390.286,1.0,16.884,0.0,-9999,1.0,6.36105,0.99328,-9999,0.759624,13.0088,1.0,-9999,1.66401,-0.00223476,0.994624,0.0515592,-0.00223476,0.0111826,0.0306579,0.994624,0.997312,0.991935,0.869345,0.797264,0.852039,0.867123,0.844171,0.746844,0.828335,0.859024,0.857679,0.781163,0.841931,0.931362,0.628824,0.603703,0.629514,0.655416,-9999,-9999
200911,3.757,1.0,155.092,50.972,1.0,274.376,0.0,1.961,1.0,96.03,1.0,0.246,1.0,2.375,1.0,0.394740277778,1.0,98.0222986111,1.0,397.638,1.0,16.851,0.0,-9999,1.0,3.70172,1.0,-9999,0.568521,2.87527,1.0,-9999,1.67239,0.308189,0.998611,0.0481531,0.276647,0.320466,0.332616,0.991667,0.998611,0.998611,0.679129,0.598338,0.654111,0.700199,0.33628,0.312523,0.337441,0.383288,1.00406,0.921471,0.956661,1.04794,0.443024,0.402308,0.432952,0.445531,-9999,-9999
200912,-9.486,1.0,118.63,38.683,1.0,236.266,0.0,0.423,1.0,95.827,1.0,0.246,1.0,2.906,1.0,0.459454143974,0.993279569892,74.3900672043,1.0,395.654,1.0,16.853,0.0,-9999,1.0,2.70539,1.0,-9999,0.325346,15.0377,0.998656,-9999,2.04486,0.461346,0.998656,0.0319215,0.467901,0.477933,0.484934,0.998656,0.998656,0.998656,0.34542,0.302978,0.349259,0.370378,-0.133656,-0.171434,-0.130398,-0.110556,0.464693,0.462807,0.56962,0.649983,0.0365863,0.0394297,0.0547057,0.0663191,-9999,-9999
201001,-9.858,1.0,135.729,54.624,1.0,224.5,0.0,0.395,1.0,96.045,1.0,0.279,1.0,3.337,1.0,0.426544354839,1.0,105.046317204,1.0,397.163,1.0,16.816,0.0,-9999,1.0,0.84783,0.997312,-9999,0.210556,1.73127,1.0,-9999,0.701763,0.0725884,0.994624,0.0319211,0.0640616,0.0723491,0.0823936,0.991935,0.994624,0.994624,0.0726249,0.0709298,0.0749747,0.0826331,-0.00152925,-0.0120062,0.00250877,0.0152492,1.1696,0.575765,1.1696,1.18223,0.0320788,0.016073,0.0320788,0.032141,-9999,-9999
201002,-6.098,1.0,199.028,95.53,1.0,223.469,0.0,1.037,1.0,96.093,1.0,0.027,1.0,2.767,1.0,0.353553571429,1.0,183.711052083,1.0,395.667,0.99256,16.887,0.0,-9999,1.0,1.64192,0.991071,-9999,0.293407,11.787,0.99256,-9999,0.801297,0.0334739,0.900298,0.02194,0.0385836,0.0433064,0.0529347,0.9375,0.931548,0.889881,0.0469592,0.0463184,0.072668,0.0831095,0.00206892,0.00235944,0.0185008,0.0426415,0.257741,0.253715,0.284804,0.374745,0.0900734,0.0332893,0.0436494,0.0736483,-9999,-9999
201003,3.795,1.0,290.029,168.869,1.0,251.628,0.0,3.616,1.0,95.898,0.998656,0.303,0.998656,2.981,1.0,0.371919237962,0.998655913978,324.7475,1.0,400.247,0.961022,16.853,0.0,-9999,1.0,6.88639,0.997312,-9999,0.462567,30.9493,0.997312,-9999,1.28928,0.357835,0.88172,0.043466,0.294838,0.326102,0.339034,0.919355,0.891129,0.879032,0.266357,0.254613,0.26643,0.29882,-0.06272,-0.0640904,-0.0570685,-0.0465567,0.198964,0.188073,0.198964,0.224291,0.0337892,0.0321303,0.036051,0.0415237,-9999,-9999
201004,9.1,1.0,384.13,207.684,1.0,277.07,0.0,5.776,1.0,95.63,1.0,1.262,1.0,3.68,1.0,0.508069444444,1.0,399.392269444,1.0,397.706,1.0,16.851,0.0,-9999,1.0,20.9468,0.998611,-9999,0.858622,45.8268,1.0,-9999,1.64906,0.173663,0.970833,0.0403912,0.173538,0.184049,0.186872,0.970833,0.975,0.975,0.830363,0.776389,0.791807,0.828207,0.643491,0.595564,0.619036,0.641886,0.491705,0.45609,0.491705,0.735211,0.291725,0.291725,0.327221,0.411387,-9999,-9999
201005,13.78,1.0,454.417,232.175,1.0,312.935,0.0,6.95,1.0,95.869,0.791667,1.155,1.0,3.09,1.0,0.444028225806,1.0,446.490877688,1.0,397.34,0.930108,16.816,0.0,-9999,1.0,32.5919,0.935484,-9999,1.37863,43.3427,0.93414,-9999,1.30093,0.0975145,0.909946,0.0575903,0.0600678,0.0890223,0.141318,0.918011,0.909946,0.909946,2.37416,2.27837,2.30651,2.36484,2.28122,2.19136,2.23049,2.28122,2.36747,1.64117,2.17196,2.33296,2.57408,1.97766,2.29041,2.54441,-9999,-9999
201006,16.939,1.0,485.678,193.974,1.0,344.081,0.0,4.003,1.0,95.719,0.770833,3.92,1.0,2.436,1.0,0.326831944444,1.0,373.026979167,1.0,389.778,0.643056,16.851,0.0,-9999,1.0,54.9569,0.658333,-9999,1.27547,23.2639,0.651389,-9999,0.95483,-0.894244,0.580556,0.225306,-1.02712,-1.00614,-0.751263,0.593056,0.616667,0.575,3.60458,3.61494,3.89079,4.81529,4.61072,4.66564,4.92012,5.49009,2.90767,2.85079,3.00753,3.25484,5.32507,5.258,5.33653,5.41233,-9999,-9999
201007,20.161,1.0,470.618,234.16,0.997312,359.276,0.0,5.409,1.0,95.807,0.995968,5.67,1.0,2.508,1.0,0.35688131136,0.995967741935,449.98340176,0.997311827957,389.216,0.603495,16.884,0.0,-9999,1.0,70.1452,0.606183,-9999,1.44885,20.5158,0.602151,-9999,0.829037,0.173447,0.590054,0.174293,0.111541,0.135645,0.152206,0.598118,0.598118,0.590054,6.64721,6.66599,6.76624,7.15542,6.51004,6.52882,6.62907,7.06057,6.30316,5.6401,6.30316,6.75351,5.7812,5.47186,5.7812,5.92741,-9999,-9999
201008,19.472,1.0,412.905,203.728,0.979839,360.525,0.0,4.585,1.0,95.764,0.973118,5.178,1.0,2.565,1.0,0.342360039738,0.995967741935,398.211505556,0.967741935484,388.771,0.0,16.853,0.0,-9999,1.0,61.0437,0.0,-9999,-9999,13.5103,0.0,-9999,-9999,0.684122,0.0,-9999,0.645009,0.658352,0.668956,0.0,0.0,0.0,6.00361,6.04382,6.26638,6.70804,5.34483,5.38547,5.60828,6.11894,5.54404,5.54404,5.61059,7.58823,4.35233,4.34746,4.39703,4.66455,-9999,-9999
201009,11.523,1.0,327.662,140.161,1.0,313.908,0.0,2.432,1.0,95.786,0.776389,5.461,0.968056,3.989,0.969444,0.577267991718,0.968055555556,269.713244807,0.998611111111,395.846,0.0,16.851,0.0,-9999,1.0,26.2145,0.0,-9999,1.6721,12.2044,0.0,-9999,5.48475,0.329959,0.0,1.26807,0.297635,0.310515,0.330599,0.0,0.0,0.0,3.00723,2.99532,3.06039,3.19273,2.69671,2.67386,2.76276,2.93708,1.71623,1.71623,1.79451,4.30295,2.40833,2.40833,2.48263,2.83452,-9999,-9999
201010,8.482,1.0,233.174,110.295,1.0,288.164,0.0,3.37,1.0,95.734,0.947581,1.934,1.0,3.357,0.998656,0.446139375877,0.998655913978,212.105696237,1.0,396.608,0.741935,16.816,0.0,-9999,1.0,9.97624,0.745968,-9999,0.521111,14.4851,0.745968,-9999,1.10074,0.454255,0.735215,0.0699759,0.416133,0.439736,0.447975,0.737903,0.733871,0.733871,1.76561,1.78902,1.81452,1.91194,1.3407,1.35468,1.37537,1.4926,0.933805,0.902085,0.933805,2.86458,0.917437,0.912051,0.934962,1.44944,-9999,-9999
201011,-0.516,1.0,155.092,56.026,1.0,266.868,0.0,1.587,1.0,95.777,1.0,0.779,1.0,3.645,1.0,0.496744444444,1.0,107.742723611,1.0,399.244,0.997222,16.851,0.0,-9999,1.0,2.19904,0.995833,-9999,0.413303,-1.03276,0.994444,-9999,1.04109,0.280513,0.988889,0.03684,0.268,0.280513,0.285964,0.990278,0.988889,0.988889,0.421294,0.406389,0.413064,0.41642,0.134395,0.128768,0.132901,0.136371,0.80672,0.495684,0.746119,0.822081,0.30783,0.179001,0.277523,0.303775,-9999,-9999
201012,-8.703,1.0,118.63,38.344,1.0,237.208,0.0,0.318,1.0,95.993,1.0,0.262,1.0,3.558,1.0,0.466482526882,1.0,73.7383077957,1.0,399.023,1.0,16.884,0.0,-9999,1.0,1.45839,1.0,-9999,0.359714,-2.55403,1.0,-9999,2.18721,0.221896,0.990591,0.0377793,0.2143,0.217533,0.226794,0.99328,0.99328,0.994624,0.175165,0.175162,0.184242,0.226702,-0.0391349,-0.0472086,-0.0347086,0.0141529,0.325708,0.261213,0.324183,0.403829,0.0,0.0,0.0,0.0282617,-9999,-9999
201101,-12.669,1.0,135.729,40.135,1.0,219.477,0.0,0.251,1.0,95.816,1.0,0.016,1.0,3.385,1.0,0.454721774194,1.0,77.1817446237,1.0,400.308,1.0,16.853,0.0,-9999,1.0,1.14426,0.99328,-9999,0.223744,-7.53147,0.885753,-9999,1.582,0.400101,0.990591,0.0370256,0.363157,0.378752,0.385804,0.990591,0.990591,0.985215,0.372938,0.358479,0.387371,0.415653,-0.00392967,-0.00392967,0.00650808,0.035202,0.909667,0.905657,0.938904,1.06193,0.199007,0.169034,0.183303,0.249895,-9999,-9999
201102,-8.266,1.0,199.028,75.426,1.0,219.806,0.0,0.842,1.0,95.71,1.0,0.073,1.0,3.924,1.0,0.570241071429,1.0,145.050203869,1.0,400.032,1.0,16.812,0.0,-9999,1.0,1.7343,1.0,-9999,0.34229,10.8035,0.997024,-9999,1.29038,0.35363,0.994048,0.0406265,0.325683,0.351556,0.378427,0.997024,0.994048,0.988095,0.186742,0.177397,0.187624,0.212873,-0.157798,-0.177603,-0.154735,-0.1321,0.424146,0.399003,0.406314,0.422082,0.0153591,0.0145949,0.0148846,0.0353089,-9999,-9999
201103,-2.96,1.0,290.029,128.46,1.0,236.612,0.0,1.671,1.0,96.246,1.0,0.68,0.998656,3.003,1.0,0.410177419355,1.0,247.038829301,1.0,400.748,1.0,16.884,0.0,-9999,1.0,4.36048,0.998656,-9999,0.371068,23.2344,1.0,-9999,1.32774,0.275833,0.987903,0.0336402,0.274589,0.279878,0.287079,0.969086,0.973118,0.989247,0.244018,0.226789,0.238967,0.244816,-0.0441396,-0.0495188,-0.0460588,-0.0319448,0.280707,0.272315,0.283861,0.288927,0.0,0.0,0.0,0.0,-9999,-9999
201104,4.205,1.0,384.13,156.541,1.0,274.027,0.0,2.642,1.0,95.363,0.768056,1.592,1.0,4.123,0.988889,0.603577111504,0.984722222222,301.039791667,1.0,401.532,0.859722,16.851,0.0,-9999,1.0,11.274,0.861111,-9999,0.443384,33.7065,0.856944,-9999,1.38114,0.0315181,0.856944,0.0370677,0.0192667,0.0359033,0.0429431,0.854167,0.731944,0.854167,0.512787,0.46326,0.50175,0.521579,0.489977,0.395681,0.483851,0.494071,0.803353,0.655562,0.803598,1.55634,0.864352,0.530421,0.595246,0.864352,-9999,-9999
201105,12.998,1.0,454.417,193.523,1.0,306.331,0.0,5.219,1.0,95.725,1.0,0.959,1.0,4.041,1.0,0.589225397382,0.998655913978,372.158856183,1.0,400.64,0.944892,15.171,0.0,-9999,1.0,26.6239,0.942204,-9999,0.920169,34.7359,0.944892,-9999,1.22862,0.364351,0.923387,0.0877288,0.353196,0.364351,0.38817,0.93414,0.923387,0.932796,2.36614,2.24619,2.34613,2.37958,1.97797,1.89266,1.97345,2.00872,2.32948,1.78179,2.04014,2.09372,1.89866,1.68491,1.89003,1.93193,-9999,-9999
201106,16.923,1.0,485.678,210.998,1.0,338.288,0.0,6.11,1.0,95.686,1.0,0.054,1.0,3.758,0.993056,0.620655025253,0.991666666667,405.984544444,0.998611111111,391.065,0.525,14.522,0.0,-9999,1.0,46.215,0.9625,-9999,1.49108,27.4556,0.9625,-9999,1.86852,-2.15208,0.9375,0.138935,-2.23251,-2.18148,-2.15208,0.941667,0.940278,0.9375,4.74219,4.61501,4.70446,4.94626,6.92366,6.78581,6.88657,7.16534,3.69114,3.69338,4.00955,4.4219,6.67495,6.17665,6.60841,6.75038,-9999,-9999
201107,21.614,1.0,470.618,216.987,1.0,365.518,0.0,6.361,1.0,95.825,0.995968,2.641,1.0,3.265,0.991935,0.492645814739,0.991935483871,417.498997779,0.998655913978,390.066,0.954301,14.825,0.518817,-9999,1.0,59.6157,0.944892,-9999,1.78361,15.938,0.952957,-9999,1.64903,-1.16884,0.90457,0.300767,-1.34684,-1.21672,-1.07966,0.931452,0.907258,0.896505,7.13115,6.14269,6.98739,7.13115,8.45894,7.43919,8.04658,8.45811,4.631,4.13157,4.631,4.97047,6.3975,6.22958,6.46435,6.83168,-9999,-9999
201108,18.494,1.0,412.905,196.023,1.0,346.506,0.0,4.991,1.0,95.737,1.0,3.985,1.0,2.607,1.0,0.426978494624,1.0,376.96709543,1.0,386.044,0.997312,14.824,1.0,-9999,1.0,55.7236,1.0,-9999,1.75442,12.2741,1.0,-9999,1.2193,-0.360618,0.969086,0.29888,-0.349169,-0.30052,-0.226294,0.969086,0.971774,0.97043,2.6069,2.40059,2.60456,2.68079,2.87789,2.64629,2.92345,2.9775,3.7321,3.74202,3.96811,4.23909,3.94894,3.89798,4.16559,4.29774,-9999,-9999
201109,12.734,1.0,327.662,134.301,1.0,324.823,0.0,3.222,1.0,96.038,1.0,1.278,1.0,2.85,1.0,0.408988888889,1.0,258.270593056,1.0,390.839,0.976389,10.399,1.0,-9999,1.0,25.1786,0.994444,-9999,1.22872,18.0006,1.0,-9999,1.24031,-0.955128,0.925,0.160916,-0.995129,-0.955128,-0.901283,0.915278,0.925,0.954167,1.75449,1.69891,1.71796,1.74922,2.56532,2.60393,2.64064,2.70049,2.60508,2.01108,2.18819,2.49495,2.80461,2.87149,3.0251,3.23982,-9999,-9999
201110,9.034,1.0,233.174,95.076,1.0,294.951,0.0,4.33,1.0,95.848,0.807796,2.003,1.0,3.124,1.0,0.454065860215,1.0,182.838392473,1.0,397.772,0.994624,11.69,1.0,-9999,1.0,12.0431,0.998656,-9999,0.927888,12.7754,1.0,-9999,1.22002,0.374387,0.97043,0.0794608,0.278355,0.336513,0.442964,0.987903,0.981183,0.96371,1.40347,1.31837,1.43094,1.54738,1.10182,1.04384,1.07915,1.11626,1.21302,1.67019,1.81043,2.03164,1.2225,1.17509,1.24641,1.3241,-9999,-9999
201111,1.092,1.0,155.092,44.261,1.0,257.055,0.0,1.651,1.0,95.649,0.981944,0.729,1.0,3.263,1.0,0.459594444444,1.0,85.1169986111,1.0,400.561,0.972222,12.201,1.0,-9999,1.0,1.80544,1.0,-9999,0.346988,-0.672949,1.0,-9999,0.675199,0.125607,0.977778,0.036713,0.100718,0.107409,0.120562,0.979167,0.979167,0.977778,0.18511,0.201123,0.206859,0.215551,0.0924537,0.0872464,0.0925073,0.106275,1.16897,0.774558,0.836051,1.11405,0.313504,0.314232,0.368606,0.431137,-9999,-9999
201112,-5.316,1.0,118.63,32.613,1.0,244.367,0.0,0.659,1.0,95.907,0.793011,0.888,1.0,3.202,0.997312,0.448323255344,0.995967741935,62.7166706989,1.0,401.826,0.997312,18.67,1.0,-9999,1.0,1.34837,0.998656,-9999,0.275846,-5.43419,0.998656,-9999,0.709465,0.223451,0.987903,0.0293901,0.210888,0.219458,0.235372,0.987903,0.987903,0.987903,0.212894,0.217985,0.269154,0.380355,0.0045024,0.00637483,0.0473677,0.139851,0.459767,0.417677,0.465278,0.517903,0.0341948,0.0225872,0.0332016,0.0455727,-9999,-9999
201201,-7.465,1.0,135.729,51.612,1.0,235.212,0.0,0.672,1.0,95.459,1.0,0.496,1.0,3.522,1.0,0.485333333333,1.0,99.2531827957,1.0,401.6,1.0,29.381,1.0,-9999,1.0,1.95659,0.997312,-9999,0.262994,-0.848137,0.998656,-9999,0.71536,0.163526,0.998656,0.0277961,0.168471,0.171264,0.185496,1.0,0.998656,1.0,0.19666,0.149908,0.185758,0.200062,0.0262339,-0.0190204,0.00440499,0.0146598,0.308163,0.314851,0.356889,0.376611,0.0314773,0.0131846,0.0151383,0.0312584,-9999,-9999
201202,-4.772,1.0,200.492,78.531,1.0,232.569,0.0,1.015,1.0,95.91,1.0,0.14,1.0,3.305,1.0,0.440534482759,1.0,151.02204023,1.0,401.6,1.0,34.278,1.0,-9999,1.0,2.10748,1.0,-9999,0.271856,12.1971,1.0,-9999,0.567355,0.325533,0.991379,0.0278388,0.318633,0.325111,0.329145,0.994253,0.988506,0.994253,0.230655,0.230655,0.242577,0.253456,-0.0948366,-0.0942312,-0.0870295,-0.0716551,0.437532,0.394258,0.409969,0.437532,0.0130911,0.00659981,0.00801644,0.0103897,-9999,-9999
201203,5.942,1.0,293.26,130.476,1.0,290.239,0.0,2.845,1.0,95.655,1.0,1.115,1.0,3.423,1.0,0.517154569892,1.0,250.915502688,1.0,403.444,1.0,27.678,0.998656,-9999,1.0,8.08514,0.994624,-9999,0.572764,13.1479,1.0,-9999,0.917836,0.463338,0.994624,0.0299877,0.455238,0.462034,0.472508,0.99328,1.0,0.994624,1.00142,0.986111,1.00245,1.01289,0.528907,0.520327,0.530735,0.55353,1.44859,1.28078,1.33462,1.43712,0.78,0.760822,0.78,0.818227,-9999,-9999
201204,5.806,1.0,386.92,197.534,1.0,268.305,0.0,4.074,1.0,95.949,1.0,2.34,1.0,3.323,1.0,0.446104166667,1.0,379.872454167,1.0,402.062,0.998611,12.057,1.0,-9999,1.0,16.1876,1.0,-9999,0.698737,55.6797,1.0,-9999,1.32173,0.131458,0.986111,0.0484986,0.12271,0.136535,0.151935,0.995833,0.9875,0.993056,1.57988,1.56983,1.59309,1.68478,1.42205,1.41512,1.44405,1.56256,1.47133,1.47133,1.54829,1.63054,1.73568,1.68777,1.73336,1.80909,-9999,-9999
201205,14.383,1.0,456.123,223.397,1.0,316.754,0.0,6.751,1.0,95.731,0.732527,3.663,1.0,3.794,1.0,0.62052016129,1.0,429.610547043,1.0,399.604,0.905914,11.822,1.0,-9999,1.0,46.5089,0.908602,-9999,1.11961,35.2264,0.91129,-9999,1.63605,-0.822281,0.879032,0.143977,-0.887159,-0.854087,-0.8227,0.880376,0.879032,0.876344,3.82952,3.3044,3.85335,3.91017,4.68082,4.19333,4.66808,4.73804,4.39279,4.2635,4.38222,4.45891,5.26465,5.18964,5.28783,5.35569,-9999,-9999
201206,18.49,1.0,485.927,241.765,1.0,340.194,0.0,7.191,1.0,95.655,1.0,5.148,1.0,3.082,1.0,0.560001388889,1.0,464.933105556,1.0,392.48,0.973611,11.904,1.0,-9999,1.0,76.3002,0.995833,-9999,1.83759,19.7716,1.0,-9999,1.63842,-3.40369,0.927778,0.320758,-3.56764,-3.40538,-3.34921,0.915278,0.927778,0.923611,4.04793,3.29538,4.34574,4.46704,7.70886,6.6723,7.73583,7.82698,5.92311,5.03199,5.43196,5.80861,7.77592,7.68105,7.94555,8.22227,-9999,-9999
201207,21.779,1.0,469.369,235.535,1.0,365.938,0.0,7.959,1.0,95.927,1.0,1.045,1.0,2.743,1.0,0.450543010753,1.0,452.95200672,1.0,388.964,0.990591,9.605,1.0,-9999,1.0,86.6734,0.997312,-9999,2.19956,22.0948,1.0,-9999,1.34438,-1.14624,0.955645,0.257061,-1.31788,-1.17885,-1.09875,0.967742,0.969086,0.948925,8.08451,8.0481,8.1091,9.00317,9.4984,9.33147,9.4984,10.1644,6.24465,6.12715,6.34012,6.50516,8.31638,8.23032,8.36104,8.68534,-9999,-9999
201208,18.102,1.0,410.468,200.377,1.0,339.176,0.0,6.146,1.0,95.921,1.0,0.044,1.0,2.817,1.0,0.444580645161,1.0,385.339482527,1.0,389.939,1.0,10.721,1.0,-9999,1.0,47.2233,0.998656,-9999,1.8318,12.5766,1.0,-9999,1.32287,-0.176096,0.96371,0.191222,-0.0942848,-0.0190095,0.067224,0.991935,0.989247,0.979839,3.74763,3.62679,3.7251,3.99208,3.68515,3.68793,3.72924,4.07518,3.04076,3.04076,3.34043,3.75411,4.37484,3.97511,4.20362,4.51027,-9999,-9999
201209,12.521,1.0,324.586,157.414,1.0,306.962,0.0,5.479,1.0,95.949,1.0,1.134,1.0,2.757,1.0,0.444669444444,1.0,302.718315278,1.0,394.193,1.0,7.867,1.0,-9999,1.0,20.7684,0.998611,-9999,1.38292,10.6368,1.0,-9999,1.50131,-0.704062,0.986111,0.115448,-0.771933,-0.681532,-0.597017,0.981944,0.988889,0.993056,0.165569,0.137099,0.189309,0.273436,0.847101,0.864016,0.923265,0.951944,0.736651,0.601474,0.683619,0.769154,1.01821,0.949226,1.01821,1.12318,-9999,-9999
201210,5.51,1.0,230.202,81.786,1.0,286.217,0.0,2.304,1.0,95.61,1.0,2.238,1.0,3.131,0.998656,0.467937019969,0.995967741935,157.28100672,1.0,401.853,1.0,9.864,1.0,-9999,1.0,2.43445,0.994624,-9999,0.556949,7.40653,1.0,-9999,1.64162,0.20851,0.989247,0.0618848,0.103334,0.171728,0.196488,0.997312,0.986559,0.987903,0.630109,0.562875,0.630551,0.68411,0.485388,0.455486,0.469575,0.481868,0.360724,0.406922,0.457729,0.585622,0.168018,0.148672,0.170177,0.196634,-9999,-9999
201211,-0.479,1.0,153.127,52.482,1.0,262.599,0.0,1.276,1.0,96.157,1.0,0.811,1.0,3.181,0.998611,0.447710688406,0.998611111111,100.9264875,1.0,404.577,1.0,12.651,1.0,-9999,1.0,1.39993,0.997222,-9999,0.331967,-2.8376,1.0,-9999,1.27428,0.163409,0.986111,0.0543735,0.146151,0.155737,0.160148,0.9875,0.997222,0.988889,0.0987755,0.0829437,0.0913646,0.0964701,-0.0600767,-0.0710954,-0.0620945,-0.0561287,0.510251,0.531302,0.582789,0.68067,0.510622,0.0387459,0.459145,0.477587,-9999,-9999
