TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200001,21.47,0.0,477.311,203.416,0.0,388.385,0.0,4.882,0.0,89.038,0.0,4.129,0.0,1.899,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.218,0.0,64.9637,0.0,-9999,-9999,15.0904,0.0,-9999,-9999,-1.79276,0.0,-9999,-1.79276,-1.79276,-1.79276,0.0,0.0,0.0,4.03164,4.03164,4.03164,4.03164,5.8244,5.8244,5.8244,5.8244,15.8863,15.8863,15.8863,15.8863,11.7567,11.7567,11.7567,11.7567,-9999,-9999
200002,20.984,0.0,464.081,179.962,0.0,390.014,0.0,3.774,0.0,89.087,0.0,4.755,0.0,2.162,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.36538,0.0,64.9117,0.0,-9999,1.19947,14.7333,0.0,-9999,0.672292,-1.87817,0.0,0.230182,-1.87817,-1.87817,-1.87817,0.0,0.0,0.0,3.94366,3.94366,3.94366,3.94366,5.82183,5.82183,5.82183,5.82183,15.8043,15.8043,15.8043,15.8043,10.7548,10.7548,10.7548,10.7548,-9999,-9999
200003,21.319,0.313844,430.903,193.831,0.316532,388.445,0.313844,4.71,0.313844,89.18,0.0,4.3,0.0,2.033,0.264113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.255,0.317876,22.321,-9999,-9999,0.313172,-9999,-9999,12.335,-9999,-9999,0.313172,-9999,-9999,-10.4795,0.313172,78.1414,0.311156,-9999,0.935593,12.5049,0.313172,-9999,0.563038,1.10305,0.311828,0.157812,1.10305,1.10305,1.10305,0.311828,0.311828,0.311828,6.22855,6.22855,6.22855,6.22855,5.1255,5.1255,5.1255,5.1255,8.89327,8.89327,8.89327,8.89327,7.22802,7.22802,7.22802,7.22802,-9999,-9999
200004,21.634,0.0,381.515,228.734,0.0,359.44,0.0,8.962,0.0,89.409,0.0,0.646,0.0,2.369,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-12.195,0.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,1.88119,0.0,-9999,1.88119,1.88119,1.88119,0.0,0.0,0.0,7.00153,7.00153,7.00153,7.00153,5.12033,5.12033,5.12033,5.12033,9.07069,9.07069,9.07069,9.07069,4.80061,4.80061,4.80061,4.80061,-9999,-9999
200005,19.927,0.0,333.856,207.83,0.0,336.872,0.0,9.72,0.0,89.561,0.0,0.243,0.0,2.133,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.7,0.0,21.769,-9999,-9999,0.0,-9999,-9999,13.008,-9999,-9999,0.0,-9999,-9999,-12.1499,0.0,81.748,0.0,-9999,-9999,8.9288,0.0,-9999,-9999,1.87746,0.0,-9999,1.87746,1.87746,1.87746,0.0,0.0,0.0,6.50073,6.50073,6.50073,6.50073,4.62327,4.62327,4.62327,4.62327,8.89317,8.89317,8.89317,8.89317,3.61337,3.61337,3.61337,3.61337,-9999,-9999
200006,18.955,0.0,309.139,179.356,0.0,332.621,0.0,10.85,0.0,89.731,0.0,0.027,0.0,2.335,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-12.4591,0.730556,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,1.88119,0.0,-9999,1.88119,1.88119,1.88119,0.0,0.0,0.0,6.20744,6.20744,6.20744,6.20744,4.32625,4.32625,4.32625,4.32625,8.79567,8.79567,8.79567,8.79567,2.84671,2.84671,2.84671,2.84671,-9999,-9999
200007,18.133,0.0,319.41,211.01,0.0,306.476,0.0,12.509,0.0,89.717,0.0,0.0,0.0,2.745,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.719,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.044,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.6452,0.0,-9999,-9999,8.74844,0.0,-9999,-9999,1.87667,0.0,-9999,1.87667,1.87667,1.87667,0.0,0.0,0.0,5.98197,5.98197,5.98197,5.98197,4.1053,4.1053,4.1053,4.1053,8.70375,8.70375,8.70375,8.70375,2.22236,2.22236,2.22236,2.22236,-9999,-9999
200008,20.916,0.0,359.088,234.702,0.0,320.88,0.0,16.14,0.0,89.646,0.0,0.0,0.0,2.882,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.774,0.0,21.726,-9999,-9999,0.0,-9999,-9999,13.078,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7121,0.0,-9999,-9999,9.05109,0.0,-9999,-9999,1.88944,0.0,-9999,1.88944,1.88944,1.88944,0.0,0.0,0.0,6.80073,6.80073,6.80073,6.80073,4.91128,4.91128,4.91128,4.91128,8.99173,8.99173,8.99173,8.99173,1.22134,1.22134,1.22134,1.22134,-9999,-9999
200009,26.336,0.0,408.123,265.37,0.0,350.875,0.0,25.042,0.0,89.248,0.0,0.016,0.0,3.054,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,1.88119,0.0,-9999,1.88119,1.88119,1.88119,0.0,0.0,0.0,8.49502,8.49502,8.49502,8.49502,6.61383,6.61383,6.61383,6.61383,9.50934,9.50934,9.50934,9.50934,0.182219,0.182219,0.182219,0.182219,-9999,-9999
200010,27.869,0.0,448.273,289.302,0.0,362.488,0.0,26.974,0.0,89.197,0.0,0.299,0.0,2.997,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.7,0.0,21.769,-9999,-9999,0.0,-9999,-9999,13.008,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.748,0.0,-9999,-9999,8.9288,0.0,-9999,-9999,1.87746,0.0,-9999,1.87746,1.87746,1.87746,0.0,0.0,0.0,8.98882,8.98882,8.98882,8.98882,7.11136,7.11136,7.11136,7.11136,9.64899,9.64899,9.64899,9.64899,0.705767,0.705767,0.705767,0.705767,-9999,-9999
200011,24.683,0.0,470.519,265.053,0.0,378.744,0.0,13.531,0.0,89.054,0.0,2.145,0.0,1.99,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,1.88119,0.0,-9999,1.88119,1.88119,1.88119,0.0,0.0,0.0,7.95485,7.95485,7.95485,7.95485,6.07365,6.07365,6.07365,6.07365,9.36226,9.36226,9.36226,9.36226,3.61137,3.61137,3.61137,3.61137,-9999,-9999
200012,21.708,0.0,478.144,202.795,0.0,388.955,0.0,5.035,0.0,89.198,0.0,3.977,0.0,1.724,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.719,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.044,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.6452,0.0,-9999,-9999,8.74844,0.0,-9999,-9999,1.87667,0.0,-9999,1.87667,1.87667,1.87667,0.0,0.0,0.0,7.01372,7.01372,7.01372,7.01372,5.13705,5.13705,5.13705,5.13705,9.08241,9.08241,9.08241,9.08241,7.64241,7.64241,7.64241,7.64241,-9999,-9999
200101,21.891,0.0,477.311,226.159,0.0,384.67,0.0,5.633,0.0,89.1,0.0,3.373,0.0,1.699,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.774,0.0,21.726,-9999,-9999,0.0,-9999,-9999,13.078,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7121,0.0,-9999,-9999,9.05109,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200102,21.161,0.0,464.511,161.309,0.0,396.29,0.0,3.825,0.0,89.081,0.0,5.629,0.0,2.085,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.697,0.0,21.771,-9999,-9999,0.0,-9999,-9999,13.004,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7529,0.0,-9999,-9999,8.93087,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200103,21.107,0.0,432.319,190.955,0.0,385.257,0.0,4.581,0.0,89.274,0.0,3.503,0.0,1.664,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.719,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.044,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.6452,0.0,-9999,-9999,8.74844,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200104,22.444,0.0,383.229,226.952,0.0,367.791,0.0,9.735,0.0,89.39,0.0,0.645,0.0,2.196,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200105,21.019,0.0,335.159,204.82,0.0,346.33,0.0,13.213,0.0,89.606,0.0,0.001,0.0,2.378,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.774,0.0,21.726,-9999,-9999,0.0,-9999,-9999,13.078,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7121,0.0,-9999,-9999,9.05109,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200106,19.086,0.0,309.413,194.45,0.0,322.828,0.0,12.557,0.0,89.672,0.0,0.001,0.0,2.333,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200107,18.257,0.0,318.541,211.102,0.0,303.129,0.0,13.288,0.0,89.723,0.0,0.0,0.0,2.665,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.7,0.0,21.769,-9999,-9999,0.0,-9999,-9999,13.008,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.748,0.0,-9999,-9999,8.9288,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200108,22.519,0.0,357.532,234.683,0.0,331.099,0.0,19.368,0.0,89.516,0.0,0.003,0.0,2.568,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.719,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.044,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.6452,0.0,-9999,-9999,8.74844,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200109,26.657,0.0,406.571,256.86,0.0,359.586,0.0,24.848,0.0,89.189,0.0,0.207,0.0,2.651,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200110,26.302,0.0,447.227,270.295,0.0,366.377,0.0,21.152,0.0,89.246,0.0,1.214,0.0,2.552,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.774,0.0,21.726,-9999,-9999,0.0,-9999,-9999,13.078,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7121,0.0,-9999,-9999,9.05109,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200111,22.565,0.0,470.067,233.434,0.0,385.705,0.0,6.243,0.0,89.267,0.0,3.367,0.0,1.665,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200112,22.757,0.0,478.04,237.346,0.0,386.403,0.0,6.286,0.0,89.163,0.0,3.358,0.0,1.739,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.7,0.0,21.769,-9999,-9999,0.0,-9999,-9999,13.008,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.748,0.0,-9999,-9999,8.9288,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200201,21.771,0.0,477.311,216.57,0.0,387.061,0.0,5.578,0.0,89.185,0.0,3.71,0.0,1.856,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.719,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.044,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.6452,0.0,-9999,-9999,8.74844,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200202,22.111,0.0,464.511,221.455,0.0,387.344,0.0,5.812,0.0,89.244,0.0,3.656,0.0,2.005,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.779,0.0,21.723,-9999,-9999,0.0,-9999,-9999,13.081,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7132,0.0,-9999,-9999,9.06627,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200203,23.056,0.0,432.319,245.768,0.0,377.755,0.0,8.798,0.0,89.285,0.0,1.663,0.0,1.947,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.7,0.0,21.769,-9999,-9999,0.0,-9999,-9999,13.008,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.748,0.0,-9999,-9999,8.9288,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200204,22.0,0.0,383.229,235.22,0.0,357.257,0.0,11.112,0.0,89.324,0.0,1.053,0.0,2.324,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200205,20.987,0.0,335.159,216.78,0.0,337.336,0.0,14.069,0.0,89.517,0.0,0.0,0.0,2.251,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.719,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.044,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.6452,0.0,-9999,-9999,8.74844,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200206,19.67,0.0,309.413,194.737,0.0,329.922,0.0,13.287,0.0,89.725,0.0,0.0,0.0,2.422,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200207,20.85,0.0,318.541,207.569,0.0,324.104,0.0,16.193,0.0,89.624,0.0,0.0,0.0,2.266,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.774,0.0,21.726,-9999,-9999,0.0,-9999,-9999,13.078,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7121,0.0,-9999,-9999,9.05109,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200208,23.187,0.0,357.532,224.5,0.0,342.121,0.0,19.293,0.0,89.536,0.0,0.003,0.0,2.759,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.7,0.0,21.769,-9999,-9999,0.0,-9999,-9999,13.008,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.748,0.0,-9999,-9999,8.9288,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200209,25.196,0.0,406.571,250.446,0.0,354.276,0.0,21.701,0.0,89.4,0.0,0.147,0.0,2.839,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200210,26.097,0.0,447.227,263.838,0.0,372.252,0.0,20.2,0.0,89.227,0.0,1.172,0.0,2.478,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.719,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.044,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.6452,0.0,-9999,-9999,8.74844,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200211,23.75,0.0,470.067,244.848,0.0,383.638,0.0,11.213,0.0,89.293,0.0,2.205,0.0,1.971,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200212,22.416,0.0,478.04,218.878,0.0,388.755,0.0,6.508,0.0,89.25,0.0,4.057,0.0,1.849,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.774,0.0,21.726,-9999,-9999,0.0,-9999,-9999,13.078,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7121,0.0,-9999,-9999,9.05109,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200301,22.069,0.0,477.311,228.367,0.0,385.912,0.0,5.153,0.0,89.25,0.0,4.155,0.0,1.532,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.7,0.0,21.769,-9999,-9999,0.0,-9999,-9999,13.008,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.748,0.0,-9999,-9999,8.9288,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200302,21.785,0.0,464.511,191.488,0.0,392.472,0.0,4.822,0.0,89.159,0.0,5.005,0.0,1.965,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.717,0.0,21.749,-9999,-9999,0.0,-9999,-9999,13.045,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.6392,0.0,-9999,-9999,8.73119,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200303,21.87,0.0,432.319,205.456,0.0,385.271,0.0,5.833,0.0,89.184,0.0,3.998,0.0,2.026,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.774,0.0,21.726,-9999,-9999,0.0,-9999,-9999,13.078,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7121,0.0,-9999,-9999,9.05109,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200304,21.394,0.0,383.229,233.604,0.0,354.427,0.0,10.076,0.0,89.429,0.0,0.708,0.0,2.316,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
