TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200401,0.92,0.993952,126.17,39.473,0.795699,297.477,0.794355,0.431,0.0,93.788,0.0,4.945,0.999328,2.491,0.986559,0.219242954211,0.790994623656,-9999,-9999,-9999,-9999,383.93,0.985887,1.527,1.539,1.795,-9999,2.703,3.453,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,15.462,17.62,27.183,17.825,1.0,1.0,0.791667,0.372984,-9999,1.0,11.4678,0.943548,-9999,-9999,-12.5424,0.987903,-9999,-9999,1.53318,0.842742,-9999,1.46801,1.53517,1.60598,0.84879,0.843414,0.840726,1.3912,1.34028,1.39311,1.44087,-0.142026,-0.168197,-0.147104,-0.130355,2.57193,2.48952,2.56361,2.86229,0.692661,0.668028,0.695859,0.803186,-9999,-9999
200402,1.475,0.881466,191.185,92.08,0.882902,266.525,0.881466,1.35,0.0,94.5,0.0,0.825,0.862069,1.917,0.996408,0.205928239688,0.798850574713,160.403470764,0.854885057471,-9999,-9999,406.967,1.0,1.565,1.538,1.748,-9999,2.503,3.082,-9999,0.881466,0.881466,0.881466,-9999,0.881466,0.881466,-9999,20.49,21.148,20.288,17.787,0.881466,0.881466,0.881466,0.0,-9999,1.0,17.1775,0.994253,-9999,-9999,-6.84533,0.993534,-9999,-9999,0.926099,0.944684,-9999,0.920573,0.928552,0.98691,0.944684,0.943966,0.936782,1.20463,1.19525,1.22833,1.34349,0.306025,0.263299,0.30418,0.34018,1.45187,1.51464,1.65946,1.9886,0.802729,0.558592,0.61627,0.675561,-9999,-9999
200403,4.357,0.885753,285.487,136.276,0.887097,281.455,0.885753,1.84,0.0,94.589,0.0,1.37,0.870968,1.818,0.987231,0.207381688887,0.800403225806,243.418067156,0.865591397849,-9999,-9999,383.327,1.0,4.857,4.523,4.485,-9999,4.52,4.469,-9999,0.885753,0.885753,0.885753,-9999,0.885753,0.885753,-9999,21.698,22.926,20.293,17.825,0.885753,0.885753,0.885753,0.0,-9999,1.0,39.548,0.997984,-9999,-9999,12.6336,0.997984,-9999,-9999,0.402375,0.966398,-9999,0.376584,0.395997,0.415056,0.965054,0.974462,0.969086,1.46337,1.29494,1.34727,1.42398,1.02968,0.888694,0.923006,1.03356,1.01475,0.914836,0.971251,1.03174,0.959032,0.831523,0.886843,0.916477,-9999,-9999
200404,9.734,0.886111,381.917,188.403,0.885417,303.432,0.886111,3.327,0.0,93.927,0.0,0.788,0.881944,1.984,0.869444,0.25575297556,0.708333333333,323.635648394,0.866666666667,-9999,-9999,379.887,0.885417,10.336,9.911,9.773,-9999,9.275,8.516,-9999,0.886111,0.886111,0.886111,-9999,0.886111,0.886111,-9999,22.121,25.612,20.751,17.924,0.886111,0.886111,0.886111,0.0,-9999,1.0,70.4313,0.885417,-9999,-9999,13.3683,0.885417,-9999,-9999,-2.39117,0.885417,-9999,-2.42577,-2.4053,-2.36223,0.885417,0.885417,0.885417,4.22256,4.10935,4.15133,4.16721,6.52253,6.50321,6.52253,6.56621,3.33937,3.22433,3.64806,3.71075,6.72033,6.50287,6.70457,6.74706,-9999,-9999
200405,12.657,1.0,454.061,219.259,1.0,315.134,1.0,4.204,0.0,94.138,0.0,2.891,0.999328,1.278,0.994624,0.209764085354,0.907930107527,414.149450637,0.999327956989,-9999,-9999,399.094,1.0,12.536,12.225,12.198,-9999,12.008,11.466,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,18.749,22.539,19.263,18.475,1.0,1.0,1.0,0.0,-9999,1.0,96.8157,1.0,-9999,-9999,-0.0643359,1.0,-9999,-9999,-7.75042,0.997312,-9999,-7.76858,-7.75042,-7.72001,0.998656,0.997312,0.997984,5.18033,5.06928,5.10986,5.13824,12.8746,12.8006,12.8727,12.8892,5.87983,5.73037,5.80876,5.87298,13.5473,13.4546,13.4828,13.5258,-9999,-9999
200406,16.869,1.0,485.459,227.678,1.0,343.517,1.0,5.735,0.0,94.56,0.0,3.35,0.927083,1.034,0.997222,0.219084159363,0.893055555556,408.770315684,0.973611111111,-9999,-9999,394.571,1.0,15.651,15.233,15.121,-9999,14.667,13.886,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,18.992,20.647,17.421,18.931,1.0,1.0,1.0,0.0,-9999,1.0,108.42,0.998611,-9999,-9999,-1.65085,1.0,-9999,-9999,-7.9736,0.997222,-9999,-7.98724,-7.93204,-7.87065,0.997222,0.998611,0.996528,4.82134,4.80141,4.89884,5.15064,12.8091,12.791,12.8161,13.0502,5.75373,5.42099,5.71044,5.77676,13.4333,13.216,13.4268,13.4839,-9999,-9999
200407,18.639,1.0,468.128,226.072,1.0,358.204,1.0,5.611,0.0,94.499,0.0,7.224,0.0819892,1.006,0.99664,0.211543764754,0.888440860215,176.072281015,0.698252688172,-9999,-9999,398.242,1.0,17.465,17.043,16.939,-9999,16.48,15.696,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,15.03,17.19,12.652,18.986,1.0,1.0,1.0,0.0,-9999,1.0,98.7793,1.0,-9999,-9999,13.8816,1.0,-9999,-9999,-1.55151,0.998656,-9999,-1.53742,-1.48153,-1.43769,0.998656,0.998656,0.998656,6.00179,6.04419,6.10719,6.18632,7.60886,7.5546,7.6083,7.65181,6.52225,6.34962,6.41204,6.61844,7.51727,7.58557,7.63407,7.75192,-9999,-9999
200408,19.364,0.979167,406.61,199.357,0.980511,385.199,0.979167,5.133,0.0,94.242,0.0,2.276,0.745968,1.396,0.918683,0.166728899165,0.824596774194,341.096895795,0.909946236559,-9999,-9999,391.948,0.965054,19.673,18.942,20.695,-9999,19.604,18.281,-9999,0.979167,0.977823,0.630376,-9999,0.630376,0.630376,-9999,20.719,21.843,19.456,19.027,0.979167,0.979167,0.979167,0.0,-9999,1.0,54.5487,0.949597,-9999,-9999,33.3586,0.998656,-9999,-9999,4.23783,0.903226,-9999,3.98329,4.12368,4.18609,0.911962,0.911962,0.905914,4.55213,4.41509,4.67869,4.80551,0.921028,0.487442,0.562491,0.768472,4.17925,4.16918,4.27501,4.72309,0.990518,1.09,1.17653,1.32533,-9999,-9999
200409,15.797,0.941667,317.82,163.379,0.943056,370.929,0.941667,3.903,0.0,94.767,0.0,1.69,0.939583,1.546,0.502083,-9999,-9999,325.683502009,0.933333333333,-9999,-9999,386.357,0.971528,16.919,16.141,16.236,-9999,16.457,16.316,-9999,0.815972,0.941667,0.941667,-9999,0.941667,0.941667,-9999,20.796,25.048,21.808,19.273,0.941667,0.941667,0.941667,0.570139,-9999,1.0,45.9171,0.963194,-9999,-9999,27.5003,0.970833,-9999,-9999,2.4737,0.895139,-9999,2.39258,2.46789,2.52707,0.935417,0.917361,0.904861,2.42579,2.63269,2.81146,2.96504,0.491341,0.209481,0.386647,0.527943,2.97021,2.1088,2.23157,3.0084,0.58167,0.534371,0.709244,1.07407,-9999,-9999
200410,11.666,0.928763,221.412,84.419,0.93078,367.885,0.928763,2.104,0.0,94.015,0.0,5.086,0.730511,1.342,0.575941,-9999,-9999,177.111960828,0.900537634409,-9999,-9999,422.46,0.926747,15.01,11.758,12.039,-9999,12.735,13.063,-9999,0.0,0.928763,0.928763,-9999,0.928763,0.928763,-9999,21.03,26.332,22.687,24.646,0.928763,0.928763,0.928763,0.928763,-9999,1.0,36.1222,0.926747,-9999,-9999,6.45821,0.926747,-9999,-9999,0.892714,0.77621,-9999,0.847858,0.887274,0.954956,0.768145,0.77621,0.835349,1.63758,1.59787,1.63767,1.77246,0.765101,0.743864,0.772689,0.826652,2.48863,1.55468,2.16241,2.43017,0.784484,0.671713,1.02269,1.21755,-9999,-9999
200411,4.523,1.0,143.638,49.264,1.0,312.088,1.0,0.536,0.0,94.641,0.0,2.047,0.00138889,1.585,0.997917,0.153994738234,0.848611111111,94.6669036678,0.998611111111,-9999,-9999,398.461,1.0,5.991,4.966,5.601,-9999,7.15,8.281,-9999,0.0,1.0,1.0,-9999,1.0,1.0,-9999,20.926,25.999,21.038,21.986,1.0,1.0,1.0,1.0,-9999,1.0,18.7798,1.0,-9999,-9999,-2.40199,1.0,-9999,-9999,0.688063,0.999306,-9999,0.670015,0.690748,0.72613,0.999306,0.999306,0.999306,1.28496,1.29734,1.32331,1.34387,0.602775,0.581037,0.603156,0.664717,1.61669,1.59,1.631,1.7122,0.956023,0.976515,0.99051,1.0143,-9999,-9999
200412,0.713,1.0,108.844,29.053,1.0,310.839,1.0,0.455,0.0,94.47,0.0,3.759,0.0,1.825,0.99664,0.157108193949,0.820564516129,55.1013090509,0.999327956989,-9999,-9999,407.528,1.0,1.741,1.834,2.355,-9999,3.741,4.793,-9999,0.22043,1.0,1.0,-9999,1.0,1.0,-9999,21.77,26.887,22.34,24.601,1.0,1.0,1.0,1.0,-9999,1.0,10.6664,1.0,-9999,-9999,-3.88974,1.0,-9999,-9999,0.357069,1.0,-9999,0.313808,0.351562,0.386094,1.0,1.0,1.0,0.544681,0.514318,0.543248,0.556506,0.196745,0.174657,0.194116,0.207742,0.817772,0.78482,0.836378,0.891917,0.534092,0.549342,0.591289,0.614629,-9999,-9999
200501,0.099,1.0,126.17,56.742,1.0,288.598,1.0,0.785,0.0,94.871,0.0,2.362,1.0,2.259,0.992608,0.181364808352,0.846774193548,111.109073438,0.998655913978,73.9150760695,0.999327956989,409.198,1.0,1.357,1.459,1.811,-9999,2.813,3.523,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,20.473,26.76,22.694,24.062,1.0,1.0,1.0,1.0,-9999,1.0,14.2577,1.0,-9999,-9999,-6.23944,1.0,-9999,-9999,1.01235,0.999328,-9999,1.02836,1.06057,1.09043,0.999328,0.999328,0.999328,1.94029,1.84817,1.90015,1.92178,0.78324,0.771605,0.813485,0.882022,0.921638,0.770575,0.822789,0.951617,0.683752,0.554678,0.598808,0.679978,-9999,-9999
200502,-1.279,1.0,189.704,85.508,0.982887,280.205,1.0,0.452,0.0,94.235,0.0,3.731,1.0,2.006,0.999256,0.152676213901,0.863095238095,163.25841575,0.985119047619,135.737638678,0.999255952381,438.197,0.995536,0.16,0.27,0.588,-9999,1.529,2.181,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,17.07,22.824,22.913,24.572,1.0,1.0,1.0,1.0,-9999,1.0,5.88952,0.986607,-9999,-9999,-10.4046,1.0,-9999,-9999,0.889047,0.976935,-9999,0.842794,0.899731,0.945861,0.977679,0.977679,0.975446,0.936226,0.865508,0.915991,0.979664,0.0154444,0.0210526,0.0338035,0.0392764,1.23399,1.18737,1.23086,1.39108,0.270964,0.238622,0.266452,0.28159,-9999,-9999
200503,5.309,1.0,282.182,159.002,0.988575,292.83,1.0,1.583,0.0,94.256,0.0,1.172,1.0,1.541,0.993952,0.131331502747,0.838037634409,260.30051611,0.91935483871,180.565097089,0.998655913978,409.545,0.995968,4.824,4.646,4.467,-9999,4.27,3.956,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,15.918,21.701,22.759,24.062,1.0,1.0,1.0,1.0,-9999,1.0,29.7001,0.988575,-9999,-9999,0.149163,0.997984,-9999,-9999,0.288147,0.979839,-9999,0.152928,0.283896,0.35507,0.981183,0.979839,0.969758,1.9444,1.81312,1.9625,1.98662,1.67436,1.62631,1.65845,1.69236,1.88972,1.60517,1.76049,1.84379,1.94539,1.68991,1.76727,1.85453,-9999,-9999
200504,9.345,1.0,379.026,164.322,1.0,321.48,1.0,3.143,0.0,94.079,0.0,3.6,1.0,1.78,0.998611,0.200580979971,0.886805555556,170.420543734,0.78125,195.658652482,0.999305555556,415.036,1.0,8.868,9.426,9.274,-9999,8.966,8.487,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,22.143,28.514,23.959,25.453,1.0,1.0,1.0,1.0,-9999,1.0,57.0904,1.0,-9999,-9999,9.00924,1.0,-9999,-9999,-4.20606,1.0,-9999,-4.18534,-4.14451,-4.01988,1.0,1.0,1.0,2.92907,2.90313,2.9716,3.32945,7.155,7.06678,7.12578,7.31012,3.21634,3.4369,3.66879,4.07162,7.7629,7.86763,7.96624,8.08602,-9999,-9999
200505,14.001,1.0,452.271,218.308,1.0,340.224,1.0,4.85,0.0,94.415,0.0,2.409,1.0,1.249,0.991935,0.214931419585,0.897177419355,191.369339576,0.715053763441,208.319626802,0.999327956989,419.927,1.0,12.039,13.319,13.116,-9999,12.483,11.595,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,26.925,31.711,24.599,25.566,1.0,1.0,1.0,1.0,-9999,1.0,98.3156,1.0,-9999,-9999,2.27084,1.0,-9999,-9999,-5.64264,1.0,-9999,-5.6996,-5.6633,-5.61564,1.0,1.0,1.0,6.57757,6.56802,6.63452,6.76822,12.5555,12.2332,12.2958,12.3831,6.7056,6.6525,6.8039,7.00046,12.6436,12.645,12.7612,13.1747,-9999,-9999
200506,19.365,1.0,485.194,289.322,1.0,355.982,1.0,7.443,0.0,94.595,0.0,1.56,1.0,1.199,0.99375,0.238538934194,0.902777777778,227.130866162,0.686805555556,255.083346927,0.998611111111,402.537,1.0,16.613,16.548,16.289,-9999,15.516,14.41,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,26.43,33.523,24.505,27.404,1.0,1.0,1.0,1.0,-9999,1.0,106.57,1.0,-9999,-9999,22.7817,1.0,-9999,-9999,-2.60154,0.999306,-9999,-2.77139,-2.66655,-2.60303,0.999306,0.999306,0.999306,6.47719,6.23732,6.48183,6.58529,9.10336,8.86616,9.10497,9.28441,6.43508,6.4316,6.44975,6.46935,9.46167,9.39714,9.42475,9.46464,-9999,-9999
200507,19.354,1.0,469.437,228.179,1.0,370.93,1.0,6.106,0.0,94.389,0.0,3.102,1.0,1.307,0.992608,0.198256314225,0.869623655914,201.975541117,0.700940860215,244.928433711,0.999327956989,387.769,1.0,19.328,18.51,18.433,-9999,18.126,17.218,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,20.887,30.069,25.333,28.208,1.0,1.0,1.0,1.0,-9999,1.0,68.2394,1.0,-9999,-9999,43.6538,0.999328,-9999,-9999,3.74986,0.998656,-9999,3.69511,3.72493,3.77586,0.998656,0.998656,0.998656,5.29969,5.39741,5.52084,5.71393,1.6762,1.64241,1.7478,2.02343,4.37899,4.22704,4.43765,4.61113,1.57996,1.30937,1.37342,1.54233,-9999,-9999
200508,17.339,1.0,409.145,193.264,1.0,359.42,1.0,4.136,0.0,94.476,0.0,3.393,1.0,1.605,0.998656,0.181647351649,0.884408602151,182.619300792,0.752016129032,191.853360072,0.999327956989,380.272,1.0,17.72,17.337,17.409,-9999,17.558,17.103,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,19.199,27.752,25.957,30.012,1.0,1.0,1.0,1.0,-9999,1.0,69.5008,1.0,-9999,-9999,26.2228,1.0,-9999,-9999,3.14807,0.999328,-9999,3.11807,3.14571,3.20888,0.999328,0.999328,0.999328,5.34079,5.10557,5.27915,5.39708,2.15464,2.00311,2.15464,2.19553,4.18828,3.74971,4.05619,4.35086,2.06653,1.57418,1.91822,2.00731,-9999,-9999
200509,16.056,1.0,320.983,155.214,1.0,353.812,1.0,3.472,0.0,94.563,0.0,2.641,1.0,1.312,0.999306,0.17015589744,0.922222222222,204.159764846,0.859722222222,180.685521129,0.999305555556,403.198,1.0,15.801,16.488,16.582,-9999,16.961,16.589,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,18.522,29.003,25.786,27.983,1.0,1.0,1.0,1.0,-9999,1.0,71.7516,1.0,-9999,-9999,0.719779,1.0,-9999,-9999,-2.35371,0.999306,-9999,-2.38043,-2.34927,-2.31498,1.0,1.0,0.999306,4.78908,4.79954,4.83646,4.99452,7.17015,7.17779,7.20002,7.30122,4.9141,4.88744,4.9141,4.97274,7.63146,7.54906,7.63248,7.64486,-9999,-9999
200510,10.795,1.0,224.43,89.048,1.0,340.283,1.0,2.632,0.0,94.627,0.0,2.277,1.0,0.834,0.994624,0.13073768331,0.944220430108,191.408753718,0.999327956989,112.11061828,1.0,449.262,1.0,10.889,11.384,11.603,-9999,12.43,12.682,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,25.2,30.023,25.844,27.382,1.0,1.0,1.0,1.0,-9999,1.0,35.8203,1.0,-9999,-9999,3.57572,1.0,-9999,-9999,-1.86177,1.0,-9999,-1.86798,-1.86146,-1.8093,1.0,1.0,1.0,3.50616,3.5263,3.82514,4.05276,5.35617,5.3718,5.66681,5.86195,4.66051,4.69285,4.8073,4.89681,6.78063,6.67193,6.70732,6.76142,-9999,-9999
200511,3.692,1.0,145.608,57.207,1.0,302.373,1.0,0.961,0.0,94.38,0.0,1.047,1.0,1.68,0.997917,0.173412576877,0.915972222222,120.721570335,0.998611111111,80.9758824289,0.996527777778,451.549,0.999306,4.928,6.046,6.499,-9999,7.984,8.942,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,25.226,29.716,24.95,26.59,1.0,1.0,1.0,1.0,-9999,1.0,19.7796,0.997222,-9999,-9999,-1.37623,1.0,-9999,-9999,0.744564,0.997222,-9999,0.734772,0.751716,0.771974,0.997222,0.997222,0.997222,2.71042,2.63352,2.68556,2.73222,1.93439,1.88211,1.92269,2.01006,2.97013,2.75189,2.83913,2.89515,2.23378,2.09808,2.15127,2.20681,-9999,-9999
200512,-0.465,1.0,109.166,32.571,0.999328,298.758,1.0,0.262,0.0,94.314,0.0,3.485,1.0,2.026,0.995968,0.183339741079,0.897177419355,69.7418761331,0.998655913978,56.4257355296,0.999327956989,413.462,1.0,0.339,1.523,1.863,-9999,3.276,4.113,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,19.488,30.042,24.992,27.792,1.0,1.0,1.0,1.0,-9999,1.0,11.6118,0.995968,-9999,-9999,-7.75581,1.0,-9999,-9999,1.24703,0.989247,-9999,1.21527,1.23699,1.2519,0.99328,0.989247,0.989247,1.4538,1.40702,1.4257,1.43954,0.19118,0.173675,0.189652,0.205614,1.3539,1.25694,1.29813,1.3539,0.201758,0.147481,0.164256,0.191506,-9999,-9999
200601,-1.828,0.997312,126.17,44.938,0.997312,281.663,0.997312,0.5,0.0,94.741,0.0,2.259,1.0,1.764,0.894489,0.156588531361,0.825940860215,91.2620337608,0.991935483871,83.0841137829,0.993279569892,408.946,0.994624,-1.299,0.042,0.292,-9999,1.482,2.032,-9999,0.997312,0.997312,0.997312,-9999,0.997312,0.997312,-9999,13.284,18.312,25.432,29.896,0.997312,0.997312,0.997312,0.927419,-9999,1.0,12.5563,0.966398,-9999,-9999,1.61865,0.995296,-9999,-9999,1.45638,0.849462,-9999,1.48572,1.50948,1.60043,0.852151,0.852151,0.852151,1.04051,0.970329,1.06785,1.13909,-0.495484,-0.549061,-0.488658,-0.364409,2.22412,1.2674,1.51276,2.33662,0.234961,0.234918,0.395737,0.732756,-9999,-9999
200602,0.045,1.0,189.704,63.368,0.997024,295.537,1.0,0.547,0.0,93.961,0.0,4.608,1.0,2.212,0.994792,0.185660041605,0.943452380952,131.906943383,0.999255952381,106.851488095,0.999255952381,412.334,0.997024,-0.587,0.246,0.377,-9999,1.378,1.679,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,17.804,20.342,24.925,36.768,1.0,1.0,1.0,0.685268,-9999,1.0,18.7804,0.994792,-9999,-9999,-0.817894,1.0,-9999,-9999,1.54272,0.943452,-9999,1.47523,1.51478,1.59154,0.982143,0.943452,0.940476,1.3828,1.37052,1.39473,1.55738,-0.156701,-0.141547,-0.118217,-0.0665164,1.65129,1.36447,1.43767,1.53642,0.541377,0.212354,0.246399,0.307753,-9999,-9999
200603,3.228,1.0,282.182,120.696,1.0,304.903,1.0,1.09,0.0,93.728,0.0,6.507,1.0,2.866,0.987231,0.216513231711,0.944892473118,207.774463371,0.930779569892,192.143568977,0.999327956989,401.886,1.0,2.711,2.91,2.807,-9999,3.269,2.958,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,20.171,27.615,25.858,33.966,1.0,1.0,1.0,1.0,-9999,1.0,40.4561,0.99328,-9999,-9999,-4.40194,0.999328,-9999,-9999,1.70263,0.955645,-9999,1.65496,1.69688,1.74711,0.955645,0.955645,0.954301,1.58183,1.30795,1.58658,1.64009,-0.100177,-0.316718,-0.132198,-0.0947663,1.1917,1.18962,1.38628,1.60645,0.140487,0.141154,0.195665,0.311509,-9999,-9999
200604,9.167,1.0,379.026,180.363,1.0,319.077,1.0,2.19,0.0,94.152,0.0,6.047,1.0,1.76,0.676389,0.187256958487,0.600694444444,198.810283302,0.78125,217.40515721,0.999305555556,402.311,0.997222,9.291,9.024,8.807,-9999,8.915,7.977,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,24.239,30.266,25.506,34.279,1.0,1.0,1.0,1.0,-9999,1.0,61.5849,0.996528,-9999,-9999,23.2007,0.997222,-9999,-9999,2.29493,0.992361,-9999,2.24366,2.33484,2.35947,0.992361,0.993056,0.993056,3.83527,3.06196,3.62752,3.83527,1.1919,0.80076,1.28456,1.4656,3.484,3.484,3.92183,4.06621,1.4768,1.4194,1.59864,1.69658,-9999,-9999
200605,13.646,1.0,452.271,198.774,1.0,350.519,1.0,3.794,0.0,94.395,0.0,4.874,1.0,1.903,0.991263,0.184295361588,0.916666666667,176.047474467,0.715053763441,270.28557953,0.999327956989,397.227,1.0,14.26,13.704,13.519,-9999,13.505,12.372,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,28.427,32.102,24.851,31.987,1.0,1.0,1.0,1.0,-9999,1.0,93.2816,1.0,-9999,-9999,24.1445,1.0,-9999,-9999,2.68441,1.0,-9999,2.6381,2.69951,2.81428,0.999328,0.999328,1.0,4.92118,4.92118,4.99607,5.17279,2.25643,2.19604,2.25683,2.33739,3.73535,3.77097,4.19487,4.57974,2.36841,1.99436,2.18847,2.33497,-9999,-9999
200606,18.491,1.0,485.194,273.377,1.0,356.074,1.0,7.306,0.0,94.698,0.0,1.341,1.0,1.334,0.989583,0.182228282431,0.923611111111,217.03610101,0.6875,279.677861111,1.0,390.972,1.0,19.811,17.796,17.627,-9999,16.671,15.739,-9999,1.0,1.0,1.0,-9999,0.684028,1.0,-9999,18.347,28.932,25.61,31.311,1.0,1.0,1.0,0.661806,-9999,1.0,98.4709,1.0,-9999,-9999,43.4085,1.0,-9999,-9999,0.45604,0.999306,-9999,0.463169,0.521142,0.572565,0.999306,0.999306,0.999306,8.12698,7.42902,7.85567,7.98458,7.5253,7.08852,7.31355,7.48861,5.82227,5.82227,6.07415,6.20531,6.70878,6.5442,6.68541,6.78416,-9999,-9999
200607,22.934,1.0,469.437,267.365,1.0,378.014,1.0,10.13,0.0,94.657,0.0,4.372,1.0,1.237,0.922043,0.189081730624,0.804435483871,235.877676281,0.700940860215,266.941142473,1.0,397.252,0.999328,24.165,22.203,22.078,-9999,18.549,20.093,-9999,1.0,1.0,1.0,-9999,0.0,1.0,-9999,21.036,26.881,24.616,26.385,1.0,1.0,1.0,0.99664,-9999,1.0,116.167,0.999328,-9999,-9999,23.1504,0.999328,-9999,-9999,1.04305,0.999328,-9999,0.867315,1.0086,1.09276,0.997312,0.999328,0.999328,8.28677,8.07216,8.20309,8.39818,7.12452,7.10094,7.24003,7.42813,7.93682,7.65963,7.83845,8.05148,7.53127,7.27237,7.46236,7.69044,-9999,-9999
200608,15.507,1.0,409.145,161.989,1.0,366.508,1.0,2.838,0.0,94.13,0.0,7.979,1.0,1.53,0.983871,0.215341683552,0.807795698925,159.240837442,0.751344086022,221.819038978,1.0,380.228,1.0,16.382,16.649,16.781,-9999,18.738,17.509,-9999,1.0,0.999328,1.0,-9999,0.0,0.999328,-9999,32.232,32.56,25.704,30.096,1.0,1.0,1.0,1.0,-9999,1.0,90.8006,1.0,-9999,-9999,3.0933,1.0,-9999,-9999,-3.29972,1.0,-9999,-3.48775,-3.30313,-3.18961,1.0,1.0,1.0,5.88103,5.4385,5.84904,5.96721,9.06129,8.79715,9.1007,9.20249,5.81059,5.52423,5.71678,6.04552,9.85882,9.66939,9.75275,9.97769,-9999,-9999
200609,17.253,0.842361,320.983,149.35,0.845139,362.015,0.842361,4.335,0.0,94.359,0.0,5.33,1.0,1.213,0.807639,0.154023909104,0.690277777778,210.236182554,0.689583333333,193.902940215,0.798611111111,401.974,0.840278,17.532,17.534,17.537,-9999,15.625,16.958,-9999,0.842361,0.842361,0.841667,-9999,0.0,0.841667,-9999,33.643,30.973,26.116,30.401,0.842361,0.842361,0.842361,0.842361,-9999,1.0,63.2237,0.839583,-9999,-9999,15.2348,0.839583,-9999,-9999,2.65033,0.8375,-9999,2.57842,2.61915,2.65137,0.8375,0.8375,0.8375,5.62831,5.59918,5.6359,5.68262,3.04332,2.95336,3.02076,3.04595,5.0371,4.00866,4.74409,4.93497,3.14205,2.5233,2.68526,2.8279,-9999,-9999
200610,12.625,1.0,224.43,97.868,1.0,336.158,1.0,2.88,0.0,94.308,0.0,3.59,1.0,1.305,1.0,0.13814193842,0.941532258065,200.867064988,0.998655913978,119.372268145,1.0,428.762,1.0,13.095,13.563,13.833,-9999,4.72,14.538,-9999,1.0,1.0,1.0,-9999,0.0,1.0,-9999,33.244,32.161,26.997,30.278,1.0,1.0,1.0,1.0,-9999,1.0,50.7348,1.0,-9999,-9999,6.57495,1.0,-9999,-9999,3.05611,1.0,-9999,3.02062,3.06869,3.15884,1.0,1.0,1.0,4.33516,4.05488,4.31903,4.74113,1.25976,1.00047,1.26146,1.58676,3.18942,2.55178,2.84251,3.34982,1.01582,1.02704,1.1892,1.42125,-9999,-9999
